WMC,CBO,RFC,LOC,NPM,isExistBug
1,2,2,5,1,0
4,2,4,20,18,0
1,1,1,5,1,0
2,3,4,38,48,0
9,6,16,75,54,0
1,1,1,2,48,0
1,1,1,2,48,0
1,1,1,2,48,0
1,3,2,6,8,0
1,2,2,2,48,0
1,3,2,6,8,0
1,1,1,2,48,0
2,1,3,12,7,0
1,4,6,17,48,0
2,3,3,10,49,0
7,5,10,46,51,0
1,0,1,5,1,0
23,6,26,125,7,0
30,7,31,174,29,0
70,5,53,760,42,1
5,2,6,62,4,0
4,1,6,50,4,0
20,1,9,79,1,0
1,0,1,5,0,0
9,6,9,40,6,0
4,1,2,20,2,0
1,0,1,6,1,0
15,10,17,55,11,0
21,3,13,66,7,0
1,0,1,10,1,0
23,10,31,129,7,0
2,5,2,10,11,0
0,1,0,1,10,0
14,5,13,92,3,0
4,5,8,28,11,0
6,2,5,21,1,0
4,3,4,20,2,0
6,6,14,42,5,0
4,2,4,33,4,0
2,2,3,10,3,0
3,1,3,9,2,0
2,1,2,9,2,0
1,2,2,8,11,0
20,0,12,78,9,0
1,2,1,3,1,0
3,1,3,11,3,1
3,2,3,17,4,0
0,0,0,3,0,1
12,9,18,48,10,1
16,11,23,83,2,1
4,7,10,25,10,1
3,4,7,15,1,0
2,5,4,12,1,1
20,8,17,76,2,1
6,3,5,28,3,1
20,7,23,113,12,1
8,0,5,39,4,0
2,4,4,11,1,1
6,0,4,48,4,0
6,0,4,33,4,0
15,2,7,66,1,0
1,2,2,6,1,0
3,2,3,15,2,1
2,1,2,11,2,0
17,5,20,87,13,0
10,8,9,46,5,0
6,4,5,35,6,0
2,4,2,8,4,0
3,3,5,17,4,0
3,4,3,12,4,0
1,3,2,6,4,0
1,2,1,6,4,0
4,3,3,17,5,0
5,0,5,26,5,0
1,1,2,8,1,0
2,0,2,10,2,0
11,1,8,54,8,0
4,1,5,21,5,0
5,1,6,24,3,0
13,0,6,48,2,0
3,4,5,19,13,0
3,5,6,28,12,0
2,4,5,16,12,0
14,6,10,63,2,0
11,6,15,48,4,1
0,0,0,4,0,0
4,0,4,25,4,0
23,16,32,93,8,0
10,8,15,45,4,0
25,15,39,111,6,0
1,1,2,5,1,0
1,2,3,5,1,0
26,6,22,107,4,0
4,1,2,21,1,0
1,1,2,6,1,0
1,1,2,5,1,0
17,7,10,71,6,0
4,2,3,20,10,0
25,4,12,82,6,0
12,6,12,51,4,0
9,5,14,40,6,0
1,1,2,8,5,0
3,0,2,11,1,0
6,2,3,30,2,0
2,1,2,12,2,0
4,1,2,30,2,0
2,2,2,11,1,0
2,2,3,14,2,0
5,3,5,32,2,1
3,2,4,20,2,0
8,4,13,71,8,0
5,2,5,38,4,0
1,1,2,6,1,0
9,6,11,62,6,1
2,1,2,11,3,1
5,3,4,22,2,1
4,3,4,25,1,0
1,2,4,11,1,0
4,3,5,19,2,0
10,1,8,65,6,1
2,2,3,15,2,0
5,3,5,40,1,1
2,2,6,15,1,1
5,3,5,42,5,1
2,2,6,15,1,1
2,4,3,14,2,0
2,3,2,13,1,0
1,2,3,7,1,0
3,4,5,25,2,0
1,3,2,6,4,0
33,0,23,214,20,1
19,14,34,160,14,0
12,11,21,133,11,0
1,2,1,6,11,0
7,3,7,57,7,0
6,4,6,32,13,0
3,3,4,20,3,0
8,3,6,55,5,0
4,3,4,21,7,0
5,2,6,18,5,0
3,2,4,12,5,0
0,0,0,3,0,0
4,2,4,32,3,0
1,1,1,4,1,0
7,1,8,63,7,0
7,3,7,58,7,0
12,6,12,105,11,1
1,2,2,6,0,0
1,2,2,6,0,0
1,2,2,6,0,0
1,2,2,6,0,1
1,2,2,6,0,0
1,2,2,6,0,0
1,2,2,6,0,0
4,4,4,15,0,1
0,0,0,3,0,0
1,1,2,8,11,0
46,24,56,347,8,1
1,2,2,6,1,0
1,2,2,8,9,0
8,7,12,47,11,1
8,8,15,51,9,1
45,24,52,304,7,1
2,1,2,9,2,0
1,2,2,6,1,0
1,1,2,5,1,0
1,2,3,5,1,0
12,8,17,98,10,0
9,1,9,53,6,0
5,0,3,15,0,0
25,2,14,125,10,0
1,2,1,6,1,0
4,0,4,31,4,0
7,1,5,49,4,0
11,3,9,67,4,0
1,0,1,6,1,0
28,6,18,135,8,1
12,8,13,60,10,0
4,5,9,28,4,1
25,8,44,146,25,0
1,75,2,79,1,0
5,7,6,29,2,0
4,1,4,23,4,0
91,4,90,464,65,0
12,7,12,55,7,0
1,3,3,6,1,0
4,4,10,32,3,0
1,0,1,7,1,0
2,6,6,20,2,0
2,4,3,8,2,0
3,4,4,11,3,0
7,11,17,49,6,0
2,1,2,9,1,0
1,2,1,6,1,0
1,2,1,6,1,0
1,2,1,6,1,0
3,3,11,28,2,0
1,3,4,5,1,0
19,15,33,110,15,0
1,3,1,6,8,0
2,3,4,9,2,0
2,4,4,9,2,0
2,4,4,9,2,0
1,3,3,7,1,0
1,3,3,7,1,0
4,8,9,36,4,0
0,14,0,11,0,0
2,9,7,24,1,0
3,9,10,30,3,0
0,7,0,5,0,0
0,7,0,5,0,0
0,7,0,5,0,0
3,7,4,16,3,0
0,0,0,3,0,0
1,4,2,7,1,0
3,5,4,15,3,0
12,25,31,103,12,0
2,4,3,11,2,0
1,3,1,7,1,0
1,2,2,6,1,0
0,0,0,1,0,0
0,0,0,1,0,0
0,6,0,5,0,0
0,0,0,3,0,0
0,8,0,6,0,0
0,6,0,5,0,0
1,3,1,7,1,0
2,4,2,13,2,0
0,6,0,5,0,0
1,3,1,3,1,0
1,4,1,7,1,0
1,3,1,7,1,0
0,6,0,5,0,0
0,6,0,5,0,0
0,8,0,5,0,0
5,4,5,7,5,0
0,6,0,5,0,0
0,6,0,4,0,0
3,3,7,18,3,0
4,9,9,30,3,0
3,2,4,5,50,0
1,1,1,3,1,0
20,23,52,199,18,0
1,2,2,6,8,0
2,2,2,11,5,0
2,1,2,8,48,0
2,0,2,8,1,0
1,1,1,5,47,0
2,1,2,7,49,0
2,2,3,10,2,0
2,2,3,13,2,0
2,8,7,17,1,0
2,1,2,10,3,0
1,1,1,5,1,0
1,1,1,5,1,0
0,5,0,3,0,0
2,7,7,16,1,0
3,1,2,10,3,0
2,1,2,8,2,0
2,8,8,27,2,0
1,0,1,9,1,0
2,5,5,13,2,0
2,6,5,17,2,0
1,3,1,8,1,0
1,1,2,7,1,0
2,4,4,13,9,0
1,4,2,9,1,0
2,3,4,15,9,0
1,4,2,5,1,0
0,3,0,3,1,0
3,9,7,29,3,0
1,1,1,8,1,0
1,3,1,8,1,0
1,2,2,7,1,0
2,3,3,14,2,0
2,3,3,14,2,0
0,1,0,4,2,0
12,17,17,86,11,0
2,1,2,11,3,0
1,3,4,10,1,0
1,2,3,10,1,0
1,3,4,10,1,0
1,2,4,11,1,0
1,2,3,11,1,0
1,2,3,10,1,0
3,2,6,22,3,0
1,2,3,10,1,0
1,2,3,10,1,0
1,2,3,9,1,0
1,2,3,9,1,0
1,5,5,10,1,0
1,3,1,8,1,0
2,2,2,11,1,0
11,18,21,89,11,0
3,4,3,20,3,0
3,3,3,16,8,0
1,3,1,8,1,0
1,3,3,7,1,0
1,3,2,10,1,0
1,3,1,7,1,0
1,2,1,7,1,0
1,2,1,13,1,0
1,3,1,7,1,0
1,2,2,7,1,0
1,1,1,8,1,0
1,4,3,10,1,0
1,3,1,6,6,0
1,2,1,5,1,0
0,1,0,3,1,0
0,1,0,3,1,0
1,3,2,6,1,0
2,4,4,16,2,0
2,3,2,12,7,0
1,1,1,4,1,0
0,2,0,4,0,0
3,5,5,21,3,0
2,3,4,14,2,0
7,9,11,53,5,0
0,0,0,4,0,0
0,1,0,5,0,0
1,3,1,5,1,0
0,1,0,4,0,0
0,1,0,4,0,0
0,1,0,4,0,0
4,7,12,35,4,0
1,4,3,11,1,0
1,4,3,10,1,0
12,19,23,96,12,0
3,4,3,20,3,0
3,3,3,16,1,0
2,5,2,15,2,0
1,3,1,8,1,0
1,3,3,7,1,0
1,3,2,10,1,0
1,3,1,6,1,0
1,2,1,7,1,0
1,2,1,13,1,0
1,3,1,6,1,0
1,2,2,7,1,0
1,1,1,8,1,0
1,3,2,10,1,0
1,3,1,6,1,0
1,3,2,7,1,0
1,2,1,5,1,0
0,1,0,3,1,0
0,1,0,3,1,0
1,3,2,6,1,0
2,3,3,16,2,0
2,3,2,12,1,0
1,1,1,4,1,0
1,7,6,11,1,0
4,2,2,15,2,0
6,10,10,40,6,0
1,2,2,8,1,0
1,2,2,11,1,0
1,0,1,5,1,0
1,0,1,5,1,0
1,3,3,9,1,0
1,0,1,5,1,0
1,2,2,9,1,0
1,2,2,9,1,0
1,3,1,9,1,0
1,2,1,6,1,0
1,7,6,13,1,0
1,0,1,7,1,0
4,10,11,36,4,0
5,8,10,57,5,0
1,0,1,6,1,0
7,4,10,44,9,0
4,2,6,25,1,0
12,1,8,40,3,0
5,4,5,26,2,0
4,4,7,22,6,0
11,1,10,47,6,0
2,2,2,9,5,0
6,0,4,23,3,0
2,6,5,12,12,0
7,9,16,38,3,0
1,6,3,9,1,0
0,2,0,12,0,0
4,7,5,27,4,0
2,5,3,17,2,0
2,3,2,14,2,0
1,4,2,10,1,0
1,4,2,16,1,0
3,7,4,20,3,0
2,5,4,17,2,0
2,5,4,18,2,0
2,5,4,19,2,0
1,4,2,13,1,0
1,6,5,15,1,0
1,3,1,10,1,0
7,15,18,54,7,0
1,3,1,13,1,0
1,4,2,10,1,0
1,4,2,10,1,0
1,4,2,13,1,0
1,3,1,10,0,0
1,8,6,22,1,0
1,4,2,13,1,0
8,16,18,50,5,0
2,5,3,19,2,0
2,4,2,12,2,0
5,4,5,26,5,0
3,4,3,17,3,0
6,10,10,46,6,0
2,4,2,14,2,0
1,3,1,12,1,0
1,3,1,12,1,0
4,4,4,24,4,0
1,5,2,8,1,0
1,4,2,13,1,0
4,12,16,28,4,0
1,3,1,9,1,0
1,3,1,7,1,0
1,3,1,7,1,0
3,3,1,13,1,0
5,11,15,36,5,0
1,5,3,8,1,0
1,6,4,8,1,0
1,3,1,6,1,0
1,2,1,5,1,0
1,2,1,5,48,0
1,4,3,8,1,0
1,1,1,5,0,0
4,8,11,44,49,0
1,3,2,6,8,0
1,1,1,6,48,0
1,3,2,6,8,0
1,2,2,5,1,0
2,1,3,13,7,0
12,15,29,105,59,0
4,3,4,18,4,0
6,6,6,20,6,0
1,2,1,5,1,0
2,2,2,7,2,0
1,1,1,5,1,0
2,2,2,4,2,0
4,4,4,19,5,0
3,4,3,11,3,0
1,1,1,4,1,0
0,2,0,3,0,0
1,1,1,5,1,0
4,10,17,37,4,0
3,3,3,16,4,0
0,2,0,3,0,0
5,3,5,21,5,0
1,1,2,6,9,0
4,16,22,39,4,0
1,5,3,8,8,0
1,2,2,5,1,0
1,1,1,4,47,0
1,1,1,5,48,0
1,1,1,4,48,0
1,9,9,15,1,0
0,1,0,2,47,0
1,4,2,6,1,0
5,12,16,49,5,0
2,4,3,9,2,0
2,4,3,9,2,0
2,4,3,10,2,0
3,5,4,15,3,0
3,4,6,15,50,0
1,5,5,13,1,0
1,3,1,6,8,0
1,3,1,6,8,0
1,1,1,4,1,0
3,8,8,34,3,0
1,3,1,6,9,0
1,1,1,4,1,0
1,1,1,4,48,0
1,2,2,9,8,0
1,1,1,4,1,0
3,9,12,36,3,0
1,2,1,6,8,0
1,3,1,7,9,0
1,1,1,3,1,0
5,8,13,42,51,0
1,1,1,3,1,0
1,1,1,3,1,0
1,1,1,5,1,0
3,7,8,17,3,0
1,1,1,3,1,0
3,4,8,24,3,0
3,2,3,17,6,0
1,5,4,9,1,0
1,3,3,7,12,0
2,2,3,12,5,0
4,5,5,19,4,0
8,16,26,66,8,0
2,2,2,11,5,0
3,3,4,8,3,0
3,3,3,11,3,0
0,5,0,4,0,0
4,6,4,17,4,0
3,4,3,13,3,0
2,1,2,7,2,0
2,1,2,7,2,0
2,3,2,15,0,0
1,1,2,5,1,0
1,1,2,5,1,0
5,8,12,37,5,0
0,2,0,3,0,0
3,2,3,5,3,0
3,2,3,5,3,0
3,2,3,5,3,0
3,7,10,22,3,0
4,4,5,9,4,0
1,5,6,8,1,0
1,3,1,4,1,0
3,3,3,13,4,0
3,8,12,17,3,0
0,2,0,3,0,0
2,1,2,4,2,0
3,1,3,5,3,0
1,5,5,8,1,0
2,3,3,9,2,0
10,19,29,80,10,0
5,7,5,25,5,0
2,5,2,12,2,0
4,5,5,26,3,0
2,4,2,12,2,0
3,4,3,15,2,0
2,4,2,11,1,0
2,4,2,11,2,0
8,15,22,78,5,0
3,2,3,12,5,0
5,2,3,27,6,0
0,4,0,4,0,0
0,4,0,4,0,0
1,1,1,6,1,0
2,4,4,13,11,0
6,17,21,56,4,0
2,2,2,11,2,0
2,1,2,10,3,0
3,1,3,13,3,0
3,2,4,17,6,0
2,2,2,11,2,0
3,8,8,33,3,0
2,3,2,11,3,0
0,2,0,3,0,0
4,4,5,22,5,0
0,2,0,3,0,0
0,1,0,2,0,0
13,21,36,97,13,0
0,5,0,4,0,0
2,8,2,6,2,0
0,2,0,3,0,0
0,3,0,3,0,0
0,4,0,3,0,0
0,4,0,3,0,0
0,3,0,3,0,0
0,1,0,2,0,0
0,2,0,3,0,0
1,1,1,4,1,0
1,2,2,5,1,0
1,3,1,7,1,0
2,6,5,16,2,0
10,6,10,41,10,0
0,2,0,4,0,0
0,1,0,4,0,0
2,0,2,7,2,0
1,5,6,14,1,0
0,2,0,3,0,0
1,4,2,5,11,0
1,1,1,5,1,0
1,2,2,6,1,0
6,8,11,43,6,0
1,2,1,5,1,0
1,2,1,5,1,0
4,4,7,22,3,0
1,2,2,5,1,0
1,1,1,4,1,0
2,2,2,15,1,0
1,1,1,5,1,0
28,36,47,242,75,0
2,3,2,8,2,0
2,3,2,8,2,0
1,1,1,5,1,0
1,2,2,5,1,0
1,1,1,5,1,0
2,2,2,7,2,0
1,2,1,5,48,0
1,2,1,5,48,0
3,3,3,7,3,0
3,3,3,7,3,0
5,6,5,7,5,0
5,5,5,15,5,0
3,3,3,12,3,0
5,4,5,15,5,0
3,3,3,12,3,0
2,3,2,8,2,0
2,3,2,7,2,0
1,2,1,5,1,0
1,4,1,6,1,0
5,7,5,17,9,0
3,5,3,13,5,0
1,3,1,6,3,0
4,5,4,14,4,0
2,3,2,8,2,0
2,2,2,9,2,0
2,3,2,8,2,0
2,2,2,7,2,0
2,3,2,7,2,0
2,2,2,8,2,0
2,2,2,10,2,0
4,9,14,29,4,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,4,1,0
1,1,1,5,1,0
2,6,6,12,2,0
0,1,0,1,1,0
1,3,2,5,2,0
1,1,1,3,1,0
6,12,9,39,4,0
26,5,26,29,20,0
1,2,1,5,1,0
1,2,1,4,1,0
1,1,1,4,0,0
10,15,23,62,8,0
2,1,2,7,2,0
2,1,2,7,2,0
26,5,26,29,20,0
3,2,3,5,3,0
1,2,1,3,1,0
1,2,1,5,1,0
1,2,1,4,1,0
1,1,1,4,0,0
10,16,27,92,9,0
1,1,1,5,1,0
1,2,2,5,1,0
3,1,2,9,1,0
4,1,2,13,1,0
1,1,1,4,1,0
1,1,1,5,1,0
4,2,2,16,2,0
4,8,9,32,3,0
2,4,2,11,1,0
2,1,2,13,2,0
0,0,0,3,0,0
1,7,6,10,1,0
2,1,2,9,2,0
1,4,2,6,1,0
2,10,10,15,2,0
2,2,2,4,2,0
1,1,1,6,0,0
0,1,0,3,1,0
1,1,1,3,1,0
