WMC,CBO,RFC,LOC,NPM,isExistBug
74,0,18,249,18,1
2,1,3,16,1,0
4,0,2,14,2,0
11,2,11,75,9,0
9,0,3,72,1,0
96,2,30,279,29,0
128,1,30,576,11,1
28,1,14,112,12,0
102,0,11,366,11,0
4,2,3,23,2,0
8,2,4,33,1,0
38,6,32,181,33,0
36,3,27,142,50,0
4,0,3,36,3,0
51,1,9,198,6,0
8,1,16,86,8,0
3,3,1,25,1,0
29,1,21,147,9,0
17,1,9,79,9,0
9,2,17,48,17,0
9,2,17,47,17,0
5,3,13,42,5,0
5,2,13,50,5,0
5,2,13,38,5,0
5,2,13,37,5,0
5,2,13,55,5,0
5,2,13,38,5,0
5,2,13,36,5,0
5,2,13,38,5,0
5,2,13,37,5,0
5,2,13,37,5,0
5,2,13,38,5,0
15,5,24,85,15,0
16,2,16,72,14,0
14,2,16,69,14,0
14,4,19,72,14,0
14,4,20,96,14,0
14,3,20,82,14,0
14,4,30,93,14,0
14,5,21,71,14,0
14,5,21,71,14,0
14,4,19,77,14,0
14,4,19,81,14,0
14,2,14,64,14,0
14,4,19,73,14,0
20,3,22,141,14,0
5,2,13,37,5,0
6,2,13,45,5,0
10,2,9,53,5,0
15,3,18,64,9,0
30,2,24,283,12,0
12,2,9,62,2,0
2,1,4,9,9,0
5,2,5,35,9,0
9,3,12,38,8,0
5,1,9,27,14,0
17,1,12,77,10,0
6,0,3,23,3,0
22,0,19,95,19,0
5,0,4,20,4,0
125,0,27,627,24,0
139,0,25,1057,25,0
25,1,11,86,9,0
14,0,6,128,6,0
7,1,13,278,7,0
2,0,2,28,2,0
6,0,2,49,2,0
12,0,5,58,4,0
10,1,12,105,10,0
18,0,11,70,11,0
19,0,12,76,12,0
6,1,1,43,1,0
2,1,2,12,2,0
10,5,25,168,10,0
12,2,6,61,1,0
1,1,1,16,1,0
17,3,19,96,17,0
33,7,33,125,11,0
48,11,52,232,48,0
11,6,12,56,9,0
13,4,14,64,8,0
59,19,72,528,24,0
319,67,203,1994,87,1
2,7,7,19,1,0
1,6,5,18,1,0
1,5,5,17,1,0
6,8,11,28,3,0
87,27,169,678,83,1
1,1,1,9,0,0
0,0,0,5,0,0
325,84,308,1898,114,1
2,1,2,9,1,0
1,1,2,5,1,0
1,1,2,5,1,0
13,3,12,40,11,0
64,15,26,274,7,0
1,0,1,6,1,0
10,1,9,42,10,0
4,0,2,27,2,0
73,25,68,423,41,0
4,1,5,20,2,0
18,6,20,119,15,1
16,7,26,137,11,0
1,2,2,5,1,0
1,2,2,5,1,0
1,2,2,5,1,0
1,3,2,6,1,0
8,5,9,41,1,0
1,3,1,6,1,0
6,7,16,44,18,1
7,4,5,23,2,0
4,5,6,21,1,0
11,11,19,82,4,0
17,9,35,182,11,0
14,3,14,66,14,0
23,15,42,132,20,0
25,14,37,105,16,0
2,4,3,11,16,1
3,2,2,11,3,1
2,2,2,11,3,0
3,2,4,31,2,0
56,5,26,214,14,0
12,10,15,60,25,0
2,1,4,13,8,0
13,1,7,49,5,0
12,12,10,66,7,0
4,1,4,23,4,0
28,10,24,117,21,0
26,14,35,145,24,1
17,18,25,82,27,0
12,13,21,69,27,1
4,2,7,20,27,0
12,6,20,60,34,0
9,1,7,45,9,0
100,35,184,411,89,0
53,10,107,213,142,0
51,21,36,256,16,0
6,5,6,24,3,0
8,2,5,40,2,0
9,2,5,51,2,0
2,2,3,11,2,0
42,10,30,173,24,1
3,4,7,13,7,1
23,5,17,83,26,1
16,12,19,59,9,1
13,9,15,70,10,0
8,7,9,39,9,0
26,15,24,117,11,1
14,9,14,57,9,1
6,1,6,32,6,0
23,1,15,79,13,0
1,1,1,8,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
2,1,1,8,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
2,2,4,15,5,0
77,24,63,451,29,1
3,4,6,27,8,0
2,2,4,13,5,0
5,2,5,36,5,0
2,0,2,13,2,0
3,1,3,27,3,0
1,1,2,6,7,0
1,1,2,6,7,0
5,3,6,47,5,0
11,4,13,61,17,0
8,2,6,49,5,0
7,1,8,37,9,0
20,6,17,83,9,1
34,17,42,206,28,1
8,6,10,52,3,0
19,4,24,134,12,1
8,8,15,29,28,0
14,0,3,44,3,0
8,4,9,43,5,0
81,34,148,355,130,0
3,4,5,13,1,0
69,17,130,323,66,0
3,6,8,18,1,0
4,1,3,21,3,0
5,3,10,28,16,0
65,35,77,429,152,1
1,1,2,5,1,0
20,12,27,96,156,1
228,26,140,1057,221,0
10,2,12,53,3,0
4,3,8,23,15,0
21,13,28,103,228,0
181,43,171,737,82,0
79,30,52,275,41,0
1,2,2,6,162,0
6,8,14,42,167,1
215,77,211,1026,141,1
33,14,25,132,2,0
63,21,65,298,161,1
20,8,15,81,8,0
25,6,11,101,6,0
20,1,9,96,9,0
2,1,2,20,2,0
2,2,3,13,1,0
115,20,72,448,64,0
4,3,8,19,4,0
52,14,40,208,35,0
98,14,81,388,41,0
10,5,5,35,2,0
26,9,31,121,10,0
5,3,5,23,4,0
4,5,5,22,24,0
32,7,20,114,15,0
42,8,30,173,20,0
37,8,27,153,16,0
33,8,25,129,15,0
27,11,46,573,26,0
1,4,5,10,1,0
1,4,5,10,1,0
1,3,1,5,1,0
1,3,1,5,1,0
1,4,5,10,1,0
1,3,1,5,1,0
2,2,2,8,1,0
1,3,1,5,1,0
1,2,1,5,1,0
1,2,1,5,1,0
1,1,1,7,129,0
1,4,5,9,1,0
1,3,1,5,1,0
2,2,2,8,1,0
1,3,1,5,1,0
1,4,5,10,1,0
1,3,1,5,1,0
1,4,5,10,1,0
1,3,1,5,1,0
15,11,29,336,14,0
1,4,5,10,1,0
1,3,1,5,1,0
1,2,1,5,1,0
1,2,1,5,1,0
1,1,1,7,129,0
1,4,5,10,1,0
1,3,1,5,1,0
1,3,1,5,1,0
1,3,1,5,1,0
1,4,5,10,1,0
1,3,1,5,1,0
1,3,1,5,1,0
2,3,1,8,1,0
13,11,28,283,13,0
1,4,5,10,1,0
1,1,1,7,129,0
1,3,1,5,1,0
1,3,1,5,1,0
1,4,5,10,1,0
1,3,1,5,1,0
1,3,1,5,1,0
2,3,1,8,1,0
1,3,1,5,1,0
1,2,1,5,1,0
28,8,31,148,18,0
33,14,41,155,21,0
5,3,9,28,4,0
5,9,11,38,4,0
5,9,12,48,1,0
0,0,0,2,0,0
48,16,61,251,29,0
5,3,9,28,4,0
4,11,22,58,3,0
20,10,37,215,12,0
105,31,58,526,34,1
4,6,4,16,1,0
1,3,3,5,1,0
1,2,2,5,1,0
1,2,2,5,1,0
1,2,2,5,1,1
1,1,1,5,1,1
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,2,2,5,1,0
1,4,3,7,1,0
1,5,3,5,1,0
1,4,3,7,1,0
1,3,2,6,1,0
1,3,2,6,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,5,3,5,1,0
1,3,2,5,1,0
1,1,1,5,1,0
1,2,2,5,1,0
1,2,1,5,1,0
1,1,1,5,1,0
1,2,1,5,1,0
98,36,99,472,34,1
4,0,4,19,4,0
50,5,32,206,28,0
202,59,156,1013,38,1
3,3,4,17,3,0
4,3,7,24,1,0
1,1,1,6,1,0
4,4,5,17,1,0
4,5,8,28,1,0
4,2,3,21,1,0
4,2,3,25,1,0
21,17,7,66,1,0
4,2,3,22,1,0
4,0,4,19,4,0
12,6,19,51,9,0
5,2,3,18,5,0
12,7,11,61,5,0
4,5,7,24,5,0
5,5,7,23,6,0
31,14,4,84,3,0
33,7,30,190,13,0
14,0,10,68,10,0
0,1,0,3,13,0
2,1,4,9,8,0
2,1,4,13,6,0
8,8,18,82,14,0
2,1,4,12,6,0
2,1,4,12,6,0
4,2,7,24,18,0
2,1,4,11,6,0
2,1,4,12,6,0
1,1,2,7,7,0
9,1,8,54,10,0
2,1,4,12,6,0
2,1,4,12,6,0
4,1,6,23,10,0
2,1,4,11,6,0
2,1,4,12,6,0
2,1,4,12,6,0
2,1,4,13,8,0
2,1,4,13,8,0
2,1,4,13,6,0
2,0,2,11,2,0
159,17,57,539,6,1
65,14,40,195,20,0
12,8,18,61,7,0
13,4,13,46,13,0
17,8,10,49,7,1
72,10,37,350,31,0
4,1,3,21,2,0
51,4,26,234,27,0
58,3,71,509,54,0
9,1,10,54,9,0
14,1,10,78,10,0
6,4,8,31,10,0
6,4,11,31,10,0
24,2,19,116,18,0
21,2,31,104,18,0
8,4,10,41,40,0
92,2,31,485,22,0
58,12,59,267,32,0
6,6,7,24,46,0
13,3,7,53,50,0
133,27,81,563,53,0
1,1,2,5,1,0
73,14,50,409,55,0
16,3,18,80,12,0
38,17,73,581,32,0
1,2,1,5,1,0
1,2,1,5,1,0
1,2,1,5,1,0
1,2,1,5,1,0
1,2,1,5,1,0
1,2,1,5,1,0
24,18,16,96,2,1
10,2,9,51,8,0
3,2,3,13,3,0
15,2,9,58,3,0
149,46,174,1011,99,1
1,1,1,6,0,0
1,2,1,7,1,0
1,2,1,7,1,0
1,2,1,7,1,0
1,2,1,7,1,0
1,2,1,7,1,0
1,2,1,7,1,0
1,2,1,8,1,0
1,2,1,7,1,0
0,0,0,4,0,0
0,0,0,3,0,0
63,10,110,261,57,1
33,10,18,142,2,0
10,7,18,67,103,1
2,1,4,12,6,0
41,19,35,266,107,1
21,1,11,75,9,0
75,34,74,384,56,1
27,11,51,115,27,1
16,27,42,109,58,1
61,37,70,309,59,1
20,21,42,135,1,1
59,28,66,430,101,1
1,4,2,6,1,1
1,4,2,6,1,1
1,4,2,6,1,1
1,4,2,6,1,1
1,4,2,6,1,1
1,4,2,6,1,1
2,3,2,13,2,1
3,4,5,15,102,0
38,28,55,278,101,1
1,4,2,6,1,0
1,4,2,6,1,0
1,4,2,6,1,0
1,4,2,6,1,1
1,4,2,6,1,0
1,4,2,6,1,0
5,3,8,36,4,0
110,18,80,562,67,1
11,8,14,64,68,0
11,8,16,56,68,0
15,12,19,69,64,1
2,4,3,9,73,0
34,14,20,153,69,0
49,24,36,223,71,0
20,10,25,126,102,1
11,7,11,90,4,0
3,1,3,16,3,0
31,9,31,166,48,0
14,7,33,107,14,0
15,7,19,71,52,0
25,5,35,384,25,0
39,9,35,179,53,0
35,11,57,418,35,0
24,12,28,117,49,0
34,9,30,140,48,0
20,8,39,143,20,0
45,26,65,236,35,1
7,4,7,44,3,0
3,1,3,16,3,0
1,1,2,8,1,0
3,1,6,16,3,0
98,38,103,671,48,1
2,4,2,5,1,0
2,5,4,10,1,0
2,4,2,5,1,0
2,4,2,5,1,0
37,12,40,186,34,1
34,7,34,157,34,1
55,31,83,431,48,1
3,1,6,18,3,0
3,1,6,19,3,0
1,2,2,7,1,0
3,1,6,19,3,0
1,3,2,6,1,0
1,3,2,6,1,0
1,3,2,6,1,0
1,3,2,9,1,0
1,3,2,10,1,0
1,3,2,9,1,1
5,3,3,24,1,0
12,13,26,66,5,0
22,11,23,141,7,0
1,1,1,6,1,0
44,9,28,186,11,0
38,9,45,284,22,0
1,0,1,11,1,0
5,2,6,27,3,0
17,8,31,107,28,0
20,21,14,77,2,1
7,0,7,35,7,0
17,9,29,109,28,0
3,1,3,17,3,0
8,0,8,40,8,0
2,1,4,9,8,0
244,28,160,1796,32,1
1,0,1,17,0,0
1,0,1,11,0,0
4,1,3,22,2,0
1,0,1,11,0,0
3,3,6,20,3,0
29,9,27,168,4,0
2,5,6,18,1,0
13,5,14,63,2,0
7,1,5,35,3,0
54,5,17,229,10,0
4,2,3,24,3,0
44,5,29,398,15,0
1,1,2,5,7,0
19,1,10,72,8,0
22,2,18,89,9,0
12,0,3,43,3,0
100,20,89,582,30,0
1,3,2,6,1,0
1,2,1,6,1,0
14,0,5,53,4,0
120,28,93,655,24,0
1,0,1,9,1,0
8,7,11,55,1,0
14,0,5,53,4,0
8,0,3,33,2,0
28,11,18,124,1,0
5,6,8,43,1,0
95,25,91,874,22,0
26,16,35,251,6,0
1,1,1,11,0,0
8,2,8,48,4,0
1,3,1,9,1,0
3,0,3,16,3,0
8,2,9,51,4,0
2,5,1,16,1,0
3,0,3,16,3,0
153,28,123,1346,34,1
3,1,1,10,1,0
3,1,1,10,1,1
3,1,1,10,1,0
3,0,3,16,3,1
2,0,2,13,1,1
1,0,1,9,0,1
57,11,50,355,41,1
14,1,7,55,5,1
4,1,8,16,8,0
16,0,7,55,7,0
10,3,16,67,25,0
61,12,41,235,20,0
37,11,28,269,7,0
22,8,16,158,3,0
99,13,46,507,16,0
58,10,34,276,13,0
35,28,75,360,27,0
2,4,11,46,2,0
34,29,77,321,33,1
0,0,0,2,0,0
3,5,11,16,17,1
11,0,6,48,6,0
148,28,129,1276,37,0
3,1,1,10,1,0
3,1,1,10,1,0
3,1,1,10,1,0
4,2,4,23,0,0
2,1,2,13,1,0
1,1,1,9,0,0
54,12,50,342,42,0
17,1,10,70,8,0
37,11,30,268,7,0
22,9,19,158,3,0
100,12,46,516,16,0
34,29,77,311,33,1
9,6,17,47,26,1
8,7,12,44,2,0
2,2,2,7,2,0
13,12,29,104,4,0
3,0,3,14,3,0
79,16,50,366,18,0
2,1,4,13,6,0
18,2,12,71,10,0
13,14,21,66,31,1
39,14,28,235,23,1
73,13,35,347,24,1
2,0,2,12,2,0
19,9,20,134,7,1
1,2,1,5,1,1
1,2,1,5,1,1
7,1,3,22,2,1
3,2,6,31,2,0
6,2,3,18,3,0
6,9,20,56,3,0
23,21,42,124,11,0
2,2,3,8,1,0
4,6,8,19,1,0
2,2,3,10,1,0
2,2,3,8,1,0
2,2,3,8,1,0
15,4,16,75,13,1
3,10,9,20,3,0
25,14,40,142,18,1
14,14,22,77,7,0
7,4,14,35,8,0
9,8,15,44,38,0
15,1,4,27,4,0
276,41,168,1198,113,1
3,6,9,14,1,0
173,39,116,711,93,0
32,8,64,161,33,0
79,29,70,383,64,1
1,1,1,6,1,0
4,6,6,19,1,0
1,2,1,8,1,0
8,7,10,53,1,0
2,8,5,22,1,0
1,2,1,6,1,0
3,4,5,13,1,0
1,8,7,9,1,0
1,2,2,7,1,0
1,3,3,6,1,0
4,2,4,11,1,0
10,8,10,43,1,0
8,9,12,31,1,0
5,7,9,23,1,1
5,4,7,27,1,1
1,1,2,7,1,0
1,1,1,6,1,0
1,2,1,6,1,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,1,0,2,15,0
0,0,0,16,0,0
25,21,27,93,36,0
44,11,31,229,38,1
24,6,24,103,24,1
27,8,51,109,27,1
90,37,88,463,33,1
38,14,43,193,40,1
8,7,11,36,34,0
19,17,22,108,12,0
4,1,8,18,8,0
3,5,4,16,6,0
79,13,49,287,11,0
1,2,2,8,1,0
1,2,3,8,1,0
30,6,20,139,13,0
20,10,13,94,11,0
5,4,5,31,11,0
9,6,7,46,11,0
2,2,2,17,2,0
4,2,4,23,3,0
17,5,20,70,11,0
17,5,14,65,13,0
26,9,21,138,11,0
5,8,11,34,11,0
12,5,14,65,17,0
8,3,9,41,25,0
2,2,2,12,2,0
15,0,1,47,1,0
8,2,5,41,5,0
94,21,94,389,56,0
13,9,11,62,6,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
175,24,78,396,75,1
335,42,167,1479,129,1
6,1,5,30,3,1
10,7,5,29,1,0
13,4,7,60,2,0
355,45,100,1092,15,0
2,3,3,7,1,0
1,2,1,5,1,0
1,2,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
2,3,3,7,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,2,2,6,1,0
1,2,2,6,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
1,1,1,5,1,0
3,8,14,49,2,0
21,9,27,139,67,0
9,3,11,35,73,0
19,2,16,136,9,0
5,0,2,26,1,0
24,10,35,113,71,0
37,16,38,176,14,0
13,15,25,57,8,0
8,4,16,40,9,0
16,12,21,72,36,0
26,4,18,130,13,0
123,3,34,1484,23,0
2,0,1,11,1,0
25,1,7,194,4,0
21,1,11,195,8,0
46,1,29,329,27,0
38,2,29,185,24,1
75,2,58,422,46,0
5,4,4,26,3,0
2,2,4,19,0,0
1,2,2,6,1,0
1,2,2,6,1,0
8,3,6,69,3,0
3,1,3,26,3,0
3,1,3,20,3,0
14,1,7,102,2,0
1,2,2,6,1,0
64,0,20,257,19,0
101,10,52,409,34,0
239,20,49,799,32,1
11,26,8,97,4,1
3,4,8,25,3,0
15,9,30,90,14,0
35,10,47,303,17,1
23,4,37,133,16,0
17,7,6,64,4,0
6,6,10,33,6,0
12,4,8,63,8,0
4,7,10,25,3,0
1,1,1,8,0,0
1,0,1,8,0,0
190,46,97,726,21,0
5,5,6,20,5,0
5,5,6,19,5,0
63,18,27,228,4,0
176,38,73,504,18,1
14,0,1,61,1,0
174,29,60,487,24,0
190,20,48,624,15,1
14,8,12,61,3,0
7,2,4,40,3,0
8,4,7,37,4,0
15,10,17,91,3,0
12,12,3,40,1,0
5,3,7,43,2,0
3,2,5,17,3,0
19,10,32,115,17,0
4,4,8,22,3,0
3,2,5,17,3,0
24,13,44,153,17,1
19,8,31,83,17,0
7,9,14,34,3,0
30,11,44,198,17,1
3,2,5,17,3,0
8,4,6,41,3,0
11,7,11,55,3,0
7,6,9,39,3,0
95,22,101,566,57,1
1,2,1,7,1,1
1,2,1,7,1,0
1,2,1,7,1,0
1,2,1,7,1,0
1,2,1,7,1,0
1,2,1,7,1,0
1,2,3,5,1,0
10,5,12,75,26,0
29,31,45,136,28,0
21,14,17,108,28,0
12,13,10,67,28,0
17,14,13,89,28,0
25,17,20,121,28,0
17,14,19,89,28,0
15,12,22,72,27,0
39,21,21,187,28,1
62,26,37,289,27,0
17,16,15,97,28,0
10,10,24,54,32,0
33,30,46,165,31,0
22,21,36,103,28,1
17,15,16,71,28,0
9,11,11,48,28,0
23,19,25,115,28,0
6,3,5,25,32,0
5,7,11,35,34,0
13,15,20,67,34,0
14,11,15,67,27,0
46,22,50,222,28,1
7,4,2,26,26,0
14,13,14,67,28,0
105,42,83,469,28,1
1,3,1,7,33,0
14,12,15,69,27,0
393,74,211,1403,40,1
1,1,2,5,1,1
1,2,3,7,1,1
5,7,4,16,2,1
13,6,17,49,26,0
7,9,13,33,34,0
40,15,52,194,35,1
11,13,14,60,28,0
11,12,14,59,28,1
13,15,17,64,28,0
106,28,67,406,29,1
10,0,8,43,8,0
4,1,6,19,27,0
6,1,6,40,8,0
2,1,4,9,29,0
4,31,4,84,2,0
11,7,8,59,6,0
31,20,30,117,1,0
13,7,8,67,1,1
1,28,2,40,1,0
25,9,24,123,9,0
79,29,51,352,21,1
6,1,4,30,4,0
93,34,57,315,12,1
17,2,17,84,15,0
13,2,13,73,12,0
8,12,20,53,4,0
9,8,12,47,25,1
114,27,40,313,12,0
36,20,30,133,6,1
18,12,18,90,11,1
7,3,5,29,3,1
3,4,5,17,8,0
3,4,5,17,8,0
6,8,10,32,7,0
8,3,5,30,5,0
6,4,9,27,8,0
89,22,65,370,22,1
42,23,45,183,19,0
6,21,5,69,3,1
14,4,17,72,14,0
2,1,3,12,15,1
31,20,34,135,15,1
20,4,11,98,22,1
6,3,5,30,16,1
19,5,14,84,23,1
9,5,10,44,19,1
17,4,6,79,21,1
8,5,10,41,19,1
15,5,11,66,23,1
18,4,10,81,23,1
4,1,5,23,19,0
15,5,11,67,23,1
13,6,9,57,21,0
8,1,7,53,2,0
1,1,1,6,22,0
1,1,1,6,22,0
6,4,5,39,15,1
27,7,12,98,22,1
10,5,10,42,22,1
23,1,6,48,18,0
25,5,8,83,22,1
25,5,8,84,22,1
17,6,11,66,22,1
5,3,4,22,15,1
9,3,8,44,23,1
11,9,12,54,17,1
4,6,6,29,15,1
9,9,9,45,15,1
4,3,4,20,15,1
8,3,4,37,15,1
5,3,4,28,15,1
8,4,7,43,17,1
7,35,36,70,4,1
18,3,13,88,10,1
4,3,4,18,11,0
7,3,3,28,11,1
5,7,7,23,11,0
5,7,7,22,11,0
3,3,3,14,11,0
4,3,3,18,11,1
4,3,3,18,11,1
9,4,4,39,11,1
5,3,3,20,11,1
9,4,4,39,11,1
3,3,3,14,11,1
3,3,3,15,11,0
12,9,13,44,11,1
6,4,5,28,11,1
2,4,4,16,11,1
5,3,3,19,11,1
4,3,3,14,11,1
4,3,3,16,11,0
3,3,3,14,11,0
7,4,4,26,11,1
4,3,4,17,11,1
6,5,5,21,11,1
3,2,2,9,1,1
6,5,5,21,11,1
3,2,2,9,1,1
3,3,3,16,11,0
4,3,3,16,11,0
4,5,4,24,11,1
6,5,5,26,11,0
5,5,5,17,11,0
3,3,3,14,11,1
3,3,3,14,11,1
3,3,3,14,11,1
4,3,3,14,11,1
1,2,1,43,1,0
24,13,23,172,10,1
23,7,8,71,11,0
32,18,28,164,14,1
42,15,26,171,13,1
28,8,10,99,12,0
22,16,22,108,13,1
23,19,24,118,17,1
35,22,31,148,13,1
27,9,13,108,10,0
6,5,8,25,11,0
51,21,34,170,14,1
54,19,26,192,13,1
10,15,14,46,12,0
11,8,8,44,11,0
7,8,8,30,12,0
25,19,27,99,13,1
25,18,25,99,13,1
5,6,6,27,12,0
25,18,25,99,13,1
25,18,25,99,13,1
19,7,11,71,13,0
5,7,7,27,12,0
19,7,8,64,11,0
49,13,24,171,19,0
3,6,4,18,11,0
23,7,6,64,11,0
22,7,6,64,11,0
23,7,6,64,11,0
23,7,6,64,11,0
25,7,6,70,11,0
8,5,11,47,40,0
34,15,39,148,30,0
27,9,34,127,51,0
11,4,10,60,4,0
11,12,7,41,4,0
23,8,35,159,15,0
5,7,17,40,13,0
4,2,5,22,8,0
2,3,5,11,9,0
3,2,3,17,3,0
45,24,53,187,72,1
35,28,61,200,80,1
6,0,6,35,6,0
3,3,1,25,1,0
3,2,3,20,1,0
3,2,3,18,1,0
5,4,13,58,3,0
124,8,74,796,50,1
46,3,45,372,53,0
5,5,7,30,7,0
79,11,60,700,53,0
21,5,22,149,5,0
2,3,2,9,7,0
5,5,7,38,1,0
59,15,37,462,7,0
1,2,1,5,1,0
1,2,1,5,1,0
1,1,2,6,1,0
1,0,1,9,0,0
105,15,50,570,16,0
1,2,1,5,1,0
1,2,1,5,1,0
1,1,2,5,1,0
1,2,1,5,1,0
1,2,1,5,1,0
1,2,1,10,1,0
1,2,1,5,1,0
1,2,1,5,1,0
1,2,1,5,1,0
1,2,1,5,1,0
1,2,1,5,1,0
137,35,150,955,60,1
17,6,21,124,25,0
12,0,6,51,6,0
65,27,91,648,46,0
49,13,39,290,28,0
3,1,1,9,1,0
87,13,62,556,23,1
2,1,2,13,2,0
22,9,43,98,17,1
13,12,31,80,36,0
340,68,243,1966,102,1
1,2,2,5,1,0
1,2,2,5,1,0
48,31,66,204,91,0
11,4,15,91,5,0
48,39,71,288,9,0
6,2,5,32,4,0
33,20,53,337,23,0
3,1,2,17,2,0
14,4,20,78,14,0
14,10,50,192,14,0
55,8,54,874,21,0
82,28,76,1004,27,0
46,26,102,405,55,0
17,18,33,157,4,1
4,5,13,43,2,0
2,3,5,15,1,0
31,19,40,247,4,1
21,11,21,151,2,0
2,3,5,15,1,0
16,14,27,138,5,0
1,1,1,6,1,0
8,10,13,78,1,0
14,14,27,127,5,0
1,1,1,6,1,0
3,0,1,14,1,0
15,11,20,126,2,0
16,13,26,135,5,0
1,1,1,6,1,0
15,12,20,110,1,0
17,18,33,161,4,1
4,5,13,48,2,0
2,3,5,16,1,0
22,19,40,200,4,1
4,8,12,47,2,0
2,3,5,15,1,0
59,8,40,382,35,1
51,15,55,412,24,1
14,7,17,98,23,0
3,0,3,18,3,0
19,11,26,89,12,0
28,7,32,156,16,0
307,83,267,1852,108,1
1,0,1,8,1,0
1,0,1,8,1,0
2,3,4,11,1,0
1,2,3,6,1,0
2,3,4,10,1,0
155,40,183,1484,60,1
1,1,1,14,1,0
1,0,1,9,0,0
7,4,10,33,23,0
12,3,10,53,8,0
4,3,8,29,1,0
19,3,17,92,10,0
21,4,23,99,18,0
11,4,16,62,17,0
11,5,15,63,14,0
12,2,9,51,9,0
13,1,9,55,7,0
19,6,26,116,12,0
9,2,9,34,14,0
12,2,9,51,9,0
9,2,9,34,14,0
16,0,7,61,7,0
12,1,10,66,8,0
13,2,14,55,10,0
27,4,14,154,7,0
1,0,1,11,0,0
3,4,5,15,1,1
16,5,28,101,28,0
16,2,19,93,13,1
23,9,14,86,3,0
84,18,71,519,23,1
1,1,2,6,1,0
87,11,54,543,16,1
1,0,1,9,1,1
14,8,15,97,1,1
18,2,21,326,12,0
2,4,9,43,2,0
12,9,13,74,3,0
8,5,8,47,1,0
87,13,76,1731,48,0
18,3,13,95,11,0
167,38,165,1610,60,0
1,1,1,11,1,0
1,0,1,9,0,0
34,12,43,181,54,0
56,9,39,274,55,0
