WMC,CBO,RFC,LOC,NPM,isExistBug
4,0,4,49,4,0
5,0,1,34,1,0
6,1,4,133,4,0
2,2,2,24,2,0
115,9,38,767,6,0
73,10,57,493,9,0
14,5,9,123,1,0
11,0,8,59,8,0
64,12,51,414,8,0
102,12,44,754,0,0
1,1,1,9,3,0
143,12,85,829,15,0
18,6,13,141,0,0
54,6,21,331,2,0
3,2,3,43,3,0
108,18,76,806,41,0
1,0,1,3,1,0
33,5,33,243,15,0
1,5,10,16,219,0
74,19,88,542,247,0
3,3,4,30,1,0
1,0,1,4,1,0
29,13,42,140,10,0
76,2,18,444,0,0
17,3,11,112,2,0
21,0,6,173,5,0
5,6,10,33,1,0
2,1,2,5,2,0
21,1,16,174,9,0
62,6,36,397,1,0
9,3,7,51,3,0
1,1,1,9,3,0
49,26,97,531,225,0
3,1,3,12,3,0
2,2,2,33,2,0
870,47,396,6082,218,0
2,0,2,28,2,0
8,4,14,64,4,0
1,0,1,7,1,0
6,0,4,89,4,0
111,12,71,565,7,0
79,16,74,906,52,1
57,18,36,409,3,0
4,3,4,44,3,0
3,3,3,20,3,0
3,4,3,26,3,0
1,2,2,8,4,0
39,2,12,258,9,0
9,0,8,62,8,0
43,2,13,394,7,0
3,0,3,26,3,0
60,1,9,231,3,0
5,0,5,36,5,0
7,0,6,42,6,0
6,0,4,41,3,0
9,0,7,58,7,0
112,0,20,651,19,0
17,0,10,125,10,0
37,5,11,188,6,0
1,0,1,4,1,0
14,2,10,102,6,0
23,5,21,210,12,0
63,5,22,419,9,0
2,1,2,8,2,0
24,1,6,155,3,0
