WMC,CBO,RFC,LOC,NPM,isExistBug
192,16,79,829,5,0
4,8,9,30,1,1
123,0,59,344,59,0
8,2,4,50,2,0
2,2,6,77,2,0
19,5,16,141,11,0
12,5,14,433,6,0
1,1,2,6,1,0
2,3,3,11,8,0
4,0,4,24,4,0
72,2,23,599,8,0
2,0,2,18,0,0
3,0,1,12,1,0
1,0,1,6,1,0
9,0,9,29,9,0
13,0,5,54,3,0
4,0,2,26,1,0
47,4,47,1483,38,0
2,1,2,12,8,0
1,1,1,6,8,0
2,1,2,15,8,0
1,1,1,6,9,0
1,1,1,6,8,0
1,0,1,6,0,0
1,0,1,7,0,0
1,1,1,7,8,0
1,0,1,10,1,0
3,1,3,19,8,0
3,1,3,17,8,0
4,1,4,24,8,0
4,1,4,24,8,0
4,1,4,24,8,0
1,1,1,6,8,0
1,1,1,6,8,0
1,1,1,7,8,0
79,2,23,713,14,1
4,1,2,30,0,0
1,0,1,6,1,0
6,0,2,57,2,0
6,0,2,32,1,0
16,3,10,103,7,0
6,0,3,22,3,0
18,1,9,194,18,0
32,5,10,117,2,1
13,0,10,89,9,0
10,6,9,54,4,1
10,2,8,65,5,1
8,4,9,43,6,0
5,0,2,22,1,0
7,0,7,289,7,0
2,0,1,7,0,0
3,1,1,14,0,0
11,4,9,70,24,0
6,2,8,63,5,0
23,2,9,129,8,0
1,6,7,17,23,0
2,1,4,10,10,0
4,2,6,19,12,0
3,1,5,14,11,0
3,1,5,14,11,0
3,2,5,15,11,0
2,1,4,10,10,0
21,5,10,85,6,1
80,6,21,361,14,1
2,3,4,13,2,0
3,2,8,34,24,0
2,5,3,9,6,0
7,163,12,139,3,0
1,4,1,13,0,0
7,4,11,46,10,0
10,10,18,60,8,0
7,1,6,33,13,0
2,3,4,12,7,0
2,1,3,13,10,0
6,4,6,40,5,0
4,3,6,19,18,0
1,1,2,6,11,0
1,1,2,6,9,0
5,2,6,32,13,0
2,1,3,13,10,1
4,16,11,34,10,1
5,8,8,24,4,0
4,5,7,18,10,0
2,1,3,10,1,0
10,14,25,62,48,0
4,8,7,29,2,0
2,5,3,9,6,0
3,5,6,19,6,0
31,9,43,158,37,0
12,10,25,64,22,0
45,20,63,262,27,0
0,1,0,14,0,0
43,14,58,235,17,0
0,1,0,13,0,0
12,4,20,80,9,0
47,23,34,178,11,0
3,4,4,16,3,0
6,4,12,34,13,0
3,5,6,19,6,0
11,4,20,69,28,0
5,8,11,26,15,0
6,5,12,28,18,0
13,15,24,70,11,0
4,4,11,25,9,0
40,17,51,266,25,0
3,5,6,19,6,0
24,3,30,220,41,0
13,7,28,96,23,0
25,23,57,116,22,0
26,9,27,159,15,0
0,1,0,8,0,0
11,8,15,53,8,0
0,1,0,3,0,0
12,15,26,67,11,0
4,4,11,25,9,0
3,5,6,19,6,0
7,4,15,46,23,0
4,8,9,27,14,0
6,6,12,28,18,0
3,3,6,15,10,0
15,20,24,84,11,0
5,5,7,27,1,0
4,5,10,24,9,0
3,5,6,19,6,0
11,5,21,75,24,0
6,8,13,43,15,0
8,5,14,41,12,0
14,23,26,85,11,1
5,14,11,37,1,0
2,6,4,13,7,0
2,6,4,11,7,0
5,13,9,32,1,0
2,6,4,13,7,0
4,4,11,24,7,0
4,10,7,27,4,0
8,7,7,41,1,0
49,19,67,288,25,0
3,5,6,19,6,0
28,4,37,242,43,0
15,8,31,112,25,0
10,12,29,57,20,0
12,15,27,67,11,0
4,4,11,25,9,0
3,5,6,19,6,0
8,6,15,58,23,0
4,7,9,35,15,0
4,4,10,22,10,0
7,22,19,45,11,1
2,5,6,12,2,0
3,5,6,19,6,0
8,7,14,65,22,0
5,7,11,48,15,0
8,5,18,58,11,0
14,20,21,61,11,1
3,5,6,19,6,0
30,18,48,233,36,0
9,9,19,92,20,0
4,4,10,22,10,0
7,22,22,47,11,1
2,5,6,12,2,0
3,5,6,19,6,0
15,12,26,86,25,0
5,9,11,37,16,0
5,6,13,34,11,0
6,16,10,38,11,1
9,17,18,51,8,0
3,5,6,19,6,0
18,14,31,119,29,0
10,9,21,75,21,0
6,6,14,40,12,0
6,20,11,43,11,1
22,25,44,109,8,1
9,17,19,50,8,1
3,5,6,19,6,0
12,8,18,64,8,0
21,8,33,144,32,0
8,8,18,64,18,0
15,9,27,74,13,0
9,24,32,58,11,1
3,5,6,19,6,0
60,20,72,425,44,1
14,10,29,160,23,0
9,10,15,63,12,0
0,1,0,4,0,0
7,20,28,49,11,1
3,8,8,16,2,0
4,8,9,19,2,0
3,5,6,19,6,0
12,5,15,92,24,0
5,7,11,49,14,0
4,4,10,22,10,0
7,19,16,42,11,1
2,4,5,11,2,0
3,5,6,19,6,0
11,5,17,92,23,0
6,7,13,59,15,0
9,8,15,52,11,0
0,1,0,3,0,0
12,20,21,60,11,1
3,5,6,19,6,0
64,20,76,479,46,0
15,10,31,183,24,0
9,10,15,52,12,0
0,1,0,4,0,0
7,20,30,50,11,1
4,9,8,20,2,0
2,8,7,11,1,0
3,5,6,19,6,0
18,6,26,115,34,1
10,7,21,73,20,1
6,6,12,35,12,0
21,25,45,90,11,0
3,5,6,19,6,0
21,21,69,152,15,0
0,1,0,3,0,0
28,8,30,220,20,0
0,1,0,10,0,0
13,9,27,77,16,0
23,23,61,166,12,0
14,10,17,78,10,0
0,1,0,7,0,0
0,1,0,9,0,0
17,15,38,121,10,0
0,1,0,16,0,0
11,4,13,57,5,0
16,12,29,84,9,0
0,1,0,8,0,0
16,10,23,93,9,0
0,1,0,8,0,0
3,3,6,21,20,0
2,7,5,11,12,0
21,13,48,125,28,0
0,1,0,7,0,0
6,25,69,117,50,0
22,31,35,116,11,0
4,4,11,25,9,0
3,5,6,19,6,0
3,6,7,19,19,0
2,7,4,11,12,0
15,9,34,88,15,0
0,1,0,10,0,0
6,13,11,36,11,1
2,5,3,9,6,0
3,5,6,19,6,0
3,2,3,23,6,0
29,13,36,166,30,0
26,8,38,125,20,0
15,11,28,163,26,0
4,4,10,22,10,0
15,26,31,81,11,1
2,6,7,12,2,0
3,5,6,19,6,0
2,5,4,12,18,0
6,3,10,31,12,0
6,14,18,38,11,1
6,7,13,42,17,0
3,5,6,19,6,0
12,7,21,68,28,0
2,5,4,12,18,0
9,7,18,46,11,0
6,16,18,39,11,1
3,5,6,19,6,0
22,6,28,131,33,0
8,7,17,60,17,0
10,8,24,57,13,0
10,3,18,62,9,0
0,1,0,8,0,0
42,38,51,182,10,1
3,5,6,19,6,0
16,3,24,93,34,0
7,7,15,36,18,0
4,4,8,20,15,0
11,4,25,74,20,0
4,3,8,19,12,0
30,36,52,139,10,1
3,5,6,19,6,0
1,1,1,6,6,0
11,7,20,80,24,0
5,8,11,37,16,0
4,4,10,21,10,0
8,27,28,56,11,1
2,7,8,13,2,1
3,5,6,19,6,0
13,6,13,74,16,0
50,25,72,324,41,0
22,13,45,177,33,0
4,4,10,21,10,0
8,22,26,53,11,1
3,8,9,17,2,0
3,5,6,19,6,0
15,7,24,92,25,0
5,9,11,39,14,0
4,4,10,21,10,0
10,25,30,60,11,1
6,8,8,28,2,0
3,5,6,19,6,0
10,8,18,52,24,0
4,8,9,26,14,0
5,3,9,27,11,0
9,19,21,54,11,1
13,20,25,65,11,1
3,5,6,19,6,0
14,8,21,70,26,0
6,9,13,41,15,0
5,3,9,25,11,0
3,5,6,19,6,0
8,3,14,61,26,0
3,7,7,16,14,0
4,4,8,20,15,0
6,4,14,36,15,0
4,3,8,20,12,0
17,30,36,87,10,1
3,5,6,20,6,0
2,1,3,15,20,0
2,7,5,13,13,0
4,4,8,21,15,0
4,4,8,19,13,0
4,3,8,19,12,0
16,28,33,91,10,0
3,5,6,19,6,0
3,1,3,23,8,0
17,9,25,104,27,0
5,8,11,37,16,0
4,4,10,22,10,0
8,27,23,60,11,1
5,20,19,32,2,1
2,7,6,12,2,1
3,11,13,21,2,1
2,4,6,11,2,0
3,6,6,19,6,0
7,4,13,45,31,1
4,8,9,25,19,1
18,8,21,98,12,1
6,6,12,31,5,1
3,6,6,19,6,0
1,2,1,8,25,0
2,8,5,11,17,0
10,6,19,50,11,0
33,29,44,147,12,1
1,1,2,8,1,0
9,2,5,40,5,1
5,18,15,31,12,1
3,5,6,19,6,0
7,1,7,39,12,0
34,13,49,224,35,0
10,9,21,77,21,0
4,4,10,22,10,0
8,24,33,54,11,1
2,7,9,13,2,1
3,5,6,19,6,0
1,1,1,6,6,0
11,7,20,80,24,0
5,8,11,37,16,0
4,4,10,21,10,0
8,27,28,56,11,1
2,7,8,13,2,1
3,5,6,19,6,0
12,3,20,101,31,0
0,0,0,6,0,0
6,7,13,45,17,0
4,4,8,20,15,0
8,4,20,52,15,0
4,3,8,19,12,0
16,29,41,93,10,1
3,5,6,19,6,0
6,3,12,34,24,0
3,7,7,20,14,0
4,4,8,20,15,0
5,4,12,28,14,0
4,3,8,19,12,0
16,32,37,89,10,1
7,3,8,41,3,0
5,2,5,28,4,0
21,17,50,120,17,0
0,1,0,25,0,0
3,5,6,19,6,0
2,3,5,11,21,0
2,7,5,11,13,0
17,7,24,79,18,0
16,28,34,91,10,1
4,4,8,19,12,0
3,6,6,19,7,0
10,8,19,60,25,0
6,8,12,36,16,0
9,7,21,45,12,0
11,22,29,57,11,1
7,21,26,50,11,1
2,7,8,12,2,1
3,5,6,19,6,0
3,2,3,23,9,0
17,15,37,115,29,0
8,10,17,61,19,0
4,4,10,21,10,0
136,27,128,589,24,0
28,4,25,178,19,0
18,7,22,86,10,0
16,4,15,76,7,0
3,5,6,19,6,0
44,5,60,225,63,0
24,7,48,131,35,0
37,18,47,181,24,0
0,1,0,4,0,0
8,13,29,61,16,0
0,1,0,7,0,0
32,29,57,148,10,1
4,4,10,26,12,0
3,0,3,27,3,0
13,3,13,73,10,0
6,3,8,41,6,0
32,8,30,137,11,0
32,8,33,142,10,0
3,5,6,19,6,0
8,4,13,52,27,0
4,7,9,27,15,0
35,26,91,236,21,0
0,1,0,38,0,0
13,3,13,73,10,0
33,18,58,243,24,0
38,55,78,207,10,0
4,4,12,29,12,0
3,5,6,19,6,0
7,5,11,42,18,0
3,7,7,15,12,0
4,4,10,21,10,0
7,20,17,43,11,1
2,8,8,12,2,0
3,5,6,19,6,0
11,8,15,55,23,0
3,7,7,15,13,0
7,5,11,34,10,0
12,17,19,53,11,1
3,5,6,19,6,0
57,23,74,331,42,0
20,11,41,161,29,0
4,4,10,21,10,0
8,20,30,57,11,1
2,8,8,12,2,0
9,3,15,59,8,0
16,6,26,89,18,0
7,3,15,47,15,0
24,44,63,146,10,1
3,5,6,19,6,0
25,14,42,178,35,0
11,10,19,82,19,0
11,5,16,60,17,0
3,5,6,19,6,0
17,10,25,106,26,0
5,8,11,35,16,0
4,4,10,22,10,0
8,18,22,46,11,1
26,23,35,100,8,1
3,6,6,19,6,0
5,4,9,31,29,0
4,8,9,21,19,0
10,7,25,55,11,0
5,17,14,30,12,1
3,5,6,19,6,0
14,8,25,88,24,0
6,9,12,39,17,0
1,3,5,10,23,0
4,4,10,22,10,0
7,21,19,44,11,1
3,7,8,17,2,0
18,23,40,88,8,0
4,8,11,27,7,0
13,7,16,56,6,0
42,9,53,206,15,0
7,2,9,59,7,0
28,18,29,172,8,1
2,4,4,19,2,0
7,5,8,74,7,0
3,2,3,15,1,0
99,22,106,465,40,1
16,16,29,127,23,0
7,10,25,66,27,0
16,5,24,85,16,0
14,5,20,73,30,0
8,5,14,41,11,0
37,43,66,179,10,1
6,5,5,20,2,1
10,14,25,40,2,0
3,9,5,20,4,0
4,6,5,19,2,0
97,79,154,455,10,1
2,5,3,11,2,0
7,5,6,52,1,0
2,3,2,20,0,0
3,5,6,19,6,0
27,13,47,206,39,0
14,10,25,102,22,0
13,5,18,53,17,0
16,6,26,92,18,0
5,3,11,29,13,0
21,44,70,139,10,1
3,5,6,19,6,0
26,6,41,181,48,1
12,12,25,92,26,0
9,3,19,75,16,0
24,43,66,139,10,0
3,5,5,16,2,0
4,7,11,21,2,0
8,5,24,55,27,0
11,4,18,75,14,0
13,7,35,80,36,0
6,3,12,35,13,0
11,18,20,59,11,0
18,30,43,101,10,0
3,5,6,19,6,0
23,14,39,165,41,0
19,14,35,137,30,0
15,6,19,67,13,0
22,10,25,104,24,0
13,6,17,79,14,0
21,9,36,112,35,0
2,3,4,12,9,0
12,25,28,66,11,0
11,21,22,60,11,0
14,38,47,111,10,1
3,5,6,17,6,0
32,9,46,185,40,0
23,14,40,159,24,0
16,5,19,72,17,0
19,44,71,114,10,1
3,5,6,19,6,0
41,8,52,262,44,1
20,11,37,153,25,1
20,10,40,124,25,0
3,5,6,19,6,0
16,6,24,92,10,0
78,19,54,253,24,1
25,6,38,148,19,0
11,8,16,60,16,1
11,10,26,66,13,0
9,3,13,67,8,0
0,1,0,7,0,0
25,6,34,162,27,1
11,6,16,69,11,0
15,27,47,81,10,1
9,26,43,65,10,1
7,9,12,28,2,0
3,9,5,20,4,0
4,6,5,19,2,0
17,35,39,99,10,1
3,5,6,19,6,0
86,28,105,540,76,1
33,16,66,278,47,0
9,3,19,75,16,0
34,54,99,216,10,0
4,5,5,20,2,0
2,5,3,13,2,0
3,5,6,19,6,0
85,17,89,610,64,0
26,11,56,216,33,0
17,42,69,122,10,1
19,24,51,95,2,1
2,2,4,11,2,0
4,6,7,22,4,0
6,5,4,21,2,0
3,9,6,20,4,0
4,5,5,19,2,0
3,5,6,20,6,0
108,20,81,336,23,1
5,9,10,37,12,0
12,9,24,66,15,0
0,1,0,4,0,0
12,4,17,58,10,0
2,12,30,131,24,0
3,5,6,19,6,0
36,13,58,195,45,0
33,20,58,219,40,0
29,16,51,174,26,0
0,1,0,9,0,0
13,5,19,69,8,0
14,7,32,81,20,1
28,9,43,144,25,0
35,16,30,195,17,0
9,11,21,56,7,0
6,24,19,63,10,0
5,9,16,29,2,0
31,32,49,174,0,0
2,4,4,13,2,0
3,9,5,20,4,0
4,5,5,19,2,0
24,37,51,133,11,1
3,7,11,17,2,0
12,25,26,74,10,0
9,5,31,64,24,0
3,1,3,19,3,0
7,5,16,43,10,0
6,2,6,34,6,0
3,5,6,19,6,0
10,5,12,45,15,0
4,6,8,21,11,0
5,3,9,27,11,1
3,5,6,19,6,0
65,18,56,230,20,1
9,9,16,51,12,1
3,6,11,59,25,0
13,10,26,77,14,0
0,1,0,4,0,0
10,5,15,63,7,0
2,2,4,10,15,0
3,5,6,19,6,0
14,3,12,59,13,0
61,18,88,443,56,1
112,28,213,988,113,1
35,17,57,216,27,1
0,1,0,14,0,0
3,5,6,19,6,0
16,8,29,103,22,0
9,10,19,63,16,0
25,9,29,121,14,0
2,13,7,21,10,1
15,14,20,72,1,1
2,2,4,11,2,1
2,2,4,11,2,1
3,9,5,20,4,0
4,5,5,19,2,0
3,18,11,30,10,0
5,6,10,21,2,0
3,9,5,20,4,0
4,5,5,19,2,0
14,24,19,78,10,1
4,10,8,24,4,0
4,5,5,19,2,0
6,16,12,40,10,0
3,9,6,20,4,0
4,5,5,19,2,0
5,1,5,39,5,0
2,12,5,14,11,0
5,15,15,27,1,0
2,12,5,14,11,0
21,27,39,102,1,0
3,9,10,13,1,0
1,2,2,6,1,0
3,5,7,15,2,0
2,12,5,14,11,0
37,29,51,179,1,0
3,9,10,13,1,0
1,2,2,6,1,0
3,5,7,15,2,0
3,9,11,13,1,0
1,3,3,6,1,0
3,4,6,15,2,0
19,17,22,87,5,1
2,12,5,14,11,0
8,16,20,39,1,0
2,12,5,14,11,1
22,26,41,111,1,1
3,9,11,13,1,0
1,3,3,6,1,0
3,4,6,15,2,1
2,12,5,14,11,0
5,16,17,26,1,0
2,12,5,25,9,1
32,26,37,155,1,1
4,5,8,13,1,0
1,2,3,6,1,0
3,4,5,14,2,0
2,12,5,25,9,1
31,29,46,164,1,1
4,5,8,13,1,1
1,2,3,6,1,0
3,4,5,14,2,0
5,8,8,21,2,0
2,12,5,25,9,0
38,27,44,182,1,0
4,5,8,13,1,0
1,2,3,6,1,0
3,4,5,14,2,0
1,8,2,17,10,1
68,40,80,318,1,1
4,5,5,15,1,1
1,1,2,6,1,1
2,3,5,11,2,0
1,1,2,6,1,0
5,5,12,28,14,0
5,4,12,29,13,0
3,6,7,19,6,0
4,11,10,21,64,0
18,9,29,121,32,0
8,13,20,61,18,0
7,8,18,45,17,0
21,45,56,116,10,1
19,6,13,97,18,0
2,3,4,11,1,0
17,8,20,75,13,0
17,6,10,73,3,0
15,9,25,86,10,0
13,5,8,56,3,0
28,5,18,136,10,1
2,1,2,11,14,0
2,2,3,11,19,0
8,8,15,45,4,0
7,12,12,38,9,0
6,4,7,44,2,0
2,2,3,10,1,0
1,2,2,6,1,0
7,5,3,29,2,0
14,6,27,87,19,1
5,6,10,37,12,0
12,6,14,72,13,0
3,3,4,14,18,0
7,4,15,41,10,0
6,3,13,36,9,0
13,18,17,57,9,1
43,24,43,216,1,1
4,5,5,15,1,0
2,2,4,10,1,0
4,6,7,21,4,0
3,4,6,17,4,0
4,10,8,24,4,0
4,4,5,19,2,0
6,4,10,53,18,0
3,6,6,26,12,0
5,3,7,34,8,0
5,4,11,38,15,1
3,5,6,26,10,0
10,4,11,46,17,0
2,5,4,16,11,0
19,18,27,93,10,1
8,7,11,31,4,0
2,3,4,10,1,0
6,11,15,31,4,0
5,11,10,27,4,1
6,11,15,31,4,1
3,7,6,20,4,0
4,4,5,19,2,0
3,7,5,18,10,0
8,5,17,55,25,0
6,6,12,36,16,0
4,12,10,21,11,1
4,4,10,25,7,0
5,4,10,31,8,0
12,5,20,68,17,0
4,6,8,25,11,0
12,6,17,57,15,0
13,17,17,62,10,0
18,18,31,87,0,0
1,3,3,6,1,0
2,4,7,10,1,0
2,4,7,10,1,0
4,7,8,21,4,0
4,4,7,22,5,0
4,8,7,24,5,0
4,6,8,20,2,0
12,8,25,83,20,0
18,8,32,120,24,0
8,8,17,68,15,0
3,3,4,14,18,0
20,8,36,147,27,0
8,7,16,68,15,0
14,20,25,73,10,0
5,2,5,20,2,0
3,8,6,20,4,0
4,5,6,19,2,0
16,18,20,77,10,1
5,2,5,20,2,0
3,8,6,20,4,0
4,5,5,19,2,0
24,30,33,130,9,1
71,38,72,356,2,0
2,3,4,10,1,0
7,12,11,32,4,0
8,11,14,41,4,0
5,15,12,22,7,0
5,11,11,23,3,0
3,9,7,22,4,0
4,5,5,19,2,0
4,5,9,27,4,0
4,0,4,23,4,0
4,5,13,29,9,0
4,6,7,24,5,0
9,4,14,63,17,0
3,4,6,26,10,0
10,15,14,51,9,0
26,19,32,134,1,0
2,3,4,11,1,0
2,5,6,12,1,0
2,4,5,11,1,0
4,7,7,21,4,0
6,5,15,37,10,0
3,5,8,18,4,0
3,9,7,22,4,0
4,4,5,19,2,0
12,6,22,76,19,0
4,5,8,31,11,0
13,16,21,63,9,0
17,20,27,104,2,0
3,3,5,17,1,0
7,10,10,31,4,0
9,14,15,42,4,0
3,8,6,20,4,0
4,4,5,19,2,0
11,5,16,68,17,0
3,4,6,25,10,0
11,16,19,52,9,0
18,22,31,82,1,0
2,4,5,11,1,0
4,7,7,22,4,0
6,5,15,38,10,0
3,5,8,18,4,0
3,9,7,22,4,0
4,4,5,19,2,0
38,15,39,226,47,0
1,1,1,10,0,0
7,2,4,38,3,0
4,1,3,32,3,0
15,1,6,55,3,0
14,17,40,216,48,0
71,20,55,499,54,0
3,5,6,19,6,0
19,6,24,93,10,0
28,14,31,118,16,0
7,8,9,29,12,0
11,10,26,66,13,0
9,3,13,67,8,0
0,1,0,7,0,0
10,4,18,69,23,0
11,6,16,69,11,0
7,13,26,46,49,0
3,5,6,19,6,0
11,3,15,89,4,0
3,0,3,16,3,0
10,0,10,55,10,0
29,4,17,133,10,0
20,0,10,85,9,0
67,9,50,355,47,0
12,6,25,73,19,0
57,14,50,275,21,1
3,0,3,16,3,0
0,1,0,26,0,0
17,21,53,271,8,0
36,5,27,200,0,0
9,27,37,66,10,1
7,10,14,32,2,0
3,9,5,20,4,0
4,6,5,20,2,0
13,30,34,80,10,0
12,24,36,68,10,0
24,46,61,137,10,1
4,5,5,20,2,0
7,14,20,26,2,1
1,1,2,6,1,1
4,11,18,21,2,1
1,1,2,6,1,1
4,11,17,21,2,1
1,1,2,6,1,1
3,5,6,19,6,0
38,37,84,183,11,1
5,3,5,31,5,0
99,20,120,610,79,1
40,14,81,306,50,0
13,4,23,94,18,0
40,53,125,766,75,0
1,10,14,7,1,0
17,20,34,101,1,0
5,4,9,32,1,0
7,2,7,54,1,0
7,22,35,49,1,0
4,4,9,41,1,0
4,2,3,19,1,0
12,3,10,70,1,0
3,3,3,14,1,0
2,2,2,10,2,0
21,2,5,96,1,0
1,1,1,5,0,0
1,1,1,6,0,0
4,2,6,30,1,0
2,1,1,9,1,0
4,12,14,38,1,0
2,2,2,9,2,0
2,2,2,10,2,0
2,2,2,10,2,0
2,2,2,9,2,0
3,2,2,9,2,0
3,2,2,9,2,0
2,2,2,9,2,0
4,2,7,49,1,0
3,9,18,27,1,0
31,6,11,205,1,0
1,0,1,9,0,0
1,0,1,9,0,0
13,27,50,114,1,0
32,32,70,214,3,0
1,1,1,9,1,0
8,4,9,62,1,0
1,17,25,64,4,0
3,16,26,100,4,0
1,18,25,46,4,0
3,12,4,21,14,0
3,1,2,19,11,0
1,4,2,7,1,0
2,1,2,14,11,0
1,4,2,7,1,0
5,4,8,35,11,0
1,4,2,7,1,0
4,5,6,31,11,0
1,4,2,7,1,0
4,5,6,31,11,0
1,4,2,7,1,0
16,36,64,118,1,0
33,41,77,261,1,0
14,39,65,134,1,0
28,35,71,277,1,0
2,2,2,11,0,0
2,2,2,11,0,0
1,0,1,9,0,0
3,26,45,61,1,0
9,17,26,45,2,0
9,16,23,65,2,0
37,38,69,271,1,0
22,40,80,159,1,0
13,8,15,75,3,0
1,0,1,12,0,0
16,26,50,163,2,0
16,39,67,148,1,0
21,27,48,115,1,0
20,11,34,162,12,0
5,8,15,39,1,0
4,10,12,33,1,0
8,24,46,78,1,0
6,20,39,69,1,0
4,2,6,30,1,0
4,1,1,15,1,0
4,3,13,29,9,0
7,4,16,42,12,0
2,16,14,39,1,0
3,6,6,16,4,0
2,8,6,11,1,0
4,5,5,20,4,0
2,8,6,13,1,0
4,5,5,20,4,0
5,22,24,65,1,0
3,5,6,16,4,0
4,5,5,20,4,0
3,6,5,17,1,0
5,4,6,25,4,0
1,6,2,6,1,0
1,8,3,6,1,0
7,1,2,84,1,0
1,1,1,6,1,0
1,0,1,6,1,0
3,0,3,18,3,0
2,0,2,14,2,0
4,2,6,29,1,0
2,1,1,9,1,0
16,21,29,134,49,0
34,17,45,213,6,0
1,2,2,6,1,0
1,1,1,6,1,0
2,1,1,10,1,0
2,1,4,10,8,0
2,1,4,11,2,0
7,23,40,69,48,0
1,3,3,7,1,0
10,17,28,110,14,0
1,1,1,6,1,0
2,3,1,12,1,0
6,7,13,24,3,0
4,5,7,22,2,0
19,10,27,132,21,0
2,3,3,11,2,0
2,3,3,11,2,0
2,3,3,11,2,0
2,3,3,11,2,0
2,3,3,11,2,0
2,3,3,11,2,0
2,3,3,11,2,0
2,3,3,11,2,0
2,3,3,11,2,0
2,3,3,11,2,0
2,3,3,11,2,0
2,3,3,11,2,0
1,3,1,6,1,0
1,3,1,6,1,0
1,3,1,6,1,0
1,3,1,6,1,0
1,3,1,6,1,0
1,3,1,6,1,0
2,4,4,13,2,0
