WMC,CBO,RFC,LOC,NPM,isExistBug
27,9,34,239,33,0
19,8,31,365,31,0
17,7,23,168,29,0
16,7,25,156,33,0
19,8,30,174,31,0
27,9,39,270,34,0
8,10,11,117,33,0
298,39,131,1190,58,1
82,18,77,755,55,0
31,10,40,318,34,0
19,8,28,171,33,0
23,10,38,231,31,0
71,31,62,329,21,0
14,8,17,168,36,0
40,13,47,390,37,0
33,9,41,303,37,0
40,13,49,389,35,0
27,9,33,248,33,0
22,7,33,247,39,0
78,23,73,611,17,1
166,24,107,992,30,0
42,11,39,385,15,0
3,3,8,52,2,0
3,1,3,224,3,0
45,5,17,252,2,0
54,2,14,3587,10,1
71,3,14,396,10,0
2,0,2,18,2,0
26,12,30,136,18,0
1,3,2,16,26,0
3,3,4,47,32,1
1,3,2,17,26,0
3,3,5,46,28,0
1,3,2,17,26,0
6,3,7,104,35,1
1,3,2,17,26,0
1,3,2,18,30,1
3,3,5,108,27,1
8,2,10,107,10,1
44,27,65,1222,33,0
34,4,26,346,25,0
12,7,16,176,9,0
339,34,87,2217,19,1
5,2,5,64,5,0
1,3,2,17,26,0
9,5,15,112,8,0
1,1,1,9,1,0
1,0,1,33,1,0
1,3,2,16,26,0
1,3,3,19,26,0
6,3,8,85,33,1
205,2,205,1469,205,1
3,1,3,66,3,0
2,0,2,37,2,0
11,7,9,421,3,0
0,1,0,210,0,1
5,0,3,37,2,0
52,27,20,177,4,0
2194,191,460,10126,19,1
56,9,38,315,17,1
43,51,31,161,35,0
13,8,12,84,0,1
35,9,24,172,1,1
171,54,76,782,3,1
87,27,43,431,241,0
253,78,122,1227,14,1
31,18,24,115,247,0
111,29,54,515,261,0
76,32,22,278,32,0
212,40,73,885,6,0
98,39,87,280,323,0
5,3,5,28,5,0
8,9,10,37,74,0
2,5,4,18,66,0
6,11,12,37,57,0
5,6,7,35,32,0
4,6,8,25,68,0
14,8,12,46,44,0
5,7,10,26,49,0
3,7,4,19,48,0
4,2,4,15,26,0
19,4,11,89,92,0
24,11,17,122,105,0
19,4,11,88,94,0
7,6,8,45,108,0
19,4,11,83,93,0
19,4,11,81,92,0
35,12,13,148,109,1
7,6,8,44,89,0
8,5,10,31,87,0
5,4,7,22,29,0
7,5,9,27,104,0
6,7,11,33,48,0
4,10,9,18,71,0
14,10,11,45,91,0
2,1,3,12,24,0
14,7,11,45,79,0
12,7,12,48,80,0
9,8,11,37,54,0
3,7,6,17,54,0
4,8,7,27,54,0
4,3,4,14,26,0
18,8,14,102,104,0
11,10,10,34,88,0
9,12,13,40,103,0
18,8,19,81,89,0
5,5,8,31,101,0
20,8,17,81,91,0
5,5,9,27,79,0
1163,119,484,4641,102,1
267,6,34,824,56,0
1,0,1,16,1,0
2,3,3,11,72,0
6,13,13,30,145,0
3,5,5,15,72,0
2,3,3,11,75,0
3,6,5,19,90,0
53,1,5,221,3,0
3,5,5,15,69,0
324,38,172,1651,83,0
11,10,13,58,108,0
12,12,15,62,121,0
18,18,25,85,164,0
2,3,3,11,71,0
69,35,40,325,9,1
28,17,10,114,30,0
34,13,19,169,6,0
3,1,3,17,3,0
6,10,11,32,57,0
11,7,11,39,44,0
9,6,10,28,91,0
2,6,4,12,48,0
4,2,4,15,26,0
5,6,11,30,48,0
24,10,14,74,79,0
4,5,7,22,25,0
4,3,4,13,26,0
8,9,10,57,99,0
5,8,9,30,100,0
16,14,15,68,90,0
14,13,14,45,103,0
5,6,9,19,96,0
10,10,14,40,82,0
15,13,15,42,100,0
11,12,15,37,84,0
5,5,9,19,89,0
176,62,135,1214,88,1
10,2,6,47,51,0
239,95,239,872,239,0
10,4,10,76,10,0
1701,66,234,8433,45,1
8,2,7,37,4,0
84,10,32,361,19,1
112,36,76,881,16,1
27,1,11,193,11,0
4,1,4,39,4,0
147,34,152,1380,70,0
30,4,12,160,4,0
38,1,5,173,4,1
166,39,53,688,2,0
190,52,126,897,72,0
25,7,25,189,25,0
49,8,15,124,6,0
56,13,41,247,113,0
183,31,84,721,19,1
104,44,84,440,45,0
17,11,16,112,39,0
101,37,76,373,76,1
122,37,43,385,68,1
42,22,41,146,59,0
43,22,43,161,53,0
38,15,35,161,64,0
61,19,47,212,65,0
14,13,21,80,85,0
40,18,43,177,74,0
13,10,18,75,86,0
41,25,56,193,33,1
77,32,64,242,72,0
422,20,126,1888,107,0
30,9,25,125,35,0
9,6,9,57,30,0
16,12,23,78,32,0
34,25,35,122,32,0
152,28,78,537,79,1
18,9,13,82,72,0
18,22,32,99,65,0
52,33,63,306,54,1
48,14,38,352,116,0
183,36,77,653,40,1
48,19,34,167,81,0
141,21,62,488,92,0
122,49,106,484,58,1
17,12,22,81,32,0
32,17,50,183,31,0
26,9,12,95,72,0
9,11,15,44,32,0
179,26,76,836,119,0
104,34,76,415,41,1
252,31,95,953,60,0
6,5,9,64,80,0
11,9,14,51,73,0
88,38,76,279,46,0
174,36,107,605,88,1
26,9,12,96,72,0
91,19,53,386,31,0
91,30,95,505,31,1
47,16,42,233,32,0
11,5,9,62,24,0
23,19,28,113,55,0
18,17,36,96,90,1
37,13,22,133,77,0
2,4,4,13,79,0
293,51,84,844,26,1
58,22,44,178,83,0
24,18,31,95,66,0
5,10,14,29,88,0
5,9,14,28,89,0
31,19,32,128,95,1
28,14,31,121,80,0
63,19,43,223,85,0
16,13,26,73,84,0
11,11,16,53,40,0
11,15,16,56,102,0
20,14,26,87,83,0
20,15,31,126,32,0
8,8,10,40,66,0
62,28,63,230,44,0
47,13,18,139,74,0
2,4,4,13,76,0
3,1,4,17,68,0
5,6,6,24,69,0
68,23,35,206,22,0
171,39,103,541,77,1
70,33,51,218,51,1
12,7,10,50,80,0
16,8,11,56,71,0
9,9,14,50,74,0
4,1,5,24,69,0
53,13,41,246,113,0
54,6,29,1499,84,0
101,22,61,345,95,1
69,22,58,280,96,1
10,9,14,54,87,0
8,7,10,41,86,0
119,39,94,443,86,1
338,38,133,1074,100,1
12,11,20,57,93,1
20,18,32,121,86,0
39,20,42,123,79,0
17,12,18,54,68,1
74,29,57,247,35,1
9,9,12,47,71,0
261,39,130,858,97,1
20,15,29,79,80,0
25,13,25,127,29,0
21,13,22,104,74,0
9,5,10,61,79,0
13,5,12,55,37,0
10,11,18,51,86,0
79,28,68,379,31,1
32,20,56,194,39,0
22,16,27,111,78,0
13,15,25,61,31,0
11,9,14,52,73,0
135,31,92,846,42,1
339,64,186,1363,64,1
29,13,25,97,45,0
61,23,42,187,78,0
58,20,60,290,91,0
40,19,50,258,31,0
26,13,27,108,90,0
45,11,23,144,10,0
43,10,25,171,11,1
4,6,4,51,9,0
6,7,9,34,14,0
14,4,13,72,7,0
7,0,2,26,1,0
76,12,31,252,9,0
708,38,121,2836,30,1
95,19,35,360,12,0
22,7,15,100,30,0
13,5,10,30,31,0
263,19,103,1076,46,0
14,0,10,72,9,0
13,0,9,121,9,0
7,1,4,36,3,0
86,21,59,373,26,0
10,4,10,44,28,0
17,2,11,118,15,0
113,11,42,475,28,0
13,4,10,39,29,0
17,5,11,40,30,0
53,5,21,243,12,1
1,0,1,9,1,0
12,3,15,72,16,0
37,1,14,196,10,0
1720,43,420,6673,306,1
121,16,60,978,21,1
33,0,7,136,7,0
15,5,9,68,7,1
33,0,7,136,7,0
37,0,10,158,9,0
3,1,3,21,3,0
37,0,10,158,9,0
26,0,10,146,9,0
104,3,21,361,13,0
93,17,88,416,338,1
55,3,17,224,13,0
3,1,5,24,3,0
13,2,9,56,7,0
24,4,10,95,6,0
3,0,3,22,3,0
4,0,4,32,4,0
16,4,14,92,12,0
48,4,64,198,43,0
48,21,28,222,35,1
76,11,31,292,30,0
130,24,55,572,25,1
52,4,42,374,41,0
7,9,9,76,39,1
8,5,11,39,31,0
7,7,9,31,33,0
106,15,45,443,40,0
75,4,10,351,56,0
6,5,10,33,30,0
362,10,48,1666,48,0
7,2,6,31,38,0
12,2,12,41,44,0
12,2,12,44,44,0
411,5,19,1357,16,1
4,0,2,31,2,0
915,13,45,1581,34,0
13,2,12,55,44,0
12,2,12,52,44,0
27,2,12,87,44,0
13,2,12,46,44,0
12,2,12,41,44,0
5,2,5,34,37,0
54,9,20,185,6,0
16,4,8,42,1,0
64,14,51,255,81,0
72,5,15,192,70,0
3,4,3,12,26,0
304,40,148,1032,154,1
9,8,9,96,9,0
208,35,97,901,92,1
48,13,35,245,161,0
320,40,161,1179,74,1
233,38,128,776,78,1
24,13,12,94,7,0
81,22,48,343,40,1
7,3,8,33,12,0
3,5,5,14,15,0
31,6,7,136,6,0
1,1,1,10,1,0
49,24,40,233,202,0
52,20,24,219,24,0
356,45,128,1383,33,1
12,9,17,44,192,0
275,32,120,1031,67,1
110,34,58,461,103,1
298,26,98,852,3,1
303,21,96,788,5,1
7,10,8,59,158,0
50,11,23,205,188,1
48,12,34,211,16,1
6,6,9,41,44,0
113,18,49,503,84,0
40,12,24,247,74,0
259,29,142,1054,175,1
7,3,8,41,12,0
3,3,4,24,43,0
10,5,5,32,71,0
3,1,4,20,17,0
14,4,9,74,136,0
38,11,38,167,187,0
357,25,115,1180,129,1
1175,55,229,3701,68,1
18,1,7,54,5,0
476,45,172,1636,175,1
2,7,5,33,26,0
1,6,2,10,41,0
77,19,25,401,74,1
330,20,78,1071,63,1
117,17,49,436,151,1
10,7,11,44,8,1
18,7,14,70,131,0
2,3,3,13,69,1
12,8,10,52,16,0
151,17,56,643,154,1
462,11,73,1635,1,1
231,33,64,883,4,1
2,0,2,18,2,0
2243,132,600,10304,54,1
39,13,28,210,45,0
96,25,51,447,60,0
69,16,36,314,32,0
60,13,27,243,45,0
8,3,10,39,39,0
65,20,38,302,60,0
34,11,18,140,50,0
141,29,59,618,53,0
8,3,10,36,39,0
176,24,61,715,65,0
46,14,31,259,46,0
54,6,23,225,65,0
10,0,1,60,1,0
1240,9,75,3867,48,1
57,2,17,336,14,0
104,59,83,574,1,0
122,21,20,530,0,0
455,17,76,2499,4,0
47,7,24,257,17,0
22,8,10,74,3,0
12,6,17,54,6,0
2,3,4,18,8,0
1,3,2,8,10,0
1,3,2,8,9,0
58,6,22,272,22,0
30,7,21,215,10,0
18,9,18,163,7,0
1356,105,508,7213,411,1
1,0,1,6,1,0
16,1,10,57,8,0
75,0,3,404,2,0
28,0,10,106,6,0
25,0,9,114,8,0
23,0,8,82,7,0
32,1,12,139,9,0
23,0,8,85,7,0
34,1,13,145,10,0
31,0,11,140,10,0
31,0,11,140,10,0
26,2,11,90,7,0
27,2,10,90,7,0
22,1,9,178,6,0
29,0,15,123,15,0
46,0,12,150,11,0
18,1,11,82,10,0
37,0,11,124,10,0
37,1,13,124,10,0
145,8,32,734,22,1
0,2,0,7,9,0
0,2,0,8,10,0
16,13,22,77,70,1
0,2,0,20,7,0
23,5,17,109,8,0
18,0,10,72,9,0
8,4,6,42,17,0
6,10,18,54,18,0
24,21,36,110,104,1
34,23,37,166,95,1
138,39,108,599,117,1
211,63,162,1024,158,1
75,34,56,323,3,0
86,8,29,442,21,0
9,5,10,56,35,0
10,4,8,34,10,0
15,10,21,115,6,0
9,8,12,36,14,1
7,3,7,20,13,0
11,11,23,80,18,0
148,58,138,723,96,0
30,26,38,191,7,1
19,21,35,85,146,0
12,3,7,38,12,0
8,2,7,33,6,0
116,20,63,516,6,1
406,28,107,1679,29,1
12,9,10,58,2,1
34,19,44,165,18,0
248,79,234,1228,140,1
3,3,4,34,9,0
22,33,32,214,20,0
100,63,81,660,34,1
44,27,47,208,20,0
47,15,44,203,18,1
138,36,114,638,20,1
21,17,33,119,18,0
40,19,55,276,21,0
23,18,30,101,24,0
21,24,35,121,23,0
19,15,20,85,24,0
17,17,29,86,24,0
15,22,26,88,23,0
21,17,31,115,18,0
15,14,17,88,22,0
29,25,39,176,23,1
16,15,22,81,24,0
4,3,4,18,7,0
26,18,45,145,19,0
28,14,28,128,17,0
32,13,21,113,18,0
89,18,47,524,21,1
519,48,192,2398,11,1
8,12,21,50,18,0
3,1,6,20,3,0
10,8,12,72,35,0
8,5,9,37,3,0
58,7,22,208,10,1
10,8,14,47,170,0
21,6,18,101,96,0
24,15,31,99,70,0
18,9,23,91,73,0
0,2,0,4,13,0
20,13,29,93,88,0
0,1,0,3,10,0
89,11,37,408,4,1
9,2,11,42,16,0
9,7,16,47,15,0
21,7,16,75,12,0
27,22,32,170,88,0
1,1,1,8,8,0
49,21,54,259,100,0
1,3,1,11,10,0
3,4,5,79,1,0
9,4,7,54,1,0
168,33,102,759,47,1
149,5,53,737,37,0
117,20,54,456,4,0
14,2,6,62,5,0
27,6,15,202,15,0
82,28,64,357,83,1
48,6,22,240,5,1
8,3,3,42,7,0
611,74,238,3286,80,1
158,21,94,830,16,0
106,12,38,472,25,0
510,59,246,2846,165,1
60,27,44,301,8,1
3,1,3,27,3,0
60,31,58,271,72,1
100,31,78,365,84,0
6,1,6,62,10,0
14,2,7,42,6,0
36,12,28,217,1,0
3,3,4,21,21,0
50,13,33,214,19,0
3,3,4,20,21,0
64,13,42,283,18,0
238,39,89,1143,15,0
45,22,41,237,89,0
25,5,17,96,12,0
1,2,2,8,22,0
101,31,88,474,64,0
2,1,2,23,7,0
50,6,31,356,33,0
11,5,14,47,67,0
107,34,98,468,83,0
6,5,7,44,8,0
148,35,116,767,88,1
32,15,23,162,9,0
6,5,8,36,3,1
49,27,42,217,19,0
22,3,10,128,6,0
14,10,14,54,22,0
9,8,12,43,22,0
6,4,7,44,107,0
6,4,7,42,120,0
7,5,10,48,162,0
6,4,7,44,104,0
6,4,7,43,116,0
7,5,10,48,154,0
60,30,42,384,9,1
14,18,19,91,20,0
221,50,89,930,15,0
9,11,14,65,21,1
35,15,30,162,19,0
37,13,33,168,19,0
17,1,10,107,8,0
9,6,9,61,9,0
37,20,42,215,20,0
1,2,1,17,23,0
4,1,4,22,22,0
37,16,33,152,100,0
4,3,5,41,17,0
214,47,95,1244,46,1
60,23,73,298,112,0
14,8,12,66,22,0
4,1,4,25,22,0
8,1,8,45,6,0
52,22,60,252,63,0
5,3,6,28,7,0
158,56,135,812,149,0
62,18,30,285,34,0
16,13,23,77,69,0
0,1,0,19,7,0
25,1,13,99,13,0
35,8,21,170,8,0
13,7,12,58,5,0
19,10,19,74,14,0
28,9,18,149,6,0
7,4,9,36,37,0
1,3,3,6,7,0
1,0,1,9,1,0
191,45,107,757,2,1
1,1,2,9,8,1
53,20,43,224,4,1
69,5,22,257,13,0
36,9,21,124,13,0
41,10,25,164,13,0
12,5,16,42,8,0
16,3,8,44,15,0
3,2,4,31,1,0
4,0,3,23,3,0
263,31,103,886,4,1
208,26,83,737,11,0
1,0,1,9,1,0
84,20,54,334,6,0
13,1,6,52,3,0
3,2,5,15,11,0
14,1,7,55,3,0
64,5,16,227,8,1
17,6,18,93,9,0
148,16,55,698,6,1
19,0,6,69,5,0
9,2,13,41,8,0
284,99,299,1622,256,0
580,116,238,2949,256,1
193,92,113,1310,258,0
62,15,31,344,13,0
163,21,80,656,9,1
17,4,8,65,4,0
4,1,4,18,4,0
40,3,24,195,15,0
20,14,20,116,8,0
15,1,8,97,8,0
5,0,5,63,5,0
133,14,81,601,30,0
4,1,5,28,3,0
37,4,23,215,18,0
7,2,5,38,3,0
50,37,62,342,22,0
5,2,7,32,3,0
8,7,13,47,3,0
104,12,44,416,4,0
44,10,31,233,22,0
61,31,50,298,3,0
179,60,100,795,9,0
4,4,6,43,4,0
68,43,61,413,5,0
36,19,29,191,4,0
29,17,27,123,38,0
315,34,131,1500,35,1
297,14,60,1227,0,0
19,5,11,63,6,0
55,10,35,169,13,1
35,7,20,109,0,0
23,9,17,188,16,0
9,1,6,38,6,0
88,25,67,679,45,0
28,13,33,158,25,0
87,17,90,592,31,0
18,9,30,158,26,0
24,10,40,207,29,0
38,6,41,318,27,0
106,13,82,741,44,0
129,12,68,915,23,0
14,9,27,117,23,0
99,17,82,767,41,0
4,1,4,31,2,0
22,24,41,161,43,0
2,3,2,21,10,0
5,2,5,41,8,0
252,62,109,1016,21,1
62,22,42,319,11,0
1,3,1,6,1,0
54,15,30,194,4,1
19,7,11,62,13,0
12,12,22,82,12,0
155,23,61,636,14,1
15,2,10,81,14,0
44,17,28,182,14,0
3,4,2,25,2,0
24,12,17,85,9,0
9,8,11,29,13,0
33,19,21,142,2,0
2,3,3,9,2,0
41,11,31,151,15,0
15,8,10,60,8,0
54,12,26,205,12,1
215,20,88,761,17,0
43,13,32,165,10,0
26,8,20,99,10,0
183,40,95,752,42,1
7,2,8,30,6,0
5,9,5,40,73,0
7,2,7,30,3,1
17,0,7,95,7,0
16,6,12,56,8,0
8,4,8,29,8,0
10,6,9,32,8,0
8,11,12,38,16,1
74,16,58,348,29,0
77,21,43,224,39,0
15,5,7,63,27,1
163,47,83,486,2,1
23,6,18,91,12,0
152,33,61,354,33,1
84,14,37,314,32,1
1,6,3,13,34,1
1,6,3,13,33,1
1,5,3,13,37,1
119,42,58,337,31,1
35,7,17,108,33,1
10,6,11,34,57,0
3,3,4,26,29,1
18,9,19,79,0,1
19,9,18,60,26,1
37,20,34,168,6,0
95,13,39,420,24,1
35,19,17,82,30,1
11,16,16,48,27,0
695,152,328,2630,23,1
226,49,153,761,57,0
45,9,18,180,7,0
61,22,27,239,255,0
253,51,117,753,33,1
91,15,36,373,32,1
55,9,18,192,28,1
96,26,52,272,40,0
25,9,16,95,23,1
3,3,5,16,24,0
4,4,5,22,25,1
116,41,47,340,31,1
17,6,14,63,32,1
282,59,111,933,22,1
36,16,35,142,9,0
9,7,16,43,3,0
31,8,18,120,35,1
5,5,9,28,33,1
48,41,44,206,2,0
31,18,20,97,27,1
60,7,24,275,31,1
38,14,19,92,27,1
82,9,28,300,30,1
37,16,15,120,28,1
13,17,18,84,26,0
222,52,89,685,30,1
31,9,25,137,36,1
27,12,11,68,26,1
12,3,4,54,25,0
98,4,25,431,13,0
37,19,16,136,5,0
10,8,13,78,5,0
7,8,12,49,4,0
41,8,22,190,13,0
2,6,4,29,6,0
119,3,80,501,35,0
124,27,73,451,67,0
26,1,10,163,10,0
5,6,10,35,4,0
66,23,41,405,22,0
21,0,11,91,0,0
258,20,235,1141,15,1
22,18,30,173,7,0
54,11,27,262,62,1
3,2,4,25,50,1
16,5,38,92,3,0
44,1,44,384,44,0
3,6,6,27,6,0
52,28,45,138,187,0
270,14,244,2455,206,1
12,6,11,73,7,0
524,48,233,2162,6,1
13,7,17,82,11,0
7,9,10,49,7,0
8,6,11,59,5,0
25,15,25,154,12,0
68,32,44,310,3,0
33,1,13,134,8,0
35,2,14,143,8,0
43,1,16,172,10,0
5,7,6,47,7,0
14,6,14,91,8,0
30,16,37,116,47,0
20,1,20,93,53,0
60,5,41,314,60,0
51,5,30,429,18,0
5,5,5,51,7,0
5,7,6,49,7,0
10,6,13,89,8,0
5,7,6,48,7,0
10,6,13,89,8,0
38,1,3,105,3,0
5,0,5,370,4,1
40,21,33,198,14,0
6,6,7,52,3,0
1240,10,75,3867,48,0
4,2,2,20,1,0
9,0,9,56,9,0
5,3,4,21,9,0
5,7,7,49,7,0
5,7,7,48,7,0
5,7,7,48,7,0
5,7,7,48,7,0
4,7,9,28,6,0
45,0,45,347,45,0
14,1,6,54,3,0
4,7,9,42,7,0
7,7,9,62,8,0
24,6,12,150,7,0
7,7,9,62,8,0
10,0,3,57,2,0
734,72,260,3272,113,1
10,6,12,54,6,0
38,1,12,178,8,0
38,2,14,179,8,0
49,23,48,201,81,1
29,18,34,184,47,1
2,8,4,46,18,0
12,10,17,63,5,0
21,24,31,182,0,0
77,29,54,357,95,0
84,32,70,328,81,1
115,42,111,705,55,0
142,33,70,584,113,1
25,18,34,114,50,1
140,20,66,562,105,1
158,38,77,610,108,1
23,10,25,99,23,0
8,8,11,34,96,0
20,17,22,90,91,0
24,4,7,183,6,0
14,11,18,63,66,0
54,37,53,525,18,0
30,2,16,209,13,0
10,14,12,93,0,0
6,0,5,53,5,0
2,0,2,19,2,0
40,19,28,278,0,0
7,3,4,45,1,0
2,0,2,13,2,0
79,47,51,417,285,0
6,5,5,37,242,0
1102,112,232,5253,335,1
100,21,49,548,10,0
570,3,12,2435,9,1
8,2,6,51,30,0
91,5,34,348,18,0
10,1,10,65,6,0
4,1,6,19,8,0
68,3,23,264,13,0
134,15,58,596,8,1
2,2,3,37,2,0
2,0,2,16,2,0
964,32,143,3847,44,1
65,3,16,397,11,0
5,0,3,37,3,0
14,3,7,83,3,0
38,4,31,293,1,0
51,3,15,237,5,0
60,11,45,538,2,0
14,2,8,86,7,0
12,2,6,83,7,0
5,4,9,34,1,0
56,15,36,328,4,0
84,9,34,384,1,0
67,8,28,219,3,0
12,3,17,97,1,0
32,1,13,157,6,0
24,7,8,137,2,0
