WMC,CBO,RFC,LOC,NPM,isExistBug
16,3,11,75,6,0
1,0,1,10,1,0
117,19,86,529,5,1
10,7,12,76,4,0
3,5,6,22,1,0
8,8,15,69,2,0
24,8,26,144,13,0
1,2,1,14,1,0
1,3,2,8,1,0
4,3,4,24,4,0
11,9,14,83,3,0
2,2,2,6,2,0
4,1,4,36,4,0
1,3,2,8,1,0
1,1,1,3,1,0
3,1,3,15,3,0
6,5,9,29,3,0
2,2,3,18,2,0
9,2,6,59,4,0
2,2,2,6,2,0
3,4,5,18,4,0
3,5,6,19,4,0
3,5,6,18,4,0
6,4,6,29,7,0
3,2,3,36,3,0
5,3,6,25,9,0
36,19,47,247,19,0
21,10,22,87,14,0
2,2,3,9,8,0
17,5,14,74,10,0
5,2,10,25,9,0
6,5,8,27,8,0
7,2,6,29,5,0
2,0,2,5,2,0
5,2,5,26,9,0
1,3,4,16,10,0
7,3,11,57,14,0
3,1,3,23,3,0
1,3,4,9,10,0
6,1,6,25,6,0
5,3,10,23,8,0
21,4,15,112,6,0
3,1,3,33,3,0
3,2,5,12,7,0
7,3,5,40,4,0
4,1,3,18,3,0
2,4,4,13,5,0
2,4,4,13,5,0
2,4,4,20,5,0
10,2,8,45,5,0
2,0,2,22,2,0
17,5,20,42,7,0
4,1,3,19,3,0
2,1,2,47,2,0
2,4,4,18,5,0
12,0,11,55,11,0
7,5,7,36,4,0
18,15,59,84,9,0
7,4,11,46,7,0
10,1,8,47,8,0
2,1,2,5,2,0
3,8,7,17,6,0
6,5,6,37,6,0
12,8,14,69,10,0
11,8,11,25,11,1
5,1,5,30,5,1
4,0,4,11,4,1
66,30,80,398,22,1
45,25,83,268,8,0
15,5,19,91,2,0
75,9,32,338,18,1
20,2,20,111,20,0
11,12,29,95,8,1
21,7,11,143,4,1
98,24,87,462,2,0
28,14,40,162,3,0
2,3,2,11,2,0
6,9,13,42,3,0
9,5,15,52,7,0
43,20,75,280,2,0
24,5,28,109,12,0
1,2,1,3,1,0
9,1,9,54,9,0
15,1,18,78,9,0
10,3,10,102,10,0
7,3,11,34,6,0
7,0,7,56,7,0
1,2,1,3,1,0
11,4,6,35,2,0
39,3,26,306,21,0
1,1,1,3,1,0
27,7,25,107,21,0
11,2,13,50,11,0
44,9,24,218,31,0
11,2,15,63,9,0
40,5,30,271,27,0
4,0,4,30,4,0
83,2,17,516,5,0
32,4,21,216,5,1
65,7,35,426,38,0
15,3,15,111,11,0
21,7,12,99,13,1
15,4,16,73,10,1
22,7,20,169,14,0
24,3,16,169,13,0
111,13,62,594,24,0
6,4,10,30,10,0
82,25,81,406,79,0
88,36,114,433,42,1
12,3,23,102,99,0
165,50,182,853,67,1
24,27,60,141,115,0
71,18,74,299,59,1
23,16,23,154,23,0
37,13,49,174,59,0
48,10,47,278,103,0
98,28,88,468,115,1
54,20,49,245,112,0
50,25,72,251,89,0
12,6,12,27,22,0
3,3,7,14,101,0
9,3,14,65,105,0
2,2,4,9,91,0
6,2,7,34,93,0
12,2,24,49,101,0
11,3,12,54,11,0
26,10,25,193,5,1
33,11,38,197,108,0
3,2,4,15,3,0
10,1,5,35,5,0
3,1,3,7,3,0
2,3,3,13,7,0
5,2,6,26,5,0
49,8,24,307,5,0
1,2,1,13,1,0
2,0,2,12,2,0
10,6,13,49,8,0
12,5,10,87,12,0
1,2,1,3,2,0
10,6,13,51,12,0
26,7,19,119,19,0
3,2,5,14,13,0
7,4,11,32,16,0
17,7,17,93,9,0
12,4,8,68,13,0
5,2,6,23,14,0
6,2,6,67,6,0
25,4,17,180,19,0
1,2,1,3,1,0
8,9,14,64,3,0
4,1,4,23,4,0
9,6,9,49,3,0
5,8,12,31,2,0
21,3,22,146,19,0
7,0,4,37,3,0
14,1,7,112,3,1
13,3,6,65,1,0
77,7,46,339,20,0
7,0,5,39,3,0
7,0,7,38,6,0
3,1,3,7,3,0
17,0,11,80,10,0
17,5,11,73,2,0
7,1,6,32,21,0
8,1,9,34,7,0
1,0,1,20,1,0
56,5,27,327,15,0
4,0,2,27,1,0
8,0,5,68,3,0
20,4,39,110,17,0
19,0,19,67,19,0
30,4,43,164,23,0
8,2,7,33,1,0
11,1,3,49,2,0
29,0,9,164,7,0
29,3,13,195,8,1
10,0,7,35,5,0
21,4,14,109,5,0
21,1,12,91,7,0
7,1,8,43,7,0
1,0,1,5,1,0
3,1,5,15,9,0
5,0,5,59,5,0
9,2,6,37,3,0
13,1,8,74,6,0
5,1,5,22,4,0
3,2,3,15,2,0
1,0,1,3,1,0
9,2,5,45,2,0
3,1,3,14,2,0
3,1,4,15,3,0
5,1,5,22,4,0
24,2,16,95,13,0
20,4,8,131,4,0
34,9,20,185,14,1
4,2,8,28,2,0
49,13,40,267,15,0
6,3,7,46,0,0
12,2,12,103,12,0
19,3,29,77,17,0
8,3,6,49,3,0
