WMC,CBO,RFC,LOC,NPM,isExistBug
8,12,26,101,3,1
8,21,47,139,5,1
249,58,263,2169,50,1
49,1,27,191,27,1
32,8,32,259,25,1
26,7,37,273,31,1
18,7,26,173,23,1
12,5,17,129,17,1
44,7,52,464,49,1
20,5,28,219,25,1
20,5,28,222,25,1
12,5,17,112,17,1
22,4,28,287,27,1
11,4,15,88,16,1
24,7,32,240,29,1
9,4,12,61,14,1
43,5,30,274,28,1
11,4,15,88,16,1
60,5,38,354,35,1
12,5,17,97,17,1
33,5,33,271,25,1
12,4,16,92,17,1
12,4,16,119,17,1
24,7,32,244,29,1
10,0,10,69,10,0
19,6,28,140,24,1
18,5,24,184,23,1
11,4,15,98,16,1
26,6,35,281,31,1
30,7,41,407,38,1
12,4,16,128,17,1
13,4,17,117,18,1
4,1,4,36,4,1
21,4,23,163,21,1
11,4,15,86,16,1
20,7,28,192,25,1
20,7,28,204,25,1
11,4,15,86,16,1
12,4,16,91,17,1
12,5,17,126,17,1
14,4,18,117,19,1
12,4,17,95,17,1
18,4,24,175,23,1
19,7,19,114,30,1
14,4,15,83,16,1
4,2,6,24,27,0
4,2,6,23,27,0
10,4,13,66,15,1
9,4,12,62,14,1
10,4,13,84,18,1
52,31,83,673,34,1
12,3,18,87,18,0
23,5,29,154,22,1
97,6,108,1779,100,1
17,5,21,147,19,1
14,3,18,130,20,1
10,4,15,75,15,1
11,4,15,94,16,1
20,5,25,208,25,1
12,5,17,112,17,1
40,7,49,510,42,1
24,5,26,183,20,1
21,5,26,199,21,1
72,9,60,507,42,1
18,7,26,187,23,1
13,4,16,100,17,1
11,5,15,90,18,1
18,4,22,177,23,1
13,4,16,98,17,1
24,5,26,183,20,1
11,4,15,97,16,1
4,2,7,35,26,1
24,5,32,162,24,1
9,4,12,61,14,1
11,4,15,96,16,1
13,4,16,99,17,1
36,4,32,259,28,1
45,5,34,262,30,1
12,5,17,86,17,1
36,7,49,413,41,1
26,7,37,318,31,1
11,4,14,79,8,0
22,8,36,262,27,1
13,4,17,111,18,1
2,0,2,12,2,0
21,5,20,205,20,1
16,3,19,156,18,1
17,5,22,161,19,1
97,13,85,834,63,1
19,4,24,220,24,1
9,5,14,98,17,1
12,5,17,112,17,1
45,5,34,281,30,1
20,6,27,163,19,1
16,5,21,181,21,1
3,0,3,25,3,0
30,5,23,210,22,1
21,5,20,217,16,1
20,5,25,226,25,1
12,4,16,98,17,1
11,4,15,88,16,1
10,4,13,87,15,1
14,5,20,137,19,1
12,4,15,95,16,1
13,4,16,100,17,1
13,4,16,98,17,1
48,6,57,361,53,1
13,4,16,99,17,1
12,4,15,93,16,1
36,6,38,260,29,1
16,4,18,115,18,1
12,1,13,122,10,1
32,93,40,253,4,1
3,0,3,16,3,0
48,5,36,288,25,1
0,0,0,4,0,0
12,4,16,98,17,1
12,4,15,93,16,1
12,5,17,71,17,0
0,0,0,5,0,0
44,6,47,452,42,1
14,5,19,136,19,1
4,3,5,29,3,0
33,9,46,418,25,1
2,5,4,47,2,0
3,4,5,21,2,0
11,7,13,87,4,0
13,4,16,92,17,1
21,5,27,213,25,1
12,5,17,112,17,1
12,5,17,112,17,1
24,7,32,232,29,1
12,4,17,111,17,1
22,5,27,284,27,1
18,6,27,183,23,1
12,5,17,112,17,1
34,17,49,246,24,1
24,7,34,250,29,1
20,5,28,175,20,1
33,7,35,333,28,1
7,7,11,51,13,1
13,4,17,105,18,1
14,4,16,105,16,1
38,7,51,426,43,1
28,7,53,203,50,1
62,7,77,716,67,1
38,7,53,418,43,1
12,5,17,78,17,1
157,10,55,852,29,1
12,5,17,113,17,1
14,4,16,127,16,1
11,4,15,94,16,1
13,4,16,98,17,1
40,7,50,408,45,1
4,2,7,35,26,1
30,6,37,343,35,1
37,6,44,421,42,1
12,4,15,94,16,1
50,6,58,547,53,1
12,7,19,112,16,1
9,4,12,61,14,1
88,3,46,500,30,0
29,5,45,168,31,1
65,5,51,432,34,1
60,9,34,268,23,1
20,4,18,812,21,1
10,4,10,64,19,0
43,9,50,279,42,1
5,3,17,32,42,0
6,4,26,58,43,0
6,3,8,31,43,0
6,3,9,34,43,0
6,3,8,31,43,0
31,8,46,268,38,1
5,3,17,33,42,0
36,7,24,204,21,1
5,3,8,36,23,0
5,3,8,35,23,0
35,7,31,186,34,1
12,3,11,55,17,0
9,3,9,58,18,0
0,1,0,5,13,0
2,2,4,15,44,0
2,2,4,12,32,0
9,3,9,57,18,0
9,3,9,59,18,0
14,4,8,63,15,0
10,5,13,65,18,1
8,4,11,75,23,0
9,4,14,67,24,0
9,3,9,59,18,1
10,4,10,104,19,1
10,4,12,55,17,1
9,3,9,59,18,0
9,3,9,58,18,1
10,4,10,109,19,1
11,4,15,66,19,1
5,4,12,34,24,0
10,4,12,63,18,1
7,3,7,41,15,0
11,4,12,71,20,0
10,5,17,71,15,0
8,4,11,60,15,0
9,3,9,61,18,1
10,4,12,61,17,1
4,1,4,24,16,0
10,4,10,56,19,0
10,4,10,63,19,0
9,3,9,58,18,0
106,58,72,429,13,1
9,3,9,59,18,0
26,9,41,148,30,0
5,3,13,30,32,0
10,4,13,62,17,1
6,3,8,31,33,0
6,3,8,33,33,0
6,3,8,33,33,0
5,3,13,32,32,0
21,7,36,137,28,1
13,6,18,95,16,0
9,3,9,55,18,0
10,5,11,61,19,0
10,4,10,61,19,0
9,3,9,59,18,0
7,3,7,38,15,0
85,0,85,759,85,0
74,15,82,427,42,1
99,3,102,541,73,1
23,0,9,131,8,1
12,0,12,31,12,0
121,23,124,975,27,1
53,3,88,861,41,1
5,1,7,31,15,1
25,3,25,216,26,1
18,8,24,130,39,1
24,2,12,209,7,0
29,2,13,230,6,1
0,0,0,10,0,0
23,1,42,367,22,1
34,1,23,222,18,1
34,1,23,262,18,1
11,3,22,111,5,1
16,4,10,119,5,1
15,11,22,179,13,1
3,3,5,31,20,1
9,2,5,63,2,1
9,2,9,61,22,0
39,1,77,324,38,0
39,5,42,249,16,1
55,6,46,431,18,1
20,3,17,188,16,1
1,0,1,8,1,0
14,8,20,153,29,0
181,33,254,1435,88,1
3,2,4,61,18,0
11,4,13,100,29,1
166,41,206,1316,52,1
9,1,2,66,1,1
8,1,7,61,4,1
28,0,12,132,9,1
6,46,6,484,6,0
7,0,7,82,7,0
4,0,2,47,1,1
84,0,30,336,24,1
28,1,16,191,16,0
3,0,3,17,3,0
0,0,0,7,0,0
10,1,6,97,1,0
4,0,4,41,4,0
8,3,4,60,1,0
22,15,37,236,6,1
4,2,4,49,3,0
1,1,1,12,1,0
15,3,7,150,0,0
2,0,2,20,2,0
9,4,9,110,15,0
29,14,42,393,20,0
13,1,8,88,4,0
1,1,1,12,7,0
28,3,17,420,11,0
9,7,14,135,11,0
10,0,8,145,5,1
6,1,6,67,6,0
13,4,13,156,6,0
1,0,1,6,1,0
30,14,41,367,14,1
30,0,9,244,9,0
31,24,76,436,13,1
5,2,5,63,4,0
1,1,1,12,1,0
4,0,4,37,4,0
16,4,20,194,23,1
7,3,14,96,22,0
4,2,4,46,6,0
39,9,48,531,18,1
0,0,0,9,0,0
7,6,6,62,0,0
21,10,24,203,10,1
3,5,10,43,24,1
19,4,14,199,8,1
3,1,3,55,1,0
21,8,19,238,1,1
14,7,16,153,7,1
4,2,4,51,4,1
12,3,7,121,4,1
1,0,1,16,1,0
15,4,12,185,8,0
0,0,0,17,0,1
16,8,14,134,7,1
11,8,14,181,6,0
1,0,1,14,1,0
7,3,4,86,2,1
8,3,4,81,3,1
3,2,5,31,5,0
1,8,6,31,1,1
10,7,15,114,6,1
22,2,14,251,8,1
1,2,3,16,5,0
17,0,2,83,2,0
147,1,63,1429,17,1
23,0,18,297,18,0
2,1,2,14,1,1
14,0,10,82,10,0
12,4,12,188,11,0
24,1,3,116,22,0
65,0,25,592,24,0
8,1,9,44,2,0
2,3,7,19,1,0
4,1,4,52,4,0
46,0,15,374,11,1
44,0,5,154,4,0
7,0,3,38,2,1
71,0,27,614,25,1
10,1,10,58,3,0
8,0,7,58,7,1
12,3,14,187,11,0
8,0,4,44,2,0
47,2,37,545,33,1
0,0,0,10,0,0
12,3,14,184,11,0
22,1,22,431,41,1
5,2,4,64,2,0
59,1,27,660,22,1
12,3,14,184,11,0
65,0,25,591,24,1
51,0,14,311,12,1
5,1,3,43,22,1
4,0,1,31,1,1
