WMC,CBO,RFC,LOC,NPM,isExistBug
39,10,30,199,20,0
11,1,10,67,10,1
21,6,26,117,15,0
8,0,8,69,8,1
0,0,0,4,0,0
0,0,0,2,0,0
0,0,0,4,0,0
0,0,0,4,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,3,0,0
18,3,8,87,2,0
22,6,15,87,5,0
11,4,12,55,5,0
21,1,13,116,12,1
4,0,4,21,4,0
20,1,13,111,12,1
7,1,7,39,7,0
2,0,2,13,2,0
5,2,3,25,2,0
36,6,36,153,17,0
6,1,6,31,6,0
4,0,4,22,4,0
48,2,21,213,18,0
6,0,4,42,4,0
1,1,1,6,0,0
5,1,3,22,1,0
53,4,22,271,10,1
3,1,3,16,2,0
2,0,2,12,1,0
12,0,5,55,5,0
8,2,8,43,6,0
3,1,3,16,3,0
12,7,16,84,8,0
7,3,6,43,5,0
21,7,24,157,18,0
6,2,6,58,6,0
6,4,12,39,6,0
5,3,10,36,5,1
16,1,8,71,7,1
2,2,5,20,2,0
6,3,4,47,4,0
14,2,8,79,8,1
6,1,6,34,6,0
4,3,8,37,4,0
17,2,18,82,7,0
1,0,1,9,1,0
5,7,20,53,5,0
17,1,8,98,8,1
35,2,14,183,14,1
39,3,14,182,14,1
28,2,10,141,10,1
18,11,21,123,11,0
3,3,8,34,2,0
10,2,6,65,3,0
6,0,1,36,1,0
3,3,3,18,3,0
4,0,4,20,4,0
17,1,17,128,17,0
1,1,1,8,18,0
12,0,10,85,10,1
6,2,3,34,1,0
5,1,5,40,5,1
1,2,3,8,1,0
6,0,6,33,6,0
16,1,8,66,7,1
6,1,6,30,6,1
8,5,13,25,1,1
3,2,5,19,8,0
6,3,6,29,7,0
7,2,8,38,11,0
4,2,4,20,3,0
2,5,5,28,2,0
11,3,10,92,10,0
11,3,10,94,10,0
2,4,4,17,2,0
12,1,7,51,6,0
4,0,4,22,3,0
4,1,8,19,8,0
7,0,5,42,4,1
4,0,4,18,4,0
9,1,7,67,4,0
34,0,8,189,2,0
7,1,5,33,1,0
14,2,6,67,4,0
2,0,2,13,2,0
2,0,2,13,1,0
10,4,5,63,4,0
7,5,9,67,4,0
14,6,10,84,5,0
7,5,8,67,4,0
18,0,14,85,14,0
29,0,2,63,1,0
41,2,14,234,13,0
16,1,10,86,7,0
2,1,2,26,15,0
8,3,12,69,2,0
2,1,2,24,15,0
26,6,19,186,3,0
1,1,2,5,1,0
1,1,1,6,10,0
14,1,6,67,2,0
27,4,10,134,3,0
1,1,1,9,1,0
4,0,4,21,4,0
4,0,4,21,4,0
5,1,1,28,10,0
1,0,1,5,1,0
9,1,10,44,10,0
2,1,2,12,14,0
5,1,1,21,10,0
8,1,1,49,10,0
5,1,3,23,10,0
9,1,9,40,9,0
4,1,3,19,10,0
6,1,3,28,10,0
27,1,6,128,10,0
6,0,1,23,1,0
1,0,1,9,1,0
10,1,3,46,12,0
6,1,1,35,10,0
1,0,1,9,1,0
1,1,1,7,13,0
4,1,5,22,4,0
4,0,4,21,4,0
30,0,3,105,3,0
16,4,9,74,4,0
59,4,14,284,7,1
17,2,9,112,2,0
17,0,10,65,10,1
21,5,9,122,5,0
26,5,9,164,5,1
2,1,2,13,2,0
8,0,8,39,8,0
6,1,6,30,6,0
4,0,4,21,4,0
4,1,4,21,12,0
11,6,14,88,9,0
20,1,10,87,9,1
12,3,14,112,12,0
3,3,6,28,1,0
8,2,6,28,5,0
34,5,32,189,8,0
4,0,2,21,2,0
4,0,1,15,1,0
4,0,4,24,4,0
5,1,6,26,0,0
1,1,2,8,1,0
8,3,4,63,4,0
22,3,12,123,12,1
4,3,8,29,4,0
5,1,2,16,1,0
6,0,6,40,6,0
7,3,7,53,5,0
11,0,5,38,5,0
2,1,1,11,1,0
2,1,2,26,2,0
1,1,2,6,1,0
11,2,4,53,4,0
10,1,10,60,10,0
33,1,12,139,12,1
12,0,11,54,11,0
4,2,5,22,4,0
4,2,5,23,4,0
110,7,82,418,66,1
2,0,2,13,2,0
6,1,6,38,3,0
16,1,8,70,7,1
11,3,4,32,1,0
3,0,3,22,3,0
2,0,2,15,2,1
20,0,9,93,9,0
17,0,5,82,4,0
29,0,1,137,1,0
1,0,1,7,1,0
16,0,8,73,7,1
0,0,0,8,0,0
0,0,0,27,0,0
0,0,0,24,0,0
0,0,0,16,0,0
0,0,0,7,0,0
0,0,0,28,0,0
0,0,0,7,0,0
12,0,10,70,10,1
40,5,21,222,7,1
11,1,2,82,1,1
5,1,3,27,3,0
10,2,3,29,2,0
9,6,11,71,5,0
35,3,22,172,14,1
16,1,8,70,7,1
12,1,5,51,4,0
7,0,7,36,7,0
3,2,5,21,2,0
33,0,33,137,33,0
22,0,5,111,3,0
8,0,4,39,3,0
7,0,5,50,5,0
10,0,1,28,1,0
7,0,1,21,1,0
10,2,5,57,3,0
14,1,8,95,4,0
3,1,4,16,7,0
25,5,16,126,11,1
1,0,1,7,0,0
8,2,5,56,4,0
11,1,12,59,23,0
12,0,12,57,12,0
2,0,1,17,1,0
58,0,11,240,10,0
1,1,1,8,0,0
4,0,3,22,3,0
11,5,9,86,5,1
12,2,10,88,8,0
33,8,34,204,21,0
6,1,6,30,6,0
10,3,11,61,5,0
16,1,8,67,7,1
16,1,8,96,7,1
16,1,8,72,7,1
1,1,1,6,1,0
2,1,2,12,2,0
16,1,8,89,7,1
16,1,8,125,7,1
16,1,8,77,7,1
26,2,18,127,17,0
14,2,26,172,12,0
15,2,4,52,1,0
2,0,2,15,2,0
11,2,6,67,4,0
2,2,2,30,2,0
11,1,5,96,4,0
5,0,3,43,3,0
7,1,3,37,2,0
1,0,1,19,1,0
4,1,2,7,1,0
14,0,4,76,4,0
16,1,8,67,7,1
5,0,4,26,4,0
2,1,4,24,2,0
9,0,3,39,3,0
26,3,7,276,5,0
3,3,3,26,3,0
1,1,1,12,1,0
2,0,2,25,2,0
2,0,2,13,2,0
3,0,2,17,2,0
1,0,1,11,0,0
1,0,1,6,1,0
2,0,2,12,2,0
9,0,7,55,7,0
34,0,18,150,18,0
9,1,7,53,5,0
12,1,8,76,7,0
2,0,2,16,2,0
9,0,4,50,4,0
4,0,3,19,3,0
19,2,15,77,13,0
8,0,2,36,2,0
16,1,8,65,7,1
5,0,3,27,3,0
30,2,8,162,7,0
13,1,5,99,5,0
16,1,12,133,8,1
7,3,17,115,7,0
2,0,2,12,2,0
12,1,12,59,9,0
2,0,2,12,2,0
13,2,16,86,19,0
56,10,35,284,14,0
1,0,1,8,1,0
30,2,17,130,13,0
10,2,3,78,1,0
3,2,3,41,1,0
2,0,2,12,2,0
2,0,2,17,2,0
6,0,1,39,0,0
4,4,6,29,1,0
6,1,6,30,6,0
4,1,8,21,10,0
6,2,10,30,12,0
4,1,8,21,16,0
6,1,6,30,6,0
4,1,8,21,10,0
14,3,12,61,7,0
4,2,4,19,3,0
5,5,10,33,5,0
3,2,2,15,1,0
16,1,8,64,7,1
16,1,8,64,7,1
16,1,8,68,7,1
1,1,1,8,2,0
3,0,3,30,3,0
11,6,7,69,2,0
3,0,1,16,1,0
14,5,6,77,2,0
60,9,44,300,38,0
17,3,6,112,1,0
3,1,5,21,3,0
7,17,25,101,3,1
2,1,1,12,1,0
39,8,17,221,4,1
4,1,2,41,1,0
11,2,6,50,2,0
32,2,16,205,6,0
10,2,3,55,1,0
2,2,2,13,2,0
4,0,4,22,4,0
2,3,2,13,2,0
7,1,8,45,7,0
5,1,3,39,0,0
4,0,1,36,1,0
2,0,1,10,1,1
4,0,4,40,1,0
4,0,4,24,4,0
5,0,5,39,5,0
3,2,2,20,0,0
1,1,1,8,1,0
3,2,4,19,3,0
2,1,5,77,0,0
2,2,3,17,1,0
18,5,14,122,6,0
1,1,2,9,1,1
1,2,3,16,1,0
3,2,5,20,3,0
1,3,3,15,2,0
19,3,12,103,2,0
11,1,5,64,4,0
10,2,9,64,4,1
7,1,5,31,4,0
9,1,7,41,6,1
26,1,9,152,6,0
4,1,2,39,2,0
7,0,3,44,3,1
7,0,7,43,7,0
7,11,12,55,8,0
1,2,4,11,1,0
4,5,12,58,2,0
1,2,1,8,1,0
25,7,26,205,19,0
1,10,18,39,2,0
7,6,9,50,6,0
61,11,47,533,28,1
14,7,24,142,9,0
4,6,4,30,4,0
9,5,10,56,8,0
3,5,12,42,4,0
31,3,13,142,13,1
179,21,116,1011,87,1
1,2,3,6,1,0
1,2,3,6,1,0
1,2,3,6,1,0
2,2,3,7,1,0
1,1,1,6,1,0
0,0,0,4,0,0
0,0,0,4,0,0
0,0,0,6,0,0
0,0,0,6,0,0
0,0,0,4,0,0
0,0,0,8,0,0
0,0,0,8,0,0
12,5,15,91,10,1
7,2,8,49,6,0
18,4,16,88,10,1
9,1,7,45,6,0
12,3,12,104,12,0
18,3,21,124,15,1
11,3,11,96,11,0
31,3,13,179,13,1
16,1,5,66,1,0
39,8,36,192,99,0
127,17,122,717,81,1
1,2,3,6,1,0
1,2,3,6,1,0
0,0,0,4,0,0
0,0,0,10,0,0
0,0,0,4,0,0
0,0,0,10,0,0
0,0,0,9,0,0
0,0,0,3,0,0
0,0,0,9,0,0
0,0,0,8,0,0
30,8,32,212,27,1
22,8,21,131,11,1
10,1,10,94,10,0
16,1,8,70,7,1
31,2,13,180,13,1
18,9,24,138,13,0
19,6,22,145,18,0
168,23,118,808,66,1
12,3,12,104,12,0
5,1,6,39,4,1
56,15,96,292,48,0
11,15,50,191,3,0
35,10,30,184,1,0
19,3,9,94,6,0
3,6,10,33,3,0
6,1,6,33,6,0
5,2,6,29,5,0
7,2,6,31,5,0
16,1,8,65,7,1
16,1,8,72,7,1
16,1,8,66,7,1
16,1,8,65,7,1
16,1,8,66,7,1
9,12,13,59,2,1
8,38,63,231,2,0
16,3,16,86,16,0
6,3,10,34,12,0
8,35,62,229,2,0
16,3,16,86,16,0
4,2,4,26,4,0
1,5,2,11,1,0
6,5,6,33,6,0
2,5,7,20,17,0
2,9,6,19,1,0
2,6,10,19,17,0
1,8,6,12,1,0
4,4,7,25,18,0
11,13,23,52,16,0
1,6,5,15,16,0
4,1,4,25,4,0
19,2,8,106,8,0
5,0,5,26,5,0
5,3,4,32,6,0
33,2,19,190,17,1
10,3,8,81,5,0
15,4,16,66,8,0
3,4,11,43,2,0
16,1,8,70,7,1
16,1,8,69,7,1
3,1,3,25,3,0
9,0,6,40,6,0
1,5,14,72,1,0
1,2,1,9,1,0
6,5,8,39,5,0
8,5,12,70,6,0
7,4,7,43,5,0
22,14,26,140,18,0
29,6,16,131,11,1
35,6,20,162,13,1
5,30,36,116,3,0
29,5,15,133,11,1
2,1,2,21,2,1
17,2,6,61,6,1
21,3,8,97,8,1
37,11,20,179,14,1
17,1,14,146,14,1
2,0,2,16,2,0
22,4,20,172,20,1
98,16,92,747,77,1
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,8,0,0
0,0,0,8,0,0
0,0,0,3,0,0
0,0,0,5,0,0
0,0,0,5,0,0
15,1,6,77,6,1
22,2,8,101,8,1
16,1,6,90,6,1
37,11,18,177,14,1
44,11,25,221,20,1
51,12,31,246,22,1
1,4,1,7,5,0
5,9,27,54,5,1
17,16,25,243,7,0
6,3,12,40,6,0
4,1,5,22,4,0
30,55,117,630,28,0
1,4,7,13,1,0
1,1,1,6,1,0
1,1,1,6,1,0
6,5,6,25,1,0
1,2,1,6,1,0
1,2,1,7,1,0
1,2,1,7,1,0
1,2,1,7,1,0
1,2,1,7,1,0
2,3,5,11,1,0
2,2,4,10,1,0
1,2,4,9,1,0
1,2,2,7,9,0
73,30,82,416,30,1
1,1,2,7,1,0
13,43,77,358,5,0
10,37,66,206,13,0
1,1,1,6,1,0
1,1,1,6,1,0
1,1,1,6,1,0
1,1,1,6,1,0
1,2,1,8,1,0
1,2,1,8,1,0
1,2,1,8,1,0
1,2,1,8,1,0
1,2,1,7,1,0
1,2,1,7,1,0
27,44,120,541,33,0
1,5,3,12,1,0
12,2,9,57,9,0
15,3,9,61,8,1
2,2,4,19,1,0
2,2,4,18,2,0
2,2,4,19,1,0
15,3,14,87,14,0
13,2,12,69,12,0
5,1,5,44,5,0
18,10,25,80,9,0
30,11,35,172,27,1
18,9,24,90,10,0
23,12,32,128,17,0
48,12,41,220,13,0
12,26,24,75,12,0
13,9,21,70,2,0
20,6,27,122,12,0
72,17,69,307,29,0
40,13,50,206,22,0
21,12,31,137,20,0
111,10,91,520,31,0
5,2,9,25,17,0
4,27,48,193,12,0
26,41,118,521,31,0
104,19,59,466,4,0
51,20,64,207,18,0
19,34,78,304,8,0
1,1,1,6,1,0
4,9,11,21,1,0
1,2,3,10,1,0
1,2,1,8,1,0
1,2,1,8,1,0
1,2,1,8,1,0
1,2,1,8,1,0
131,20,103,646,18,1
1,3,4,10,1,0
1,3,4,10,1,0
39,34,86,508,9,0
1,1,1,7,1,0
1,2,1,8,1,0
1,2,1,8,1,0
2,3,3,10,1,0
120,31,137,590,14,0
13,14,31,134,7,0
19,1,11,82,11,1
16,1,8,67,8,1
16,1,8,68,8,1
16,1,8,68,8,1
19,1,11,80,11,1
19,1,11,82,11,1
5,13,23,66,16,0
2,7,2,16,1,0
7,11,17,37,16,0
2,5,9,21,2,0
1,3,4,10,1,0
2,4,5,18,2,0
2,5,2,11,6,0
20,7,18,125,13,0
5,10,28,91,17,0
6,5,8,35,5,0
4,20,35,89,5,0
4,5,5,32,4,0
2,2,3,16,10,0
34,12,34,161,12,1
3,5,10,51,4,0
12,11,21,64,9,0
6,7,16,78,7,0
6,3,6,40,5,0
5,10,28,91,16,0
47,9,25,210,16,1
89,13,72,385,84,1
0,0,0,4,0,0
0,0,0,4,0,0
0,0,0,3,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
43,7,21,193,14,1
85,13,62,380,83,1
0,0,0,4,0,0
0,0,0,4,0,0
0,0,0,3,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
2,5,3,21,83,0
46,10,24,208,19,1
111,26,89,699,75,1
0,0,0,4,0,0
0,0,0,19,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,4,0,0
0,0,0,3,0,0
0,0,0,6,0,0
0,0,0,6,0,0
49,12,50,284,30,1
17,7,19,136,16,0
0,0,0,3,0,0
0,0,0,5,0,0
0,0,0,3,0,0
0,0,0,2,0,0
0,0,0,2,0,0
16,5,9,66,87,1
1,2,1,11,1,0
63,18,63,319,63,0
15,6,12,108,11,1
122,28,94,650,67,1
0,0,0,4,0,0
0,0,0,15,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,6,0,0
0,0,0,6,0,0
21,4,17,131,13,1
150,21,90,734,64,1
0,0,0,4,0,0
0,0,0,12,0,0
0,0,0,3,0,0
0,0,0,5,0,0
0,0,0,5,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
18,12,24,134,14,0
29,3,10,106,10,1
3,23,27,163,2,0
10,5,10,89,10,0
2,0,1,20,1,0
1,3,3,6,1,0
2,1,2,21,2,0
29,1,12,129,12,1
22,7,26,171,22,0
16,1,8,72,7,1
2,4,2,24,18,0
2,4,2,24,18,0
5,6,6,38,20,0
4,2,6,33,6,0
6,3,6,59,10,0
9,4,10,76,12,0
2,5,2,11,6,0
1,5,1,8,5,0
32,17,35,304,25,0
60,19,78,372,16,1
4,4,8,27,4,1
2,2,3,15,10,0
37,20,40,178,4,0
4,11,21,58,15,0
44,28,123,315,12,0
31,11,35,167,11,0
2,2,3,14,10,0
136,45,137,697,38,1
44,26,82,713,39,0
16,7,12,69,5,0
4,4,7,27,1,0
16,7,12,69,5,0
39,6,23,125,20,1
34,5,18,118,18,1
7,3,26,48,27,0
8,3,8,40,8,0
14,5,14,95,14,0
11,3,6,38,31,1
8,2,8,44,8,0
4,2,7,22,24,0
5,1,16,33,25,0
20,1,20,101,20,0
8,0,8,33,8,0
19,5,19,94,19,0
4,2,4,22,4,0
4,2,4,24,4,0
4,0,4,21,4,0
4,0,4,21,4,0
4,0,4,22,4,0
6,0,6,31,5,0
4,0,4,21,4,0
4,0,4,21,4,0
4,0,4,21,4,0
30,18,36,134,107,0
10,11,34,216,35,0
87,20,55,378,4,0
28,19,47,326,25,0
190,44,201,931,95,0
38,40,138,655,55,0
4,1,4,22,4,0
4,2,4,22,4,0
5,7,5,23,5,0
16,1,8,67,7,1
16,1,8,101,7,1
16,1,8,72,7,1
16,1,8,68,7,1
16,1,8,69,7,1
4,2,4,24,4,0
2,5,3,18,1,0
11,3,11,61,11,0
1,6,6,17,16,0
1,5,4,16,16,0
1,5,4,16,16,0
9,19,46,83,16,0
51,15,37,162,16,0
1,5,4,16,16,0
1,9,11,32,16,0
3,9,8,26,16,0
6,8,7,34,16,0
1,5,4,16,16,0
6,9,16,35,16,0
8,11,15,38,16,1
7,8,8,38,16,0
68,19,49,341,6,0
5,2,6,34,11,0
1,4,5,11,1,0
10,7,12,51,9,0
18,7,11,78,8,0
43,6,18,217,17,1
30,2,15,131,12,1
40,2,21,212,18,1
6,2,6,34,6,0
30,2,15,133,12,1
16,10,19,121,13,0
16,1,8,66,7,1
56,20,48,367,37,1
0,0,0,4,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,5,0,0
0,0,0,5,0,0
52,7,32,264,26,1
66,7,57,436,53,1
22,10,17,126,11,0
2,2,2,16,2,0
12,12,13,59,6,0
1,5,7,22,1,0
12,4,12,70,12,0
9,7,20,45,9,0
6,11,20,80,5,0
40,14,52,257,11,0
18,8,18,73,5,0
4,1,8,21,8,0
4,0,4,21,4,0
5,2,9,31,9,0
25,13,50,187,17,0
10,6,15,56,18,0
9,6,10,48,17,0
23,9,29,122,17,0
3,3,3,16,3,0
16,1,8,80,7,1
16,1,8,73,7,1
16,1,8,65,7,1
16,1,8,71,7,1
7,5,7,44,7,0
4,4,7,29,18,0
16,1,8,71,7,1
28,15,40,158,22,0
8,12,16,44,3,0
6,6,6,37,6,0
4,2,4,25,4,0
2,5,3,16,1,0
4,2,4,25,4,0
1,1,7,22,1,0
5,4,5,40,4,0
46,1,17,178,17,1
12,8,16,71,4,0
2,6,5,18,1,0
11,43,95,295,7,0
3,3,6,23,3,0
3,4,4,20,3,0
35,8,12,137,5,0
4,0,4,21,4,0
4,0,4,32,4,0
29,27,39,237,8,0
2,8,6,22,1,0
3,3,3,18,3,0
38,22,38,187,3,0
6,7,9,39,3,0
2,2,2,12,2,0
8,39,85,277,6,0
23,12,36,112,11,0
78,14,62,370,31,0
66,20,52,308,17,0
4,4,7,23,18,0
13,14,24,78,16,0
3,9,12,20,16,0
5,8,11,34,17,0
45,9,50,269,21,1
20,14,37,157,6,0
1,6,5,16,16,0
4,2,4,24,4,0
1,5,2,11,1,0
3,8,11,30,17,0
1,5,4,15,16,0
5,6,7,30,18,0
14,10,32,96,16,0
16,1,8,71,7,1
14,9,21,116,13,0
6,6,7,39,5,0
10,3,10,85,10,0
20,4,17,118,14,0
14,6,15,123,13,0
8,3,8,72,8,0
20,12,34,143,9,0
15,0,7,59,6,1
15,0,7,57,6,1
15,0,7,58,6,1
3,5,4,51,3,0
6,6,3,61,3,0
7,2,5,52,5,0
5,2,4,30,4,0
6,3,6,63,6,0
8,4,8,79,8,0
16,1,8,68,7,1
28,4,27,180,20,1
8,0,8,45,8,0
17,2,13,62,13,0
6,2,6,59,6,0
8,2,8,40,8,0
23,5,21,168,19,1
8,6,8,80,8,0
14,1,13,72,13,0
6,1,6,59,6,0
4,0,4,17,4,0
6,1,6,49,6,1
16,1,8,87,7,1
8,3,7,44,3,0
15,3,14,121,13,0
2,3,2,29,1,0
33,15,45,235,7,0
1,1,2,5,1,0
6,11,6,36,10,0
13,13,15,90,11,0
6,0,5,29,5,1
31,13,35,183,18,1
48,24,56,351,1,1
1,2,2,8,9,0
103,27,92,668,15,1
5,1,3,10,1,0
1,1,2,5,1,0
1,4,4,6,1,0
18,2,18,124,18,0
12,0,8,52,8,0
3,2,2,25,2,0
12,2,2,97,2,0
22,1,22,269,22,0
12,1,12,80,12,0
8,6,12,41,3,0
1,3,2,10,1,0
4,2,3,23,18,0
8,4,9,48,6,0
40,1,13,149,13,1
5,3,10,28,5,0
34,0,34,293,34,0
10,1,6,49,4,0
1,1,3,13,1,0
4,0,4,18,4,0
2,0,2,16,2,0
44,1,12,277,7,0
5,0,4,32,4,0
11,0,2,46,2,0
2,0,2,17,2,0
75,29,64,464,23,0
11,22,20,90,4,0
0,2,0,6,2,0
38,17,30,294,10,1
37,18,32,184,8,0
6,7,5,33,3,0
15,8,42,149,4,0
5,6,11,52,3,0
5,7,19,65,4,0
1,0,1,10,1,0
3,3,4,23,3,0
3,4,3,21,3,0
2,4,7,29,3,0
23,12,20,135,3,0
4,5,6,32,4,0
3,7,11,40,4,0
8,8,17,62,4,0
5,6,12,48,3,0
9,11,16,72,4,0
23,21,32,139,4,0
4,4,8,36,4,0
4,0,4,26,4,0
6,3,10,57,6,0
2,4,6,31,3,0
2,4,7,30,3,0
2,5,7,30,3,0
4,6,8,42,3,0
2,4,5,22,3,0
17,16,24,124,3,0
17,16,21,110,3,0
20,13,37,138,4,0
4,3,4,26,5,0
5,4,8,39,3,0
5,5,12,48,4,0
2,5,7,29,3,0
2,5,6,26,3,0
5,6,9,46,3,0
35,18,36,234,3,0
11,10,28,123,4,0
2,4,7,30,3,0
2,3,8,58,3,0
4,7,8,43,3,0
6,7,10,71,3,0
2,5,7,29,3,0
2,7,13,55,3,0
4,6,14,63,3,0
4,5,6,31,4,0
4,6,13,55,3,0
3,3,5,23,2,0
3,2,7,17,5,0
4,4,5,24,3,0
2,4,3,22,5,0
4,2,6,29,4,0
4,4,5,22,3,0
4,1,3,23,2,0
10,1,10,48,10,0
11,4,7,51,8,0
2,5,12,55,11,0
5,2,6,39,5,0
7,3,7,38,7,0
7,3,7,38,7,0
2,5,9,33,11,0
18,1,10,70,7,0
9,4,8,48,7,0
2,2,2,46,11,0
9,11,26,91,3,1
4,3,8,33,7,0
26,4,23,215,9,0
17,2,7,62,7,0
2,0,2,29,1,0
2,1,2,19,1,0
2,1,2,19,1,0
2,1,2,19,1,0
19,2,20,90,19,0
22,6,23,107,20,0
6,1,6,33,6,0
2,0,2,16,2,0
2,1,2,15,2,0
13,4,14,63,13,0
3,2,4,28,2,0
4,1,3,37,2,0
4,2,5,25,2,0
4,1,3,20,2,0
3,2,4,24,2,0
2,1,3,13,4,0
0,3,0,9,0,0
6,8,16,42,5,0
32,7,34,279,19,1
23,15,42,151,11,0
1,3,2,7,1,0
1,3,2,7,1,0
2,2,2,12,1,0
11,9,18,78,7,0
7,6,9,33,5,0
18,13,25,108,7,0
12,12,23,61,9,0
6,7,20,48,5,0
6,0,6,33,6,0
8,2,9,33,7,0
8,0,8,40,8,0
6,0,6,33,6,0
9,4,11,56,5,0
3,2,4,23,2,0
7,4,7,42,3,1
0,5,0,15,0,0
24,17,30,251,10,0
0,2,0,7,0,0
7,9,11,83,2,0
4,3,4,30,3,0
5,8,16,38,4,0
11,12,13,92,2,0
6,1,6,28,6,0
0,19,0,60,0,0
65,49,127,555,20,1
2,3,2,11,1,0
1,3,2,7,1,0
2,2,2,13,1,0
9,5,7,39,3,0
4,1,2,25,1,0
20,6,15,72,9,0
5,1,6,29,5,0
5,1,6,29,5,0
3,2,7,22,5,0
2,3,5,24,2,0
8,8,12,32,1,0
8,3,8,35,4,0
3,3,4,27,2,0
0,1,0,3,20,0
8,2,8,42,6,0
3,0,1,15,1,1
2,1,3,33,2,1
3,1,4,21,3,0
14,11,15,103,6,1
7,10,8,52,4,1
18,3,9,109,2,0
10,4,8,47,3,1
6,2,5,59,2,0
26,16,38,172,6,0
5,1,5,50,2,0
4,6,7,37,3,0
8,3,9,54,2,0
6,2,8,42,2,0
10,4,10,49,2,0
5,4,13,42,2,0
8,0,8,34,8,0
17,11,31,106,3,1
24,0,10,60,10,1
13,0,6,38,6,1
8,7,10,50,3,0
19,6,17,92,3,1
6,6,12,54,2,0
