WMC,CBO,RFC,LOC,NPM,isExistBug
26,7,21,152,18,0
9,4,6,55,13,0
3,2,4,28,3,0
4,3,3,26,12,0
7,7,13,53,46,0
18,4,9,154,14,0
8,5,9,58,13,1
3,4,5,26,12,0
15,7,11,99,20,1
4,3,3,26,12,0
14,6,13,98,17,0
3,3,5,20,32,0
3,3,3,18,32,0
46,2,13,283,12,1
18,5,12,119,16,0
10,7,11,57,3,0
8,4,5,54,13,0
7,7,12,58,13,0
2,3,3,21,32,0
9,1,11,86,9,0
26,1,12,231,3,1
39,15,50,340,71,1
6,5,17,79,1,0
45,8,34,386,69,1
13,0,7,87,7,0
7,1,6,67,5,0
23,3,12,112,68,1
6,0,5,45,0,0
2,2,3,21,5,0
5,4,9,31,10,0
40,0,8,172,7,0
82,15,72,529,60,1
4,0,4,37,4,0
18,5,19,190,17,1
14,2,14,134,21,0
21,7,18,165,17,1
16,6,21,103,17,1
3,3,4,22,17,0
57,17,60,391,47,0
39,16,44,306,75,0
54,10,32,400,37,0
49,13,55,374,58,0
32,15,39,244,82,0
16,5,16,137,33,0
9,11,27,101,74,0
57,12,38,431,41,1
42,14,43,323,41,1
33,6,36,279,52,0
10,8,22,100,39,0
59,16,50,501,15,1
60,18,55,530,44,0
25,11,28,171,41,0
1,2,4,12,42,0
1,2,4,12,42,0
1,2,3,10,42,0
31,9,36,295,51,0
13,6,21,129,40,0
9,9,18,104,32,0
28,7,33,263,50,0
45,7,43,420,56,0
32,7,36,291,51,0
40,8,40,340,52,0
29,7,34,284,52,0
19,7,27,172,44,0
38,7,39,334,54,0
36,7,38,318,52,0
37,7,37,344,56,0
31,7,33,285,52,0
9,7,21,86,40,0
22,7,31,190,45,0
25,7,32,249,50,0
14,10,33,194,37,0
19,2,9,115,11,1
8,4,11,84,3,0
1,1,1,9,1,0
2,0,2,24,2,0
121,15,51,821,79,1
11,2,4,131,2,0
8,2,3,59,2,0
5,3,9,66,11,0
3,1,4,39,9,0
53,8,32,323,14,0
18,12,18,191,7,0
3,2,6,30,11,0
8,4,16,103,13,0
3,2,6,29,11,0
3,2,6,29,11,0
8,4,16,110,13,0
3,2,6,29,11,0
8,4,16,106,13,0
7,3,11,85,12,0
4,4,10,46,12,0
4,1,5,40,10,0
33,5,35,297,123,0
18,9,18,159,73,0
105,15,85,912,111,0
12,4,10,74,6,0
33,6,20,215,13,0
48,10,40,470,93,0
43,7,33,369,47,0
20,5,18,172,36,0
12,6,17,98,115,0
42,11,46,348,14,0
38,6,36,286,128,0
28,7,37,318,43,0
52,18,74,467,23,1
32,10,37,273,38,0
64,3,14,348,10,0
4,4,4,30,4,0
43,22,47,457,93,0
102,19,62,896,10,0
28,7,29,301,16,1
55,5,33,554,10,0
33,6,27,233,38,0
5,0,2,29,1,0
11,6,12,78,12,0
80,13,57,786,25,0
94,17,68,861,32,1
8,6,12,84,35,0
95,16,72,828,32,0
2,0,2,24,1,0
2,0,2,24,1,0
2,1,4,22,12,0
62,4,25,650,16,0
23,7,22,198,25,0
1,3,1,15,1,0
9,10,14,92,22,0
24,9,25,179,0,0
7,1,6,56,3,0
20,8,14,125,34,0
13,7,10,78,32,0
25,9,23,268,35,0
26,11,22,250,37,0
6,1,6,90,81,0
21,4,14,119,0,0
59,4,23,564,13,0
10,6,15,85,5,0
4,4,5,35,3,0
16,6,12,101,5,0
76,10,30,583,81,0
18,5,19,149,12,0
10,6,23,107,19,0
3,2,3,34,3,0
26,9,24,211,24,0
9,7,12,114,37,0
32,6,28,210,16,0
24,13,32,176,36,0
57,13,46,366,46,0
77,12,55,517,56,0
1,2,1,10,1,0
9,7,5,57,2,0
10,9,24,63,1,0
16,9,32,89,1,0
80,18,67,616,56,0
2,1,2,30,1,0
14,0,1,70,0,0
22,7,27,127,75,0
57,1,17,416,8,0
10,1,3,65,2,0
73,12,62,604,103,0
2,0,2,20,2,0
14,1,5,132,2,0
28,9,30,249,74,0
14,7,14,118,6,0
16,14,50,145,7,0
4,3,4,29,4,0
9,9,9,91,2,0
26,16,46,280,8,0
4,0,3,43,3,0
23,5,20,211,11,0
7,0,3,43,3,0
0,0,0,15,0,1
29,2,6,160,4,0
3,2,5,26,2,0
33,8,21,226,10,0
5,4,5,34,5,0
179,37,189,1439,65,1
3,5,3,42,3,0
4,11,10,41,4,0
117,15,62,892,24,1
16,2,3,91,1,1
1,1,3,11,13,0
25,7,21,208,11,0
22,5,18,145,12,0
0,0,0,71,0,0
31,9,29,241,11,0
27,13,30,271,35,0
8,3,9,58,0,0
11,4,11,100,0,0
6,6,12,74,2,0
7,6,10,58,2,0
1,2,1,14,1,0
9,7,5,58,2,0
6,6,9,40,2,0
1,3,4,13,61,0
21,5,12,212,38,0
6,6,5,30,10,0
14,9,13,89,45,0
32,10,32,261,41,0
7,6,7,73,45,0
11,7,8,91,45,0
4,3,5,32,43,0
4,3,5,33,43,0
25,9,18,146,46,0
2,2,2,16,7,0
9,4,15,82,7,0
1,3,3,11,42,0
42,3,28,278,66,0
14,7,8,114,45,0
16,6,13,107,49,0
1,1,1,8,1,0
8,1,5,55,3,0
5,3,5,28,43,0
24,3,14,157,52,0
7,3,6,53,44,0
5,4,7,61,45,0
10,5,7,57,44,0
10,6,7,63,8,0
85,12,61,607,61,0
3,0,3,24,3,0
34,15,42,283,56,0
11,7,15,96,35,0
54,11,58,440,41,0
6,4,15,75,44,0
4,4,12,59,43,0
0,0,0,57,0,0
8,4,18,89,45,0
6,6,16,64,44,0
28,3,17,191,11,0
7,5,15,63,34,0
14,2,12,97,11,1
30,6,17,208,37,1
26,3,15,203,4,0
21,0,15,165,15,0
1,0,1,7,1,0
21,5,31,190,46,0
31,8,24,210,53,1
23,0,20,190,20,0
60,15,57,369,58,1
28,1,18,211,8,1
23,2,11,136,11,1
28,2,27,253,12,1
29,3,22,209,19,0
7,9,16,65,83,1
5,7,12,44,86,0
5,7,12,44,86,0
59,13,45,478,47,1
117,12,76,709,37,0
8,7,24,93,42,0
7,7,26,85,42,0
11,9,36,135,46,0
3,6,13,40,38,0
5,6,19,63,40,0
0,0,0,103,0,0
12,9,39,142,47,0
17,8,36,158,47,0
7,6,22,80,41,0
20,9,30,162,90,1
34,10,42,265,6,1
3,10,17,45,6,0
9,8,15,74,7,0
4,4,4,29,4,0
11,9,6,74,1,0
5,8,11,69,6,1
8,8,14,78,8,1
2,3,3,24,7,0
118,30,96,759,73,1
20,6,21,131,25,0
64,13,63,459,107,1
35,4,34,296,42,1
26,11,25,206,25,0
73,5,34,468,27,1
68,14,73,514,33,0
7,2,8,64,11,0
0,1,0,2,6,0
33,6,33,299,16,0
15,9,14,79,18,0
12,6,18,84,79,0
16,1,11,123,8,0
6,2,5,58,4,0
24,8,22,165,26,0
9,6,17,65,78,0
26,26,30,256,40,0
70,9,41,465,35,1
8,1,7,59,5,0
3,0,3,27,3,0
4,1,7,62,10,0
44,10,34,238,29,0
6,0,6,59,6,0
1,1,1,8,1,0
90,16,76,599,44,1
72,6,36,379,33,0
11,3,11,117,6,0
59,14,48,380,35,0
8,3,10,98,12,0
115,10,61,574,39,0
13,2,11,107,9,0
12,5,12,83,21,0
63,4,35,373,43,0
3,0,3,25,3,0
1,1,1,13,1,0
6,0,6,67,6,0
5,2,6,44,20,1
36,10,37,237,122,0
9,6,11,60,42,0
11,3,13,94,14,0
74,13,54,678,29,0
17,10,23,114,111,0
10,7,12,69,42,1
6,7,12,50,43,0
12,6,22,111,19,1
3,3,5,41,22,0
13,9,23,128,23,1
6,3,9,66,24,0
17,8,29,190,36,0
12,8,20,108,84,0
23,4,22,181,46,0
7,1,5,81,2,0
7,4,12,114,4,0
42,6,41,239,61,0
6,6,19,44,82,0
8,4,9,51,65,0
39,6,27,213,26,1
32,7,25,167,23,1
36,6,44,266,63,0
7,3,5,34,26,0
19,0,8,101,3,0
55,8,45,288,65,1
11,1,9,80,8,0
70,12,73,467,71,1
6,3,6,40,25,0
5,2,7,42,65,0
2,0,2,18,2,0
6,3,5,31,26,0
34,8,34,180,54,1
18,6,24,112,52,0
28,6,24,139,21,0
15,7,25,97,30,0
8,9,15,57,24,1
26,7,31,176,57,0
24,9,41,159,70,0
15,9,19,88,25,0
1,0,1,8,1,0
53,7,41,326,61,0
16,4,13,89,31,0
22,11,43,154,71,0
4,4,5,41,21,0
1,2,2,13,19,1
24,5,14,91,22,0
3,2,2,18,19,0
3,4,5,21,19,1
1,2,2,13,19,0
9,2,7,53,19,0
6,3,7,44,22,0
1,2,2,13,19,0
3,2,2,18,19,0
5,3,7,31,25,0
19,12,24,109,21,0
19,5,16,125,11,0
1,2,2,12,1,0
14,7,14,99,8,0
14,3,9,57,26,0
7,3,8,51,5,0
5,3,7,31,25,0
5,2,5,41,4,0
5,3,7,31,25,0
1,1,1,10,1,0
17,4,15,97,22,0
6,3,7,47,5,0
6,5,7,53,4,0
31,23,27,255,42,1
6,2,9,47,51,0
4,4,5,54,24,0
10,3,9,75,22,0
34,23,33,280,49,1
19,11,24,133,30,0
26,10,24,167,32,0
35,8,25,222,36,0
6,3,6,47,29,0
25,4,14,152,30,0
10,3,6,65,29,0
0,2,0,5,2,0
30,12,25,164,31,0
1,1,1,18,1,0
17,5,16,135,31,0
9,2,10,70,52,0
14,7,17,116,27,0
6,2,9,47,51,0
6,4,10,43,55,0
6,2,9,48,51,0
19,9,17,136,28,0
29,7,28,175,60,0
24,20,24,157,24,0
3,1,3,24,3,0
122,2,22,645,15,1
3,4,7,30,18,0
39,7,18,212,31,0
11,5,14,92,29,0
2,0,2,15,2,0
7,0,7,37,7,0
12,2,6,97,5,0
20,2,7,146,6,0
5,0,2,26,2,0
5,1,3,47,3,0
96,26,77,793,59,1
23,1,12,179,12,0
5,2,5,33,13,0
10,3,11,86,16,0
5,0,2,83,2,0
6,2,3,28,7,0
24,8,20,272,9,0
17,1,7,115,6,1
5,2,3,21,7,0
18,4,11,102,6,0
20,5,16,112,7,0
14,2,8,86,7,0
76,1,16,502,13,0
6,1,7,133,6,0
17,0,10,234,8,1
31,0,10,182,10,0
3,0,3,29,3,0
2,3,3,20,12,0
173,9,70,1474,56,1
3,1,3,26,3,0
15,1,7,137,5,1
3,1,3,25,3,0
12,0,6,77,6,0
23,2,15,217,8,0
42,2,21,410,11,0
2,0,2,19,2,0
2,0,2,19,2,0
16,0,11,131,10,0
10,0,9,90,8,0
19,3,10,124,9,0
19,0,6,110,4,0
14,2,3,84,13,0
11,3,12,109,7,0
3,1,3,30,3,0
13,1,8,106,4,0
1,1,1,14,5,0
6,1,4,39,3,0
8,1,7,90,3,0
28,0,9,177,9,0
12,1,7,108,5,1
7,1,10,71,6,0
18,4,13,120,6,1
75,22,57,500,9,1
6,3,4,45,2,0
1,0,1,10,1,0
34,4,33,269,19,0
15,5,9,111,2,0
21,7,27,162,12,0
9,7,13,132,6,0
21,3,8,120,16,0
28,0,8,199,7,0
6,2,7,54,6,0
6,0,6,67,6,0
1,1,1,9,1,0
2,0,2,17,2,0
12,0,6,111,2,0
1,1,1,14,5,0
13,1,8,95,6,1
3,0,3,44,2,0
8,5,10,66,14,0
0,0,0,33,0,0
29,3,20,253,10,0
10,1,10,95,10,0
18,1,7,105,11,0
19,0,11,153,8,0
16,2,8,98,11,0
14,1,10,113,9,0
5,2,4,32,19,0
8,1,4,71,3,0
15,4,19,99,19,1
2,1,3,20,2,0
1,2,2,13,4,0
16,3,11,137,7,0
9,4,6,70,9,0
16,3,11,132,6,0
8,4,6,62,8,0
17,3,11,138,7,0
11,4,6,77,9,0
1,2,1,24,7,0
11,6,12,86,6,0
6,1,6,82,6,0
16,6,12,100,3,0
2,0,2,24,2,0
0,0,0,75,0,0
145,3,32,868,4,1
290,3,44,1931,8,1
10,0,7,109,0,0
1,0,1,12,1,0
57,3,37,386,13,0
11,0,5,40,3,0
11,0,5,67,3,0
58,0,21,418,17,1
0,0,0,128,0,0
62,2,42,560,34,1
46,2,26,356,15,1
29,3,27,318,14,1
23,0,7,170,7,0
24,4,25,285,18,1
18,5,15,146,5,1
9,2,8,80,8,0
0,0,0,51,0,0
11,2,10,109,9,1
46,3,32,340,23,1
6,1,6,53,6,0
34,6,30,443,10,1
12,0,10,109,10,1
69,3,35,846,15,1
12,0,10,108,10,1
