WMC,CBO,RFC,LOC,NPM,isExistBug
0,1,0,32,4,1
71,40,148,405,32,0
159,24,115,700,5,1
123,24,110,549,2,1
4,5,7,18,52,1
11,7,14,40,51,1
13,7,13,52,6,1
28,17,29,157,7,0
53,5,20,261,9,0
39,0,10,254,10,0
28,0,3,186,2,0
6,9,8,22,1,0
69,0,8,340,1,0
22,7,15,133,6,0
5,5,6,25,3,1
6,2,8,31,0,0
63,5,27,438,8,1
75,13,41,461,2,1
53,15,46,151,22,0
63,41,56,261,14,1
18,6,20,72,8,0
33,7,20,113,8,0
0,1,0,34,4,0
57,13,38,242,15,1
16,1,11,58,7,0
36,21,33,145,3,1
5,0,5,54,5,0
13,1,5,56,5,1
35,1,13,146,9,1
15,1,14,121,8,0
3,0,3,40,3,0
11,1,13,77,3,1
140,9,62,798,17,1
2,0,2,11,2,0
7,1,2,38,2,0
37,11,32,170,13,1
1,2,3,6,20,0
77,5,28,470,12,0
56,4,13,308,4,0
38,0,7,268,4,1
270,5,20,756,8,1
3,1,3,178,3,1
5,0,5,70,5,1
102,1,13,370,6,1
5,1,5,169,5,1
2,3,3,34,1,1
5,0,5,85,5,1
68,1,13,332,6,1
3,1,3,99,3,1
66,1,13,309,6,1
36,0,13,310,12,1
14,6,8,83,1,1
5,5,6,28,1,1
52,0,10,300,8,1
64,0,11,367,9,1
11,2,13,117,9,1
78,9,37,735,18,1
1,3,1,8,1,0
1,2,1,7,1,0
1,3,1,8,1,0
1,2,1,7,1,0
1,2,1,7,1,0
2,5,5,11,2,0
2,5,5,11,2,0
0,0,0,3,0,0
0,0,0,3,0,0
2,5,5,11,2,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
2,5,5,11,2,0
4,6,6,27,3,0
0,0,0,3,0,0
4,4,3,20,2,0
4,4,3,20,2,0
