WMC,CBO,RFC,LOC,NPM,isExistBug
26,1,5,184,4,1
355,32,122,1655,44,1
0,0,0,117,0,0
357,4,45,1149,7,1
7,0,7,115,7,1
19,0,6,134,4,1
14,2,12,65,10,0
49,11,38,299,32,1
43,8,22,181,9,1
48,13,38,287,12,1
13,4,11,63,9,1
11,3,8,75,8,1
9,1,12,48,16,1
21,4,16,98,9,1
12,6,10,51,17,1
40,4,15,114,21,1
6,1,6,31,15,0
28,6,19,148,21,1
32,4,16,167,9,1
39,5,28,234,11,1
1,1,1,3,1,1
3,0,3,24,3,1
7,6,9,33,8,1
20,0,13,105,11,1
4,4,4,64,16,1
5,10,24,46,16,1
12,7,12,182,12,1
12,13,31,126,12,1
2,1,3,23,3,1
42,4,9,169,8,0
34,13,45,288,13,1
2,3,3,19,2,1
7,3,7,99,4,1
13,7,17,80,18,1
17,2,13,65,7,0
25,13,33,152,25,1
38,4,21,277,11,1
10,3,13,102,6,0
1,0,1,27,1,1
1,1,1,13,0,0
6,2,7,48,4,0
3,2,3,14,8,1
33,13,22,208,5,1
2,1,2,4,2,0
25,20,37,135,27,1
7,5,9,32,15,1
33,10,22,164,22,1
39,19,41,222,27,1
12,10,11,97,6,0
13,8,21,60,16,1
6,2,9,17,8,1
18,15,23,158,33,1
8,2,11,56,0,0
30,7,20,156,21,1
4,2,3,19,8,0
34,8,29,144,8,1
5,6,9,35,7,0
7,5,14,35,2,0
13,8,20,64,16,1
25,7,24,161,11,1
3,3,7,17,11,0
22,4,14,105,9,0
7,8,10,43,8,1
87,7,25,294,11,1
60,8,28,210,21,1
3,4,7,30,5,1
17,14,25,87,13,1
24,3,16,118,8,1
12,3,15,72,8,1
1,0,1,15,1,1
3,1,3,46,3,0
9,4,9,57,7,1
11,12,11,118,11,1
24,14,27,179,23,1
16,3,18,239,15,1
8,1,15,40,17,1
40,7,16,192,8,1
16,1,16,126,13,1
2,4,3,29,1,1
1,2,1,13,1,1
23,1,14,215,14,1
1,3,1,9,3,0
5,1,5,51,5,0
11,8,20,60,9,1
10,6,14,47,16,1
25,7,26,164,9,1
8,3,9,113,6,1
11,5,12,66,4,1
3,1,3,27,3,1
6,9,13,44,7,1
1,3,2,17,3,0
6,4,6,19,6,1
7,7,11,27,19,1
25,3,13,166,10,1
10,5,10,50,12,1
40,8,32,269,26,1
15,1,13,136,10,1
10,4,8,59,9,1
6,7,7,45,17,1
10,5,10,49,12,1
10,5,10,50,12,1
6,5,6,37,6,0
6,5,6,41,6,0
10,5,10,50,12,1
5,2,5,33,5,0
9,7,13,55,16,1
5,6,7,22,23,1
27,16,24,137,2,1
52,6,26,241,9,1
51,8,34,195,9,1
2,1,2,40,7,1
18,6,20,84,23,1
33,9,26,146,24,1
21,7,20,93,23,1
28,6,20,117,22,1
5,7,6,35,15,1
15,5,21,78,7,1
13,8,19,58,21,1
12,11,30,115,7,1
5,0,5,29,5,1
16,4,19,86,10,1
1,0,1,5,1,0
34,1,17,180,22,0
17,1,9,110,17,0
8,1,13,42,18,0
11,1,19,67,21,0
28,6,28,185,18,1
75,12,39,493,32,1
31,0,17,204,16,1
34,3,19,182,17,1
12,1,5,77,4,1
4,1,4,39,4,1
1,0,1,5,1,0
1,0,1,5,1,0
13,6,8,86,1,0
9,0,2,61,1,0
3,4,5,22,34,1
1,4,4,9,33,1
22,2,7,167,7,0
17,3,10,107,6,1
4,1,4,16,5,0
3,3,3,16,5,0
27,8,27,209,23,1
12,1,11,76,0,0
20,2,10,89,16,0
26,2,21,131,21,0
10,2,6,37,6,0
11,3,7,67,6,1
5,1,5,32,6,0
3,3,3,19,4,1
3,3,6,32,5,0
23,0,13,111,13,1
48,0,13,776,13,1
32,3,26,196,9,1
8,0,4,53,3,1
1,0,1,21,0,1
3,3,4,19,3,1
102,4,62,692,54,1
18,2,16,79,60,1
17,2,8,144,5,1
7,0,5,46,1,0
26,0,12,144,8,1
29,3,23,174,12,1
18,0,6,102,6,0
15,4,16,119,8,1
9,0,3,41,2,0
2,0,1,9,1,1
44,2,4,355,4,1
6,1,7,48,5,0
1,1,2,18,9,0
8,2,9,39,8,0
