WMC,CBO,RFC,LOC,NPM,isExistBug
6,6,11,28,25,0
5,8,9,30,27,0
2,3,3,17,14,0
1,4,2,12,22,0
17,7,19,93,15,0
17,8,18,90,35,0
4,1,4,23,28,0
27,5,19,118,15,0
1,4,2,7,22,0
6,8,14,41,45,0
2,7,7,19,23,0
7,8,11,39,79,0
6,4,7,33,23,0
11,6,18,66,14,0
22,8,26,98,42,0
10,6,12,79,6,0
1,4,2,5,22,0
3,4,6,16,35,0
2,5,6,14,51,0
2,2,4,23,8,0
2,3,3,9,23,0
5,1,3,24,17,0
3,6,6,17,24,0
3,6,6,16,24,0
19,5,18,110,13,0
1,2,3,6,24,0
4,3,6,20,26,0
3,4,4,15,24,0
15,6,18,87,49,0
7,5,8,41,23,0
2,0,2,11,2,0
12,5,11,55,5,0
10,8,13,51,27,0
9,4,16,56,16,0
54,13,50,246,58,0
14,6,24,89,45,0
12,6,17,66,17,0
12,4,14,56,32,0
9,5,13,62,15,0
0,0,0,3,0,0
2,3,2,10,0,0
6,9,5,25,2,0
73,15,67,386,42,0
3,6,6,16,24,0
2,5,3,10,2,0
12,8,15,59,26,0
2,5,2,16,2,0
16,1,12,97,11,0
1,0,1,6,0,0
47,4,34,230,26,1
19,3,15,106,11,0
37,2,17,182,14,1
4,1,4,24,4,0
30,7,14,135,5,0
6,0,6,25,5,0
7,1,8,35,9,0
11,6,12,60,6,0
26,3,19,106,17,0
7,1,8,35,9,0
18,5,17,95,7,0
4,1,6,22,7,0
4,0,4,24,4,0
7,1,8,34,9,0
6,1,7,31,6,1
9,1,4,47,1,0
19,1,17,95,17,0
2,1,2,13,2,0
26,1,14,96,13,0
87,6,57,562,50,1
1,0,1,8,1,0
6,9,12,46,6,1
11,5,15,60,11,0
2,3,3,11,2,0
13,3,8,72,6,0
3,1,3,25,2,0
2,5,7,29,2,0
30,4,19,276,14,0
13,3,11,61,8,0
3,2,4,21,9,0
8,3,12,44,12,0
8,4,9,41,3,0
27,20,29,140,7,0
150,43,116,725,67,1
38,13,40,239,22,1
11,8,7,44,1,0
13,10,15,65,13,1
41,12,36,178,25,1
70,12,62,300,33,1
1,2,1,8,1,0
2,2,2,11,2,0
34,2,16,218,14,1
10,7,7,43,1,1
8,9,10,35,5,1
30,4,25,144,25,1
5,7,11,23,28,1
8,5,12,34,13,0
67,15,73,333,50,1
33,23,39,170,22,1
9,9,19,45,26,1
18,6,13,91,9,1
6,7,11,27,6,1
7,6,8,38,14,0
15,8,18,72,19,1
4,4,5,15,3,0
13,2,10,53,8,1
3,3,5,15,3,1
21,6,24,109,24,1
1,2,1,6,1,0
7,6,8,38,14,1
3,2,3,12,2,0
13,9,18,60,33,0
7,6,13,34,15,0
21,14,24,132,13,1
3,4,5,17,3,0
3,2,3,18,3,0
4,5,6,29,4,1
4,3,3,18,3,0
21,5,19,108,24,1
12,7,19,47,28,0
4,3,4,29,2,0
26,3,17,127,6,1
5,4,5,34,3,0
5,6,9,41,4,0
36,11,20,156,3,1
14,2,2,45,2,0
8,5,4,29,3,0
4,2,5,21,2,0
52,18,25,232,9,1
5,4,4,21,2,0
6,5,7,30,4,0
8,3,3,35,2,0
5,3,5,23,4,0
4,2,2,15,2,0
1,1,1,10,1,0
2,2,2,13,2,0
1,1,1,6,0,0
1,1,1,6,0,0
3,3,4,19,7,0
4,2,5,22,8,0
2,1,2,6,0,0
2,0,2,6,0,0
2,0,2,6,0,0
1,1,1,6,0,0
2,3,2,10,0,0
10,9,18,51,6,0
7,7,11,60,6,0
4,2,5,24,11,0
3,6,5,14,3,0
4,5,6,19,3,0
5,3,7,31,5,0
4,2,5,19,3,0
3,2,5,19,53,0
3,6,5,14,3,0
14,0,3,49,2,0
1,1,1,6,0,0
14,3,14,82,9,0
2,5,3,9,2,0
1,1,1,6,0,0
9,3,6,54,4,0
2,5,3,11,2,0
1,1,1,6,0,0
6,6,7,36,5,0
2,5,3,10,2,0
13,3,22,61,13,0
13,6,9,64,2,0
10,2,10,52,9,1
12,7,15,46,3,1
16,6,16,74,3,1
6,5,7,29,4,0
22,12,24,171,11,1
3,0,3,19,3,0
57,3,20,305,19,1
3,6,4,22,2,1
3,6,4,24,2,1
33,24,37,199,11,1
14,7,17,66,18,1
1,0,1,32,0,0
4,2,6,23,4,0
7,4,9,37,21,0
7,2,8,36,5,0
19,1,15,114,16,0
48,14,55,237,204,0
21,8,21,97,181,0
1,1,1,3,1,0
16,5,17,80,178,0
18,12,25,101,177,0
14,6,15,67,176,0
13,8,21,58,184,0
4,0,4,25,4,0
50,20,67,250,203,0
16,8,22,68,175,0
15,5,13,61,11,0
6,6,12,30,181,0
4,5,6,23,171,0
21,5,18,106,24,0
3,2,5,19,181,0
11,8,18,57,185,0
2,0,2,22,2,0
6,4,9,32,183,0
6,4,9,30,183,0
22,11,26,134,178,1
15,5,15,75,178,0
1,5,1,4,168,0
25,13,32,136,181,0
0,0,0,4,0,0
8,8,17,36,182,0
11,7,12,68,177,0
20,8,21,122,180,0
3,3,6,13,3,0
20,1,14,145,10,0
4,5,6,24,171,0
6,1,7,40,167,1
2,4,3,13,169,0
15,5,13,70,175,0
2,4,3,15,169,1
12,4,9,54,175,0
208,75,271,1961,166,1
9,8,15,50,183,0
43,5,44,207,33,0
7,6,9,37,174,0
7,6,9,37,174,0
34,12,48,222,188,0
7,5,9,33,8,0
2,1,2,12,2,0
38,15,45,219,189,0
29,16,41,173,34,0
11,4,12,60,176,0
15,9,17,74,177,0
4,1,4,24,4,0
5,7,10,27,180,0
10,6,10,54,176,0
9,9,17,49,184,0
8,8,15,44,183,0
9,9,17,49,184,0
26,9,29,155,194,0
36,6,46,201,194,0
14,4,16,88,179,0
13,5,12,63,174,0
9,4,12,50,186,0
5,7,11,29,180,0
24,8,24,135,179,0
11,7,12,69,177,0
6,6,12,29,181,0
7,0,7,61,7,0
10,3,10,87,10,0
0,0,0,4,0,0
18,4,16,92,20,0
1,1,2,9,9,1
17,6,18,91,8,1
4,2,4,42,3,0
1,1,2,9,9,1
1,1,2,9,9,1
13,3,12,60,16,1
3,1,4,20,11,1
1,4,1,8,8,0
3,4,4,21,10,0
8,2,7,40,12,0
3,1,4,18,11,0
3,1,4,18,11,1
5,4,7,27,12,1
3,1,5,13,22,0
3,1,5,13,22,0
3,1,5,13,22,0
41,10,38,197,19,0
3,1,5,13,22,0
3,1,5,13,22,0
3,1,5,13,22,0
3,1,5,13,22,0
4,1,6,22,23,0
10,6,13,49,27,1
9,6,10,43,23,0
3,1,5,13,22,0
3,1,5,13,22,0
3,1,5,13,22,0
3,1,5,13,22,0
3,1,5,13,22,0
3,1,5,13,22,0
9,6,12,41,28,0
15,6,15,65,30,0
19,9,23,105,11,1
1,4,1,9,11,1
1,4,1,9,11,1
11,3,11,56,19,1
1,4,1,8,11,1
65,3,17,238,5,0
10,12,13,57,46,0
5,9,6,32,5,0
2,3,5,14,4,0
10,7,7,43,1,0
10,5,10,64,18,0
10,6,7,42,1,0
19,3,11,111,9,0
4,9,8,24,22,1
21,7,25,136,18,1
6,2,6,26,17,1
14,7,16,65,11,1
9,4,9,41,10,0
4,5,9,25,2,0
61,19,60,357,22,1
7,0,6,46,6,1
18,5,15,85,17,1
9,6,11,64,21,1
9,6,13,39,13,1
12,4,13,51,13,1
0,1,0,2,1,0
9,8,12,62,10,1
5,4,7,26,5,1
5,4,8,23,17,1
10,8,13,49,15,1
7,5,13,34,18,1
68,5,21,224,18,1
29,5,18,118,18,1
6,6,11,41,17,1
2,4,8,22,2,1
31,13,31,176,15,1
21,9,26,121,19,1
3,4,4,15,3,1
9,11,15,50,10,0
50,2,39,318,41,1
8,6,11,36,22,1
18,11,32,115,10,1
17,10,19,79,12,1
11,9,20,69,18,1
13,10,26,120,16,1
32,6,30,149,26,0
12,5,17,72,24,1
22,3,22,111,33,0
2,3,4,17,2,0
4,5,12,28,16,1
22,10,21,102,9,1
5,7,10,33,16,1
3,5,8,24,2,1
9,3,9,49,9,0
1,1,1,12,1,0
18,4,16,86,11,1
6,5,9,34,16,0
3,2,4,13,1,0
21,7,11,136,1,1
16,2,8,59,8,0
1,3,1,14,1,0
12,8,15,69,12,1
6,2,6,46,5,0
1,0,1,11,1,0
3,3,4,24,7,0
6,1,6,39,5,0
7,0,7,42,7,0
1,1,1,6,1,0
27,8,30,127,26,0
22,13,22,116,10,1
4,5,8,24,19,0
11,6,10,53,8,1
4,2,4,23,4,0
1,1,1,7,1,0
5,5,6,31,2,1
14,12,20,64,19,1
68,9,51,269,29,0
33,11,31,129,23,1
21,11,21,120,18,1
3,2,3,22,5,0
3,5,7,18,14,1
5,4,7,23,11,0
9,5,8,44,11,0
3,3,1,12,11,1
2,3,1,11,11,1
15,6,13,89,19,1
6,4,7,38,11,1
9,3,8,47,6,0
7,2,8,76,6,0
4,2,7,39,4,0
1,3,1,10,3,0
25,6,29,231,11,0
15,1,8,108,6,0
2,0,2,21,2,0
1,0,1,11,1,0
5,1,6,58,5,0
1,1,1,10,1,0
13,4,8,49,7,1
1,2,2,6,10,0
8,2,7,65,14,0
24,5,22,125,15,1
2,2,2,16,2,1
1,2,1,9,15,0
1,3,1,12,1,0
2,1,2,26,2,0
1,3,1,18,1,0
1,0,1,9,1,0
1,1,1,12,1,0
2,0,2,29,2,1
1,0,1,11,1,0
5,1,5,52,7,0
1,2,1,16,1,1
2,3,2,18,2,0
1,2,1,11,1,0
5,6,5,38,5,0
1,0,1,9,1,0
1,1,1,10,1,0
1,0,1,9,1,0
2,0,2,20,2,1
20,11,20,151,20,1
2,1,2,18,2,1
1,1,1,9,1,0
4,2,4,30,4,1
19,7,23,107,7,0
94,32,92,493,44,0
19,1,16,115,18,0
0,1,0,8,2,0
0,1,0,9,2,0
11,6,11,57,10,0
13,7,14,75,12,0
33,9,35,185,50,0
16,5,14,86,5,0
34,15,38,162,80,0
11,6,12,82,57,0
4,1,5,24,3,0
16,0,8,95,1,0
21,25,18,141,4,0
3,2,4,18,2,0
4,1,3,23,3,0
16,7,16,73,11,0
14,9,16,62,10,0
7,10,15,41,6,0
5,1,3,24,3,0
2,0,2,11,2,0
9,2,10,46,8,0
6,1,6,31,6,0
12,4,11,59,9,0
19,8,27,119,21,0
25,6,16,122,23,0
20,1,13,85,12,0
7,0,2,26,2,0
26,3,24,111,65,0
3,3,3,20,1,0
28,10,35,187,15,1
15,0,4,79,3,1
7,0,6,35,6,1
26,2,23,153,13,0
6,5,8,49,2,1
41,16,53,287,21,1
2,3,4,13,2,0
3,4,7,34,2,0
4,3,4,19,2,0
22,3,21,131,14,1
3,0,3,24,2,1
88,3,21,366,12,0
4,0,4,36,3,0
64,14,54,340,34,0
15,4,9,81,3,1
2,0,2,12,2,0
159,1,50,785,46,1
7,0,2,44,1,1
1,2,2,6,1,0
58,4,15,383,6,1
24,1,9,94,6,1
4,1,4,28,2,0
15,0,15,65,12,0
6,0,6,38,6,0
15,0,11,66,11,0
42,1,14,236,12,1
10,0,3,70,1,0
6,0,6,88,6,1
4,0,4,19,4,0
4,1,4,52,8,1
0,1,0,4,0,0
6,1,8,56,6,1
3,1,2,21,1,1
75,5,46,348,35,0
23,11,20,121,3,0
16,7,16,103,2,1
35,15,13,158,2,0
35,10,16,167,4,0
31,7,15,148,4,0
