WMC,CBO,RFC,LOC,NPM,isExistBug
17,3,8,91,5,0
6,1,2,28,1,0
8,2,7,58,9,0
21,2,5,99,1,0
393,23,113,1767,12,1
4,1,5,20,0,0
6,2,7,33,3,0
17,14,25,109,2,0
6,2,7,32,3,0
5,2,4,31,1,0
1,2,1,6,51,0
2,4,7,14,2,0
3,5,9,56,1,0
2,3,4,18,1,0
29,21,43,173,6,0
3,1,3,16,2,0
2,2,3,8,2,0
2,1,3,8,2,0
6,4,7,35,3,0
6,3,6,35,3,0
2,4,5,10,2,0
6,0,5,37,5,0
45,5,17,223,10,0
100,1,25,365,9,0
49,0,28,344,19,0
1,1,2,5,1,0
34,2,13,175,4,0
18,0,5,107,3,0
8,0,4,45,4,0
26,1,10,133,7,0
103,9,33,392,8,1
6,2,7,26,6,0
22,1,10,83,6,0
16,1,5,55,2,0
10,3,10,63,1,0
4,1,4,15,3,0
1,0,1,9,1,0
12,3,12,56,8,0
52,5,26,250,11,0
10,4,6,65,4,0
5,1,1,21,1,0
2,0,2,12,2,0
2,1,3,14,2,0
6,2,1,17,1,0
2,1,3,14,2,0
6,2,1,17,1,0
5,2,8,22,5,0
16,4,6,81,3,0
4,1,4,23,4,0
5,1,4,25,1,0
1,1,2,6,1,0
27,7,25,122,12,0
2,3,5,12,1,0
2,3,5,13,1,0
4,5,8,21,1,0
10,2,8,45,6,0
7,4,8,43,1,0
59,17,50,382,8,0
3,2,3,8,1,0
2,2,4,9,2,0
3,1,2,8,1,0
1,2,3,6,1,0
6,1,2,38,2,0
3,1,1,12,1,0
2,2,2,14,1,0
1,1,2,6,1,0
2,1,2,8,1,0
18,8,13,84,3,0
2,3,3,17,2,0
2,4,5,19,2,0
2,2,4,19,2,0
13,3,6,65,3,0
3,3,3,27,2,0
2,3,4,18,2,0
5,2,6,61,2,0
1,0,1,6,1,0
1,0,1,6,1,0
15,1,12,71,12,0
8,3,3,34,2,0
8,1,3,33,2,0
151,8,47,597,18,1
1,1,1,8,1,0
1,0,1,7,1,0
91,12,39,304,34,1
19,1,10,71,5,0
13,1,9,87,5,0
43,13,25,142,4,0
9,0,4,32,2,0
3,1,3,15,2,0
24,6,14,78,7,1
36,4,17,276,6,0
2,1,3,10,1,0
1,1,2,6,1,0
2,1,3,10,1,0
1,1,2,6,1,0
2,1,3,10,1,0
1,1,2,6,1,0
2,1,3,10,1,0
1,1,2,6,1,0
6,1,1,29,1,0
1,1,2,5,1,0
1,0,1,6,1,0
3,1,2,20,2,0
32,0,8,113,1,0
12,2,5,32,2,0
5,1,4,19,2,0
16,1,11,114,6,0
4,2,4,17,2,0
20,3,9,66,7,0
29,3,14,106,9,1
18,0,7,58,6,0
61,9,35,262,2,0
13,1,4,53,1,0
1,1,1,7,1,0
8,4,9,40,6,0
15,1,5,68,4,0
16,5,15,101,8,0
9,3,10,40,6,0
18,3,11,59,0,0
1,2,4,9,1,0
1,2,4,9,1,0
6,5,9,37,3,1
7,5,9,42,3,1
10,5,10,51,2,0
9,5,10,46,2,0
3,4,7,46,3,0
6,2,12,43,5,0
38,4,18,164,7,0
55,4,14,277,2,0
16,5,16,74,5,0
47,7,26,219,9,0
8,3,11,32,5,0
246,12,52,993,27,0
4,2,2,12,1,0
1,1,1,6,1,0
42,4,24,148,9,0
7,1,8,30,6,0
74,7,37,307,19,0
31,14,27,188,8,0
6,4,6,32,1,0
2,1,1,13,1,0
1,1,1,8,1,0
1,1,1,6,1,0
3,2,2,21,1,0
4,2,4,32,2,0
2,1,1,11,1,0
4,2,4,32,1,0
2,1,1,6,1,0
7,1,8,24,6,0
35,2,16,103,9,0
28,4,16,153,3,0
1,0,1,6,1,0
1,1,1,6,6,0
47,3,24,206,7,0
4,0,4,34,4,0
1,0,1,8,1,0
8,1,4,41,1,0
36,16,53,225,27,0
4,6,7,15,5,0
3,3,4,14,2,0
3,3,4,14,2,0
3,3,4,14,2,0
5,8,13,23,2,0
20,16,31,244,5,0
6,1,3,41,2,0
3,2,4,15,2,0
3,1,3,13,2,0
2,3,3,10,5,0
3,3,3,17,1,0
1,2,2,10,1,0
2,1,3,9,2,0
2,2,3,9,2,0
1,1,2,10,1,0
3,3,5,17,2,0
3,2,4,16,2,0
4,0,2,16,2,0
9,2,4,45,3,0
12,3,12,66,8,0
2,4,6,21,1,0
6,5,11,52,3,0
8,1,4,39,1,0
11,13,28,119,25,0
1,1,1,6,1,0
2,2,3,9,2,0
2,2,3,9,2,0
4,3,4,33,1,0
2,2,1,11,1,0
3,3,3,25,1,0
1,1,1,6,1,0
5,2,5,25,3,0
8,1,4,35,0,0
5,0,5,23,5,0
13,6,13,71,4,0
10,1,16,59,9,0
12,0,2,50,2,0
73,4,60,560,24,0
3,1,3,10,2,0
2,1,3,8,2,0
5,1,2,14,1,0
7,1,4,15,2,0
1,1,2,6,1,0
1,0,1,6,1,0
1,0,1,6,1,0
1,1,2,6,1,0
110,20,57,627,14,0
2,2,2,9,1,0
4,0,1,17,1,0
2,0,1,9,1,0
2,0,1,18,1,0
1,0,1,7,0,0
1,1,2,6,1,0
1,0,1,4,0,0
26,7,18,126,6,0
2,0,2,10,2,0
3,1,1,10,1,0
1,2,2,5,0,0
5,1,5,77,2,0
5,1,1,18,1,0
2,1,1,14,1,0
246,12,68,1396,30,0
1,0,1,7,1,0
0,0,0,3,0,0
1,1,2,6,1,0
0,0,0,3,0,0
6,1,1,18,1,0
3,1,2,8,1,0
3,1,1,14,1,0
3,0,1,16,1,0
6,2,1,18,1,0
13,4,9,54,1,0
15,1,5,175,0,0
2,0,2,10,2,0
2,0,2,10,2,0
5,1,1,24,1,0
2,1,2,12,1,0
5,1,9,25,5,0
38,3,23,184,5,0
1,2,2,5,1,0
11,5,15,438,4,0
1,1,1,7,1,0
1,2,1,7,1,0
7,1,6,29,3,0
2,1,2,17,1,0
15,5,18,459,4,0
1,0,1,7,1,0
1,0,1,8,1,0
1,0,1,7,1,0
1,1,1,7,1,0
1,1,1,7,1,0
1,2,1,7,1,0
1,2,1,7,1,0
7,1,6,29,3,0
6,1,2,20,1,0
42,9,27,394,3,0
1,1,2,7,1,0
2,1,3,9,2,0
2,1,3,8,2,0
2,1,3,8,2,0
3,1,3,11,2,0
4,3,6,15,2,0
1,4,3,7,10,0
5,1,2,19,1,0
18,5,22,229,2,0
2,1,2,10,1,0
1,0,1,7,1,0
2,0,1,9,1,0
3,1,2,14,1,0
1,2,4,14,1,0
1,1,1,6,1,0
1,1,1,6,1,0
1,1,1,6,1,0
1,1,1,7,1,0
1,1,1,6,1,0
1,1,1,7,1,0
1,1,1,7,1,0
65,4,34,390,9,0
3,2,4,12,1,0
3,1,3,18,1,0
6,1,2,22,1,0
8,1,2,23,1,0
2,1,1,9,1,0
1,1,2,6,1,0
2,1,2,11,1,0
1,1,2,6,1,0
2,1,3,11,1,0
2,1,2,9,1,0
3,2,4,16,1,0
2,2,4,14,1,0
3,0,1,15,1,0
7,5,25,55,1,0
1,2,1,7,1,0
11,3,13,432,4,0
1,1,1,7,1,0
2,2,2,8,1,0
7,1,6,29,3,0
7,0,7,68,1,0
5,1,2,25,1,0
1,0,1,7,1,0
1,1,2,6,1,0
24,1,13,273,3,0
1,1,2,5,1,0
9,2,8,39,6,0
36,6,19,106,10,0
14,7,13,76,3,0
6,4,6,29,2,0
80,6,34,547,7,0
1,1,2,5,1,0
8,1,7,53,2,0
9,1,13,45,8,0
73,1,9,400,6,0
10,0,8,66,3,0
2,1,2,10,2,0
80,4,32,541,7,0
1,1,2,5,1,0
8,1,7,53,2,0
9,1,13,45,8,0
9,2,6,37,4,0
26,5,23,145,0,0
3,3,3,11,4,0
4,5,7,22,4,0
3,1,1,9,1,0
5,2,2,19,1,0
29,9,25,141,2,0
11,4,8,40,5,0
1,4,4,10,5,0
6,1,8,131,2,0
4,1,3,13,2,0
3,1,3,14,2,0
1,2,3,12,1,0
3,1,3,11,2,0
5,2,6,20,0,0
8,2,4,30,2,0
2,2,3,12,1,0
6,2,6,28,0,0
4,1,4,18,2,0
4,1,4,19,2,0
91,7,46,425,17,1
5,0,3,19,1,0
8,0,4,34,1,1
4,5,7,21,6,0
2,2,3,13,1,0
5,2,8,46,2,0
1,2,4,8,1,0
17,9,27,120,5,0
2,5,2,11,8,0
1,1,1,4,1,0
1,3,1,6,7,0
11,1,4,50,1,0
24,5,27,113,13,0
14,0,4,41,3,0
4,5,7,21,6,0
2,2,3,16,1,0
1,4,4,10,5,0
6,3,6,44,2,0
1,2,4,8,1,0
49,9,36,265,9,0
2,0,1,10,1,0
5,0,3,19,1,0
7,0,3,31,1,0
10,3,4,36,2,0
4,5,7,21,6,0
2,2,3,13,1,0
16,3,8,86,3,1
13,0,7,42,5,1
11,2,8,66,3,0
12,2,7,52,5,0
2,0,1,10,1,0
7,1,7,50,5,0
2,6,7,15,5,0
1,4,4,10,5,0
19,4,12,119,2,0
2,2,5,10,31,0
2,3,4,11,1,0
2,2,5,10,2,0
42,11,40,208,12,0
33,1,10,146,8,0
34,2,15,112,25,0
8,2,4,16,5,0
9,1,4,31,2,0
4,5,7,21,6,0
2,2,3,15,1,0
5,8,11,29,5,0
6,3,6,43,2,0
1,2,4,8,1,0
21,11,30,146,5,0
2,5,2,11,8,0
1,1,1,4,1,0
1,3,1,6,7,0
15,4,10,72,4,0
19,3,18,116,11,0
10,3,9,48,4,0
4,4,7,22,6,0
2,2,4,13,1,0
5,8,11,29,5,0
6,3,6,47,2,0
1,2,4,8,1,0
2,2,4,8,2,0
18,7,29,108,10,0
2,5,2,11,8,0
1,1,1,4,1,0
1,3,1,6,7,0
127,14,43,609,13,0
2,1,2,8,1,0
2,1,1,10,1,0
2,0,2,10,2,0
23,1,8,65,5,0
10,0,3,39,2,0
9,0,4,35,3,0
14,1,7,58,4,0
4,0,3,15,2,0
4,4,7,22,6,0
2,2,4,16,1,0
1,4,4,9,5,0
119,8,36,432,7,0
7,0,5,45,4,0
5,0,3,24,2,0
4,4,7,22,6,0
2,2,4,13,1,0
8,2,7,109,2,0
1,1,2,6,1,0
1,0,1,8,1,0
1,1,2,6,1,0
1,1,2,7,1,0
1,1,2,7,1,0
27,9,33,131,8,0
5,8,11,29,5,0
6,3,6,43,2,0
1,2,4,8,1,0
17,8,27,104,9,0
2,5,2,11,8,0
1,1,1,4,1,0
1,3,1,6,7,0
39,4,27,220,11,0
6,2,2,15,1,0
7,0,5,43,5,0
4,4,7,22,6,0
2,2,4,16,1,0
5,8,11,29,5,0
6,3,6,51,2,0
1,2,4,8,1,0
2,2,4,8,2,0
2,2,4,8,2,0
19,8,30,109,10,0
2,5,2,11,8,0
1,1,1,4,1,0
1,3,1,6,7,0
32,4,30,177,15,0
4,4,7,22,6,0
2,2,4,16,1,0
1,4,4,9,5,0
3,1,6,39,2,0
2,2,5,9,2,0
149,10,49,580,11,1
5,1,1,15,1,0
5,1,3,21,1,0
4,2,6,28,2,0
10,2,8,54,5,0
9,1,6,44,5,1
6,4,11,29,8,0
2,2,4,16,1,0
1,4,4,9,5,0
46,6,25,166,8,0
11,1,9,54,22,0
6,4,11,30,8,0
2,1,3,12,1,0
1,4,4,9,5,0
3,2,3,28,2,0
22,3,17,88,7,0
30,2,11,169,4,0
13,2,2,50,2,0
5,4,9,26,7,0
2,2,4,16,1,0
38,5,17,225,4,1
1,1,1,9,1,0
9,2,5,43,3,0
6,0,4,36,3,0
10,0,5,52,3,0
1,4,4,9,5,0
6,4,6,62,2,0
1,2,4,8,1,0
2,2,4,8,2,0
62,6,31,279,8,0
7,0,3,18,2,0
2,0,1,8,1,0
19,3,7,81,2,0
7,1,2,34,2,0
5,4,9,26,7,0
2,2,4,16,1,0
2,5,6,14,5,0
18,8,27,140,13,0
6,6,12,32,7,0
2,4,8,21,1,0
75,4,48,504,11,0
4,1,8,19,1,0
2,1,2,8,2,0
2,1,2,8,2,0
4,2,8,18,2,0
11,1,9,39,1,0
6,1,9,28,2,0
6,1,10,27,2,0
6,2,12,29,2,0
6,1,8,22,1,0
8,2,10,35,2,0
2,5,6,14,5,0
14,8,26,138,11,0
6,6,12,32,7,0
2,4,7,20,1,0
22,1,21,134,2,0
6,1,8,29,1,0
5,3,10,25,2,0
54,8,28,266,11,0
11,1,5,28,3,0
8,0,3,23,3,0
6,1,3,31,1,0
87,3,36,499,9,0
2,1,1,11,1,0
2,2,2,9,1,0
1,1,4,10,1,0
1,1,2,5,1,0
3,1,2,10,1,0
3,2,7,58,1,0
3,1,1,28,1,0
1,1,2,6,1,0
1,1,2,6,1,0
2,2,6,12,2,0
1,3,2,13,1,0
1,2,1,7,1,0
23,2,21,103,18,0
4,2,2,22,1,0
18,3,24,77,3,0
1,1,3,7,1,0
1,1,3,7,1,0
18,19,33,99,3,0
1,0,1,4,1,0
0,0,0,4,0,0
7,0,3,34,2,0
4,8,10,20,5,0
5,7,11,28,5,0
6,3,9,69,2,0
1,2,4,8,1,0
2,2,4,8,2,0
13,2,6,64,3,0
17,2,11,69,6,0
26,12,33,206,6,0
2,5,2,11,8,0
1,1,1,4,1,0
1,3,1,6,7,0
18,2,7,105,4,0
5,1,4,21,2,0
1,1,1,8,1,0
45,9,42,234,16,0
3,1,2,24,1,0
1,1,2,11,1,0
1,1,1,4,5,0
7,2,3,21,1,0
6,0,2,20,1,0
7,1,6,16,17,0
4,4,7,22,6,0
2,2,4,16,1,0
20,5,9,93,6,0
13,0,3,38,2,0
19,0,3,67,2,0
6,3,7,33,2,0
5,3,7,30,4,0
27,0,11,98,10,0
20,6,14,99,4,0
7,0,5,38,4,0
26,7,18,81,1,0
8,1,6,47,4,0
24,10,24,116,5,0
1,0,1,4,0,0
26,2,17,132,12,0
31,2,10,160,6,0
1,1,1,6,1,0
2,1,2,8,2,0
2,1,2,8,2,0
2,1,2,8,2,0
2,1,2,8,2,0
6,3,8,40,3,0
3,1,1,12,14,0
50,10,24,192,6,0
2,3,3,17,13,0
7,3,5,27,3,0
45,4,20,183,13,0
21,3,8,96,6,0
28,15,30,204,1,0
3,2,5,24,3,0
2,1,3,19,2,0
73,8,22,317,9,0
6,2,4,27,1,0
9,5,10,38,9,0
4,2,7,26,5,0
1,3,4,9,1,0
28,0,15,118,14,0
10,8,13,55,3,0
6,5,10,36,9,0
7,0,3,25,1,0
4,3,9,29,5,0
1,3,4,9,1,0
6,6,12,37,9,0
4,3,9,30,5,0
1,3,4,9,1,0
57,9,30,206,5,0
3,1,1,12,1,0
7,5,10,34,9,0
4,2,7,26,5,0
1,3,4,9,1,0
68,11,37,277,5,0
3,2,3,24,30,0
3,1,2,17,1,0
83,22,71,619,21,0
1,1,2,8,2,0
7,1,5,16,2,0
1,1,2,6,1,0
2,1,1,10,1,0
1,0,1,6,1,0
1,1,2,6,1,0
2,1,4,10,2,0
3,1,3,15,2,0
3,1,3,15,2,0
2,1,2,12,3,0
2,1,2,12,3,0
3,1,4,17,2,0
3,1,4,14,3,0
7,3,5,25,1,0
3,3,5,16,11,0
4,1,4,12,2,0
46,7,17,211,29,1
8,0,3,38,2,0
8,0,4,58,2,0
7,1,6,26,6,0
7,1,4,41,2,0
6,1,6,20,6,0
4,3,5,29,1,0
6,0,2,22,2,0
12,0,2,42,2,0
0,0,0,69,0,0
0,0,0,3,0,0
25,9,18,196,7,0
1,2,3,19,1,0
3,1,1,13,1,0
4,1,3,17,1,0
1,1,1,9,1,0
16,4,11,93,4,0
28,11,34,292,7,0
3,1,1,13,1,0
38,9,25,190,4,0
6,5,7,24,2,0
11,3,11,48,4,0
13,3,15,154,5,0
1,1,2,5,1,0
2,1,2,8,2,0
39,10,34,256,5,0
1,1,2,5,1,0
2,2,3,12,2,0
9,3,10,51,8,0
120,2,10,459,4,0
15,4,11,141,3,0
1,1,2,5,1,0
2,1,3,11,2,0
2,1,3,9,2,0
26,1,18,202,14,0
17,1,12,87,8,0
10,8,18,126,7,0
1,1,2,6,1,0
8,11,22,210,7,0
1,2,2,5,1,0
4,3,5,20,4,0
7,9,16,123,7,0
9,0,1,21,1,0
1,2,2,6,1,0
31,13,41,324,6,0
1,2,3,10,1,0
1,0,1,6,1,0
2,0,2,10,2,0
11,3,13,56,9,0
1,1,2,6,1,0
1,2,2,8,10,0
14,3,14,70,9,0
1,1,2,6,1,0
6,0,3,29,2,0
20,5,20,128,7,0
2,1,4,9,2,0
1,1,2,5,1,0
11,0,3,62,2,0
10,1,8,39,6,0
1,2,2,8,10,0
17,4,16,109,7,0
2,1,4,9,2,0
1,1,2,5,1,0
1,0,1,5,0,0
5,5,12,138,7,0
11,0,10,47,5,0
7,1,6,37,4,0
1,1,2,6,1,0
47,4,24,381,3,0
9,2,15,41,42,0
12,3,11,72,6,0
1,1,2,8,1,0
13,1,15,111,8,0
115,2,23,573,8,0
1,0,1,8,0,0
19,2,9,99,6,0
1,1,2,5,1,0
2,1,4,12,2,0
24,1,24,240,12,0
1,0,1,5,1,0
2,1,2,10,1,0
8,0,3,35,2,0
65,0,14,298,4,0
32,2,12,198,6,0
3,0,1,9,1,0
2,2,3,21,0,0
1,0,1,6,0,0
3,2,3,11,1,0
7,1,2,37,2,0
5,1,5,37,0,0
8,1,7,47,3,0
1,1,1,6,1,0
21,4,16,198,8,0
3,5,5,12,1,0
1,2,1,9,10,0
4,2,2,41,0,0
4,0,4,18,4,0
43,3,19,387,6,0
1,1,3,8,1,0
3,1,4,14,2,0
1,1,3,8,1,0
1,1,3,8,1,0
1,1,3,8,1,0
3,1,5,18,2,0
18,3,13,144,7,0
5,5,7,93,0,0
34,3,16,252,6,0
1,1,3,8,1,0
3,1,4,14,2,0
2,1,2,8,2,0
2,1,2,8,2,0
2,1,4,9,2,0
3,2,6,16,2,0
6,1,5,22,1,0
17,2,9,157,1,0
4,1,2,10,2,0
2,1,3,8,2,0
2,1,3,8,2,0
62,8,54,502,19,0
2,1,2,8,2,0
2,2,3,9,2,0
2,1,2,8,2,0
23,4,14,144,7,0
80,2,24,358,11,0
4,0,1,15,1,0
1,0,1,6,1,0
9,3,10,88,5,0
23,2,12,127,8,0
7,0,7,46,6,0
16,3,5,105,1,0
4,0,4,30,4,0
9,3,10,63,4,0
1,2,1,7,1,0
90,5,42,490,18,0
1,1,2,6,1,0
4,1,2,19,1,0
3,0,2,20,2,0
7,7,13,49,4,0
3,5,5,12,1,0
1,5,4,9,10,0
12,5,14,84,5,0
13,2,22,81,8,1
1,2,3,7,1,0
11,6,19,70,8,0
9,2,15,45,8,0
3,2,2,19,1,0
50,9,46,213,8,0
2,2,5,9,1,0
3,2,4,29,9,0
2,1,2,8,2,0
9,7,18,62,4,0
74,3,43,485,8,1
4,1,8,19,1,0
2,1,2,8,2,0
2,1,2,8,2,0
4,2,8,18,2,0
