WMC,CBO,RFC,LOC,NPM,isExistBug
59,6,41,356,20,0
11,1,5,59,3,0
3,8,10,31,3,0
3,3,5,44,2,0
3,9,10,32,3,0
9,7,9,91,3,0
1,0,1,38,1,0
3,12,17,49,1,0
23,0,8,114,7,0
6,8,11,38,6,0
19,4,8,102,6,0
50,6,20,306,15,0
23,5,10,148,7,0
6,2,7,37,4,0
1,0,1,14,1,0
5,0,5,39,5,0
7,0,2,50,2,0
16,3,4,54,5,0
15,7,17,71,10,0
8,5,7,29,1,0
14,2,10,211,9,0
1,1,2,6,20,0
1,1,2,6,20,0
1,1,2,6,20,0
4,3,5,23,22,0
17,3,8,114,21,0
1,1,2,6,20,0
29,2,11,176,6,0
8,2,4,57,2,0
1,0,1,24,1,0
9,2,6,58,5,0
10,2,8,48,10,0
4,1,3,21,5,0
22,5,10,84,2,0
25,7,18,117,15,0
2,0,1,8,1,0
42,5,8,129,5,0
97,8,27,342,17,0
29,7,14,118,8,0
24,12,19,164,6,0
12,0,4,164,4,1
25,9,12,99,14,0
20,5,11,81,14,0
9,2,6,51,4,0
3,3,5,19,21,0
15,4,7,93,19,0
3,2,4,18,17,0
26,4,8,121,21,0
1,0,1,14,1,0
8,1,6,36,4,0
13,4,12,62,9,0
3,0,3,15,3,0
35,10,22,150,16,1
7,3,7,119,6,0
21,2,11,141,2,0
4,2,7,22,2,0
23,9,14,123,4,0
1,0,1,7,1,0
3,2,6,17,2,0
1,0,1,14,1,0
1,0,1,18,1,0
2,1,3,15,0,0
13,3,11,75,9,0
2,1,3,14,2,0
65,24,32,229,24,0
8,3,6,40,25,0
37,0,12,135,6,0
5,2,5,25,25,0
4,2,5,25,25,0
7,2,5,36,25,0
4,2,5,25,25,0
1,0,1,16,1,0
10,1,8,44,6,0
7,6,10,35,6,0
25,5,13,196,10,0
12,3,13,56,9,0
14,0,6,65,6,0
22,2,10,64,8,0
3,1,3,12,1,0
19,0,17,117,17,0
5,2,3,24,1,0
1,0,1,54,1,0
3,0,1,13,1,0
11,4,7,70,5,0
26,5,12,124,9,0
6,0,6,50,6,0
4,4,6,31,11,0
81,14,41,495,33,0
6,4,4,20,2,0
30,6,12,230,16,0
8,2,10,71,4,0
10,2,6,45,4,0
5,2,6,22,3,0
1,3,4,7,1,0
2,2,4,14,1,0
34,12,33,153,10,0
26,4,17,105,18,1
18,3,12,111,5,0
1,3,4,11,6,0
14,3,5,75,1,0
1,0,1,14,1,0
58,13,36,288,22,1
10,2,10,78,6,0
4,2,5,16,1,0
8,3,9,51,6,0
6,2,9,41,5,0
5,2,3,24,6,0
11,2,8,89,6,0
52,11,45,317,14,0
11,4,6,60,3,0
11,1,9,100,3,0
38,8,25,225,10,0
0,0,0,23,0,0
25,8,20,155,15,0
29,2,20,120,20,0
76,23,65,492,34,1
8,1,5,61,1,0
5,2,5,26,5,0
4,0,3,48,3,0
18,6,10,114,5,0
5,3,6,27,4,0
7,1,7,34,2,0
23,6,22,212,7,0
12,1,11,61,10,0
21,9,18,201,8,0
13,9,13,137,8,0
15,4,19,190,5,0
43,3,25,410,9,0
9,5,9,51,4,0
21,3,8,124,3,0
96,11,52,586,16,0
5,2,5,66,4,0
9,3,12,104,4,0
3,1,3,19,1,0
1,0,1,16,1,0
6,8,11,37,6,0
47,4,11,217,8,0
64,7,24,315,16,0
42,6,12,232,9,0
7,2,8,42,4,0
41,17,28,207,25,0
1,0,1,16,1,0
2,1,3,16,0,0
1,1,2,15,1,0
1,0,1,28,1,0
16,7,9,104,0,0
6,0,5,40,4,0
130,4,17,663,3,0
5,4,8,37,3,0
21,4,18,174,5,1
8,0,8,21,8,0
58,6,31,402,10,1
12,1,10,68,9,0
1,0,1,23,1,0
11,0,3,77,1,0
27,5,14,321,6,1
53,1,19,212,10,0
10,0,1,37,1,0
17,2,6,77,5,0
18,0,13,187,9,0
18,0,11,127,8,0
9,2,8,62,3,0
12,0,7,73,6,0
12,0,6,64,4,0
59,7,25,578,8,1
3,0,1,11,1,0
18,3,18,170,16,0
3,1,3,12,3,0
29,5,16,130,11,0
24,0,2,51,2,0
41,7,29,189,21,0
1,0,1,26,1,0
34,17,25,132,7,0
1,0,1,14,1,0
23,7,15,99,7,0
8,7,12,45,6,0
11,4,5,40,4,0
17,12,15,67,2,0
39,4,17,181,15,0
27,9,16,95,7,0
28,12,27,159,11,0
8,1,3,43,1,0
10,2,9,59,7,0
16,2,13,148,2,0
1,0,1,20,1,0
14,11,16,53,6,0
2,1,2,11,6,0
15,14,22,73,3,0
4,1,4,40,4,0
5,2,5,29,4,1
4,3,8,27,14,0
32,4,18,155,11,0
17,2,16,76,14,0
10,10,6,25,2,0
11,3,13,56,14,0
8,1,9,41,7,0
15,7,19,143,4,1
17,3,17,68,15,0
12,4,13,71,8,0
13,4,3,46,7,0
5,5,6,30,12,0
12,9,11,51,11,0
3,4,5,18,11,0
20,10,18,63,12,0
12,7,13,53,4,0
35,14,13,111,4,0
22,6,20,146,11,0
20,11,28,306,8,1
7,2,5,50,4,0
11,4,15,54,9,0
13,1,7,44,4,0
8,3,8,57,7,0
6,4,11,35,4,0
5,1,7,29,5,0
3,3,5,29,3,0
17,5,15,98,6,0
10,4,14,54,6,0
5,4,8,29,3,0
31,7,18,154,52,0
4,5,7,19,13,0
4,5,6,11,22,0
20,3,9,93,3,0
15,0,2,126,2,0
5,1,5,33,5,0
47,7,25,246,19,0
29,4,26,149,13,0
10,5,13,44,7,0
3,6,9,24,1,0
15,1,7,104,1,0
7,0,6,40,5,0
4,2,4,25,1,0
17,0,9,102,5,0
3,2,4,19,1,0
8,2,4,39,1,0
7,4,4,44,1,1
11,5,11,53,5,0
4,2,3,30,2,0
9,2,7,33,4,0
8,5,9,52,4,0
3,2,3,25,2,0
10,5,14,46,9,0
11,4,7,67,2,0
4,3,3,23,2,0
10,5,15,60,9,0
31,13,39,164,23,0
43,14,50,602,7,0
33,13,28,137,13,0
17,4,15,81,2,0
7,4,13,42,4,0
21,10,22,258,5,0
7,2,6,28,6,0
12,3,10,74,4,0
27,9,19,110,12,0
23,10,13,94,7,0
65,11,37,575,7,0
43,25,57,247,11,0
16,0,6,80,4,0
5,7,10,31,3,0
37,9,31,158,9,0
31,14,29,164,4,0
94,28,77,535,24,0
33,16,38,277,9,0
13,8,16,57,7,0
38,8,20,174,10,0
8,8,9,36,5,1
19,6,9,96,6,1
0,0,0,26,0,1
1,0,1,26,1,0
5,0,5,27,5,0
24,4,13,130,5,0
18,5,11,93,5,0
11,9,18,65,8,0
6,1,6,36,5,0
1,0,1,32,1,0
19,3,13,105,4,0
5,3,3,31,1,0
4,1,6,21,4,1
4,0,4,24,4,1
7,0,7,39,7,0
10,1,11,66,9,1
2,0,2,14,2,0
1,0,1,32,1,1
13,5,11,63,5,1
6,3,8,74,5,1
4,7,10,37,3,0
8,3,6,75,4,1
23,8,18,152,6,1
2,3,2,8,2,0
94,10,86,481,82,0
1,1,2,7,18,0
28,5,23,152,17,0
5,0,4,26,4,0
9,3,12,48,26,0
12,0,3,67,3,0
37,0,17,148,17,0
18,4,16,68,22,0
4,2,4,23,26,0
14,8,14,91,29,0
7,2,8,39,87,0
1,0,1,49,1,0
3,1,4,20,20,0
13,6,18,78,15,0
16,17,32,92,9,0
9,2,10,47,8,0
25,5,27,108,35,0
8,0,4,41,4,0
8,1,4,37,4,0
10,4,5,33,2,0
4,5,4,29,2,0
40,9,33,196,31,0
24,4,12,94,10,0
174,16,119,799,60,0
42,3,35,244,28,0
26,5,28,138,26,0
8,4,7,38,23,0
16,5,18,88,16,0
7,3,7,68,7,0
2,0,2,12,2,0
4,1,5,27,21,0
138,25,94,679,48,0
14,6,7,97,3,0
4,2,4,19,4,0
8,8,12,35,7,0
73,9,44,330,22,0
4,1,5,26,84,0
19,7,16,81,12,0
5,2,7,31,23,0
3,1,4,21,27,0
3,1,4,20,27,0
32,3,28,148,28,0
24,0,15,103,8,0
15,2,11,94,11,0
14,9,17,77,3,0
60,18,69,330,20,0
11,3,11,70,11,0
35,5,39,178,19,0
15,11,21,89,5,0
12,5,22,97,2,0
19,5,21,132,8,0
7,1,7,39,7,0
20,6,15,79,9,0
128,26,110,708,14,1
16,9,17,122,9,0
1,0,1,20,1,0
22,16,28,138,16,0
44,10,29,259,4,0
1,0,1,54,1,0
7,13,16,74,8,1
11,16,24,89,7,1
24,5,23,115,22,0
33,21,45,204,6,0
21,12,24,130,8,0
51,24,49,266,10,0
21,5,12,64,4,0
17,10,18,84,14,0
4,5,8,81,3,1
2,4,4,14,10,0
9,8,22,46,4,0
7,0,5,75,3,0
6,1,2,23,2,0
6,9,9,33,23,0
1,0,1,135,1,1
14,13,9,75,2,0
6,10,12,63,3,0
12,1,10,61,9,0
4,1,4,18,2,0
30,11,22,160,3,1
4,1,4,45,4,0
21,16,38,122,5,0
17,5,14,124,9,0
45,11,26,198,1,0
2,4,4,14,10,0
23,14,28,97,6,0
5,4,2,18,4,0
6,4,3,24,4,0
17,5,7,57,7,1
17,14,17,97,5,0
11,11,15,50,2,0
5,3,8,35,7,0
10,25,18,94,8,0
23,11,24,76,5,1
43,9,18,217,9,0
7,3,7,34,3,0
18,7,21,103,9,0
11,3,9,60,5,0
7,5,6,30,6,0
3,1,2,19,2,0
7,1,3,14,1,0
10,8,11,52,9,0
12,7,9,52,2,0
83,20,42,429,6,1
27,15,21,221,4,1
29,8,8,95,7,0
8,4,6,28,2,0
17,6,10,132,1,0
3,5,7,15,3,0
0,0,0,5,0,0
114,57,132,853,56,1
8,4,5,36,0,0
10,7,5,34,1,0
9,3,7,33,2,0
18,5,14,60,1,0
5,7,7,30,2,0
15,8,18,69,8,0
13,9,15,74,6,1
15,10,11,63,5,0
14,13,17,73,5,0
3,3,3,22,2,0
9,1,7,46,3,0
13,5,10,68,4,0
3,3,5,23,3,0
10,10,12,54,4,0
2,2,4,12,2,0
31,23,25,130,4,0
2,3,4,16,6,0
18,15,22,86,4,0
7,6,12,44,4,1
7,4,8,36,6,0
3,3,3,21,2,0
9,6,8,45,3,0
3,5,7,28,2,0
6,4,9,31,5,0
3,3,4,18,2,0
2,4,4,35,2,0
18,16,37,95,3,0
2,3,3,16,2,0
1,0,1,242,1,1
13,10,15,59,6,0
17,10,14,78,6,0
24,23,35,139,6,1
34,16,31,162,9,0
12,7,11,107,5,0
16,7,19,79,5,0
6,7,9,33,2,0
9,4,5,37,3,0
6,1,5,26,5,0
2,2,2,18,2,0
9,7,7,38,2,0
18,5,14,104,5,0
13,12,21,67,4,0
9,10,14,43,6,0
5,9,6,28,2,0
6,7,6,36,2,0
10,3,8,42,6,0
5,1,5,19,5,0
4,5,5,19,2,0
3,1,4,14,3,0
6,2,8,33,5,1
3,1,4,15,3,0
2,3,3,18,2,0
9,9,10,46,2,1
27,14,18,113,3,0
8,6,11,33,6,0
5,8,8,26,3,0
2,0,2,13,2,0
8,9,10,43,5,0
3,3,4,21,2,0
34,20,35,330,9,0
19,8,14,116,7,0
7,2,5,32,3,0
10,6,14,63,7,0
12,1,6,60,3,0
12,3,6,37,2,1
7,2,4,30,1,0
4,3,4,22,1,0
2,0,2,17,2,0
7,6,11,59,4,0
0,1,0,10,2,0
5,1,2,23,1,0
1,0,1,36,1,0
5,3,6,25,1,0
4,2,5,21,1,0
1,1,2,8,1,0
2,6,2,10,1,0
4,2,3,16,1,0
9,5,5,41,1,0
3,6,2,10,1,0
3,2,2,14,1,0
22,13,23,184,6,0
4,1,2,17,1,0
3,3,5,18,1,0
2,3,5,12,1,0
14,1,8,64,6,0
41,0,20,339,3,0
1,0,1,114,1,0
15,3,17,134,1,0
2,4,5,18,2,0
29,6,25,232,12,0
37,14,32,477,4,0
11,3,8,64,3,0
26,2,11,109,6,0
5,7,12,34,3,0
14,1,5,62,5,0
34,10,30,159,14,0
7,4,15,48,23,0
7,4,7,55,4,1
9,2,13,93,7,0
11,5,17,52,11,0
22,4,8,104,2,0
14,11,28,96,23,1
15,3,10,73,3,0
82,10,38,356,17,1
31,0,12,208,8,0
1,1,1,8,6,0
6,8,15,44,21,0
1,0,1,266,1,1
12,8,17,66,22,0
5,7,13,23,24,0
5,6,7,28,9,0
7,9,12,108,19,1
24,14,27,128,9,0
12,1,8,58,7,1
28,8,18,141,11,0
75,22,61,397,39,1
21,5,18,106,23,1
20,6,10,73,7,0
7,2,10,33,7,0
15,9,18,85,6,0
39,27,44,203,16,0
38,22,47,254,16,1
14,11,26,144,14,1
25,15,31,160,13,1
33,18,40,222,16,1
25,14,35,128,23,0
10,4,6,58,1,1
15,5,17,96,14,1
20,6,17,118,9,0
5,9,12,32,2,0
2,7,12,15,21,0
21,7,20,96,15,1
30,10,33,157,13,0
5,4,4,38,3,0
4,7,18,40,13,1
29,19,51,218,15,1
36,15,39,202,19,1
25,14,40,156,15,1
7,4,5,29,2,0
5,6,9,27,7,0
1,2,1,6,1,0
98,42,100,698,17,1
23,3,9,97,3,0
2,1,3,12,2,0
33,1,3,137,1,0
6,8,15,41,21,0
2,0,1,10,1,0
1,0,1,26,1,0
24,3,16,104,11,0
30,8,25,135,5,0
33,3,12,161,7,1
38,5,19,147,16,0
12,6,12,87,13,1
7,3,6,26,19,0
7,4,6,26,19,0
16,17,23,77,6,0
1,0,1,72,1,0
36,11,28,646,7,1
1,0,1,14,1,0
12,5,7,60,9,0
11,6,12,107,2,0
7,13,11,52,2,0
1,0,1,60,1,0
4,4,7,40,2,0
10,1,9,68,7,0
32,33,42,324,7,1
15,14,21,86,9,0
6,1,5,43,4,0
3,1,4,39,3,0
4,4,5,52,2,0
6,1,3,53,2,0
4,1,4,43,2,0
24,10,18,108,12,0
9,5,4,41,9,1
3,0,2,19,2,0
15,10,16,79,8,0
7,4,7,37,4,0
33,29,57,197,10,1
11,0,5,47,4,0
4,4,5,33,1,0
4,6,6,37,1,0
6,10,9,27,2,1
1,0,1,68,1,0
16,0,6,70,6,1
6,0,5,31,4,0
42,4,21,169,11,0
3,3,5,13,1,0
12,5,9,76,2,0
2,1,4,15,3,0
18,8,8,74,4,0
66,18,38,389,2,1
176,54,130,750,39,1
6,2,2,47,1,0
37,2,11,165,6,0
3,0,3,36,3,0
1,1,1,8,1,0
11,2,10,60,9,0
63,17,22,254,2,0
1,0,1,88,1,1
16,4,9,138,6,0
13,8,8,43,3,0
5,8,13,30,2,0
21,7,16,203,5,0
38,0,5,102,3,1
31,11,18,101,4,0
42,12,27,168,8,1
57,22,28,182,4,0
42,25,42,322,12,1
54,16,33,155,7,0
55,13,19,149,1,0
27,12,11,97,5,0
107,39,84,543,8,1
235,80,164,1301,45,1
14,3,4,35,1,0
23,13,26,178,8,1
15,6,14,68,7,0
24,16,34,143,16,0
15,3,7,63,7,0
8,8,11,45,4,0
18,1,12,131,7,0
21,6,19,171,4,1
85,7,31,485,11,0
18,14,27,81,7,0
8,4,8,39,9,0
1,0,1,250,1,1
5,2,7,31,5,0
4,1,3,28,1,0
3,1,5,18,3,0
9,6,12,44,6,0
1,3,3,8,6,0
19,10,21,92,8,1
2,6,6,16,9,0
2,5,4,16,7,1
2,2,2,20,2,0
4,7,6,43,4,1
18,16,21,126,8,0
21,23,37,129,9,1
9,6,12,69,4,0
12,3,10,116,6,0
14,9,18,84,5,0
21,4,14,170,6,0
1,0,1,32,1,0
6,1,2,23,2,0
8,1,3,27,2,0
10,4,5,44,1,0
34,12,16,230,5,1
54,12,28,232,11,1
1,0,1,6,1,0
3,1,2,15,2,0
2,4,3,12,4,0
4,0,2,17,2,0
4,1,2,21,2,0
8,2,3,36,4,0
51,16,41,227,21,0
19,4,9,75,2,0
1,0,1,20,1,0
2,0,2,29,2,0
62,19,44,249,19,1
51,16,41,227,21,1
7,3,7,28,5,0
9,4,5,50,1,1
16,3,14,91,11,1
9,2,9,59,9,0
24,5,11,103,2,0
1,0,1,15,1,0
20,7,10,80,5,0
8,4,7,41,4,0
3,0,3,33,3,0
1,0,1,26,1,0
61,20,39,205,7,0
1,2,3,17,1,0
12,4,13,102,5,0
1,0,1,16,1,0
1,0,1,16,1,0
13,4,12,158,2,0
11,2,5,50,4,0
25,5,15,156,6,0
8,7,8,71,1,0
1,0,1,18,1,0
1,1,3,10,1,0
2,0,2,13,2,0
17,4,9,81,2,0
20,8,17,100,1,0
67,31,79,421,6,0
2,0,1,31,1,0
1,0,1,72,1,1
18,14,23,86,5,0
13,7,16,46,38,0
7,7,6,39,2,0
27,10,19,130,11,0
16,9,14,81,6,0
102,36,108,447,52,1
117,32,134,560,19,1
5,7,10,119,48,0
13,11,22,88,6,0
44,17,31,166,29,1
5,3,5,16,5,0
2,1,4,12,6,0
4,1,8,19,12,0
1,0,1,16,1,0
0,9,0,25,0,0
4,0,4,20,4,0
2,1,4,12,6,0
1,1,2,9,5,0
2,1,4,12,6,0
2,1,4,12,6,0
4,1,8,20,8,0
155,32,65,582,31,0
154,44,145,843,50,1
12,0,12,62,12,0
14,0,14,71,14,0
5,1,6,29,9,0
7,1,8,39,11,0
1,1,2,9,6,0
5,0,4,26,4,0
32,5,21,148,12,0
6,1,6,34,6,0
1,1,2,9,6,0
36,4,26,169,23,0
5,0,5,31,5,0
22,1,22,117,22,0
1,1,2,9,6,0
1,1,2,9,6,0
1,1,2,9,6,0
5,1,6,29,9,0
12,1,9,49,8,0
12,0,12,61,12,0
1,0,1,16,1,0
6,3,7,43,6,0
12,6,11,64,6,0
2,0,2,15,2,0
1,0,1,22,1,0
18,24,33,89,29,0
4,4,6,15,3,0
49,6,9,273,2,0
5,1,3,32,0,0
2,9,10,30,2,0
6,7,8,44,5,0
4,5,11,32,4,0
6,2,7,32,6,0
1,0,1,17,1,0
6,8,12,42,19,0
15,11,24,79,13,0
4,8,9,47,1,0
7,7,13,40,45,1
11,13,15,48,10,0
1,0,1,96,1,0
26,12,33,186,18,0
50,20,67,411,24,1
23,8,25,117,61,1
12,6,15,92,9,0
3,2,2,14,2,0
4,0,4,26,4,0
12,12,14,63,3,1
8,7,11,63,4,0
20,4,19,91,14,0
9,0,7,43,6,0
18,0,9,117,5,0
12,1,6,97,5,0
4,0,4,26,4,0
4,0,2,11,2,0
7,12,13,43,23,0
7,3,6,75,3,0
8,1,5,52,2,0
28,12,38,271,18,1
108,23,78,611,38,0
28,10,38,318,61,0
6,8,9,33,9,0
10,8,14,73,5,0
18,4,12,85,17,0
11,5,15,60,18,0
7,5,10,33,18,0
24,8,25,98,18,0
11,7,18,58,16,0
29,7,18,134,16,0
14,8,18,71,16,1
7,1,3,42,15,0
10,6,15,54,16,0
16,6,13,84,16,0
17,11,25,93,19,0
17,8,15,97,17,0
3,3,3,22,1,0
1,2,2,7,3,0
15,4,10,67,2,0
3,3,3,19,1,0
3,3,3,18,1,1
1,3,2,8,3,0
3,0,2,16,1,0
63,7,25,350,13,0
18,1,8,80,7,0
131,12,69,569,41,1
3,0,2,16,1,0
3,1,3,17,3,0
12,2,9,62,33,0
69,15,72,378,34,0
3,3,3,12,9,0
9,4,14,40,13,0
3,0,3,9,3,0
8,4,8,37,6,0
3,0,2,16,1,0
38,0,11,229,11,0
37,2,12,177,7,0
7,1,4,36,4,0
4,1,2,38,1,0
5,6,11,44,14,0
51,7,20,224,16,0
26,8,21,108,18,0
12,6,10,35,15,0
57,10,34,232,15,1
3,3,4,19,1,0
4,2,6,18,7,0
7,4,10,48,3,0
3,3,3,23,1,0
3,3,3,19,1,0
3,3,3,19,1,0
3,3,3,19,1,0
3,3,3,19,1,1
3,3,3,18,1,0
3,5,3,28,1,0
5,4,4,24,3,0
1,3,2,8,3,0
3,0,2,16,1,0
12,4,8,49,9,0
21,11,19,95,15,1
59,6,31,248,15,0
27,8,19,108,8,0
1,2,3,7,1,0
18,4,13,91,9,0
7,2,3,23,4,0
4,1,5,22,3,0
1,2,3,7,6,0
1,2,3,7,6,0
1,2,3,6,6,0
1,2,3,7,6,0
9,10,14,53,7,0
15,11,36,150,4,1
3,0,2,16,1,1
2,1,3,11,2,0
6,1,4,26,2,0
3,3,7,20,1,0
8,6,12,30,15,0
10,7,12,42,15,0
20,3,13,111,3,0
10,1,8,58,21,0
13,7,14,66,16,0
10,10,23,71,16,0
12,8,20,65,16,0
24,8,18,131,16,0
20,9,21,95,18,0
13,7,14,64,16,0
16,8,18,92,16,0
25,11,17,126,16,0
20,10,23,97,18,0
9,3,5,39,18,0
3,3,4,21,1,0
3,4,3,28,1,0
15,6,13,83,2,1
3,3,3,19,1,0
3,3,3,19,1,0
9,4,3,36,2,0
3,0,2,16,1,0
1,3,2,8,3,0
5,6,11,48,14,0
32,8,16,137,16,0
11,8,17,54,16,0
9,5,9,47,15,0
21,7,16,92,16,0
13,7,13,80,16,0
2,3,4,11,8,0
3,3,4,22,1,0
3,3,3,19,1,0
4,2,6,18,7,0
7,4,10,49,3,0
3,3,4,18,1,0
3,3,3,19,1,0
3,3,3,19,1,0
3,3,3,18,1,0
3,3,3,19,1,0
3,3,3,19,1,0
3,3,3,19,1,0
3,3,3,19,1,0
3,3,3,19,1,0
3,3,3,19,1,0
3,3,3,21,1,1
1,3,2,8,3,0
8,6,9,56,15,0
7,7,10,43,14,0
3,3,4,25,14,0
33,7,19,162,16,0
8,7,11,50,15,0
11,8,17,53,16,0
9,10,17,54,14,0
9,5,9,48,15,0
3,3,3,18,1,0
4,2,6,18,7,0
7,4,10,48,3,0
3,3,3,21,1,0
3,3,3,18,1,0
3,3,3,23,1,0
3,3,3,22,1,0
13,4,5,42,3,0
3,0,2,16,1,0
1,3,2,8,3,0
3,0,2,16,1,1
17,3,9,105,6,1
56,8,26,265,12,1
40,6,11,130,8,0
2,0,2,11,2,0
163,25,111,864,20,1
0,0,0,3,0,0
22,3,20,162,7,0
10,1,6,44,5,0
41,13,33,227,21,0
7,0,4,28,3,1
1,1,2,10,0,1
4,2,6,28,3,1
1,1,2,10,0,1
4,0,3,20,2,1
3,2,4,24,2,0
5,2,6,35,2,1
21,4,13,104,8,0
28,4,13,134,2,1
3,0,2,16,1,1
22,0,9,100,7,0
12,0,8,53,8,0
3,0,2,16,1,1
14,8,13,52,1,1
4,0,1,22,1,1
4,3,4,36,2,0
3,0,2,16,1,1
5,0,5,22,5,0
31,6,17,130,9,1
2,1,4,18,6,0
19,5,9,117,4,1
3,0,2,16,1,1
7,1,7,47,3,0
3,0,2,16,1,1
27,6,11,127,4,1
3,0,2,16,1,1
28,1,22,138,18,1
15,4,7,68,1,1
9,5,12,88,4,1
3,0,2,16,1,1
1,2,3,10,1,0
40,4,20,286,13,0
2,0,2,15,2,0
17,5,17,75,10,0
17,0,8,57,8,0
16,4,18,104,22,0
13,7,21,86,5,1
2,0,2,12,2,0
14,3,13,76,5,0
85,18,50,350,5,1
3,0,2,16,1,1
4,3,8,23,16,0
16,4,10,66,8,1
20,5,15,125,7,1
3,0,2,16,1,1
19,4,10,107,7,1
5,2,5,27,2,0
3,0,2,16,1,1
11,4,11,81,3,1
15,0,6,66,6,0
18,0,6,91,6,0
