WMC,CBO,RFC,LOC,NPM,isExistBug
6,8,9,34,17,1
4,6,11,18,2,1
1,2,2,10,1,0
12,4,16,72,12,0
6,10,16,36,15,0
62,81,110,356,47,1
4,3,4,24,2,0
42,34,78,203,37,0
4,5,6,17,15,0
1,1,1,7,1,0
3,5,5,14,15,0
15,12,22,68,7,0
9,8,17,79,36,0
1,6,7,10,1,0
1,4,5,10,1,0
3,3,3,15,3,0
7,12,22,49,6,1
17,4,14,83,13,0
4,5,11,17,16,0
6,9,18,38,16,0
5,4,5,25,1,0
2,3,3,15,1,0
5,4,9,32,5,0
7,6,18,37,15,1
2,4,6,13,2,1
8,6,12,41,24,0
10,5,3,67,1,0
4,4,5,19,1,0
3,4,5,17,1,0
3,0,3,24,3,0
6,12,19,47,6,0
4,7,13,25,16,0
1,4,4,5,1,0
20,7,34,171,16,0
1,1,1,6,1,0
1,2,1,6,1,0
0,0,0,3,0,0
19,6,37,222,19,0
2,1,2,12,1,0
1,1,1,6,1,0
10,7,17,174,10,0
2,2,2,9,2,0
2,0,1,8,1,0
9,7,16,139,9,0
2,2,2,9,2,0
2,0,1,8,1,0
59,12,73,398,50,0
20,3,19,170,19,1
1,2,2,34,1,1
15,1,12,58,8,0
4,1,4,22,4,1
6,0,6,30,6,1
10,0,10,61,10,0
95,20,83,331,9,1
3,2,7,36,2,0
3,3,4,17,2,0
26,3,15,122,7,1
1,1,1,6,1,1
11,7,17,65,3,0
69,31,79,361,32,1
5,3,6,26,1,0
72,56,96,398,19,1
8,10,18,44,1,1
1,4,2,6,1,1
9,11,16,56,1,1
1,3,2,6,1,0
8,6,7,38,1,1
1,5,2,8,1,1
6,6,9,28,1,0
4,2,4,13,8,1
4,2,4,15,8,0
14,9,18,74,5,1
22,7,19,112,7,0
3,4,11,35,3,0
3,2,2,12,1,0
344,31,197,1469,21,0
4,1,2,15,1,0
1,1,1,9,1,0
5,7,10,27,7,0
2,2,2,13,2,0
4,4,5,33,2,0
15,12,34,169,15,0
1,1,1,5,1,0
1,1,1,5,1,0
1,2,2,5,1,0
1,2,2,5,1,0
1,3,3,6,1,0
1,1,1,5,1,0
1,2,1,5,1,0
1,2,1,5,1,0
7,6,14,61,6,0
34,18,71,497,31,0
2,1,2,9,2,0
5,3,2,16,2,0
1,1,1,5,1,0
2,1,2,9,2,0
2,1,2,10,2,0
2,1,2,9,2,0
2,1,2,9,2,0
1,3,3,5,1,0
1,3,3,5,1,0
2,1,2,11,2,0
2,1,2,10,2,0
2,2,2,9,2,0
2,1,2,11,2,0
5,3,2,16,2,0
2,1,2,9,2,0
2,2,2,9,2,0
2,1,2,10,2,0
3,3,2,11,2,0
2,2,2,9,2,0
17,11,24,139,13,0
1,1,1,5,1,0
7,9,14,70,33,0
1,3,3,6,1,0
1,2,1,6,1,0
1,2,2,6,1,0
1,2,1,6,1,0
1,1,1,7,1,0
5,3,5,26,5,0
2,0,2,13,2,0
3,3,3,12,3,0
4,7,7,21,4,0
9,9,14,50,9,0
9,9,14,48,9,0
8,8,13,41,8,0
1,2,1,6,1,0
1,2,1,6,1,0
2,3,1,12,1,0
12,5,10,55,10,0
3,4,10,30,3,0
14,10,21,78,6,0
1,2,1,6,1,0
1,2,1,6,1,0
4,13,25,42,2,0
4,10,21,70,3,0
3,9,12,36,3,0
3,9,13,36,3,0
2,7,10,20,2,0
7,8,14,54,4,0
6,1,4,31,2,0
3,2,6,12,3,0
3,2,6,12,3,0
12,6,23,113,38,0
4,2,5,17,1,0
4,2,5,20,1,0
2,1,2,11,1,0
9,4,24,116,9,0
2,2,2,7,1,0
4,2,3,14,1,0
3,2,2,11,1,0
3,2,2,11,1,0
1,2,2,6,1,0
1,2,5,9,1,0
4,6,14,51,4,0
116,11,155,1088,103,0
4,2,4,10,4,0
1,1,1,5,1,0
8,8,20,116,5,0
2,1,2,9,1,0
41,5,66,480,41,0
2,1,4,11,1,0
1,1,2,6,1,0
1,1,2,6,1,0
1,1,2,6,1,0
1,1,2,7,1,0
2,1,4,11,1,0
2,1,4,11,1,0
1,1,2,6,1,0
1,1,2,6,1,0
1,1,2,6,1,0
1,1,2,6,1,0
1,1,2,6,1,0
1,1,2,7,1,0
8,9,19,89,6,0
1,4,3,10,1,0
11,3,8,53,7,0
45,21,105,567,37,0
4,2,4,16,7,0
1,1,2,6,1,0
2,1,2,10,2,0
2,2,2,9,7,0
2,2,2,9,7,0
1,2,1,7,6,0
1,2,1,5,6,0
2,1,2,8,1,0
2,1,2,8,1,0
1,1,2,6,1,0
1,1,2,6,1,0
4,1,3,14,1,0
3,1,2,11,1,0
3,1,2,11,1,0
3,0,3,15,2,0
5,3,5,33,4,0
7,4,6,31,7,0
2,1,2,14,1,0
8,1,4,32,11,0
7,7,16,62,4,0
4,2,6,22,4,0
4,2,6,22,4,0
6,1,6,37,3,0
17,11,31,185,41,0
7,1,3,32,1,0
2,0,2,12,2,0
4,8,12,37,32,0
6,4,5,32,2,0
4,9,17,79,3,0
2,7,11,15,0,0
43,21,34,444,14,0
2,1,2,12,2,0
2,1,2,12,2,0
2,1,2,12,2,0
2,1,2,12,2,0
2,1,2,12,2,0
1,2,1,8,1,0
3,1,1,14,1,0
1,2,2,8,1,0
2,1,1,12,1,0
1,1,1,8,1,0
1,2,2,8,1,0
2,1,2,15,3,0
2,3,2,11,2,0
2,2,2,12,1,0
17,18,22,180,5,0
2,1,2,15,2,0
2,1,2,15,2,0
1,2,2,8,1,0
2,1,1,12,1,0
2,1,2,17,4,0
2,3,2,11,2,0
2,1,2,15,3,0
1,3,1,8,1,0
6,7,13,50,3,0
2,2,2,8,1,0
4,2,4,18,4,0
4,5,7,26,3,0
31,8,35,232,17,0
10,2,9,34,8,0
10,2,9,34,8,0
2,1,2,21,6,0
28,6,44,261,28,0
2,1,2,7,1,0
3,1,2,11,1,0
1,1,2,6,1,0
1,1,2,6,1,0
3,1,2,11,1,0
3,1,3,18,2,0
45,5,54,329,33,0
33,21,37,171,6,1
3,3,1,11,1,0
2,3,3,10,2,1
3,2,1,18,1,0
3,3,3,14,1,0
9,4,7,47,1,0
4,6,8,21,1,0
2,4,4,13,1,0
7,6,17,65,7,0
3,2,3,13,3,0
25,19,44,139,23,1
4,10,14,17,2,1
19,15,31,108,22,1
18,16,31,96,21,1
7,5,10,34,6,0
14,14,25,94,15,1
12,8,18,54,13,1
93,29,97,487,49,1
3,3,4,17,2,0
4,2,5,25,2,0
9,4,10,64,11,1
15,12,27,82,35,1
23,13,35,105,23,1
131,73,164,778,71,1
3,3,3,13,2,0
7,10,17,35,2,1
8,12,12,56,11,1
10,9,19,54,10,0
3,16,13,31,8,0
5,4,4,26,2,0
7,9,9,44,5,0
40,27,64,218,35,1
7,10,17,35,2,1
44,26,61,233,37,1
4,11,13,17,2,1
31,30,55,167,28,1
6,9,17,31,2,0
21,12,30,104,22,1
2,3,4,12,25,1
10,13,20,59,13,1
2,10,12,17,2,1
7,4,9,41,6,0
6,7,17,81,6,0
6,7,14,55,2,0
5,4,8,67,3,0
4,2,4,17,1,0
5,2,3,21,1,0
2,2,2,9,1,0
66,9,79,499,42,0
2,2,2,10,2,0
2,1,3,8,1,0
2,1,2,10,1,0
2,1,2,10,1,0
105,10,74,716,74,0
2,0,1,8,1,0
3,1,1,12,1,0
3,1,1,12,1,0
3,1,1,11,1,0
2,0,1,8,1,0
2,0,1,8,1,0
2,0,1,8,1,0
2,0,1,8,1,0
2,0,1,8,1,0
3,1,1,11,1,0
2,0,1,8,1,0
3,1,1,11,1,0
23,5,39,185,23,0
2,1,2,10,1,0
3,1,2,11,1,0
8,8,15,58,5,0
6,1,4,32,2,0
3,2,6,12,3,0
3,2,6,12,3,0
8,9,17,54,7,1
36,14,38,164,7,1
27,53,40,147,10,1
1,7,4,7,1,1
1,4,3,7,1,1
6,10,11,22,2,1
8,2,3,37,0,0
53,20,34,205,14,1
2,3,5,9,1,1
1,1,1,10,0,0
5,2,5,21,1,1
49,29,60,202,13,1
37,23,52,175,2,1
3,3,4,11,1,1
2,2,2,8,1,1
12,7,16,88,11,1
1,2,2,7,1,0
1,2,2,7,1,0
1,1,2,5,1,1
1,1,2,5,1,1
1,1,2,5,1,1
27,15,45,147,15,1
21,16,29,106,9,1
5,6,7,28,3,0
4,6,5,17,1,0
7,6,15,137,7,0
12,0,6,43,6,0
0,0,0,3,0,0
10,6,16,71,41,0
2,4,3,12,4,0
14,7,18,87,41,0
4,4,4,20,5,0
10,6,16,73,41,0
2,4,3,11,4,0
16,6,19,100,41,0
6,4,5,25,5,0
22,6,14,123,36,0
3,4,4,19,4,0
6,1,5,28,4,0
6,6,15,52,5,0
1,2,1,5,1,0
1,2,1,4,1,0
7,4,13,40,21,0
23,18,31,128,12,1
4,8,18,53,4,0
23,14,60,432,22,0
2,3,3,7,1,0
2,1,2,13,1,0
2,4,3,12,1,0
2,0,2,11,2,0
12,11,32,181,10,0
2,6,9,22,1,0
3,4,4,27,3,0
7,9,7,20,1,0
8,8,26,122,8,0
2,2,3,11,1,0
10,8,24,152,10,0
6,11,23,79,4,0
20,10,26,168,7,0
3,0,1,8,1,0
2,1,2,11,1,0
3,0,3,16,3,0
10,11,21,57,25,0
12,17,31,74,25,0
6,9,12,34,22,0
17,18,29,83,16,0
9,10,19,55,20,0
6,7,12,33,22,0
26,29,35,110,16,1
7,0,3,35,2,0
32,17,29,152,4,1
45,9,33,223,12,1
5,2,6,19,5,0
5,9,13,33,9,0
28,10,35,153,24,0
14,13,22,74,12,0
10,12,23,50,5,0
14,9,19,67,13,0
5,9,13,33,9,0
7,7,8,39,5,0
13,4,10,52,2,0
12,9,19,71,13,0
8,7,15,44,2,0
3,2,2,14,5,0
5,2,4,23,7,0
3,4,3,17,3,0
2,3,2,12,38,0
49,24,61,234,9,1
1,6,6,12,38,1
9,8,12,46,40,0
8,10,14,51,41,0
2,2,2,24,2,0
7,9,6,21,1,0
19,16,51,338,19,0
3,3,2,11,1,0
14,12,23,133,38,0
5,3,3,23,3,0
1,1,2,6,1,0
5,4,5,23,5,0
3,3,3,14,3,0
6,4,11,33,6,0
237,65,185,1001,33,1
1,1,2,5,1,1
1,1,2,5,1,1
1,1,2,5,1,1
5,4,6,23,1,0
1,1,2,5,1,0
7,12,13,35,1,1
2,1,3,9,1,0
1,1,2,5,1,0
25,7,12,100,11,1
5,11,18,56,2,0
19,15,37,83,45,1
3,4,3,18,40,0
12,9,17,50,40,0
11,5,17,80,11,0
12,7,18,77,18,0
7,7,12,41,42,1
12,9,18,91,33,0
3,7,13,24,1,0
3,8,15,27,1,0
3,2,2,13,1,0
4,9,13,26,38,0
7,7,14,41,40,0
18,9,24,220,35,0
4,3,4,20,3,0
24,5,20,100,10,0
16,10,20,76,42,0
8,16,33,257,5,0
6,6,6,28,1,0
1,0,1,5,1,0
9,7,16,36,40,0
7,3,8,40,2,0
7,11,20,41,40,0
38,23,51,164,11,1
5,6,5,11,1,0
28,16,28,150,6,0
35,16,48,133,2,1
22,11,21,84,42,0
9,11,21,50,42,0
7,7,12,38,42,1
9,3,9,28,2,0
20,20,46,270,7,0
2,3,2,7,1,0
2,3,2,7,1,0
2,3,2,7,1,0
3,4,3,9,1,0
9,4,6,37,1,0
105,27,77,404,11,1
8,9,14,35,38,0
10,10,20,48,13,0
7,12,15,42,17,0
6,9,15,29,3,0
13,8,17,90,10,0
5,2,5,23,16,0
10,5,12,53,8,0
35,27,56,181,26,1
10,7,17,55,42,0
16,10,22,75,46,0
8,7,17,48,42,0
12,10,22,60,46,0
4,4,10,19,44,0
10,6,14,49,42,0
10,8,14,42,46,0
13,10,21,70,46,0
80,10,61,321,19,1
10,6,17,51,42,0
2,6,4,139,2,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
6,8,13,47,6,0
8,5,8,40,8,1
6,5,11,28,42,0
20,6,18,90,13,0
17,20,25,82,40,0
3,7,5,96,3,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
1,3,2,5,1,0
8,6,14,42,42,0
12,11,22,62,46,0
7,7,12,39,40,0
26,22,41,120,18,1
6,3,10,27,42,0
8,5,14,42,42,0
13,13,26,235,34,0
2,2,2,9,2,0
12,9,18,140,33,0
2,2,2,9,2,0
8,7,20,134,37,0
18,5,18,89,25,0
9,10,17,48,25,0
12,17,23,72,21,1
4,9,12,21,2,1
7,8,17,38,25,0
5,5,8,24,23,0
9,10,19,53,25,0
10,10,18,54,26,0
5,5,8,24,23,0
9,8,19,45,26,0
7,8,17,38,25,0
12,14,18,55,21,0
5,5,8,24,23,0
6,8,13,32,30,0
6,8,13,32,30,0
7,7,14,37,25,0
7,8,19,43,25,0
7,7,14,37,25,0
7,8,19,43,25,0
7,7,14,41,25,0
6,8,15,34,26,0
6,11,13,29,28,0
6,11,13,29,28,0
6,10,13,29,28,0
6,11,13,29,28,0
6,11,13,29,28,0
6,10,13,29,28,0
7,7,13,39,50,0
9,10,16,48,51,0
35,6,23,143,21,0
8,6,15,43,42,0
8,6,17,48,42,0
19,16,33,117,41,0
10,11,20,56,46,0
5,5,8,26,42,0
10,11,15,51,19,0
8,7,17,51,42,0
10,12,24,65,46,0
8,7,15,47,42,0
18,6,14,77,21,0
3,6,6,17,29,0
5,5,8,26,42,0
10,11,15,51,19,0
20,18,34,120,14,0
9,6,15,56,42,0
10,8,17,61,46,0
8,6,16,48,42,0
8,6,17,51,42,0
9,6,15,51,42,0
11,8,18,61,46,0
11,11,16,84,8,0
8,7,17,49,42,0
10,10,21,60,46,0
8,6,14,42,42,0
11,11,19,57,46,0
8,0,3,46,2,0
3,6,4,19,18,0
8,14,19,49,18,0
7,10,20,78,35,0
2,3,3,29,2,0
14,16,14,35,1,0
33,21,52,189,39,0
23,15,26,106,14,0
1,2,1,5,1,0
24,8,34,238,45,0
3,1,2,12,1,0
1,3,4,7,1,0
1,1,1,6,1,0
1,2,1,6,1,0
0,0,0,3,0,0
7,0,6,37,6,0
9,18,22,55,19,0
4,4,7,20,19,0
4,5,8,19,21,0
4,5,8,19,21,0
6,14,18,39,23,0
3,4,4,30,3,0
10,12,10,27,1,0
8,14,18,47,17,0
6,6,13,34,21,0
7,7,9,30,20,0
4,5,8,19,21,0
4,4,7,19,19,0
8,14,16,44,19,0
4,4,7,19,19,0
6,7,13,36,51,0
8,8,15,46,51,0
6,6,12,35,44,0
5,6,10,29,53,0
5,6,10,27,53,0
7,6,16,42,45,0
5,2,7,27,48,0
10,8,12,50,42,0
11,8,11,58,41,0
8,8,15,51,51,0
8,8,15,46,51,0
5,6,10,28,53,0
8,8,15,46,51,0
5,3,9,27,45,0
6,6,12,35,44,0
7,8,14,40,50,0
9,16,26,156,37,0
2,3,3,29,2,0
14,16,14,35,1,0
3,5,10,53,32,0
0,0,0,2,0,0
31,22,52,188,37,0
23,16,26,109,14,0
1,2,1,5,1,0
25,8,36,313,50,0
2,1,2,12,1,0
1,2,1,6,1,0
1,1,1,6,1,0
0,0,0,3,0,0
8,1,7,37,6,0
8,17,20,48,19,0
4,5,7,19,21,0
4,5,7,19,21,0
6,10,15,37,23,0
3,4,4,29,3,0
11,13,11,28,1,0
6,10,15,36,23,0
6,10,15,36,23,0
4,5,7,19,21,0
4,5,7,19,21,0
4,4,7,19,21,0
4,4,7,19,21,0
8,17,20,49,19,0
8,14,16,43,19,0
4,5,7,19,21,0
9,7,14,49,51,0
5,9,14,32,53,1
5,9,14,30,53,0
7,9,19,48,45,0
5,2,7,28,48,0
10,8,12,51,42,0
11,9,13,58,41,0
9,9,18,56,52,0
7,6,15,41,45,0
5,9,14,31,53,0
8,9,17,46,51,0
5,4,9,26,45,0
5,3,9,28,45,0
8,9,17,47,51,0
6,7,14,35,44,0
8,9,17,45,51,0
2,3,3,22,2,0
7,9,7,21,1,0
13,3,10,61,10,0
12,14,23,72,16,0
36,13,35,153,18,0
4,6,15,99,33,0
3,2,4,14,1,0
2,1,2,10,1,0
1,2,2,6,5,0
10,11,16,55,19,0
3,4,4,25,3,0
5,7,5,17,1,0
10,11,14,51,19,0
10,12,14,52,19,0
10,11,16,56,19,0
9,9,17,44,50,0
6,7,11,28,46,0
5,5,8,24,41,0
9,9,15,50,47,0
14,8,14,58,40,0
8,9,14,44,52,0
6,6,10,32,46,0
9,8,15,50,51,0
10,6,10,69,13,0
7,7,10,39,6,0
2,0,2,14,2,0
10,5,15,86,36,0
1,0,1,8,1,0
14,16,26,92,8,0
15,4,10,71,9,0
10,0,3,38,2,0
16,3,9,58,7,0
24,5,37,261,50,0
4,2,5,17,1,0
4,2,5,20,1,0
2,3,6,15,1,0
2,1,2,11,1,0
2,1,2,11,1,0
3,2,5,17,1,0
11,4,8,49,8,0
2,3,3,31,2,0
15,17,15,37,1,0
11,13,15,59,2,1
25,14,44,135,29,1
18,15,29,90,12,1
94,11,61,391,16,1
45,37,72,215,21,1
1,6,2,10,1,0
1,3,1,6,1,0
2,1,2,11,2,0
10,6,17,50,3,0
3,5,2,14,1,0
59,14,72,287,33,1
1,3,2,6,1,0
14,4,27,86,13,1
4,4,4,39,30,0
5,1,2,28,1,0
43,9,65,582,67,0
2,1,2,6,1,0
1,1,2,5,1,0
2,0,1,9,1,0
1,2,3,8,1,0
1,2,3,7,1,0
2,1,2,9,1,0
1,1,2,5,1,0
1,2,2,6,1,0
1,1,2,5,1,0
2,1,2,11,1,0
1,1,2,5,1,0
2,1,2,10,1,0
1,2,3,8,1,0
3,2,3,15,1,0
2,1,1,13,1,0
1,1,2,5,1,0
11,3,10,56,6,0
5,8,9,47,30,0
3,4,7,24,1,0
3,4,7,25,1,0
6,1,3,24,1,0
10,12,20,53,19,0
10,14,20,65,20,0
10,14,22,59,19,0
10,19,24,72,19,0
10,17,25,67,19,0
10,17,20,55,19,0
10,16,20,54,19,0
7,7,13,36,22,0
3,4,4,29,3,0
9,11,9,24,1,0
6,6,11,31,22,1
10,19,26,72,19,0
7,6,13,35,22,0
6,9,16,45,49,0
19,13,32,103,58,1
16,12,27,101,47,0
8,7,14,50,49,0
6,8,13,42,49,0
13,13,24,70,56,0
4,5,8,20,49,0
4,5,8,20,49,0
6,6,11,28,50,0
6,8,12,35,49,0
13,13,23,55,58,0
16,10,22,73,42,0
3,5,5,14,51,0
8,9,14,38,56,0
7,8,14,45,49,0
19,17,31,99,57,1
6,6,16,84,32,0
3,1,2,12,1,0
2,0,2,11,0,0
3,3,5,16,1,0
34,4,23,173,18,0
9,11,25,118,38,0
2,3,3,30,2,0
15,17,15,37,1,0
21,16,33,132,24,0
30,26,49,143,18,0
1,5,3,8,1,0
18,3,25,138,40,0
7,3,7,37,7,0
7,8,15,39,21,0
5,7,9,24,19,0
5,6,9,24,19,0
5,6,9,24,19,0
5,6,9,24,19,0
5,6,9,24,19,0
3,4,4,26,3,0
7,9,7,21,1,0
7,12,16,43,17,0
5,5,9,27,49,0
11,12,22,54,55,0
5,4,9,24,47,0
5,5,9,27,49,0
5,5,9,26,49,0
7,8,13,35,51,0
5,5,9,26,49,0
7,8,12,35,51,0
5,5,9,26,49,0
7,8,12,35,51,0
5,5,9,26,49,0
9,11,16,46,53,0
4,3,9,21,47,0
4,4,8,24,45,0
12,13,20,66,56,0
6,7,12,36,43,0
10,8,13,53,40,0
67,7,41,238,2,0
5,0,5,29,5,0
8,1,4,33,3,0
20,1,20,227,19,0
8,4,10,73,100,0
19,1,17,92,15,0
152,24,152,825,96,1
15,2,7,58,2,0
1,2,6,14,1,0
63,33,143,373,3,0
9,1,9,55,9,0
13,3,18,75,24,1
6,3,7,26,30,0
16,1,15,101,14,0
5,1,7,22,19,0
4,1,7,26,4,0
6,4,10,67,100,0
7,3,7,42,7,0
18,1,11,106,10,0
7,1,14,70,7,0
5,5,9,36,98,0
7,0,7,68,7,0
8,1,14,71,8,0
11,3,16,60,22,1
5,3,6,22,27,0
7,2,7,44,5,0
17,2,18,91,17,0
8,2,9,43,24,0
7,4,8,66,7,1
4,2,6,18,17,0
10,3,13,43,26,0
13,2,15,114,12,1
3,1,4,14,15,0
9,1,9,55,9,0
13,0,13,77,13,0
102,11,58,506,50,1
36,10,45,149,78,0
23,7,51,185,23,0
10,2,11,91,9,0
3,1,4,14,12,0
23,3,24,206,22,0
9,1,10,39,31,0
11,2,10,57,9,1
3,2,4,14,12,0
23,1,24,96,21,0
11,1,13,57,31,0
5,1,7,66,5,0
25,3,24,150,23,0
13,3,16,55,35,0
17,1,16,201,14,0
1,2,1,9,1,0
0,0,0,6,0,0
7,4,5,23,3,0
23,2,23,146,22,0
9,2,10,38,31,0
31,5,28,281,28,0
9,3,10,118,9,0
11,2,11,58,10,0
3,2,4,14,13,0
19,1,15,100,15,0
9,1,9,55,9,0
27,3,24,149,22,0
13,3,17,55,32,0
2,1,5,23,2,0
19,4,20,103,18,0
8,3,9,34,26,0
21,4,21,115,20,0
8,3,9,42,28,0
12,0,11,123,11,0
16,4,16,97,16,0
16,2,16,154,13,0
5,1,7,22,18,0
3,1,6,22,3,0
46,6,40,242,38,0
12,1,11,75,11,0
14,0,14,83,14,0
2,8,16,33,31,0
10,1,10,53,9,0
4,2,6,18,17,0
10,3,13,43,26,0
12,0,11,126,11,0
15,0,13,75,13,0
15,1,13,169,11,0
23,3,18,127,15,0
8,2,11,35,22,0
4,1,9,40,4,0
6,4,10,68,100,0
7,1,6,40,6,0
10,1,10,53,9,0
3,1,4,14,12,0
13,0,12,72,12,0
24,18,59,329,20,0
364,61,270,1264,8,1
6,2,7,61,6,0
23,15,51,180,45,0
8,3,7,36,6,0
2,3,3,8,2,0
2,1,4,10,6,0
5,2,5,31,5,0
10,2,11,100,10,1
8,5,14,127,7,0
4,0,4,18,4,0
1,0,1,6,1,1
5,5,16,44,5,0
4,2,4,36,4,0
6,2,7,53,6,1
9,1,5,37,5,0
11,1,7,60,7,0
10,9,16,59,14,0
6,6,9,33,6,1
3,3,3,16,3,0
9,2,6,103,6,0
4,1,4,40,4,1
9,5,13,78,9,0
3,1,5,13,7,0
5,2,9,69,1,0
14,5,12,70,8,0
2,1,4,9,6,0
16,4,15,218,1,0
3,3,6,18,1,0
1,3,3,6,1,0
1,3,3,6,1,0
1,3,3,6,1,0
1,3,3,6,1,0
2,3,3,10,1,0
2,3,3,10,1,0
1,3,3,7,1,0
1,3,3,6,1,0
3,3,3,12,1,0
1,3,3,6,1,0
2,1,1,10,1,0
1,4,4,6,1,0
2,3,4,14,1,0
3,3,4,16,1,0
4,3,4,21,1,0
3,3,3,9,1,0
1,3,3,6,1,0
1,3,2,6,1,0
1,4,4,6,1,0
1,4,4,7,1,0
3,4,4,13,1,0
1,3,1,5,1,0
1,4,4,7,1,0
1,4,4,7,1,0
1,4,4,6,1,0
2,4,3,10,1,0
1,3,3,6,1,0
1,3,3,6,1,0
1,3,3,6,1,0
1,3,3,6,1,0
1,4,4,6,1,0
1,4,4,6,1,0
1,3,3,7,1,0
1,4,4,7,1,0
1,3,2,6,1,0
2,4,4,9,1,0
2,4,4,9,1,0
2,4,4,9,1,0
2,3,3,9,1,0
2,4,4,9,1,0
2,5,4,15,1,0
1,2,1,6,6,0
1,3,3,6,1,0
2,5,4,15,1,0
1,2,1,6,6,0
1,3,3,6,1,0
2,3,3,10,1,0
1,3,3,6,1,0
1,3,3,6,1,0
1,3,3,6,1,0
1,0,1,10,1,0
13,5,11,70,3,0
8,3,7,25,5,0
