WMC,CBO,RFC,LOC,NPM,isExistBug
50,6,26,268,13,0
2,1,2,26,5,0
1,0,1,7,1,0
30,6,19,173,17,0
33,8,17,150,3,0
9,4,7,54,1,0
11,5,9,57,1,0
10,5,11,96,6,0
12,0,6,82,6,0
12,2,12,126,9,0
11,1,9,92,8,0
4,1,4,40,4,0
14,8,17,98,4,0
32,3,6,131,4,0
13,3,7,85,4,0
17,3,7,98,4,0
3,0,2,20,1,0
1,1,2,7,1,0
56,3,13,490,1,1
5,1,4,20,3,0
36,5,31,259,6,1
12,0,1,58,1,0
57,4,27,277,21,0
21,0,14,75,14,0
8,1,6,57,3,0
22,0,22,27,22,0
64,2,26,301,26,0
6,2,11,53,6,0
20,2,8,162,5,1
13,3,14,71,12,0
12,0,2,77,1,0
73,0,50,367,47,0
2,0,2,44,2,0
3,1,4,61,3,0
17,4,9,137,3,1
0,0,0,20,0,0
4,3,3,49,2,0
15,3,6,103,3,0
