WMC,CBO,RFC,LOC,NPM,isExistBug
3,3,6,37,70,0
50,16,50,221,40,0
25,21,33,111,38,0
40,29,55,189,56,0
2,2,3,14,10,0
15,4,14,61,43,0
3,8,6,19,61,0
2,8,5,15,61,0
22,7,21,80,60,0
41,9,37,180,75,0
7,4,10,36,29,0
15,10,18,73,17,0
24,8,32,116,72,0
22,11,30,87,31,0
83,15,63,353,65,0
71,15,53,268,51,1
53,15,43,188,46,0
35,8,29,111,36,1
31,1,14,134,11,0
62,19,46,262,46,0
47,8,32,199,40,0
67,15,42,226,24,0
22,7,21,87,38,0
14,6,12,57,8,0
30,9,31,133,49,1
4,7,9,22,68,0
3,7,8,18,68,0
33,9,32,141,66,1
23,3,13,92,12,0
76,3,15,237,14,0
71,3,14,242,14,0
9,3,9,34,10,0
35,3,10,145,11,0
43,3,22,164,14,0
111,17,65,470,45,1
8,3,8,39,12,0
17,10,22,99,26,0
12,24,23,65,12,1
12,7,16,58,7,0
7,5,7,42,10,1
83,3,26,228,24,0
35,3,9,106,10,0
25,6,22,155,37,1
7,0,6,40,5,0
26,11,20,101,20,0
16,4,8,63,15,0
8,4,12,35,65,0
24,6,16,105,8,0
7,4,10,39,18,0
271,39,157,1002,58,1
19,1,10,85,10,0
58,15,48,252,29,0
22,1,11,92,11,0
27,12,23,111,19,0
50,13,28,199,29,0
17,4,12,75,8,0
95,20,55,312,36,0
15,1,10,72,10,0
71,14,51,266,37,0
5,4,5,25,12,0
16,11,21,83,17,0
12,4,13,67,11,0
45,19,34,157,7,0
8,5,9,43,42,0
11,10,17,47,10,0
5,2,5,26,5,0
15,4,15,63,8,0
6,5,12,30,6,0
34,13,21,116,5,0
10,1,10,56,10,0
30,14,29,103,2,0
13,3,9,69,3,0
20,11,26,81,29,0
4,1,4,31,30,0
8,2,12,37,16,0
56,15,44,292,31,1
16,2,16,63,19,0
13,4,16,59,17,0
20,8,23,89,18,0
23,3,15,87,18,0
60,12,41,279,38,0
7,16,8,68,7,0
43,9,31,169,13,0
7,3,11,32,19,0
29,8,27,132,39,0
6,3,8,29,10,0
22,3,12,70,12,0
48,3,19,122,20,0
21,7,19,78,14,0
12,3,10,51,12,0
124,18,73,395,41,0
9,3,9,41,12,0
34,3,13,123,14,1
17,10,22,73,26,1
10,20,19,45,10,0
12,7,16,52,7,0
9,3,9,40,12,0
25,6,22,154,37,1
60,10,46,284,35,0
15,4,11,50,5,0
1,1,1,12,4,0
20,5,22,191,23,0
126,10,95,805,53,1
71,5,50,310,10,0
6,7,14,53,4,0
122,10,71,664,81,0
13,5,14,114,15,0
3,1,3,22,4,0
22,6,33,118,11,0
33,5,23,147,42,0
28,11,20,130,9,0
42,8,30,251,23,0
9,7,11,58,39,0
2,4,3,15,2,0
9,6,10,34,7,0
14,7,19,60,42,0
31,9,27,135,12,0
6,4,8,24,40,0
3,2,6,17,36,0
4,2,8,25,40,0
3,2,6,17,36,0
10,7,15,65,40,0
20,22,20,56,3,0
3,2,6,17,36,0
13,3,14,42,39,0
23,9,17,82,8,0
3,2,6,17,36,0
3,2,6,17,36,0
82,5,35,333,36,0
3,2,5,17,27,0
8,5,13,34,47,0
52,10,37,301,47,0
5,2,10,25,38,0
6,5,11,30,46,0
12,8,21,65,39,0
3,2,6,17,36,0
25,7,27,146,24,0
72,4,33,249,24,0
6,4,8,40,12,0
17,4,17,64,32,0
25,10,29,120,45,0
25,5,24,109,34,0
16,4,20,70,45,0
15,4,22,65,33,0
21,9,40,156,109,0
18,6,15,116,108,0
9,6,12,71,105,0
9,8,15,71,97,0
7,6,10,54,94,0
60,31,45,320,16,0
17,6,24,121,14,0
2,2,5,28,17,0
10,9,15,75,98,0
33,12,54,240,121,0
8,11,11,66,45,0
11,9,18,82,91,0
7,6,10,54,94,0
9,8,15,70,97,0
8,8,14,64,96,0
9,6,14,69,100,0
12,9,20,91,100,0
11,5,13,75,104,0
17,8,23,110,106,0
10,5,12,66,102,0
17,10,19,85,10,0
3,4,7,23,12,0
9,7,10,56,45,0
35,7,33,182,99,0
7,4,9,51,100,0
13,5,13,83,104,0
1,1,3,14,54,0
5,3,7,33,63,0
22,4,9,92,115,0
21,5,39,170,98,0
92,18,64,448,109,0
28,9,40,142,14,0
27,23,29,131,11,0
37,13,39,172,96,0
26,14,30,132,93,0
18,8,20,104,87,1
31,6,25,144,92,0
50,8,42,210,94,0
5,3,7,34,63,0
28,21,30,141,61,0
6,3,6,33,112,0
56,17,57,294,78,0
8,6,17,64,85,0
114,8,47,441,6,0
7,5,11,64,113,0
7,5,10,57,97,0
18,9,21,127,11,0
3,4,7,27,12,0
9,6,13,77,98,0
8,7,10,61,45,0
27,7,22,156,94,0
19,6,29,168,107,0
11,0,2,104,1,1
62,6,16,244,11,1
6,1,8,39,4,1
1,1,1,10,1,0
42,1,24,240,20,0
61,9,16,116,9,1
22,5,9,70,3,0
21,0,2,82,2,0
86,10,25,331,12,1
25,12,19,114,2,1
58,2,18,375,6,0
35,0,12,166,11,0
7,0,4,53,2,0
58,0,7,176,7,0
7,1,9,43,5,0
11,2,5,42,2,0
18,2,9,75,9,0
37,3,8,108,8,0
31,0,14,149,10,0
1,1,2,12,1,0
1,1,2,7,1,0
1,1,2,7,1,0
1,1,2,7,1,0
1,1,2,7,1,0
7,1,2,22,1,0
31,0,8,105,2,0
0,0,0,73,0,1
24,0,15,123,13,0
6,1,6,102,2,0
2,1,3,11,5,0
5,5,6,26,5,0
3,0,3,22,1,0
3,3,5,18,5,0
3,3,5,18,5,0
4,1,4,15,4,0
2,4,5,20,5,0
2,0,2,11,2,0
72,11,37,410,9,0
54,13,22,188,6,0
58,10,14,243,4,0
102,8,32,352,3,0
4,1,4,45,1,1
5,2,6,21,7,0
32,6,19,198,9,0
10,8,12,43,3,0
11,12,10,101,2,0
6,1,4,22,2,0
5,4,6,48,1,0
29,5,7,141,1,0
13,5,6,84,1,0
4,3,4,41,1,0
2,3,3,31,1,0
3,4,6,42,1,0
4,1,4,23,2,0
298,76,166,957,56,1
7,1,7,69,2,1
46,12,35,232,23,1
6,1,7,316,2,1
0,0,0,3224,0,1
3,0,3,25,3,0
38,1,29,524,27,1
31,5,18,148,6,1
16,17,26,64,6,0
3,8,11,27,6,1
21,16,21,87,3,0
31,17,23,153,3,0
12,4,12,66,2,0
2,5,4,11,3,0
2,7,5,16,3,0
14,4,17,98,4,0
30,6,35,167,12,0
12,0,9,55,6,0
48,9,36,328,5,0
15,8,13,120,3,0
24,0,10,104,9,0
7,2,12,35,7,0
16,3,9,79,1,0
7,5,11,47,1,0
8,1,10,45,0,0
18,1,9,79,6,0
10,5,10,38,2,0
1,1,2,7,1,0
40,4,17,181,4,0
1,1,1,9,1,0
10,7,11,43,2,0
1,1,2,6,1,0
38,18,33,166,3,0
1,1,2,9,1,1
2,1,3,11,2,1
5,4,5,16,6,0
6,3,7,39,5,0
22,10,14,76,6,0
9,9,12,41,8,0
5,4,8,20,8,0
5,6,8,25,8,0
6,6,8,30,8,0
9,10,12,40,8,0
5,10,9,27,7,0
5,10,9,28,7,0
12,8,10,36,9,0
14,7,13,49,8,0
4,4,6,19,8,0
5,5,5,21,6,0
6,8,10,26,9,0
4,7,8,21,8,0
11,17,23,47,8,0
4,5,7,18,9,0
6,11,13,30,8,0
5,4,5,24,8,0
23,16,23,98,9,0
5,4,7,24,9,0
6,6,9,28,9,0
7,6,10,30,9,0
4,5,7,19,9,0
4,4,7,22,9,0
4,4,7,22,9,0
7,4,7,26,8,0
5,6,8,25,9,0
5,5,8,25,9,0
5,6,8,25,9,0
6,7,9,27,9,0
3,4,6,18,8,0
9,9,13,33,8,0
5,5,8,25,9,0
4,4,6,19,8,0
8,3,6,32,9,0
8,7,9,31,8,0
4,5,7,19,9,0
47,39,42,137,2,0
6,7,8,25,9,0
11,12,22,58,9,0
5,6,7,24,8,0
23,6,13,109,2,0
9,4,9,105,5,0
45,6,14,185,2,0
4,3,4,20,1,0
15,5,9,66,7,0
61,14,28,220,5,0
11,1,11,73,11,0
4,9,4,16,1,0
12,6,15,68,10,0
16,0,12,375,11,0
52,12,27,188,18,0
7,3,8,49,40,0
15,0,11,89,11,0
12,1,8,65,8,0
9,5,10,48,47,0
12,4,17,87,25,0
45,4,26,190,22,0
13,0,6,100,2,0
42,6,27,193,11,0
9,6,9,35,44,0
11,2,9,59,9,1
13,3,7,43,5,0
2,4,3,26,5,0
8,1,8,46,11,0
19,7,17,94,17,0
40,5,20,243,5,0
26,3,17,172,3,0
192,26,135,864,44,0
34,11,36,177,19,0
101,8,46,490,21,0
37,7,25,189,28,1
10,6,7,57,2,0
32,4,11,139,46,1
7,3,10,41,4,0
34,7,25,141,18,0
3,1,3,25,3,0
29,16,32,139,44,1
17,1,6,93,5,0
19,7,21,81,13,0
117,26,82,606,37,1
7,1,3,29,1,1
21,5,11,132,12,0
5,11,7,18,1,1
48,11,49,314,29,0
14,2,15,54,12,0
2,1,3,14,2,0
4,0,4,17,0,0
10,1,9,43,8,0
10,5,13,50,31,0
3,4,4,21,2,0
7,5,10,41,30,0
4,6,8,26,46,1
12,0,6,47,5,0
7,1,4,63,3,0
8,4,6,33,4,0
10,8,11,40,3,0
36,10,17,116,11,0
32,12,25,219,6,0
0,0,0,11,0,0
6,1,2,72,2,0
11,10,14,105,5,0
29,8,24,105,41,0
49,30,57,221,37,0
114,21,67,374,40,0
35,22,42,154,48,1
4,1,5,18,31,0
26,8,13,93,2,0
20,10,29,110,24,1
4,5,6,17,23,0
8,8,9,30,19,0
18,21,37,119,23,0
21,15,25,78,52,1
21,7,18,92,15,0
26,10,22,96,13,0
3,1,2,14,1,0
14,1,6,43,5,0
174,32,80,666,17,0
6,7,15,49,41,0
17,7,21,125,20,0
9,7,12,75,45,0
2,2,3,22,22,0
13,12,16,104,10,0
9,3,9,50,8,0
20,12,28,136,49,0
1,1,2,10,20,0
8,4,7,56,2,0
13,10,15,68,20,0
17,7,13,103,4,0
13,11,16,84,24,0
3,5,5,21,23,0
92,31,72,635,39,0
21,20,34,136,26,0
4,3,5,28,2,0
5,8,9,31,4,0
5,9,9,31,4,0
9,5,10,66,4,0
16,7,17,114,6,0
13,9,26,117,24,0
39,19,51,397,28,0
16,7,17,114,6,0
57,23,74,481,26,0
26,14,51,265,26,0
3,0,3,34,3,0
14,15,17,112,10,0
24,2,14,139,10,0
9,3,9,50,8,0
29,23,44,191,27,0
25,16,37,169,50,0
5,5,14,52,32,0
14,10,15,70,20,0
11,11,14,61,3,0
11,9,20,88,26,0
3,5,5,18,23,0
256,39,127,1354,45,0
27,23,43,168,51,0
12,11,21,100,3,0
14,9,17,97,3,0
7,5,6,62,4,0
9,9,7,44,3,0
8,4,9,64,4,0
14,8,13,91,4,0
23,4,30,183,30,0
53,20,50,440,25,0
10,10,23,111,24,0
16,12,26,225,25,0
18,11,39,199,28,0
24,14,55,296,28,0
11,11,33,155,25,0
226,18,63,756,15,1
19,1,15,114,14,0
8,0,7,66,7,0
5,1,5,35,4,0
18,3,12,157,11,0
5,1,2,35,2,0
38,3,19,159,8,1
3,1,3,20,2,0
16,7,19,78,10,0
110,28,61,499,11,1
205,41,91,808,16,0
21,0,6,115,4,0
3,2,4,28,2,0
28,7,19,200,1,0
92,25,52,416,4,0
65,4,32,494,27,1
73,1,18,290,9,0
17,3,7,123,1,0
12,1,5,70,8,0
8,0,4,45,4,0
25,1,10,135,7,0
95,12,54,450,22,0
73,8,52,294,22,0
3,1,3,15,1,0
2,2,3,14,23,0
4,1,3,22,1,0
111,10,51,487,24,0
16,14,17,85,10,0
7,3,7,41,7,0
45,19,48,237,51,0
9,8,10,48,20,0
10,9,20,75,26,0
3,5,5,18,23,0
20,22,34,115,27,0
16,12,27,100,49,0
146,30,96,829,49,0
7,1,8,62,3,0
22,7,29,182,20,0
10,7,20,79,23,0
10,7,23,93,23,0
10,7,20,75,23,0
13,2,11,78,5,0
16,12,32,125,23,0
4,0,4,21,4,0
33,13,37,137,24,0
59,15,54,250,28,0
64,28,60,296,40,0
8,10,15,43,3,0
3,14,16,62,22,0
4,11,15,64,23,0
78,36,76,310,52,1
9,6,17,49,34,0
10,0,1,35,1,0
22,24,30,194,26,0
3,12,15,65,22,0
22,12,21,123,25,1
4,5,6,17,23,0
39,26,29,122,23,0
4,12,17,73,23,0
8,5,11,50,49,0
83,28,74,423,22,0
37,17,28,114,13,0
24,15,40,126,22,0
21,12,35,182,24,0
59,14,54,250,28,0
73,36,78,364,42,0
5,12,15,45,24,0
64,26,59,391,24,0
18,12,29,109,22,0
11,15,12,39,3,0
27,15,39,177,24,0
1,3,2,6,29,0
14,7,16,55,10,0
64,38,77,339,42,0
16,9,17,95,2,0
38,15,52,206,27,0
86,42,83,410,43,0
7,7,12,33,3,0
3,5,6,21,3,0
30,19,30,167,3,0
48,14,43,191,23,0
51,29,57,276,40,0
9,0,2,47,2,0
10,1,5,59,3,0
59,7,47,492,19,0
2,2,3,19,13,0
6,3,8,30,5,0
6,7,9,39,8,0
45,16,21,120,2,0
25,16,34,129,25,0
113,36,74,545,56,1
20,6,11,84,2,0
8,17,22,74,22,0
11,15,18,61,14,1
136,40,101,733,40,0
19,9,23,111,7,0
115,30,85,529,41,0
115,39,90,553,36,0
61,28,58,291,37,0
32,12,23,174,8,0
34,25,56,241,21,0
57,24,75,436,23,0
59,31,64,283,20,0
2,2,5,11,6,0
32,18,49,188,19,1
10,16,18,52,23,0
53,28,60,260,37,0
12,18,19,60,23,0
330,52,165,1529,45,1
12,4,11,84,4,1
55,19,69,283,24,0
51,26,72,309,20,0
156,48,103,592,35,0
12,1,5,55,3,0
4,3,6,22,8,0
21,8,20,89,6,0
51,11,14,177,4,1
175,43,111,771,41,0
42,20,41,230,38,0
5,9,8,56,1,0
165,59,117,645,59,0
9,6,14,40,34,0
19,1,1,56,1,0
22,22,28,86,3,0
19,20,12,44,19,0
28,23,42,146,53,0
43,16,52,205,19,0
3,2,3,21,22,0
6,14,13,38,2,0
8,6,9,83,3,0
63,40,79,274,28,0
2,2,3,23,1,0
10,6,14,43,3,0
10,9,11,54,8,0
45,24,59,166,25,0
25,13,25,116,27,0
31,18,25,106,24,0
4,4,6,18,4,0
65,34,46,184,13,0
165,55,134,797,44,0
4,0,4,21,4,0
7,17,20,45,22,0
9,5,8,38,15,0
5,7,7,30,17,0
26,11,29,94,13,0
18,17,31,85,20,0
36,11,34,127,11,0
7,19,20,49,18,1
5,8,12,31,15,0
26,10,18,104,18,0
12,8,18,71,14,0
4,9,10,23,16,0
19,18,47,161,20,0
17,16,41,148,20,0
4,11,13,39,22,0
8,11,15,49,23,0
34,19,52,236,20,0
87,31,82,405,39,1
41,26,59,206,17,1
32,19,51,246,18,0
70,23,71,430,20,0
4,11,13,38,22,0
16,19,33,83,27,1
96,34,86,472,40,0
27,24,40,159,52,0
1,1,2,7,20,0
5,6,10,28,3,0
42,23,75,340,23,1
15,11,20,83,25,0
3,5,5,18,23,0
10,9,12,40,6,0
8,8,11,29,20,0
82,16,78,580,18,1
18,17,43,127,20,0
4,10,12,46,22,0
23,19,45,153,20,0
68,16,70,347,22,0
54,19,44,254,24,0
215,43,114,698,39,0
24,2,11,104,5,0
21,7,8,52,3,0
25,23,34,139,3,0
7,10,17,40,4,0
18,2,5,73,8,0
13,9,15,70,2,0
6,8,13,33,4,0
4,6,8,23,2,0
5,2,5,35,3,0
19,12,40,156,25,1
6,9,28,62,24,0
9,6,6,48,1,0
49,26,49,239,52,0
5,4,9,28,31,0
16,11,28,92,25,0
6,5,19,59,24,0
33,17,23,113,22,0
24,16,32,141,25,1
11,15,22,103,28,0
43,25,45,199,36,1
24,13,29,140,26,0
4,5,6,17,23,0
30,16,36,124,30,1
2,2,3,10,26,0
14,15,27,126,24,1
6,5,7,57,1,0
52,18,52,187,14,0
9,11,23,94,24,0
11,8,17,66,50,0
11,11,27,87,21,0
6,8,11,86,28,0
3,12,12,32,22,0
24,12,27,190,20,0
51,16,53,228,23,0
130,37,106,572,42,0
27,13,41,142,22,0
36,12,38,166,23,0
5,12,13,38,22,0
19,11,32,102,22,0
29,7,23,137,1,0
52,15,54,245,28,0
38,32,54,180,45,1
2,1,3,10,29,0
14,4,7,53,4,0
27,12,24,143,26,1
4,5,6,17,23,0
19,11,17,74,4,0
23,15,20,86,21,0
9,5,12,52,50,0
39,16,29,123,13,0
2,5,4,17,2,0
3,6,6,26,3,0
24,13,21,163,3,0
19,14,36,144,20,0
4,8,11,34,22,0
122,40,104,563,38,0
5,11,16,40,22,0
31,13,39,218,17,1
45,22,59,227,36,0
22,13,42,186,17,0
29,12,26,163,1,0
47,21,54,222,36,0
4,4,4,29,2,0
14,11,21,90,25,0
24,15,47,207,20,0
28,15,36,167,48,0
1,1,2,7,20,0
7,5,10,37,5,0
13,11,15,72,24,0
3,5,5,18,23,0
14,10,15,50,21,0
28,14,41,200,3,1
4,0,4,23,4,0
15,0,3,53,1,0
2,2,2,11,1,0
4,1,3,35,1,0
20,3,13,75,4,0
2,3,4,11,7,0
27,11,22,134,10,0
23,3,11,104,7,0
4,1,3,33,1,0
47,0,24,271,18,1
8,2,4,29,6,0
35,13,25,126,20,0
5,1,4,21,6,0
1,0,1,20,1,0
10,10,12,38,7,0
4,0,4,26,4,0
3,0,3,21,3,0
2,1,3,11,1,0
2,2,2,23,2,0
17,0,5,85,4,0
10,2,6,60,4,0
7,1,5,39,5,0
12,0,2,59,2,0
5,8,9,26,7,0
9,7,11,37,22,0
49,22,44,139,7,0
10,1,8,45,6,0
12,2,6,68,6,0
3,2,4,15,6,0
25,4,14,83,9,0
23,7,11,84,8,0
42,14,29,144,18,0
11,0,3,56,1,0
1,1,2,13,1,0
8,5,7,37,5,0
6,0,2,26,1,0
8,4,6,40,5,0
40,19,37,176,9,0
4,0,1,6,1,0
17,4,8,79,4,0
16,15,17,106,10,0
9,3,9,50,8,0
18,4,11,100,5,0
32,6,19,198,9,0
51,19,54,284,51,0
2,1,3,10,30,0
8,4,7,48,2,0
6,7,10,36,8,0
10,9,13,57,20,0
5,0,2,48,1,0
13,9,13,47,3,0
10,9,20,80,26,0
3,5,5,21,23,0
33,26,45,170,27,0
18,15,31,97,50,0
178,41,121,1122,44,0
3,7,9,20,5,0
3,7,9,20,5,0
6,2,8,59,3,0
3,7,9,22,5,0
14,3,12,83,5,0
8,1,2,27,1,0
30,10,40,200,20,0
17,8,24,113,24,0
25,12,39,196,24,0
20,12,33,134,24,0
22,11,35,164,24,0
34,4,21,220,17,0
24,12,17,153,6,0
16,1,15,120,19,0
3,0,3,12,3,0
4,1,4,18,4,0
0,1,0,2,3,0
5,1,5,21,3,0
9,2,11,39,19,0
3,2,4,13,5,0
7,2,7,37,11,0
13,2,11,45,13,0
88,27,70,492,8,1
10,3,7,75,2,0
25,4,15,130,2,1
40,7,18,134,9,1
12,4,14,91,8,0
24,6,19,145,8,1
25,21,30,91,9,0
24,7,16,110,2,1
7,1,6,79,2,1
45,7,27,263,6,0
11,6,12,53,7,0
63,27,51,249,2,1
80,12,30,307,13,1
102,10,32,370,9,1
6,2,5,32,3,0
41,4,17,160,7,0
77,14,28,259,6,1
31,6,19,130,5,0
92,15,44,340,9,1
86,14,44,324,10,0
12,6,10,103,5,0
26,3,11,99,8,0
7,2,4,24,5,0
2,3,4,11,6,0
35,3,16,197,2,0
7,2,2,44,1,0
9,4,5,37,3,0
44,8,19,193,5,1
38,6,18,156,3,1
48,23,40,197,10,1
14,5,17,94,6,0
29,5,17,142,5,1
1,1,1,7,1,0
55,14,40,281,9,1
22,6,15,113,6,1
15,4,7,72,4,0
15,6,18,115,8,0
9,3,8,34,4,0
30,10,27,148,3,0
12,2,10,52,9,0
2,5,3,18,1,0
57,22,44,382,4,0
10,7,12,42,5,0
42,31,38,128,3,0
53,5,25,147,13,0
24,13,41,120,11,0
7,2,6,32,2,0
17,9,19,62,60,0
10,3,9,44,6,0
67,0,6,165,1,0
7,1,8,39,13,0
34,0,17,122,17,1
25,0,16,99,16,1
8,0,4,41,3,0
11,5,15,52,17,0
8,0,4,49,4,0
62,2,25,295,17,0
14,4,8,70,4,0
29,6,19,209,9,0
67,10,30,263,8,0
9,0,6,40,3,0
27,2,15,104,7,0
18,1,18,150,18,0
10,2,11,48,11,0
7,1,8,43,13,0
5,0,5,35,4,0
8,1,9,47,13,0
25,5,26,131,24,0
11,4,17,95,6,0
8,9,17,78,4,1
10,7,11,99,3,1
10,5,8,87,4,1
4,5,7,36,6,0
6,7,10,73,3,1
93,7,43,677,9,0
2,0,2,18,2,0
1,4,3,14,1,0
8,5,8,110,1,0
1,2,1,6,11,1
16,6,22,160,5,1
8,0,2,35,0,0
1,2,1,6,11,1
54,17,38,312,3,1
31,14,28,207,5,1
13,2,15,85,11,1
96,25,91,548,11,1
179,48,98,878,14,1
25,18,32,213,6,1
4,5,7,40,6,0
14,5,19,123,4,0
10,4,6,65,2,0
25,8,10,133,4,0
12,8,14,64,1,0
54,17,41,198,4,1
1,2,1,7,4,0
16,16,22,86,5,0
24,18,26,99,3,0
1,2,1,7,4,0
4,3,3,22,4,0
21,6,12,89,3,0
11,2,8,69,2,0
15,5,8,55,4,0
18,7,10,65,4,0
16,6,11,61,4,0
8,3,5,44,4,0
7,2,9,34,5,0
4,0,2,36,2,0
11,1,8,46,3,0
2,0,2,14,2,0
7,2,8,33,5,0
24,4,14,84,3,0
42,21,26,132,1,0
4,4,4,22,3,0
8,1,8,37,8,0
7,4,7,28,10,0
27,11,29,104,9,0
2,3,2,16,1,0
27,10,28,119,9,0
2,2,3,15,1,0
6,5,10,37,3,0
16,1,11,83,9,0
16,6,11,55,3,0
22,4,9,129,4,0
7,3,5,60,3,0
18,6,19,146,10,0
29,2,13,159,4,0
48,5,23,253,9,0
38,9,31,238,19,0
7,9,12,68,2,0
19,4,15,98,2,0
1,1,1,14,1,0
10,1,9,47,1,0
3,0,3,17,2,0
64,23,33,208,4,1
7,12,12,34,3,0
8,6,13,48,3,0
13,14,16,51,4,0
34,18,23,119,4,0
9,1,6,32,4,0
31,18,27,119,2,0
30,13,25,99,2,0
49,7,25,250,4,0
7,4,10,65,6,0
7,8,16,62,3,0
7,3,8,37,3,0
25,6,15,116,9,0
38,11,28,208,8,0
10,8,11,41,4,0
3,5,4,24,2,0
119,30,55,419,2,1
4,4,4,28,2,0
42,9,19,175,1,0
36,2,12,113,5,0
2,2,3,18,2,0
26,11,18,106,2,0
13,3,10,67,7,0
17,3,12,95,18,0
12,10,15,73,3,0
59,20,36,228,4,0
9,0,2,36,1,0
67,4,10,224,2,0
5,5,7,47,2,0
2,4,3,20,2,0
6,5,9,37,1,0
5,10,13,58,1,0
30,21,31,219,3,0
6,9,11,31,1,1
5,0,5,30,5,0
0,0,0,289,0,0
22,5,18,86,35,0
2,1,2,13,36,0
3,6,6,24,15,0
24,20,39,241,43,0
33,21,47,273,43,0
3,6,6,20,15,0
21,21,40,130,43,0
3,6,6,20,15,0
17,17,31,175,41,0
3,6,6,20,15,0
14,17,31,116,41,0
2,6,4,12,14,0
53,18,34,189,40,0
18,19,38,194,42,0
3,7,7,20,15,0
21,21,39,130,43,0
22,21,39,134,42,0
16,19,36,157,42,0
3,6,6,21,15,0
14,19,32,132,40,0
18,19,35,110,41,0
3,6,6,21,15,0
14,19,30,112,40,0
46,17,63,354,45,0
21,18,35,135,43,0
3,6,6,20,15,0
32,22,47,196,44,0
3,6,5,22,15,0
3,6,5,22,15,0
8,7,13,59,40,0
8,7,13,61,40,0
3,6,5,23,15,0
8,7,13,58,40,0
3,6,5,24,15,0
8,7,13,61,40,0
2,6,4,18,14,0
13,18,33,104,41,0
2,6,4,18,14,0
20,19,41,157,42,0
2,6,4,12,14,0
35,20,43,255,44,0
2,6,4,18,14,0
