CC,LCOM5,WMC,CBO,RFC,DIT,NOC,LOC,NPM,isExistBug
0,1,7,7,9,2,0,50,3,1
0.457143,1,6,8,7,1,0,42,2,1
0,1,9,11,10,2,0,96,3,1
0,1,8,10,7,1,0,54,2,1
0,1,20,9,17,2,0,113,3,0
0.367816,1,8,6,10,1,0,54,2,0
0,0,4,3,5,1,0,25,2,0
0,1,3,3,2,0,0,19,1,1
0,1,23,4,12,0,0,151,1,1
0,0,0,0,0,0,0,65,0,0
0,0,10,5,10,0,1,81,10,0
0,1,19,5,7,0,0,145,1,1
0,4,10,1,10,0,0,43,10,0
0.125097,1,59,9,38,0,0,338,2,1
0.134363,2,94,9,70,1,0,433,61,1
0.277778,1,19,10,13,0,0,106,2,1
0,3,42,17,44,1,0,295,12,1
0,1,5,3,5,0,0,39,3,1
0,1,9,3,9,0,0,58,7,1
0,1,3,1,4,0,0,15,3,0
0.495495,3,21,4,13,0,0,160,5,1
0,0,5,5,5,0,0,27,3,0
0,5,146,13,90,0,0,815,60,1
0.108696,1,43,14,34,1,0,213,4,0
0,1,8,2,7,0,0,65,3,1
0.520576,1,42,1,4,0,0,312,3,1
0,2,2,1,4,0,0,23,2,1
0,1,53,14,30,0,0,291,3,1
0,3,3,1,3,0,0,17,3,0
0.128623,4,22,9,24,0,0,159,5,1
0.229592,1,20,11,19,0,1,86,1,0
0,1,5,0,1,0,0,28,1,0
0,3,16,2,15,0,0,84,2,1
0,1,14,5,12,0,0,104,2,0
0.393411,1,30,9,31,2,0,171,18,1
0.297741,4,36,7,31,1,1,197,14,0
0,0,7,1,7,0,6,66,7,1
0.222458,1,34,1,12,0,0,235,7,1
0.348371,1,28,6,21,1,0,168,9,0
0.168103,1,30,9,28,1,0,155,14,0
0.318807,1,32,8,29,1,0,206,13,1
0.126955,1,66,11,43,1,0,440,14,0
0.273585,2,54,9,47,1,0,281,21,0
0.393939,1,28,1,10,0,0,183,5,1
0,0,2,3,2,0,1,17,2,1
0,1,8,4,6,1,0,62,3,1
0,0,4,3,4,0,3,41,4,0
0.247552,1,53,5,16,0,0,316,8,0
0,2,28,5,8,1,0,139,4,0
0,2,25,4,8,1,0,102,4,0
0,2,25,4,8,1,0,132,4,0
0,10,42,0,42,0,0,372,42,0
0,1,18,6,19,2,7,92,14,1
0,1,33,4,19,1,30,189,6,1
0,0,1,2,1,2,3,10,11,0
0.0632054,1,58,4,18,0,0,239,4,1
0,0,6,1,6,1,2,44,10,0
0,1,10,6,9,1,0,74,7,0
0,0,8,2,9,0,0,42,8,0
0.184874,1,12,4,9,0,0,84,3,0
0,0,0,0,0,0,0,5,0,0
0,0,1,0,1,0,0,7,0,0
0,0,1,0,1,0,0,7,0,0
0,0,1,0,1,0,0,7,0,0
0,0,1,0,1,0,0,7,0,0
0,3,42,10,36,3,0,260,29,1
0,1,10,7,11,3,0,50,15,1
0.0361446,1,70,9,45,2,0,414,26,1
0.0536451,1,57,8,33,2,0,220,24,1
0.534247,1,5,3,8,2,0,34,6,1
0.0607477,1,43,3,30,2,0,176,13,1
0.0648918,1,44,5,19,2,0,176,16,1
0.0586466,1,39,8,28,2,0,208,15,1
0.0892448,1,31,6,16,2,0,132,8,1
0.122396,1,43,13,39,3,0,303,23,1
0.263158,3,43,9,25,2,2,220,15,1
0.160338,1,12,4,11,3,0,69,15,1
0.31405,1,7,4,8,3,0,38,15,1
0,2,6,2,7,0,0,31,6,0
0,0,0,0,0,0,0,13,0,0
0,1,18,1,3,0,0,93,3,0
0,1,22,5,22,0,0,111,13,0
0,1,51,3,23,0,0,232,20,1
0.0422078,1,70,9,42,2,0,371,23,1
0.272109,1,22,9,21,2,0,134,13,1
0.15748,1,38,11,30,2,0,221,18,1
0.338963,1,40,9,21,3,0,222,20,1
0.176471,2,18,6,15,2,0,88,12,1
0.0342105,1,55,5,26,2,1,325,18,1
0.309565,2,44,7,26,3,0,210,29,1
0.816514,1,9,4,8,3,0,51,15,1
0.824074,1,9,4,8,3,0,51,15,1
0.142857,1,23,4,18,2,0,139,12,1
0.143295,1,92,5,45,2,0,433,24,1
0.055794,1,48,4,22,2,0,181,14,1
0.0748408,1,79,12,48,2,0,464,19,1
0,1,2,0,2,0,0,12,2,0
0,1,1,2,2,0,0,11,1,0
0,5,5,2,5,0,0,26,5,0
0,0,0,0,0,0,0,4,0,0
0,1,24,6,23,1,1,129,12,0
0,0,12,2,12,0,2,95,12,0
0,0,8,0,8,0,1,26,8,0
0,1,17,1,17,1,0,90,17,0
0.176018,5,50,6,26,2,0,268,13,0
0,0,2,1,2,2,1,26,5,0
0,0,1,0,1,0,1,7,1,0
0.140316,1,30,6,19,3,0,173,17,0
0.131119,1,33,8,17,1,0,150,3,0
0,1,9,4,7,0,0,54,1,0
0,1,11,5,9,1,0,57,1,0
0,2,10,5,11,1,0,96,6,0
0,1,12,0,6,0,0,82,6,0
0.694323,3,12,2,12,0,0,126,9,0
0,1,11,1,9,0,0,92,8,0
0,0,4,1,4,0,3,40,4,0
0,1,14,8,17,0,0,98,4,0
0.40585,1,32,3,6,1,0,131,4,0
0,1,13,3,7,1,0,85,4,0
0,1,17,3,7,1,0,98,4,0
0,1,3,0,2,0,0,20,1,0
0,1,1,1,2,0,0,7,1,0
0.0990676,1,56,3,13,0,0,490,1,1
0,2,5,1,4,0,0,20,3,0
0.156159,2,36,5,31,0,0,259,6,1
0.432653,1,12,0,1,0,0,58,1,0
0.30911,0,57,4,27,0,0,277,21,0
0,1,21,0,14,0,0,75,14,0
0,1,8,1,6,0,0,57,3,0
0,0,22,0,22,0,1,27,22,0
0,12,64,2,26,1,0,301,26,0
0,0,6,2,11,0,0,53,6,0
0,1,20,2,8,0,0,162,5,1
0,4,13,3,14,0,0,71,12,0
0,0,12,0,2,0,0,77,1,0
0,5,73,0,50,0,0,367,47,0
0.641304,1,2,0,2,0,0,44,2,0
0,0,3,1,4,0,0,61,3,0
0,2,17,4,9,0,0,137,3,1
0,0,0,0,0,0,0,20,0,0
0,0,4,3,3,0,0,49,2,0
0.248889,0,15,3,6,0,0,103,3,0
