CC,LCOM5,WMC,CBO,RFC,DIT,NOC,LOC,NPM,isExistBug
0,2,6,1,2,3,0,24,18,0
0.625,1,8,5,7,0,0,43,2,0
0.775,1,10,3,12,0,0,91,3,0
0.633299,2,18,6,27,0,0,285,11,0
1,1,1,0,1,0,0,5,1,0
1,1,1,2,3,0,0,7,1,0
0,1,14,2,5,0,0,61,4,0
0,1,8,3,4,0,0,41,3,0
0.0973558,1,13,6,19,0,0,140,5,0
0.825397,1,7,3,10,0,0,76,3,0
0.601798,2,15,9,28,0,0,281,11,0
1,1,1,0,1,0,0,5,1,0
1,1,1,2,3,0,0,7,1,0
0,1,13,2,5,0,0,56,4,0
0,1,8,3,4,0,0,40,3,0
0,3,31,3,36,0,1,160,18,0
0,2,31,1,23,0,0,125,17,0
0.931818,1,5,3,11,0,0,78,3,0
0.87013,1,8,3,13,0,0,93,3,0
0.317518,1,9,4,14,0,0,72,3,0
0,4,5,6,8,1,0,27,4,0
0.275745,1,37,6,23,1,0,231,13,0
0,1,1,0,1,0,0,8,1,0
0,1,8,0,8,0,0,54,7,0
0,2,2,6,8,0,0,40,2,0
0,1,2,6,6,0,0,44,2,0
0,1,3,1,3,0,0,33,3,0
0,2,2,2,5,0,0,17,2,0
0,1,3,1,3,0,0,16,3,0
0,1,3,1,3,0,0,15,3,0
0,2,2,2,5,0,0,19,2,0
0,0,0,0,0,0,0,52,0,0
0.118355,4,52,2,20,0,0,265,18,0
0.433796,1,6,1,11,0,0,130,5,0
0,2,8,8,3,1,0,42,2,0
0,3,11,0,7,0,0,83,1,0
0,4,113,19,130,1,1,700,55,0
0,1,1,1,1,0,0,7,1,0
0,0,1,4,2,1,0,6,1,0
0,1,1,0,1,0,0,6,1,0
0,2,51,1,25,0,0,292,22,0
0,2,2,1,4,0,0,25,2,0
0,0,1,2,2,0,0,29,1,0
0,3,5,10,13,0,0,27,1,0
0,1,2,0,1,0,0,12,1,0
0,1,7,1,5,0,0,28,3,0
0.99654,2,2,1,6,0,0,52,2,0
0,0,2,3,4,0,0,15,2,0
0,0,1,1,1,0,0,9,1,0
0,0,1,1,1,0,0,8,1,0
0.280936,3,43,1,33,1,0,255,33,0
0,1,2,2,3,0,0,21,1,0
0,1,3,7,6,1,0,20,1,0
0,1,1,5,5,1,0,11,1,0
0,1,2,7,8,0,0,23,2,0
0,0,0,1,0,1,0,1,45,0
0,0,0,1,0,1,0,1,45,0
0,0,3,37,7,2,0,133,10,0
0,1,86,4,17,0,0,380,3,0
0,2,49,3,9,0,0,226,2,0
0,4,36,9,31,0,0,143,5,0
0,2,2,5,4,1,0,14,2,0
0.183062,2,4,19,20,0,0,138,4,0
0,1,1,2,3,0,0,15,0,0
0,1,1,3,2,1,0,8,14,0
0,1,2,0,2,0,0,14,1,0
0,1,2,0,2,0,0,14,1,0
0,0,1,3,1,2,0,6,46,0
0,1,3,0,2,0,0,15,1,0
0,1,3,0,2,0,0,15,1,0
0,1,2,0,2,0,0,14,1,0
0.4,25,75,2,39,0,0,365,24,0
0.785841,1,59,15,93,0,0,878,27,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
0,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,6,62,0
1,0,1,2,1,3,0,6,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,5,62,0
1,0,1,2,1,3,0,6,62,0
1,0,1,2,1,3,0,6,62,0
1,0,1,2,1,3,0,5,62,0
0,0,2,3,3,2,0,15,57,0
0.40133,1,94,12,58,0,0,1330,0,0
1,1,4,4,4,0,0,15,1,0
1,1,5,5,5,0,0,30,1,0
0,1,2,4,4,0,0,10,1,0
0,1,2,4,4,0,0,10,1,0
0,3,3,3,3,0,0,18,3,0
1,1,1,4,4,0,0,8,1,0
1,1,1,4,4,0,0,8,1,0
1,1,1,4,4,0,0,8,1,0
1,1,1,4,4,0,0,8,1,0
1,1,1,4,4,0,0,8,1,0
1,1,1,4,4,0,0,8,1,0
1,1,4,4,4,0,0,15,1,0
0,1,2,5,4,0,0,12,1,0
0,1,2,4,4,0,0,11,1,0
0,1,2,4,4,0,0,9,1,0
0,2,6,4,6,0,0,22,2,0
0,1,2,4,4,0,0,13,1,0
0,1,5,4,4,0,0,21,1,0
0,1,3,5,4,0,0,16,1,0
1,0,2,1,2,0,0,16,1,0
1,1,2,4,4,0,0,13,1,0
1,0,2,1,2,0,0,16,1,0
1,1,2,4,4,0,0,11,1,0
1,1,2,4,4,0,0,13,1,0
1,1,2,4,4,0,0,11,1,0
1,1,2,4,5,0,0,13,1,0
1,1,2,4,5,0,0,12,1,0
1,1,2,4,5,0,0,13,1,0
1,1,2,4,5,0,0,12,1,0
1,1,5,5,5,0,0,28,1,0
0,1,5,0,3,0,0,32,3,0
0,1,3,0,3,0,0,29,1,0
0,0,3,2,4,0,0,38,2,0
0.830325,0,42,1,2,0,0,141,1,0
0.0195302,2,124,24,110,2,52,678,61,0
0,1,3,2,1,0,0,17,1,0
0.0968586,1,27,19,46,0,0,178,1,0
0,1,1,2,2,0,0,8,1,0
0,6,30,2,14,0,0,141,8,0
0,1,3,10,16,0,0,49,3,0
0,0,1,3,1,3,0,6,62,0
0.105919,3,11,7,12,2,1,66,6,0
0,2,8,5,9,1,0,37,5,0
0.165854,1,16,5,12,1,1,67,5,0
0.194514,1,24,2,7,0,0,107,3,0
0,1,8,3,11,0,0,117,7,0
0,2,14,16,22,0,0,173,9,0
0,1,1,10,10,0,0,38,0,0
0,0,1,2,1,4,0,6,64,0
0,6,7,0,7,0,0,49,7,0
0,0,1,3,2,2,0,7,33,0
0,0,1,3,2,2,0,7,33,0
0,1,2,3,3,3,1,13,63,0
0,1,25,3,12,0,0,122,7,0
0,1,2,4,10,0,0,29,2,0
0,0,0,1,0,2,0,4,32,0
0,6,6,3,6,1,0,34,6,0
0.0246575,1,17,9,24,2,1,176,36,0
0,1,3,1,1,0,0,10,1,0
0.6,2,4,2,5,0,0,21,3,0
0,1,2,2,4,1,0,11,2,0
0,0,4,2,4,0,0,13,1,0
0,1,2,5,7,0,0,21,1,0
0,1,1,0,1,0,0,8,1,0
0,1,3,3,3,0,0,15,1,0
0.453074,1,12,4,2,0,0,71,2,0
0,0,1,1,1,3,0,6,36,0
0.253731,1,11,4,12,1,1,52,5,0
0,0,1,3,2,3,0,8,6,0
0,0,1,3,2,2,0,9,5,0
0,0,2,3,4,2,0,12,6,0
0,0,3,4,4,2,0,26,10,0
0,1,3,1,3,0,0,33,3,0
0,1,3,1,3,0,0,27,3,0
0,0,0,1,0,1,2,3,45,0
0,0,5,5,5,2,0,38,12,0
0,0,3,0,3,0,0,19,3,0
0,6,128,29,109,0,50,936,45,0
0,1,2,2,2,0,0,9,1,0
0,6,25,4,32,1,0,119,22,0
0,1,2,2,2,0,0,9,1,0
0,4,9,19,35,0,0,122,7,0
0,1,1,3,2,1,0,7,1,0
0,1,1,4,4,0,0,8,1,0
0,0,1,1,1,1,0,4,46,0
0,0,1,1,1,1,0,4,46,0
0,0,1,1,1,1,0,4,45,0
0,0,1,3,2,2,0,7,33,0
0,4,21,0,13,0,0,229,12,0
0,1,19,3,13,0,0,133,10,0
0,1,7,2,5,0,0,38,1,0
0,0,0,0,0,0,0,10,0,0
0,2,2,1,4,0,0,13,2,0
0,1,1,1,1,1,0,6,1,0
0,1,1,1,1,1,0,6,1,0
0,1,1,1,1,1,0,6,1,0
0,1,11,1,11,0,0,129,11,0
0,1,14,1,8,1,9,93,2,0
0,1,1,3,5,0,0,22,1,0
0,0,2,0,2,0,0,20,2,0
0,0,3,2,3,2,0,19,2,0
0,1,6,2,6,0,0,66,6,0
0,1,9,1,13,0,0,42,6,0
0,0,6,1,6,1,0,37,6,0
0,0,0,1,0,1,0,3,45,0
0,1,8,0,3,0,0,53,2,0
0,1,8,4,11,0,0,71,5,0
0,1,1,2,2,0,0,7,1,0
0,2,5,3,9,0,0,48,3,0
0,1,3,0,1,0,0,13,1,0
0,1,1,2,3,0,0,7,1,0
0,1,1,1,1,1,0,8,46,0
0,2,5,10,13,0,0,49,1,0
0,1,2,3,3,2,0,33,33,0
0,0,1,1,1,1,0,6,46,0
0,0,2,1,3,1,0,14,47,0
0,1,3,3,4,1,0,19,46,0
0,1,2,1,3,1,0,9,47,0
0,1,4,9,6,1,0,17,1,0
0,1,4,9,12,1,0,22,2,0
0,2,3,9,11,0,0,56,3,0
0,1,5,9,12,1,0,25,2,0
0,1,3,6,4,1,0,18,1,0
0,1,2,7,6,0,0,36,2,0
0,1,2,6,4,1,0,15,1,0
0,1,3,7,8,1,0,15,1,0
0,1,2,6,5,1,0,13,1,0
0,1,4,8,8,1,0,16,1,0
0,1,3,9,6,1,0,15,1,0
0,1,4,12,9,1,0,25,1,0
0,1,12,11,11,1,0,48,1,0
0,1,1,4,4,1,0,13,1,0
0,1,7,8,14,1,0,30,3,0
0,1,1,3,2,1,0,8,1,0
0,1,1,2,3,0,0,7,1,0
0,1,4,3,6,1,0,25,1,0
0,2,3,3,6,0,0,34,3,0
0,1,6,4,7,1,0,31,1,0
0,2,6,10,10,0,0,40,1,0
0,0,0,1,0,1,0,2,45,0
0,2,4,4,5,3,0,27,43,0
0,0,1,3,2,2,0,5,33,0
0,1,1,5,6,0,0,20,1,0
0,0,8,34,9,2,0,89,12,0
0,1,11,9,19,2,0,107,7,0
0,0,2,3,4,1,0,36,10,0
0,0,1,4,2,2,0,20,33,0
0,1,13,14,23,0,0,85,2,0
0,1,1,2,3,0,0,7,1,0
0,1,3,5,9,2,0,21,34,0
0,0,1,2,2,0,0,23,1,0
0,2,4,1,3,0,0,17,2,0
0,1,6,9,14,0,0,45,1,0
0,1,1,1,2,0,0,8,1,0
0,2,4,0,4,0,0,31,4,0
0,1,6,6,10,0,0,42,2,0
0,0,5,1,5,1,0,28,5,0
0,0,8,2,8,0,1,104,8,0
0,1,5,3,7,0,0,26,2,0
0,2,2,7,6,0,0,25,2,0
0,1,3,1,3,0,0,15,3,0
0.100885,2,36,2,30,0,0,196,30,0
0.24569,1,18,0,12,0,0,81,12,0
0.235537,1,20,1,14,0,0,89,14,0
0.228916,1,20,1,14,0,0,91,14,0
0.251101,1,18,1,12,0,0,79,12,0
0.241525,1,18,3,14,0,0,79,12,0
0.457711,1,19,0,8,0,0,58,8,0
0.178641,1,18,6,48,0,0,160,2,0
0,2,11,0,2,0,0,52,2,0
0.286432,1,16,2,12,0,0,67,10,0
0.457711,1,19,0,8,0,0,58,8,0
0,0,1,3,1,2,0,7,8,0
0,1,2,2,3,1,0,14,2,0
0,3,11,12,15,1,1,120,6,0
0,1,2,1,1,0,0,8,1,0
0,1,1,2,2,0,0,12,1,0
0,0,1,2,2,0,0,10,1,0
0,1,2,2,2,0,0,8,1,0
0,1,4,3,4,0,0,14,1,0
0,1,3,3,4,0,0,15,1,0
0,0,1,0,1,0,0,10,1,0
0,1,7,4,10,0,0,37,2,0
0,0,3,0,3,0,0,30,3,0
0,1,3,5,7,0,0,36,3,0
0,1,1,2,1,0,0,14,0,0
0,2,2,0,2,0,0,14,1,0
0,1,3,0,2,0,0,15,1,0
0,1,2,0,2,0,0,14,1,0
0,1,2,2,2,2,0,12,7,0
0,1,114,24,116,2,1,754,23,0
0,1,1,1,1,0,0,6,0,0
0,1,1,2,3,0,0,8,1,0
0,0,3,2,4,1,0,16,3,0
0,1,1,3,3,1,0,8,1,0
0,1,6,4,3,1,0,22,1,0
0,1,1,1,2,0,0,7,1,0
0.125761,3,32,18,84,0,0,315,8,0
0,1,2,4,2,3,0,10,23,0
0,0,0,1,0,1,0,3,45,0
0.537815,2,5,4,9,1,0,27,48,0
1,0,3,3,3,2,0,18,2,0
0,0,2,0,2,0,0,13,2,0
0,0,2,10,3,2,0,25,9,0
0.139029,1,54,18,57,2,0,505,40,0
0,1,2,3,4,0,0,11,1,0
0,1,1,1,2,0,0,6,1,0
0.675676,1,3,4,4,0,0,21,1,0
0.666667,1,3,4,4,0,0,21,1,0
0,2,3,3,5,0,0,16,2,0
0,1,2,3,4,0,0,13,1,0
0,1,1,1,1,0,0,7,1,0
0,1,1,1,1,0,0,7,1,0
0,1,1,1,2,0,0,5,1,0
0,1,1,0,1,0,0,5,1,0
0,1,1,1,1,0,0,7,1,0
0,2,2,1,3,0,0,11,2,0
0,1,4,4,8,2,0,28,36,0
0.0840708,2,48,15,41,2,0,264,55,0
0,3,3,0,3,0,0,21,3,0
0,1,45,20,52,2,0,210,46,0
0,1,3,1,1,0,0,13,1,0
0,1,4,8,15,2,0,40,2,0
0,1,2,6,8,0,0,23,2,0
0,1,7,10,31,0,0,159,7,0
0,0,0,1,0,2,0,3,32,0
0,0,0,1,0,2,0,4,32,0
0,2,3,6,8,0,0,45,1,0
0.510417,1,7,7,7,1,0,38,48,0
0.564626,1,9,7,14,2,0,49,5,0
1,0,3,3,3,2,0,18,2,0
0.352381,0,6,16,11,2,0,52,12,0
0.594937,1,3,5,8,1,0,23,3,0
0,0,6,0,6,0,0,32,6,0
0,0,1,1,1,0,0,10,1,0
0.457143,1,5,4,8,0,0,37,3,0
0,1,2,1,1,0,0,7,1,0
0.688462,1,3,6,9,1,0,97,3,0
1,2,7,3,7,0,0,30,3,0
1,1,1,1,1,0,0,5,1,0
0.377892,1,7,7,7,1,0,48,48,0
0.334677,1,15,7,19,2,0,63,5,0
1,0,3,3,3,2,0,18,2,0
0.303279,0,6,18,11,2,0,54,12,0
0.594937,1,3,5,8,1,0,23,3,0
0,1,12,0,12,0,0,89,12,0
0,0,1,1,1,0,0,10,1,0
0.457143,1,5,4,8,0,0,37,3,0
0,1,2,1,1,0,0,7,1,0
0.658088,1,3,6,11,1,0,99,3,0
1,2,7,3,7,0,0,30,3,0
1,1,1,1,1,0,0,5,1,0
0.982343,4,4,15,32,0,0,104,4,0
0,1,5,16,18,0,0,61,5,0
0,1,2,8,11,0,0,44,2,0
0.0794297,1,8,4,6,1,0,57,3,0
0,2,9,4,13,1,0,51,3,0
0.216667,1,4,1,4,0,0,36,2,0
0,2,3,1,2,1,0,11,2,0
0,2,3,1,2,1,0,11,2,0
0,2,3,1,2,1,0,11,2,0
0,2,3,2,2,1,0,11,2,0
0,2,2,4,10,0,0,41,1,0
0.375912,1,3,6,4,1,0,46,2,0
0,2,31,4,18,1,0,142,4,0
0.724332,1,5,2,4,0,0,56,2,0
0,2,3,2,2,1,0,14,2,0
0.908397,2,14,2,2,1,0,38,2,0
0.908397,2,14,2,2,1,0,38,2,0
0.908397,2,14,2,2,1,0,38,2,0
0.894737,2,14,3,2,1,0,38,2,0
0,1,1,1,1,1,0,11,1,0
0,1,1,1,1,1,0,10,1,0
0,1,1,1,1,1,0,10,1,0
0.443099,2,13,4,14,0,0,161,6,0
1,1,1,3,2,0,0,10,1,0
1,1,1,3,2,0,0,10,1,0
0.628842,1,25,10,27,1,1,147,5,0
1,1,1,1,2,0,0,5,1,0
0.717489,1,7,8,15,0,0,101,6,0
1,3,5,3,4,2,0,22,5,0
1,1,1,0,1,0,0,6,1,0
0.877245,0,4,1,2,0,0,139,2,0
1,2,7,3,7,0,0,28,3,0
1,1,1,1,1,0,0,5,1,0
1,1,1,1,1,0,0,8,1,0
1,1,1,0,1,0,0,8,1,0
0.534137,1,26,12,32,1,1,154,5,0
1,1,1,1,2,0,0,5,1,0
0.697168,1,7,8,15,0,0,101,6,0
1,3,5,3,4,2,0,22,5,0
1,1,1,0,1,0,0,6,1,0
0.877245,0,4,1,2,0,0,139,2,0
1,2,7,3,7,0,0,28,3,0
1,1,1,1,1,0,0,5,1,0
1,1,1,1,1,0,0,8,1,0
1,1,1,0,1,0,0,8,1,0
0,0,10,0,8,0,1,80,8,0
0.211806,1,16,2,14,0,0,121,10,0
0,2,2,3,5,0,0,15,2,0
0,9,27,3,16,0,0,110,9,0
0,1,11,4,25,0,0,98,11,0
0.802116,1,5,1,5,0,0,314,0,0
0,1,2,7,9,0,0,10,1,0
1,1,2,7,9,0,0,11,1,0
0,1,2,7,10,0,0,11,1,0
0,1,2,4,6,0,0,10,1,0
1,1,2,7,9,0,0,11,1,0
1,1,2,7,9,0,0,11,1,0
1,1,2,7,9,0,0,11,1,0
1,1,2,7,9,0,0,11,1,0
0,1,2,4,7,0,0,11,1,0
0.453441,1,3,6,10,0,0,73,3,0
0,1,1,2,2,0,0,14,0,0
0.225389,3,30,15,39,2,0,301,45,0
0,1,1,1,2,0,0,8,1,0
0,2,18,5,23,0,0,92,8,0
0,2,11,2,13,0,0,72,7,0
0.194444,1,3,8,16,0,0,89,3,0
0,1,1,2,2,0,0,15,0,0
0,3,23,3,17,0,0,107,8,0
0,1,6,6,16,0,0,62,6,0
0.286902,1,33,13,31,0,0,583,4,0
0,1,2,6,9,0,0,24,1,0
0,1,5,7,13,0,0,23,1,0
0,1,5,7,13,0,0,25,1,0
0,1,3,7,11,0,0,16,1,0
1,1,2,7,10,0,0,12,1,0
1,1,2,7,10,0,0,12,1,0
0.941176,1,5,1,1,0,0,22,1,0
0.5,3,11,1,3,0,0,37,3,0
0,3,3,4,7,0,0,18,3,0
0,0,11,2,11,1,0,99,17,0
0,1,1,1,1,1,0,11,3,0
0,1,1,1,1,1,0,11,3,0
0,1,1,1,1,1,0,11,3,0
0.158031,1,17,4,19,0,0,143,11,0
0.214286,3,57,23,63,3,0,441,56,0
0,1,1,2,2,0,0,8,1,0
0,2,17,6,21,0,0,90,8,0
0,2,15,3,15,0,0,89,8,0
0,1,5,9,8,1,0,26,1,0
0,1,7,8,8,1,0,36,1,0
0,1,5,9,7,1,0,25,1,0
0.101152,1,26,9,22,3,0,207,44,0
0,1,1,1,1,0,0,6,1,0
0,1,1,1,1,0,0,6,1,0
0,5,5,1,5,0,0,28,5,0
0,0,2,1,1,0,0,17,1,0
0,2,26,5,25,0,0,142,9,0
0,1,6,7,8,1,0,28,1,0
0,1,5,8,6,1,0,28,1,0
0.132184,1,4,16,26,1,0,114,7,0
1,2,5,4,6,2,0,28,5,0
1,2,5,4,6,2,0,28,5,0
0,2,2,4,3,1,0,12,2,0
0,0,0,0,0,0,0,18,0,0
0,1,9,2,10,0,0,78,3,0
0,1,5,2,8,0,0,43,5,0
0,1,1,0,1,0,0,5,1,0
0,1,4,0,4,0,0,23,3,0
0,0,3,8,7,2,0,28,10,0
0,1,4,6,10,0,0,26,4,0
0,1,3,1,3,0,0,15,3,0
0,1,2,2,5,0,0,25,2,0
0,3,38,0,20,0,0,380,18,0
0,2,83,11,61,0,0,537,25,0
0,3,3,1,3,0,0,18,3,0
0,5,11,3,13,0,0,99,9,0
0,1,16,0,15,0,0,113,14,0
0,1,9,4,11,3,0,55,40,0
0.0900693,1,14,6,13,0,0,131,4,0
0,1,3,2,3,0,0,51,2,0
0,1,49,14,36,0,1,269,9,0
0,0,16,0,16,0,0,59,16,0
0,1,1,7,1,0,0,61,1,0
0,0,0,3,0,0,0,207,0,1
0,1,3,0,3,0,0,17,3,0
0,1,28,9,45,0,0,165,2,0
0,3,12,13,16,0,0,168,1,0
0,3,3,0,3,0,0,21,3,0
0,3,3,5,4,1,0,18,3,0
0,3,3,1,3,0,0,20,3,0
0,3,3,1,3,0,0,20,3,0
0.111366,2,89,20,75,0,1,524,4,0
0,1,1,1,2,0,0,5,1,0
0,2,71,21,65,1,0,371,9,0
0,1,1,0,1,0,0,7,1,0
0.634377,2,83,12,36,0,0,424,3,1
0,1,7,0,3,0,0,113,2,0
0,1,14,1,3,0,0,72,2,0
0.402174,1,21,1,15,0,0,205,3,0
0.368237,1,90,17,69,0,1,501,7,0
0,1,16,0,9,0,0,141,8,0
0,1,21,3,12,0,0,133,0,0
0,5,42,8,35,0,0,215,10,0
0.109626,2,158,34,160,2,0,1013,69,1
0,1,2,1,1,1,0,9,2,0
0.966292,3,15,3,3,0,0,41,3,0
0,2,2,0,2,0,0,12,2,0
0,3,5,2,4,0,0,25,3,0
0,1,2,1,2,0,0,11,1,0
0,1,2,3,2,0,0,8,1,0
0,34,39,12,38,0,0,406,36,0
0,6,12,3,14,0,0,75,10,0
0.000354233,2,182,35,171,2,1,1210,69,0
0.355161,1,54,18,46,0,0,442,1,0
0.00207469,21,60,15,60,2,0,380,60,0
0,1,21,11,18,0,0,148,2,0
0,1,2,3,2,1,0,6,1,0
0,1,13,5,10,0,0,54,7,0
0.985379,1,9,11,29,0,0,377,9,0
0.119349,1,21,13,29,0,0,202,12,0
0.790449,1,22,17,51,0,0,976,5,0
0,2,3,1,5,0,0,34,2,0
0.921236,1,7,14,29,0,0,579,7,0
0,1,5,7,15,0,0,77,5,0
0,4,5,2,7,1,0,32,12,0
0.439394,1,7,12,26,0,0,188,7,0
0,1,1,2,2,0,0,7,1,0
0,1,1,2,2,0,0,7,1,0
1,1,1,1,1,0,0,7,1,0
1,1,1,1,1,0,0,7,1,0
1,1,1,1,1,0,0,7,1,0
1,1,1,1,1,0,0,7,1,0
0,2,2,7,7,0,0,54,2,0
0,1,1,2,2,0,0,6,1,0
0.44561,14,24,17,70,0,0,572,21,0
0,1,1,0,1,0,0,6,1,0
0,1,1,0,1,0,0,6,1,0
0,1,2,2,3,1,0,13,6,0
0,0,1,1,1,3,0,9,69,0
0.337225,4,9,25,54,0,0,431,9,0
0,1,1,7,6,0,0,27,1,0
0.255814,1,8,9,25,0,0,164,3,0
0,2,2,1,4,0,0,16,2,0
0,2,8,3,6,0,0,55,2,0
0,0,11,1,1,0,0,63,1,0
0.353169,1,11,15,35,0,0,259,10,0
0,1,1,3,3,1,0,9,2,0
0,1,1,2,2,0,0,6,1,0
0,4,9,4,10,1,0,55,18,0
0,1,22,1,13,0,0,131,5,0
0.503286,1,6,17,35,0,0,378,6,0
1,1,1,1,2,0,0,7,1,0
1,1,1,1,2,0,0,7,1,0
1,1,1,1,2,0,0,7,1,0
1,1,1,1,2,0,0,7,1,0
1,1,1,1,2,0,0,7,1,0
1,1,1,1,2,0,0,7,1,0
1,1,1,1,2,0,0,7,1,0
0,10,20,17,63,0,0,358,12,0
0,4,17,14,38,0,0,208,5,0
0.810345,3,12,15,40,0,0,596,12,0
0,1,1,1,1,0,0,7,1,0
0,1,1,1,1,0,0,6,1,0
0.402496,4,17,22,56,0,0,568,9,0
0,1,12,6,18,0,0,113,6,0
0,1,1,2,1,0,0,11,1,0
0,1,1,3,2,0,0,7,1,0
0,1,2,3,4,1,0,9,1,0
0,1,1,3,2,0,0,7,1,0
0,1,2,2,2,1,0,8,1,0
0,1,1,3,2,0,0,7,1,0
0,1,2,2,1,1,0,8,1,0
0,1,8,4,13,3,0,56,42,0
0,1,4,8,6,1,0,28,1,0
0,1,45,12,16,1,0,182,2,0
0,1,15,11,25,0,0,214,8,0
0,1,8,1,3,0,0,53,1,0
0,0,1,1,1,0,0,5,1,0
0,1,19,2,16,0,1,130,14,0
0,1,3,1,2,0,0,12,1,0
0,0,1,0,1,0,0,30,1,0
0,3,18,0,3,0,0,40,3,0
0,2,2,0,2,0,0,11,2,0
0,1,1,0,1,0,0,5,1,0
0,3,5,0,3,0,0,18,3,0
0,3,5,0,3,0,0,21,3,0
0,3,4,0,3,0,0,20,3,0
0.987805,2,6,0,2,0,0,47,2,0
0,1,3,1,1,0,0,26,1,0
0,2,7,2,8,0,0,60,5,0
0,1,1,1,1,1,0,5,2,0
0,0,2,3,3,0,0,23,2,0
0,0,11,13,22,0,0,111,1,0
0,1,1,3,4,0,0,7,1,0
0,1,1,3,4,0,0,8,1,0
0,1,1,3,5,0,0,9,1,0
0,1,1,2,4,0,0,10,1,0
0,1,1,4,5,0,0,9,1,0
0,1,1,1,2,0,0,8,1,0
0,3,4,2,4,0,0,23,3,0
0,1,2,2,3,0,0,15,1,0
0,0,3,3,4,0,0,69,1,0
0,1,1,0,1,0,0,7,1,0
0,2,6,0,2,0,0,20,2,0
0,3,3,1,3,0,0,14,3,0
0,1,4,0,4,0,0,27,4,0
0,1,46,1,11,0,0,226,9,0
0,3,18,2,24,1,0,86,16,0
0,3,3,2,3,0,3,31,2,0
0,1,9,2,4,1,0,31,2,0
0.155367,3,35,1,16,0,0,213,12,0
0,4,4,0,4,0,0,16,4,0
0,0,3,0,2,0,0,18,2,0
