CC,LCOM5,WMC,CBO,RFC,DIT,NOC,LOC,NPM,isExistBug
0,0,3,3,3,1,1,23,8,0
0,0,3,3,3,1,1,24,8,0
0,0,3,0,3,0,0,19,3,0
0.286996,2,18,5,18,3,0,96,23,0
0,0,31,16,31,1,1,221,38,0
0,1,10,4,12,1,0,54,4,0
0,1,13,1,10,0,0,77,8,0
0,1,17,4,28,2,0,93,19,0
0,1,24,1,13,0,0,181,13,0
0,1,50,6,36,2,0,288,26,1
0,1,22,8,20,0,0,203,11,0
0,1,6,0,6,0,0,29,6,0
0,1,27,4,20,0,0,117,12,0
0,1,41,22,64,0,0,236,3,0
0,0,2,2,2,1,1,7,12,0
0,5,24,1,24,0,0,134,24,0
0,1,23,3,22,0,1,126,19,1
0.111702,1,64,17,53,0,0,327,27,0
0,1,6,3,6,0,0,27,4,0
0,1,6,0,3,0,0,40,2,0
0,1,5,2,6,1,0,40,24,0
0,2,51,11,51,0,0,283,30,0
0,1,33,18,39,0,0,258,6,0
0,0,1,1,1,3,1,3,31,0
0,0,1,1,2,1,0,5,5,0
0,1,225,44,224,0,0,1202,73,1
0,1,7,1,7,0,0,45,7,0
0,1,36,9,37,0,0,180,7,1
0.141058,1,53,5,39,0,0,261,18,0
0,2,31,7,24,0,0,191,3,1
0,1,40,14,52,0,0,234,24,0
0.0216163,1,170,48,224,0,0,1076,20,1
0,0,8,6,8,2,2,19,30,0
0,1,36,6,39,1,0,278,36,0
0,0,4,0,4,0,2,17,4,0
0,1,13,4,17,0,0,118,12,0
0,0,1,1,2,1,0,7,5,0
0,1,7,2,7,0,0,42,6,0
0,1,82,14,89,0,0,447,39,1
0,1,56,23,58,0,0,332,3,1
0,0,3,2,3,1,1,9,14,0
0,3,14,2,14,1,0,105,18,0
0,1,6,2,8,0,0,30,6,0
0,1,4,1,4,0,0,22,4,0
0,1,8,3,12,0,0,38,8,0
0.286364,2,49,16,52,0,0,356,12,0
0,0,2,0,2,0,0,11,2,0
0.0223862,4,249,72,226,4,0,1295,147,0
0,0,4,0,4,0,3,17,4,0
0,1,16,3,11,1,1,75,6,0
0,0,1,0,1,0,1,10,1,0
0.0610807,1,117,19,86,0,0,529,5,1
0,1,10,7,12,0,0,76,4,0
0,1,3,5,6,1,2,22,1,0
0,1,8,8,15,0,0,69,2,0
0,2,24,8,26,0,0,144,13,0
0,0,1,2,1,0,4,14,1,0
0,1,1,3,2,2,0,8,1,0
0,0,4,3,4,1,0,24,4,0
0,1,11,9,14,0,0,83,3,0
0,0,2,2,2,0,2,6,2,0
0,1,4,1,4,0,0,36,4,0
0,1,1,3,2,2,0,8,1,0
0,0,1,1,1,0,3,3,1,0
0,1,3,1,3,1,2,15,3,0
0,1,6,5,9,2,2,29,3,0
0,0,2,2,3,0,0,18,2,0
0,1,9,2,6,0,0,59,4,0
0,0,2,2,2,0,2,6,2,0
0,1,3,4,5,2,0,18,4,0
0,1,3,5,6,3,0,19,4,0
0,1,3,5,6,3,0,18,4,0
0,2,6,4,6,1,5,29,7,0
0,0,3,2,3,0,1,36,3,0
0,1,5,3,6,2,0,25,9,0
0,2,36,19,47,3,0,247,19,0
0,1,21,10,22,2,1,87,14,0
0,1,2,2,3,2,0,9,8,0
0,1,17,5,14,2,0,74,10,0
0,0,5,2,10,1,0,25,9,0
0,1,6,5,8,2,0,27,8,0
0,2,7,2,6,1,1,29,5,0
0,0,2,0,2,0,6,5,2,0
0,1,5,2,5,2,3,26,9,0
0,0,1,3,4,3,0,16,10,0
0,1,7,3,11,3,0,57,14,0
0,0,3,1,3,0,1,23,3,0
0,0,1,3,4,3,0,9,10,0
0,2,6,1,6,1,3,25,6,0
0,3,5,3,10,3,0,23,8,0
0,1,21,4,15,2,1,112,6,0
0,0,3,1,3,0,1,33,3,0
0,2,3,2,5,2,0,12,7,0
0,1,7,3,5,1,4,40,4,0
0,2,4,1,3,1,0,18,3,0
0,1,2,4,4,2,0,13,5,0
0,1,2,4,4,2,0,13,5,0
0,1,2,4,4,2,0,20,5,0
0,1,10,2,8,0,0,45,5,0
0,0,2,0,2,0,7,22,2,0
0,2,17,5,20,0,0,42,7,0
0,2,4,1,3,1,0,19,3,0
0,0,2,1,2,0,1,47,2,0
0,1,2,4,4,2,0,18,5,0
0,1,12,0,11,0,0,55,11,0
0,2,7,5,7,1,0,36,4,0
0,4,18,15,59,0,0,84,9,0
0.568807,2,7,4,11,0,0,46,7,0
0,2,10,1,8,0,0,47,8,0
0,0,2,1,2,0,3,5,2,0
0,1,3,8,7,1,3,17,6,0
0,0,6,5,6,0,2,37,6,0
0,1,12,8,14,2,0,69,10,0
0,0,11,8,11,0,8,25,11,1
0,0,5,1,5,1,0,30,5,1
0,0,4,0,4,0,4,11,4,1
0,1,66,30,80,0,0,398,22,1
0,4,45,25,83,1,0,268,8,0
0,1,15,5,19,0,0,91,2,0
0.102957,1,75,9,32,0,0,338,18,1
0,2,20,2,20,0,0,111,20,0
0.043573,4,11,12,29,2,0,95,8,1
0.0465829,1,21,7,11,0,0,143,4,1
0.273579,1,98,24,87,0,0,462,2,0
0,1,28,14,40,1,0,162,3,0
0,0,2,3,2,0,3,11,2,0
0,1,6,9,13,1,0,42,3,0
0,1,9,5,15,0,0,52,7,0
0,1,43,20,75,0,0,280,2,0
0,3,24,5,28,1,5,109,12,0
0,0,1,2,1,0,3,3,1,0
0,3,9,1,9,1,0,54,9,0
0,2,15,1,18,1,1,78,9,0
0,0,10,3,10,0,1,102,10,0
0,1,7,3,11,1,1,34,6,0
0,0,7,0,7,0,8,56,7,0
0,0,1,2,1,0,1,3,1,0
0,1,11,4,6,0,0,35,2,0
0,2,39,3,26,1,0,306,21,0
0,0,1,1,1,0,2,3,1,0
0,4,27,7,25,2,1,107,21,0
0,1,11,2,13,1,0,50,11,0
0.194175,1,44,9,24,3,0,218,31,0
0,2,11,2,15,1,0,63,9,0
0,2,40,5,30,2,2,271,27,0
0,0,4,0,4,0,0,30,4,0
0,1,83,2,17,0,0,516,5,0
0,1,32,4,21,0,0,216,5,1
0,1,65,7,35,3,0,426,38,0
0,2,15,3,15,1,0,111,11,0
0,2,21,7,12,2,0,99,13,1
0,2,15,4,16,1,0,73,10,1
0,1,22,7,20,2,0,169,14,0
0,1,24,3,16,1,0,169,13,0
0.0188518,2,111,13,62,2,0,594,24,0
0,2,6,4,10,2,0,30,10,0
0,1,82,25,81,3,1,406,79,0
0.0686836,12,88,36,114,1,4,433,42,1
0,0,12,3,23,5,2,102,99,0
0.0291656,5,165,50,182,2,1,853,67,1
0,2,24,27,60,6,0,141,115,0
0.0403433,1,71,18,74,2,0,299,59,1
0,0,23,16,23,0,1,154,23,0
0.0918367,1,37,13,49,2,0,174,59,0
0,5,48,10,47,5,2,278,103,0
0.076225,3,98,28,88,6,0,468,115,1
0.313253,2,54,20,49,6,0,245,112,0
0,1,50,25,72,4,5,251,89,0
0,0,12,6,12,1,2,27,22,0
0,0,3,3,7,6,0,14,101,0
0,0,9,3,14,6,0,65,105,0
0,0,2,2,4,5,3,9,91,0
0,1,6,2,7,5,0,34,93,0
0,1,12,2,24,5,0,49,101,0
0,2,11,3,12,1,0,54,11,0
0,1,26,10,25,0,0,193,5,1
0,1,33,11,38,6,0,197,108,0
0,3,3,2,4,1,0,15,3,0
0,3,10,1,5,1,0,35,5,0
0,0,3,1,3,0,1,7,3,0
0,0,2,3,3,2,0,13,7,0
0,1,5,2,6,1,1,26,5,0
0,2,49,8,24,0,0,307,5,0
0,0,1,2,1,0,2,13,1,0
0,0,2,0,2,0,2,12,2,0
0,1,10,6,13,2,4,49,8,0
0,1,12,5,10,3,0,87,12,0
0,0,1,2,1,1,3,3,2,0
0,4,10,6,13,1,7,51,12,0
0.460358,1,26,7,19,2,0,119,19,0
0,2,3,2,5,2,0,14,13,0
0,4,7,4,11,2,0,32,16,0
0,1,17,7,17,0,0,93,9,0
0,1,12,4,8,2,0,68,13,0
0,3,5,2,6,2,0,23,14,0
0,0,6,2,6,0,1,67,6,0
0,2,25,4,17,2,0,180,19,0
0,0,1,2,1,0,1,3,1,0
0,1,8,9,14,1,0,64,3,0
0,1,4,1,4,0,0,23,4,0
0,1,9,6,9,0,0,49,3,0
0,1,5,8,12,0,0,31,2,0
0,4,21,3,22,1,3,146,19,0
0,1,7,0,4,0,0,37,3,0
0,1,14,1,7,0,0,112,3,1
0,1,13,3,6,0,0,65,1,0
0,1,77,7,46,0,0,339,20,0
0.504065,1,7,0,5,0,2,39,3,0
0,1,7,0,7,0,0,38,6,0
0,0,3,1,3,0,1,7,3,0
0,1,17,0,11,0,0,80,10,0
0.123862,1,17,5,11,0,0,73,2,0
0,3,7,1,6,2,0,32,21,0
0,3,8,1,9,0,0,34,7,0
0,0,1,0,1,0,2,20,1,0
0.0232804,8,56,5,27,0,0,327,15,0
0,0,4,0,2,0,0,27,1,0
0,1,8,0,5,0,0,68,3,0
0,1,20,4,39,0,0,110,17,0
0,0,19,0,19,0,2,67,19,0
0,1,30,4,43,1,0,164,23,0
0,1,8,2,7,0,0,33,1,0
0,1,11,1,3,0,0,49,2,0
0,4,29,0,9,0,0,164,7,0
0,3,29,3,13,0,0,195,8,1
0,1,10,0,7,0,0,35,5,0
0,1,21,4,14,0,0,109,5,0
0,1,21,1,12,0,0,91,7,0
0,1,7,1,8,0,0,43,7,0
0,0,1,0,1,0,0,5,1,0
0,0,3,1,5,2,1,15,9,0
0,0,5,0,5,0,7,59,5,0
0,1,9,2,6,0,0,37,3,0
0,0,13,1,8,1,5,74,6,0
0,1,5,1,5,1,0,22,4,0
0,1,3,2,3,1,0,15,2,0
0,0,1,0,1,0,14,3,1,0
0,1,9,2,5,0,0,45,2,0
0,2,3,1,3,1,0,14,2,0
0,1,3,1,4,1,0,15,3,0
0,1,5,1,5,1,0,22,4,0
0,4,24,2,16,1,2,95,13,0
0,1,20,4,8,0,0,131,4,0
0.141919,1,34,9,20,2,0,185,14,1
0,1,4,2,8,0,0,28,2,0
0,1,49,13,40,2,0,267,15,0
0,0,6,3,7,0,0,46,0,0
0,0,12,2,12,0,2,103,12,0
0,1,19,3,29,1,0,77,17,0
0,0,8,3,6,0,0,49,3,0
