CC,LCOM5,WMC,CBO,RFC,DIT,NOC,LOC,NPM,isExistBug
0.948718,1,4,1,3,3,0,19,10,0
0,1,6,1,3,3,0,28,10,0
0.402857,1,27,1,6,2,4,128,10,0
0,1,6,0,1,0,0,23,1,0
1,1,1,0,1,0,0,9,1,0
0,1,10,1,3,2,2,46,12,0
0.682927,1,6,1,1,3,0,35,10,0
1,1,1,0,1,0,0,9,1,0
0,0,1,1,1,3,0,7,13,0
0,1,4,1,5,0,0,22,4,0
0,0,4,0,4,0,0,21,4,0
0,1,30,0,3,0,0,105,3,0
0.375394,1,16,4,9,1,0,74,4,0
0,3,59,4,14,0,0,284,7,1
0,1,17,2,9,1,0,112,2,0
0.4,1,17,0,10,0,0,65,10,1
0.106132,3,21,5,9,1,0,122,5,0
0.0747508,2,26,5,9,1,0,164,5,1
0,2,2,1,2,1,0,13,2,0
0,0,8,0,8,0,1,39,8,0
0,0,6,1,6,0,0,30,6,0
0,0,4,0,4,0,0,21,4,0
0,0,4,1,4,1,0,21,12,0
0,1,11,6,14,1,0,88,9,0
0.237037,1,20,1,10,1,0,87,9,1
0,0,12,3,14,1,0,112,12,0
0,0,3,3,6,0,0,28,1,0
0,1,8,2,6,0,0,28,5,0
0.182622,1,34,5,32,1,0,189,8,0
0,0,4,0,2,0,0,21,2,0
0,1,4,0,1,0,0,15,1,0
0,1,4,0,4,0,0,24,4,0
0,2,5,1,6,0,0,26,0,0
0,0,1,1,2,0,0,8,1,0
0,1,8,3,4,1,0,63,4,0
0.119681,1,22,3,12,1,0,123,12,1
0,1,4,3,8,1,0,29,4,0
0,1,5,1,2,0,0,16,1,0
0,5,6,0,6,0,0,40,6,0
0,1,7,3,7,0,0,53,5,0
0,1,11,0,5,0,0,38,5,0
0,1,2,1,1,0,0,11,1,0
0,0,2,1,2,0,0,26,2,0
0,1,1,1,2,0,0,6,1,0
0,1,11,2,4,0,0,53,4,0
0,0,10,1,10,1,0,60,10,0
0.498008,1,33,1,12,1,0,139,12,1
0,2,12,0,11,0,0,54,11,0
0,0,4,2,5,0,0,22,4,0
0,0,4,2,5,0,0,23,4,0
0.178476,1,110,7,82,0,0,418,66,1
0,2,2,0,2,0,0,13,2,0
0,1,6,1,6,0,0,38,3,0
0.297674,1,16,1,8,1,0,70,7,1
0,0,11,3,4,0,0,32,1,0
0,0,3,0,3,0,0,22,3,0
0,0,2,0,2,0,0,15,2,1
0,1,20,0,9,0,0,93,9,0
0,2,17,0,5,0,0,82,4,0
0,1,29,0,1,0,0,137,1,0
0,0,1,0,1,0,0,7,1,0
0.274678,1,16,0,8,0,0,73,7,1
0,0,0,0,0,0,0,8,0,0
0,0,0,0,0,0,0,27,0,0
0,0,0,0,0,0,0,24,0,0
0,0,0,0,0,0,0,16,0,0
0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,0,0,28,0,0
0,0,0,0,0,0,0,7,0,0
0,2,12,0,10,0,0,70,10,1
0,1,40,5,21,1,0,222,7,1
0,1,11,1,2,1,0,82,1,1
0,2,5,1,3,0,0,27,3,0
0,2,10,2,3,0,0,29,2,0
0.198238,1,9,6,11,1,0,71,5,0
0.197324,1,35,3,22,1,0,172,14,1
0.304762,1,16,1,8,1,0,70,7,1
0,1,12,1,5,0,0,51,4,0
0,0,7,0,7,0,0,36,7,0
0,0,3,2,5,0,0,21,2,0
0,16,33,0,33,0,0,137,33,0
0,1,22,0,5,0,0,111,3,0
0,2,8,0,4,0,0,39,3,0
0,2,7,0,5,0,0,50,5,0
0,1,10,0,1,0,0,28,1,0
0,1,7,0,1,0,0,21,1,0
0,1,10,2,5,0,1,57,3,0
0,1,14,1,8,0,0,95,4,0
0,0,3,1,4,1,0,16,7,0
0,1,25,5,16,1,0,126,11,1
0,1,1,0,1,0,0,7,0,0
0,1,8,2,5,1,0,56,4,0
0,0,11,1,12,1,0,59,23,0
0,1,12,0,12,0,1,57,12,0
0,1,2,0,1,0,0,17,1,0
0.140436,1,58,0,11,0,0,240,10,0
0,1,1,1,1,0,0,8,0,0
0,1,4,0,3,0,0,22,3,0
0,2,11,5,9,1,0,86,5,1
0.241158,1,12,2,10,1,0,88,8,0
0,1,33,8,34,1,0,204,21,0
0,0,6,1,6,1,0,30,6,0
0,1,10,3,11,1,0,61,5,0
0.345946,1,16,1,8,1,0,67,7,1
0.169312,1,16,1,8,1,0,96,7,1
0.273504,1,16,1,8,1,0,72,7,1
0,1,1,1,1,1,0,6,1,0
0,1,2,1,2,1,0,12,2,0
0.190476,1,16,1,8,1,0,89,7,1
0.115942,1,16,1,8,1,0,125,7,1
0.242424,1,16,1,8,1,0,77,7,1
0,1,26,2,18,0,0,127,17,0
0,2,14,2,26,0,0,172,12,0
0,0,15,2,4,0,0,52,1,0
0,0,2,0,2,0,0,15,2,0
0,4,11,2,6,0,0,67,4,0
0,2,2,2,2,0,0,30,2,0
0,4,11,1,5,0,0,96,4,0
0,1,5,0,3,0,0,43,3,0
0,1,7,1,3,0,0,37,2,0
0,0,1,0,1,0,0,19,1,0
0,1,4,1,2,0,0,7,1,0
0,1,14,0,4,0,0,76,4,0
0.324873,1,16,1,8,1,0,67,7,1
0,1,5,0,4,0,0,26,4,0
0,0,2,1,4,0,0,24,2,0
0,1,9,0,3,0,0,39,3,0
0,1,26,3,7,0,0,276,5,0
0,1,3,3,3,0,0,26,3,0
0,1,1,1,1,0,0,12,1,0
0,1,2,0,2,0,0,25,2,0
0,0,2,0,2,0,0,13,2,0
0,0,3,0,2,0,0,17,2,0
0,1,1,0,1,0,0,11,0,0
0,1,1,0,1,0,0,6,1,0
0,0,2,0,2,0,0,12,2,0
0,1,9,0,7,0,0,55,7,0
0,1,34,0,18,0,0,150,18,0
0,2,9,1,7,0,0,53,5,0
0,1,12,1,8,0,0,76,7,0
0,0,2,0,2,0,0,16,2,0
0,3,9,0,4,0,0,50,4,0
0,1,4,0,3,0,1,19,3,0
0,6,19,2,15,0,0,77,13,0
0.641304,2,8,0,2,0,0,36,2,0
0.345946,1,16,1,8,1,0,65,7,1
0,1,5,0,3,0,2,27,3,0
0,1,30,2,8,1,0,162,7,0
0,1,13,1,5,0,0,99,5,0
0,1,16,1,12,0,0,133,8,1
0,7,7,3,17,0,0,115,7,0
0,0,2,0,2,0,0,12,2,0
0,2,12,1,12,0,1,59,9,0
0,0,2,0,2,0,0,12,2,0
0,2,13,2,16,1,0,86,19,0
0,2,56,10,35,0,0,284,14,0
0,1,1,0,1,0,0,8,1,0
0,3,30,2,17,0,0,130,13,0
0,1,10,2,3,0,0,78,1,0
0,1,3,2,3,0,0,41,1,0
0,2,2,0,2,0,0,12,2,0
0,1,2,0,2,0,0,17,2,0
0,1,6,0,1,0,0,39,0,0
0,1,4,4,6,0,0,29,1,0
0,0,6,1,6,0,1,30,6,0
0,0,4,1,8,1,0,21,10,0
0,0,6,2,10,2,1,30,12,0
0,0,4,1,8,3,0,21,16,0
0,0,6,1,6,0,1,30,6,0
0,0,4,1,8,1,0,21,10,0
0,1,14,3,12,0,0,61,7,0
0,1,4,2,4,1,0,19,3,0
0,1,5,5,10,1,0,33,5,0
0,1,3,2,2,1,0,15,1,0
0.333333,1,16,1,8,1,0,64,7,1
0.333333,1,16,1,8,1,0,64,7,1
0.304762,1,16,1,8,1,0,68,7,1
0,1,1,1,1,1,5,8,2,0
0,0,3,0,3,0,4,30,3,0
0.331658,2,11,6,7,1,0,69,2,0
0,1,3,0,1,0,0,16,1,0
0,2,14,5,6,1,0,77,2,0
0.0757781,2,60,9,44,0,0,300,38,0
0.162791,1,17,3,6,0,0,112,1,0
0,2,3,1,5,0,0,21,3,0
0.246944,1,7,17,25,2,0,101,3,1
0,1,2,1,1,0,0,12,1,0
0.321244,2,39,8,17,1,0,221,4,1
0,1,4,1,2,0,0,41,1,0
0,1,11,2,6,0,0,50,2,0
0,2,32,2,16,0,0,205,6,0
0.370787,1,10,2,3,1,1,55,1,0
0,2,2,2,2,1,0,13,2,0
0,2,4,0,4,0,0,22,4,0
0,1,2,3,2,1,0,13,2,0
0,1,7,1,8,0,1,45,7,0
0,1,5,1,3,0,15,39,0,0
0,1,4,0,1,0,0,36,1,0
0,1,2,0,1,0,0,10,1,1
0,2,4,0,4,0,9,40,1,0
0,1,4,0,4,0,0,24,4,0
0,1,5,0,5,0,0,39,5,0
0,1,3,2,2,0,0,20,0,0
0,0,1,1,1,1,0,8,1,0
0,1,3,2,4,1,0,19,3,0
0,1,2,1,5,0,0,77,0,0
0,2,2,2,3,0,0,17,1,0
0,2,18,5,14,0,0,122,6,0
0,1,1,1,2,0,0,9,1,1
0,1,1,2,3,0,0,16,1,0
0,2,3,2,5,0,0,20,3,0
0,1,1,3,3,2,0,15,2,0
0,1,19,3,12,0,0,103,2,0
0,0,11,1,5,0,1,64,4,0
0,1,10,2,9,0,0,64,4,1
0,1,7,1,5,0,0,31,4,0
0,2,9,1,7,0,0,41,6,1
0,1,26,1,9,0,0,152,6,0
0.904348,0,4,1,2,0,0,39,2,0
0,3,7,0,3,0,0,44,3,1
0,1,7,0,7,0,0,43,7,0
0,1,7,11,12,1,0,55,8,0
0,1,1,2,4,0,0,11,1,0
0,2,4,5,12,0,0,58,2,0
0,1,1,2,1,0,0,8,1,0
0.140515,2,25,7,26,1,0,205,19,0
0,1,1,10,18,1,0,39,2,0
0,1,7,6,9,1,0,50,6,0
0.0456413,2,61,11,47,1,0,533,28,1
0.618076,1,14,7,24,1,0,142,9,0
0,1,4,6,4,1,0,30,4,0
0,2,9,5,10,1,0,56,8,0
0,1,3,5,12,1,0,42,4,0
0.291755,1,31,3,13,3,0,142,13,1
0.101436,4,179,21,116,1,0,1011,87,1
1,1,1,2,3,0,0,6,1,0
1,1,1,2,3,0,0,6,1,0
1,1,1,2,3,0,0,6,1,0
0,1,2,2,3,0,0,7,1,0
0,1,1,1,1,0,0,6,1,0
0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,8,0,0
0,0,0,0,0,0,0,8,0,0
0,1,12,5,15,1,0,91,10,1
0,1,7,2,8,0,0,49,6,0
0,1,18,4,16,1,0,88,10,1
0,1,9,1,7,0,0,45,6,0
0,0,12,3,12,2,0,104,12,0
0,0,18,3,21,0,0,124,15,1
0,0,11,3,11,2,0,96,11,0
0.291755,1,31,3,13,3,0,179,13,1
0,1,16,1,5,0,0,66,1,0
0,1,39,8,36,2,0,192,99,0
0.124567,2,127,17,122,1,1,717,81,1
1,1,1,2,3,0,0,6,1,0
1,1,1,2,3,0,0,6,1,0
0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,9,0,0
0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,9,0,0
0,0,0,0,0,0,0,8,0,0
0,0,30,8,32,1,0,212,27,1
0.234848,1,22,8,21,1,0,131,11,1
0,1,10,1,10,0,0,94,10,0
0.304762,1,16,1,8,1,0,70,7,1
0.292994,1,31,2,13,3,0,180,13,1
0,1,18,9,24,1,0,138,13,0
0,0,19,6,22,1,0,145,18,0
0.125678,1,168,23,118,1,0,808,66,1
0,0,12,3,12,2,0,104,12,0
0,0,5,1,6,0,0,39,4,1
0,4,56,15,96,1,0,292,48,0
0,2,11,15,50,1,0,191,3,0
0.301038,1,35,10,30,1,0,184,1,0
0.13308,1,19,3,9,0,0,94,6,0
0,0,3,6,10,1,0,33,3,0
0,0,6,1,6,0,0,33,6,0
0,1,5,2,6,0,0,29,5,0
0,1,7,2,6,0,0,31,5,0
0.345946,1,16,1,8,1,0,65,7,1
0.281938,1,16,1,8,1,0,72,7,1
0.349727,1,16,1,8,1,0,66,7,1
0.345946,1,16,1,8,1,0,65,7,1
0.349727,1,16,1,8,1,0,66,7,1
0,1,9,12,13,1,0,59,2,1
0.686221,1,8,38,63,1,0,231,2,0
0.880734,0,16,3,16,2,0,86,16,0
0,0,6,3,10,2,1,34,12,0
0.711326,1,8,35,62,1,0,229,2,0
0.990826,0,16,3,16,2,0,86,16,0
0,1,4,2,4,1,0,26,4,0
0,1,1,5,2,1,0,11,1,0
0,0,6,5,6,1,0,33,6,0
0,1,2,5,7,2,0,20,17,0
0,1,2,9,6,1,0,19,1,0
0,1,2,6,10,2,0,19,17,0
0,1,1,8,6,1,0,12,1,0
0,1,4,4,7,2,0,25,18,0
0,1,11,13,23,2,0,52,16,0
0,1,1,6,5,2,0,15,16,0
0,1,4,1,4,1,6,25,4,0
0,1,19,2,8,0,6,106,8,0
0,0,5,0,5,0,0,26,5,0
0,1,5,3,4,1,0,32,6,0
0.20632,1,33,2,19,1,0,190,17,1
0,1,10,3,8,1,0,81,5,0
0,1,15,4,16,1,0,66,8,0
0,1,3,4,11,0,0,43,2,0
0.296296,1,16,1,8,1,0,70,7,1
0.313726,1,16,1,8,1,0,69,7,1
0,0,3,1,3,0,0,25,3,0
0,1,9,0,6,0,0,40,6,0
0.552727,1,1,5,14,0,0,72,1,0
0,0,1,2,1,1,0,9,1,0
0,2,6,5,8,1,0,39,5,0
0,2,8,5,12,1,0,70,6,0
0,2,7,4,7,1,0,43,5,0
0,1,22,14,26,1,0,140,18,0
0.326667,1,29,6,16,1,0,131,11,1
0.38342,1,35,6,20,1,0,162,13,1
0.279261,1,5,30,36,0,0,116,3,0
0.325942,1,29,5,15,1,0,133,11,1
0.368421,0,2,1,2,0,0,21,2,1
0.435407,1,17,2,6,0,0,61,6,1
0.342593,1,21,3,8,1,0,97,8,1
0.400922,1,37,11,20,2,0,179,14,1
0,1,17,1,14,1,0,146,14,1
0,0,2,0,2,0,0,16,2,0
0,2,22,4,20,1,0,172,20,1
0,8,98,16,92,1,0,747,77,1
0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,8,0,0
0,0,0,0,0,0,0,8,0,0
0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,5,0,0
0.332016,1,15,1,6,1,0,77,6,1
0.29443,1,22,2,8,2,0,101,8,1
0.323077,1,16,1,6,2,0,90,6,1
0.40591,1,37,11,18,2,0,177,14,1
0.34297,2,44,11,25,2,0,221,20,1
0.32342,2,51,12,31,2,0,246,22,1
0,1,1,4,1,2,0,7,5,0
0.343874,1,5,9,27,0,0,54,5,1
0.376263,5,17,16,25,1,0,243,7,0
0,1,6,3,12,1,0,40,6,0
0,0,4,1,5,0,0,22,4,0
0.587209,2,30,55,117,0,0,630,28,0
0,1,1,4,7,0,0,13,1,0
0,1,1,1,1,0,0,6,1,0
0,1,1,1,1,0,0,6,1,0
0,1,6,5,6,0,0,25,1,0
0,1,1,2,1,0,0,6,1,0
0,1,1,2,1,0,0,7,1,0
0,1,1,2,1,0,0,7,1,0
0,1,1,2,1,0,0,7,1,0
0,1,1,2,1,0,0,7,1,0
0,1,2,3,5,0,0,11,1,0
0,1,2,2,4,0,0,10,1,0
0,1,1,2,4,0,0,9,1,0
0,0,1,2,2,1,0,7,9,0
0,2,73,30,82,1,0,416,30,1
0,1,1,1,2,0,0,7,1,0
0.279283,1,13,43,77,0,0,358,5,0
0.57439,1,10,37,66,2,0,206,13,0
0,1,1,1,1,0,0,6,1,0
1,1,1,1,1,0,0,6,1,0
0,1,1,1,1,0,0,6,1,0
0,1,1,1,1,0,0,6,1,0
0,1,1,2,1,0,0,8,1,0
0,1,1,2,1,0,0,8,1,0
0,1,1,2,1,0,0,8,1,0
0,1,1,2,1,0,0,8,1,0
0,1,1,2,1,0,0,7,1,0
0,1,1,2,1,0,0,7,1,0
0.822076,1,27,44,120,2,0,541,33,0
0,1,1,5,3,1,0,12,1,0
0,4,12,2,9,0,0,57,9,0
0.445161,1,15,3,9,0,0,61,8,1
0.84,1,2,2,4,0,0,19,1,0
0,1,2,2,4,0,0,18,2,0
0.84,1,2,2,4,0,0,19,1,0
0,1,15,3,14,0,0,87,14,0
0,1,13,2,12,0,0,69,12,0
0,1,5,1,5,1,3,44,5,0
0,1,18,10,25,1,0,80,9,0
0,2,30,11,35,2,0,172,27,1
0,1,18,9,24,1,0,90,10,0
0,1,23,12,32,2,0,128,17,0
0.0970395,1,48,12,41,1,0,220,13,0
0,12,12,26,24,1,0,75,12,0
0,2,13,9,21,0,0,70,2,0
0,1,20,6,27,1,0,122,12,0
0,1,72,17,69,1,0,307,29,0
0,1,40,13,50,1,0,206,22,0
0,1,21,12,31,2,0,137,20,0
0.333333,1,111,10,91,1,0,520,31,0
0,0,5,2,9,3,0,25,17,0
0.79966,2,4,27,48,2,0,193,12,0
0.873396,1,26,41,118,2,0,521,31,0
