CC,LCOM5,WMC,CBO,RFC,DIT,NOC,LOC,NPM,isExistBug
0,2,41,8,30,1,1,246,9,1
0,0,1,0,1,0,0,5,1,0
0,1,10,2,13,1,0,85,1,0
0,1,8,2,8,1,0,96,0,0
0.0249307,4,55,16,52,1,2,351,70,1
0,0,5,4,5,0,1,7,0,0
0,0,2,2,2,0,1,12,0,0
0,0,6,5,6,0,3,27,0,0
0,0,2,1,2,0,3,5,0,0
0,0,4,4,4,0,3,6,0,0
0.566667,2,13,10,17,1,0,98,1,0
0,1,3,3,5,1,0,25,1,0
0,1,7,10,11,1,0,50,1,0
0,2,7,8,15,1,0,47,1,1
0,1,2,5,4,0,0,20,2,0
0,1,41,16,25,1,0,267,2,1
0.538462,2,9,10,18,1,0,66,1,0
0,1,17,16,29,1,0,139,1,1
0,2,5,16,14,1,0,43,1,1
0,1,190,44,127,0,0,1172,0,1
0,1,2,4,3,0,0,25,1,1
0,1,18,0,4,0,0,83,1,1
0,1,45,6,44,0,0,293,18,1
0,0,4,0,4,0,0,58,4,0
0,1,6,3,8,1,0,45,9,0
0,1,64,20,47,0,0,413,0,1
0,1,37,11,35,0,0,281,0,1
0,1,28,12,57,1,2,146,68,1
0,1,10,12,7,0,0,78,2,0
0,7,54,26,38,1,0,349,0,1
0,5,22,12,16,1,0,118,3,0
0,4,5,9,6,1,0,22,3,0
0,4,13,2,12,1,3,81,11,1
0,0,3,0,3,0,1,25,3,0
0,0,2,0,2,0,6,51,2,0
0,1,89,10,37,0,0,485,5,1
0,1,18,1,4,0,0,65,4,0
0,2,7,1,2,0,0,174,0,0
0,1,43,12,51,0,1,513,22,1
0,14,92,25,100,0,6,999,62,1
0.0105228,1,559,33,308,0,7,4521,88,1
0.452229,1,6,1,5,0,0,45,3,0
0,0,6,5,6,0,1,24,0,0
0,0,4,2,4,0,1,18,0,0
0,0,4,5,4,0,1,6,0,0
0,0,5,5,5,0,1,7,0,0
0,0,2,0,2,0,1,4,0,0
0,0,4,3,4,0,1,6,0,0
0,1,3,2,3,1,0,22,2,0
0,1,6,2,7,2,0,61,14,1
0,1,4,2,4,2,1,37,12,1
0,3,65,8,27,1,2,390,9,1
0,1,15,4,4,0,0,86,2,1
0,1,6,5,6,0,1,85,0,1
0,0,2,2,2,0,3,10,0,0
0,1,32,3,17,0,1,202,1,0
0,1,19,2,12,0,1,103,0,1
0.177465,2,66,16,62,1,0,337,69,1
0.0853659,2,90,20,78,2,1,419,74,1
0,5,23,8,31,2,0,130,13,0
0,5,23,14,16,1,0,138,0,0
0,1,8,8,11,1,0,50,3,0
0,5,6,8,7,1,0,22,1,0
0,1,11,5,5,1,0,54,6,0
0.0371179,1,79,16,69,1,0,413,73,1
0,1,27,1,15,0,0,162,14,0
0,2,11,3,9,1,0,91,9,0
0,0,0,0,0,0,2,6,0,0
0,1,3,5,6,3,0,13,74,1
0,2,4,2,4,3,0,15,82,0
0.594595,2,6,0,4,0,0,30,3,0
0,1,128,6,49,0,0,656,8,1
0,4,68,9,58,0,0,552,28,1
0,1,12,5,13,0,0,59,0,1
0,2,5,3,8,1,0,21,8,0
0.0653789,1,131,33,102,0,0,739,0,1
0.101593,4,198,35,135,2,2,1010,81,1
0,1,41,13,33,1,3,187,8,1
0,1,28,8,31,1,0,187,5,0
0,0,9,3,4,2,0,46,10,0
0,2,31,6,25,2,0,174,12,1
0.172414,1,15,1,8,1,1,67,7,0
0,2,4,5,4,1,1,18,0,0
0,1,9,4,10,1,0,55,5,1
0,1,22,3,13,1,0,101,8,0
0,0,1,0,1,0,0,5,1,0
0.0812721,3,23,14,27,1,0,140,1,1
0,2,6,10,10,1,0,43,1,1
0,2,7,13,9,1,0,45,1,1
0,1,19,0,13,0,0,95,10,1
0,1,19,6,21,0,0,116,6,0
0,0,8,2,8,0,6,50,8,0
0,1,7,1,6,0,7,36,5,1
0,0,6,0,6,0,4,47,6,1
0,1,5,0,5,0,0,38,0,0
0,1,59,12,36,0,0,298,6,1
0,1,28,8,23,0,0,200,0,1
0,0,2,2,2,1,3,20,8,0
0,0,4,1,4,1,7,49,12,0
0.277487,1,19,1,13,0,0,77,10,0
0,1,3,1,4,0,0,17,1,0
0,1,7,1,7,0,6,74,5,0
0,1,12,0,8,0,0,65,8,1
0,1,77,11,44,0,0,511,2,0
0.0449658,5,35,20,34,1,0,219,2,1
0,3,31,22,32,1,0,214,2,1
0,2,10,13,10,1,0,66,3,0
0,1,30,11,26,0,0,190,2,1
0,1,30,12,23,1,0,195,3,0
0,0,7,6,7,0,2,14,0,0
0,0,6,3,6,0,2,8,0,0
0,0,4,5,4,0,2,6,2,0
0.136251,1,95,18,36,1,0,520,6,0
0,1,17,16,23,1,0,100,1,0
0,0,12,0,12,0,1,92,12,1
0.414815,1,20,1,14,1,0,96,13,0
0.161932,1,44,9,27,2,0,284,49,0
0.397059,1,26,1,5,0,0,184,4,1
0.367638,4,355,32,122,1,5,1655,44,1
0,0,0,0,0,0,2,117,0,0
0.600575,1,357,4,45,1,0,1149,7,1
0,1,7,0,7,0,0,115,7,1
0.632576,1,19,0,6,0,0,134,4,1
0,1,14,2,12,0,0,65,10,0
0,3,49,11,38,1,2,299,32,1
0,3,43,8,22,2,0,181,9,1
0,2,48,13,38,2,0,287,12,1
0,1,13,4,11,2,0,63,9,1
0.658824,1,11,3,8,1,2,75,8,1
0,1,9,1,12,1,0,48,16,1
0,2,21,4,16,2,1,98,9,1
0,4,12,6,10,1,0,51,17,1
0,1,40,4,15,1,0,114,21,1
0,6,6,1,6,1,12,31,15,0
0,2,28,6,19,1,0,148,21,1
0,2,32,4,16,2,0,167,9,1
0,1,39,5,28,2,1,234,11,1
0,0,1,1,1,0,3,3,1,1
0,0,3,0,3,0,4,24,3,1
0,1,7,6,9,3,0,33,8,1
0,1,20,0,13,0,1,105,11,1
0,0,4,4,4,1,1,64,16,1
0.559761,0,5,10,24,2,0,46,16,1
0,0,12,7,12,0,2,182,12,1
0.320322,0,12,13,31,1,1,126,12,1
0,0,2,1,3,1,0,23,3,1
0.45045,1,42,4,9,1,0,169,8,0
0.354023,7,34,13,45,1,0,288,13,1
0,1,2,3,3,0,20,19,2,1
0,0,7,3,7,0,0,99,4,1
0,1,13,7,17,1,0,80,18,1
0,1,17,2,13,1,3,65,7,0
0,1,25,13,33,2,0,152,25,1
0,2,38,4,21,2,0,277,11,1
0,1,10,3,13,0,0,102,6,0
0,0,1,0,1,0,31,27,1,1
0,0,1,1,1,0,0,13,0,0
0,2,6,2,7,0,0,48,4,0
0,1,3,2,3,1,0,14,8,1
0,2,33,13,22,0,0,208,5,1
0,0,2,1,2,0,1,4,2,0
0,1,25,20,37,2,2,135,27,1
0,3,7,5,9,1,0,32,15,1
0.24473,2,33,10,22,1,0,164,22,1
0.0484037,1,39,19,41,2,1,222,27,1
0,1,12,10,11,0,0,97,6,0
0.282297,2,13,8,21,1,3,60,16,1
0,5,6,2,9,2,0,17,8,1
0.105145,3,18,15,23,3,0,158,33,1
0,1,8,2,11,0,0,56,0,0
0.181308,1,30,7,20,1,0,156,21,1
0,1,4,2,3,1,0,19,8,0
0,1,34,8,29,2,2,144,8,1
0,1,5,6,9,1,0,35,7,0
0,1,7,5,14,1,2,35,2,0
0,1,13,8,20,1,0,64,16,1
0,7,25,7,24,0,22,161,11,1
0,2,3,3,7,2,0,17,11,0
0,1,22,4,14,1,0,105,9,0
0.555556,1,7,8,10,1,0,43,8,1
0.618217,1,87,7,25,1,0,294,11,1
0,1,60,8,28,1,0,210,21,1
0,1,3,4,7,1,1,30,5,1
0,1,17,14,25,1,0,87,13,1
0,1,24,3,16,2,0,118,8,1
0,1,12,3,15,2,0,72,8,1
0,0,1,0,1,0,1,15,1,1
0,0,3,1,3,0,12,46,3,0
0,1,9,4,9,1,17,57,7,1
0,0,11,12,11,0,2,118,11,1
0,5,24,14,27,1,3,179,23,1
0,5,16,3,18,0,4,239,15,1
0,1,8,1,15,1,2,40,17,1
0,1,40,7,16,3,0,192,8,1
0,1,16,1,16,0,0,126,13,1
0.5,1,2,4,3,1,1,29,1,1
0,0,1,2,1,0,2,13,1,1
0,1,23,1,14,0,0,215,14,1
0,0,1,3,1,1,2,9,3,0
0,0,5,1,5,0,0,51,5,0
0,1,11,8,20,2,0,60,9,1
0.507194,2,10,6,14,1,1,47,16,1
0.135189,1,25,7,26,2,0,164,9,1
0,1,8,3,9,1,0,113,6,1
0,1,11,5,12,1,1,66,4,1
0,0,3,1,3,0,1,27,3,1
0,1,6,9,13,2,0,44,7,1
0,0,1,3,2,1,0,17,3,0
0,0,6,4,6,0,12,19,6,1
0,2,7,7,11,2,0,27,19,1
0,2,25,3,13,2,0,166,10,1
0.381818,2,10,5,10,2,0,50,12,1
0,4,40,8,32,1,2,269,26,1
0,1,15,1,13,0,6,136,10,1
0,1,10,4,8,1,4,59,9,1
0,0,6,7,7,2,0,45,17,1
0,2,10,5,10,2,0,49,12,1
0.381818,2,10,5,10,2,0,50,12,1
0,1,6,5,6,1,0,37,6,0
0,1,6,5,6,1,0,41,6,0
0.381818,2,10,5,10,2,0,50,12,1
0,1,5,2,5,0,3,33,5,0
0,4,9,7,13,1,1,55,16,1
0,2,5,6,7,3,0,22,23,1
0.594128,1,27,16,24,0,0,137,2,1
0,1,52,6,26,2,0,241,9,1
0,1,51,8,34,2,0,195,9,1
0,0,2,1,2,1,7,40,7,1
0.18299,1,18,6,20,2,0,84,23,1
0.371585,1,33,9,26,2,1,146,24,1
0.109737,1,21,7,20,2,0,93,23,1
0.239718,1,28,6,20,2,0,117,22,1
0,1,5,7,6,1,6,35,15,1
0,1,15,5,21,2,1,78,7,1
0,1,13,8,19,2,1,58,21,1
0.390688,1,12,11,30,1,1,115,7,1
0,0,5,0,5,0,1,29,5,1
0,1,16,4,19,2,0,86,10,1
0,0,1,0,1,0,0,5,1,0
0,1,34,1,17,1,5,180,22,0
0,1,17,1,9,1,1,110,17,0
0,2,8,1,13,1,0,42,18,0
0,2,11,1,19,1,0,67,21,0
0,4,28,6,28,0,7,185,18,1
0,2,75,12,39,1,3,493,32,1
0,2,31,0,17,0,12,204,16,1
0.371373,1,34,3,19,0,5,182,17,1
0,1,12,1,5,0,9,77,4,1
0,0,4,1,4,0,6,39,4,1
0,0,1,0,1,0,0,5,1,0
0,0,1,0,1,0,0,5,1,0
0,1,13,6,8,0,0,86,1,0
0,1,9,0,2,0,0,61,1,0
0,1,3,4,5,2,0,22,34,1
0,1,1,4,4,2,0,9,33,1
0,1,22,2,7,1,0,167,7,0
0.227273,1,17,3,10,1,0,107,6,1
0,4,4,1,4,1,0,16,5,0
0,2,3,3,3,1,0,16,5,0
0.145957,1,27,8,27,1,2,209,23,1
0,1,12,1,11,0,1,76,0,0
0,2,20,2,10,1,1,89,16,0
0,1,26,2,21,1,1,131,21,0
0,1,10,2,6,1,0,37,6,0
0.434783,1,11,3,7,1,0,67,6,1
0,1,5,1,5,1,0,32,6,0
0,1,3,3,3,1,0,19,4,1
0,1,3,3,6,1,0,32,5,0
0,3,23,0,13,0,0,111,13,1
0.700365,7,48,0,13,0,0,776,13,1
0,1,32,3,26,0,0,196,9,1
0,1,8,0,4,0,1,53,3,1
0,0,1,0,1,0,0,21,0,1
0,1,3,3,4,1,0,19,3,1
0.132085,1,102,4,62,1,1,692,54,1
0,1,18,2,16,2,0,79,60,1
0,1,17,2,8,1,0,144,5,1
0,1,7,0,5,0,6,46,1,0
0,1,26,0,12,0,16,144,8,1
0,1,29,3,23,0,0,174,12,1
0.450161,6,18,0,6,0,0,102,6,0
0,2,15,4,16,1,0,119,8,1
0,2,9,0,3,0,0,41,2,0
0,1,2,0,1,0,0,9,1,1
0.134289,4,44,2,4,0,0,355,4,1
0,1,6,1,7,0,2,48,5,0
0,0,1,1,2,2,0,18,9,0
0,2,8,2,9,1,2,39,8,0
