CC,LCOM5,WMC,CBO,RFC,DIT,NOC,LOC,NPM,isExistBug
0,0,2,7,4,2,0,16,5,0
0,0,1,2,2,2,0,8,5,0
0.848485,0,5,9,6,2,1,30,5,1
0,1,5,6,4,4,2,21,15,0
0,0,1,3,2,5,0,6,13,0
0,0,1,10,8,4,1,13,12,0
0,0,3,9,9,3,2,20,11,0
0,0,1,4,2,5,0,8,15,0
0,0,1,4,4,1,4,17,4,0
0,0,3,2,3,0,10,13,3,0
0.46875,0,7,13,13,1,0,55,4,0
0,0,2,7,4,2,0,16,5,0
0,0,1,11,3,5,0,18,16,0
0,0,1,4,2,1,1,16,4,0
0,0,3,4,2,2,4,10,8,0
0,3,38,36,41,1,1,221,11,1
0,1,28,6,16,0,0,146,3,0
0,0,1,3,2,2,0,5,5,0
0,0,5,10,9,4,0,33,12,0
0,0,5,7,10,1,0,25,5,0
0,0,10,6,7,1,10,45,7,0
0,0,1,10,5,5,0,14,16,0
0,0,1,4,2,2,0,15,8,0
0,1,10,7,8,2,0,36,8,0
0,0,0,0,0,0,0,4,0,0
0,0,1,4,2,3,0,5,9,0
0,0,1,4,2,3,0,7,9,0
0,0,1,5,3,2,2,16,8,0
0,0,1,2,2,2,0,5,5,0
0.848485,0,5,9,6,2,1,30,5,1
0,0,1,2,2,1,12,8,4,0
0,0,1,2,2,2,0,8,5,0
0,0,1,2,2,2,0,8,5,0
0,0,1,2,2,3,0,5,6,0
0,0,1,1,2,2,0,3,5,0
0,0,1,1,2,2,0,3,5,0
0,0,1,2,2,2,1,8,5,0
0,0,1,2,2,3,0,3,6,0
0,0,1,2,2,2,1,8,5,0
0,0,1,2,2,2,0,13,5,0
0,0,1,2,2,3,0,7,6,0
0,0,1,2,2,2,1,9,5,0
0,0,1,2,2,2,8,8,5,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,2,1,10,5,0
0,0,1,3,2,3,0,13,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,2,7,8,5,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,3,0,5,6,0
0,0,1,2,2,2,0,8,5,0
0,0,0,1,0,1,0,2,3,0
0,2,8,12,11,4,0,37,23,0
0,0,1,2,2,3,0,5,12,0
0,3,12,4,9,2,1,45,14,0
0,1,7,3,8,3,4,33,15,0
0,0,1,2,2,4,0,7,16,0
0,0,1,2,2,4,1,7,16,0
0,0,2,2,3,5,0,10,18,0
0,0,1,2,2,4,0,5,16,0
0,0,1,2,2,4,1,5,16,0
0,0,2,2,3,5,0,10,18,0
0,1,7,4,5,2,7,31,11,0
0,0,1,2,2,3,0,5,12,0
0,0,1,2,2,3,1,9,12,0
0,0,1,2,2,4,0,6,13,0
0,3,15,15,18,3,1,63,19,0
0,0,1,2,2,3,1,7,12,0
0,0,1,2,2,4,0,5,13,0
0,0,1,2,2,3,0,5,12,0
0,1,27,1,5,0,0,118,5,0
0,2,4,1,3,0,0,17,2,0
0,1,12,2,6,0,0,60,3,0
0,2,5,0,3,0,0,14,3,0
0,1,10,0,9,0,0,24,9,0
0,2,7,0,6,0,0,32,6,0
0,10,28,3,13,0,0,123,11,0
0,4,9,4,11,0,0,43,6,0
0,0,0,0,0,0,0,2,0,0
0.103704,1,63,8,10,0,0,246,5,0
0,1,12,4,5,0,0,103,3,1
0,1,3,3,5,0,0,19,3,0
0,1,7,4,6,0,0,42,4,0
0,0,1,1,2,1,0,7,5,0
0,0,2,0,2,0,0,11,2,0
0,1,7,1,5,3,1,45,26,0
0,3,37,3,22,2,1,200,22,0
0,3,5,7,7,2,0,34,10,0
0,4,4,8,4,1,4,42,4,0
0,3,94,9,46,2,1,427,28,1
0,1,31,8,39,2,12,260,23,0
0,2,7,6,11,1,0,72,4,0
0,1,17,4,14,3,1,88,32,0
0,1,1,3,1,2,0,30,5,0
0,1,61,23,65,1,1,718,7,0
0,1,15,11,12,2,1,118,9,0
0,1,9,10,14,1,0,56,14,0
0,0,1,3,5,1,0,6,9,0
0,0,2,2,3,6,0,27,51,0
0,1,61,14,70,1,1,391,63,0
0,0,8,8,11,2,0,57,66,0
0,1,7,9,11,1,0,42,13,0
0,1,32,7,19,1,0,216,9,0
0,0,4,8,8,1,0,46,12,0
0.0400222,3,120,32,108,1,2,799,74,0
0,4,4,9,9,1,0,23,4,0
0,4,5,4,4,1,0,19,4,0
0,1,37,27,48,2,0,205,77,0
0,4,55,12,32,5,1,225,49,0
0.309091,1,10,8,9,1,0,64,5,0
0,0,13,8,13,0,4,128,8,0
0,4,35,12,33,0,2,224,26,1
0,0,0,1,0,0,0,3,0,0
0,7,44,10,36,4,1,200,27,0
0,1,91,8,47,0,0,418,30,0
0,1,3,4,6,1,0,14,4,0
0,1,5,3,5,1,0,23,5,0
0,1,4,2,5,0,2,31,2,0
0.126113,2,49,3,21,2,1,283,15,0
0.114865,2,48,7,29,2,1,299,17,0
0,2,19,14,18,0,0,167,9,0
0,1,26,7,18,0,1,160,13,0
0,5,56,12,38,0,1,275,28,0
0,3,6,3,6,1,2,30,26,0
0,2,8,3,3,2,0,24,2,0
0,0,1,2,2,2,0,5,27,0
0,1,11,1,10,0,0,58,9,0
0,1,139,44,46,0,0,688,3,0
0,1,119,28,32,0,0,528,9,0
0,9,14,9,24,0,2,167,13,0
0,2,17,3,15,0,7,114,14,0
0,0,1,2,2,1,2,7,5,0
0,3,6,3,7,1,0,36,8,0
0.135531,1,19,2,11,1,0,94,23,0
0,1,5,4,7,1,0,29,7,0
0,0,1,2,1,3,0,8,14,0
0,0,1,1,1,1,0,8,14,0
0,0,1,2,1,1,0,8,14,0
0,0,0,2,0,2,3,3,14,0
0,0,0,1,0,1,4,4,14,0
0,4,7,2,8,2,0,33,28,0
0,3,5,3,6,1,0,22,7,0
0,1,31,16,23,0,0,221,4,0
0,1,16,10,17,1,0,88,21,0
0,1,104,28,68,1,1,693,25,1
0,1,1,1,1,0,0,13,0,0
0,1,21,8,17,0,0,171,7,0
0.25,2,10,5,12,1,0,74,8,0
0,2,11,6,12,1,0,96,8,0
0,2,11,5,14,1,0,99,8,0
0.25,2,10,5,12,1,0,74,8,0
0,5,7,5,11,1,0,58,6,0
0,5,7,5,11,1,0,58,6,0
0.25,2,10,5,12,1,0,74,8,0
0,5,7,5,11,1,0,58,6,0
0.25,2,10,5,12,1,0,73,8,0
0,0,1,1,1,1,0,8,14,0
0,2,6,6,7,2,0,22,11,0
0,0,1,2,3,1,0,7,29,0
0,0,1,2,2,2,0,5,27,0
0.0406219,2,238,42,128,1,1,1449,23,1
0,0,1,3,1,3,0,8,14,0
0,0,1,2,1,2,0,7,14,0
0,3,6,6,8,2,0,33,9,0
0,3,6,6,8,2,0,36,9,0
0,4,128,13,38,0,2,693,19,0
0,1,1,1,1,0,0,6,1,0
0,1,5,1,3,0,0,27,3,0
0,2,7,5,8,2,0,27,2,0
0,0,1,3,2,1,0,5,21,0
0,1,6,4,7,1,0,30,7,0
0,0,1,2,1,1,0,9,14,0
0,0,1,1,1,1,0,8,14,0
0,2,5,4,6,1,0,46,7,0
0.155614,3,19,5,7,0,4,104,4,0
0.28115,1,19,7,12,1,0,87,9,0
0.280255,1,19,7,12,1,0,87,9,0
0,2,11,3,9,1,0,57,10,0
0,1,12,4,10,1,0,48,8,0
0,1,6,6,9,1,1,31,7,0
0.186869,2,18,2,12,1,1,66,21,0
0,0,1,2,1,3,0,7,14,0
0,0,1,3,1,2,0,20,14,0
0,0,2,3,3,1,0,10,15,0
0,0,1,2,1,2,0,7,14,0
0,2,6,4,5,0,8,55,4,0
0,0,0,11,0,0,0,12,0,0
0,2,5,3,5,1,0,19,6,0
0,1,20,7,15,0,0,165,10,0
0,1,1,1,1,0,0,6,1,0
0,1,17,4,5,0,1,60,2,0
0,1,14,6,12,0,0,120,7,0
0,1,2,1,2,0,0,13,2,0
0,0,2,3,3,1,0,11,3,0
0,0,0,1,0,1,3,3,2,0
0,1,98,6,36,0,1,453,24,0
0,1,6,1,5,0,0,34,4,0
0,1,10,0,6,0,0,44,6,0
0,7,55,6,30,0,1,241,20,0
0,1,2,0,2,0,0,11,2,0
0,1,5,0,1,0,0,67,1,0
0,1,4,0,1,0,0,22,1,0
0,1,59,1,25,0,1,257,24,0
0,2,6,2,13,1,0,26,30,0
0,1,33,0,17,0,0,131,17,0
0.0519608,1,132,6,52,1,0,593,35,1
0,1,4,0,2,0,0,25,2,0
0,1,9,2,7,0,0,57,6,0
0,1,2,0,2,0,0,25,2,0
0,1,5,1,3,0,0,20,2,0
0,1,9,0,7,0,0,101,6,0
0,1,64,2,15,0,0,234,2,0
0,2,4,1,2,2,0,37,2,0
0,2,16,0,13,0,0,95,13,0
0,0,1,0,1,0,0,9,1,0
0,0,4,0,4,0,1,19,4,0
0,1,42,13,19,0,0,205,3,0
0,0,1,0,1,0,0,12,1,0
0,9,27,1,11,0,0,96,9,0
0,1,3,0,1,0,0,13,1,0
0,1,1,0,1,0,0,9,1,0
0,2,9,7,10,1,0,133,4,0
0,1,2,4,4,5,0,10,13,0
0,1,3,1,3,0,0,7,3,0
0,1,6,7,12,0,0,39,1,0
0,2,14,6,17,4,1,53,12,0
0,4,41,14,31,0,0,177,16,0
0,0,6,0,3,0,1,22,3,0
0,1,25,2,24,0,0,175,18,0
0,0,3,1,2,1,0,22,5,0
0,2,8,3,13,0,0,44,8,0
0,1,2,1,2,0,0,13,2,0
0,2,4,2,5,0,0,21,3,0
0,1,2,1,2,0,0,15,2,0
0,2,4,2,5,0,0,21,3,0
0,1,16,10,23,0,0,109,5,0
0,0,2,3,5,0,0,16,2,0
0,2,71,13,53,0,0,524,29,0
0,1,1,0,1,0,0,7,1,0
0,1,1,1,2,0,0,6,1,0
0,1,1,1,2,0,0,7,1,0
0,1,1,3,2,0,0,12,1,0
0,1,3,0,2,0,0,16,2,0
0,1,1,0,1,0,0,11,1,0
0,1,1,2,2,0,0,6,1,0
0,0,2,4,3,1,0,12,2,0
0,1,3,0,3,0,0,17,3,0
0,1,2,2,3,0,0,14,1,0
0,0,3,2,4,0,0,22,3,0
0,0,0,0,0,0,2,2,0,0
0,1,16,5,9,0,0,181,9,0
0,1,10,5,12,0,0,135,8,0
0,1,72,31,53,0,0,414,11,0
0,0,1,0,1,0,0,5,1,0
0,0,0,0,0,0,0,2,0,0
0,1,18,5,15,1,0,189,15,0
0,1,8,3,5,1,0,80,5,0
0,1,4,2,3,1,0,42,3,0
0,1,7,3,7,3,0,84,29,0
0,1,27,18,23,0,0,159,4,0
0,1,1,1,1,0,0,3,1,0
0,1,4,1,3,0,6,23,3,0
0,1,1,3,1,2,0,8,5,0
0,1,2,3,4,1,0,12,4,0
0,1,8,6,5,1,0,24,4,0
0,1,2,3,4,1,0,12,4,0
0,1,8,6,6,1,0,24,4,0
0,1,3,4,4,1,0,11,4,0
0,1,4,5,4,1,0,15,4,0
0,1,10,9,8,2,0,65,19,0
0.144985,5,49,13,26,1,0,208,15,0
0.0601583,2,108,15,48,0,0,471,17,1
0,0,0,0,0,0,0,11,0,0
0,7,11,1,11,1,2,40,11,0
0,3,12,14,12,0,0,79,5,1
0,1,37,18,36,0,0,191,2,0
0,1,54,13,21,0,0,242,9,1
0,2,24,11,24,0,0,143,19,1
0,2,11,9,9,0,0,55,5,0
0,3,6,1,6,2,0,14,17,0
0.122696,13,134,37,104,0,37,1014,24,0
0,1,1,0,1,0,0,9,0,0
0,1,5,5,8,4,0,20,34,0
0,1,17,8,21,2,0,83,16,0
0,2,7,0,5,0,0,34,5,0
0,1,12,6,11,1,0,66,9,0
0,1,56,5,26,2,0,226,10,0
0,1,8,10,11,0,0,48,5,0
0,0,6,6,10,2,0,37,75,0
0,1,43,0,42,0,0,356,42,0
0.75,2,28,8,33,1,0,866,49,0
0,1,19,7,28,1,0,145,42,0
0.733831,1,25,19,38,1,0,356,43,0
0.132,1,27,8,34,1,0,267,50,0
0.411765,1,20,20,33,1,0,476,37,0
0.488704,1,22,6,29,1,0,694,46,0
0,1,4,2,2,1,0,39,26,0
0,78,92,1,93,1,0,389,116,0
0,1,12,1,12,1,0,235,35,0
0,1,3,2,4,1,0,81,27,0
0.520548,1,8,11,15,1,1,136,29,0
0.431535,5,5,7,16,2,0,112,33,0
0.342105,1,7,6,8,1,0,42,7,0
0,0,0,1,0,3,0,1,23,0
0,0,0,1,0,3,0,1,23,0
0,0,0,1,0,3,0,1,23,0
0,0,0,1,0,3,0,1,23,0
0,0,0,1,0,3,0,1,23,0
0.313253,1,7,6,8,1,0,43,7,0
0,0,0,1,0,3,0,1,23,0
0,0,0,1,0,3,0,1,23,0
0,0,0,1,0,3,0,1,23,0
0,0,0,1,0,3,0,1,23,0
0,0,0,1,0,3,0,1,23,0
0,0,0,1,0,3,0,1,23,0
1,1,7,5,8,1,0,37,7,0
1,1,7,5,8,1,0,37,7,0
0.574684,1,25,6,38,1,0,674,49,0
0,6,11,0,6,0,0,96,6,0
0.477089,1,8,1,9,1,0,305,32,0
0.477306,1,68,4,60,0,0,859,43,0
0.0733368,39,40,3,55,1,0,398,64,0
0.373333,2,17,2,22,1,0,478,40,0
0.739048,1,13,1,14,1,0,231,37,0
0.550661,1,10,1,12,1,0,177,34,0
0.603226,1,38,2,36,1,0,623,58,0
0.53913,1,5,1,6,1,0,190,29,0
0.480453,1,24,1,25,1,0,338,48,0
0.586863,6,31,14,46,1,0,439,48,0
0.97561,1,8,1,9,1,0,118,32,0
0.764182,1,18,1,19,1,0,343,42,0
0.436399,1,10,9,18,1,0,162,33,0
0.132334,3,147,32,42,1,0,1105,27,0
0,1,2,1,2,0,0,10,1,0
0,1,11,7,7,0,0,32,1,0
0,1,3,3,3,0,0,16,1,0
0.173994,1,61,28,36,1,0,201,1,0
0,1,5,6,11,1,0,39,5,0
0,1,2,2,5,4,0,12,28,0
0,1,3,5,3,2,0,21,5,0
0,0,9,10,2,0,0,89,1,0
0,4,9,5,14,0,0,44,8,0
0,1,1,0,1,0,0,8,1,0
0,1,4,0,2,0,0,19,2,0
0,1,4,0,2,0,0,19,2,0
0,1,4,0,2,0,0,23,2,0
0,1,3,0,2,0,0,19,2,0
0,1,2,0,2,0,0,13,2,0
0,1,2,2,3,0,0,13,2,0
0,0,7,6,6,0,0,31,2,0
0,0,2,0,2,0,0,13,2,0
0,1,1,2,2,0,0,11,1,0
0,1,4,7,8,2,0,25,27,0
0,1,8,9,14,2,0,72,26,0
0,1,2,0,2,0,0,13,2,0
0.363036,1,13,11,10,3,0,68,12,0
0,1,2,4,3,1,0,28,25,0
0.628986,2,7,1,9,1,0,147,31,0
0.761986,1,23,1,24,1,0,561,47,0
0.191155,2,24,2,26,1,0,246,48,0
0,2,7,4,10,1,0,132,31,0
0.835766,40,46,10,58,1,0,842,65,0
0.132576,4,17,4,15,1,0,160,33,0
0.190751,1,23,2,24,1,0,377,47,0
0.690027,5,5,2,7,1,0,78,29,0
0.140696,2,24,14,49,1,0,293,46,0
0,0,6,1,6,3,0,27,19,0
0.377027,4,4,10,17,1,0,145,28,0
0,0,5,3,4,3,0,29,18,0
0.506284,1,13,9,16,1,0,225,32,0
0,1,13,3,8,0,4,85,8,0
0,1,33,9,15,1,0,125,9,1
0,1,5,1,4,0,0,36,4,0
0,1,11,5,8,0,0,57,8,0
0,1,29,3,23,0,0,189,9,1
0,0,71,25,29,0,0,412,5,0
0,1,7,4,6,1,0,33,4,0
0,2,48,9,36,0,0,266,21,0
0,4,4,0,4,0,0,21,4,0
0,10,160,35,91,1,1,828,63,1
0,2,2,1,2,0,0,6,2,0
0,1,1,1,1,0,0,6,1,1
0,0,2,3,2,1,0,37,9,0
0,0,3,3,4,1,0,26,10,0
0,3,48,14,33,0,0,331,8,0
0,2,3,2,3,0,0,11,2,0
0,2,2,1,2,0,0,6,2,0
0,1,9,3,4,0,0,38,2,0
0,0,1,3,2,1,0,9,9,0
0,1,22,10,11,2,0,70,30,0
0,1,6,6,11,2,0,32,68,0
0,2,72,13,31,1,1,308,25,1
0,0,3,2,5,1,0,11,11,0
0,2,6,4,10,2,1,21,39,0
0,2,7,5,12,2,0,29,40,0
0,2,7,3,12,2,0,24,40,0
0,5,52,8,27,0,8,205,23,1
0,1,5,1,6,1,0,19,28,0
0,0,19,4,15,1,7,57,34,0
0,2,15,2,13,2,0,72,41,0
0,2,4,3,7,1,0,16,27,0
0,2,5,4,8,1,0,25,28,0
0,2,5,4,8,1,0,24,28,0
0,2,6,2,10,3,0,15,45,0
0,2,4,3,6,1,0,16,27,0
0,3,12,5,12,2,0,37,41,0
0,2,6,3,10,2,0,25,39,0
0,2,4,3,7,1,0,16,27,0
0,2,5,4,8,1,0,24,28,0
0,2,6,3,10,2,0,16,39,0
