CC,LCOM5,WMC,CBO,RFC,DIT,NOC,LOC,NPM,isExistBug
0,1,4,3,8,1,0,19,4,0
0,4,52,14,40,2,0,208,35,0
0.0794393,1,98,14,81,2,0,388,41,0
0,2,10,5,5,0,0,35,2,0
0.0940594,1,26,9,31,1,1,121,10,0
0,1,5,3,5,0,0,23,4,0
0,3,4,5,5,2,1,22,24,0
0,1,32,7,20,1,0,114,15,0
0.0572917,6,42,8,30,1,1,173,20,0
0.262857,4,37,8,27,1,1,153,16,0
0.0781991,5,33,8,25,1,0,129,15,0
0.712428,26,27,11,46,0,0,573,26,0
1,1,1,4,5,1,0,10,1,0
1,1,1,4,5,1,0,10,1,0
1,1,1,3,1,1,0,5,1,0
1,1,1,3,1,1,0,5,1,0
1,1,1,4,5,1,0,10,1,0
1,1,1,3,1,1,0,5,1,0
0,1,2,2,2,1,0,8,1,0
1,1,1,3,1,1,0,5,1,0
1,1,1,2,1,1,0,5,1,0
1,1,1,2,1,1,0,5,1,0
1,1,1,1,1,6,0,7,129,0
1,1,1,4,5,1,0,9,1,0
1,1,1,3,1,1,0,5,1,0
0,1,2,2,2,1,0,8,1,0
1,1,1,3,1,1,0,5,1,0
1,1,1,4,5,1,0,10,1,0
1,1,1,3,1,1,0,5,1,0
0,1,1,4,5,1,0,10,1,0
1,1,1,3,1,1,0,5,1,0
0.716648,14,15,11,29,0,0,336,14,0
1,1,1,4,5,1,0,10,1,0
1,1,1,3,1,1,0,5,1,0
1,1,1,2,1,1,0,5,1,0
1,1,1,2,1,1,0,5,1,0
0,1,1,1,1,6,0,7,129,0
0,1,1,4,5,1,0,10,1,0
1,1,1,3,1,1,0,5,1,0
1,1,1,3,1,1,0,5,1,0
1,1,1,3,1,1,0,5,1,0
0,1,1,4,5,1,0,10,1,0
1,1,1,3,1,1,0,5,1,0
1,1,1,3,1,1,0,5,1,0
1,1,2,3,1,1,0,8,1,0
0.754397,13,13,11,28,0,0,283,13,0
1,1,1,4,5,1,0,10,1,0
1,1,1,1,1,6,0,7,129,0
0,1,1,3,1,1,0,5,1,0
1,1,1,3,1,1,0,5,1,0
0,1,1,4,5,1,0,10,1,0
1,1,1,3,1,1,0,5,1,0
1,1,1,3,1,1,0,5,1,0
1,1,2,3,1,1,0,8,1,0
1,1,1,3,1,1,0,5,1,0
1,1,1,2,1,1,0,5,1,0
0,1,28,8,31,0,0,148,18,0
0.0813309,1,33,14,41,0,0,155,21,0
0,1,5,3,9,0,0,28,4,0
0,2,5,9,11,0,0,38,4,0
0,1,5,9,12,0,0,48,1,0
0,0,0,0,0,0,0,2,0,0
0.0545229,5,48,16,61,2,0,251,29,0
0,1,5,3,9,0,0,28,4,0
0,1,4,11,22,0,0,58,3,0
0.320329,2,20,10,37,0,0,215,12,0
0.0287967,2,105,31,58,1,0,526,34,1
0,1,4,6,4,1,0,16,1,0
0,1,1,3,3,1,0,5,1,0
1,1,1,2,2,1,0,5,1,0
1,1,1,2,2,1,0,5,1,0
0,1,1,2,2,1,0,5,1,1
0,1,1,1,1,1,0,5,1,1
0,1,1,1,1,1,0,5,1,0
1,1,1,1,1,1,0,5,1,0
1,1,1,1,1,1,0,5,1,0
0,1,1,2,2,1,0,5,1,0
0,1,1,4,3,1,0,7,1,0
0,1,1,5,3,1,0,5,1,0
0,1,1,4,3,1,0,7,1,0
0,1,1,3,2,1,0,6,1,0
0,1,1,3,2,1,0,6,1,0
0,1,1,1,1,1,0,5,1,0
0,1,1,1,1,1,0,5,1,0
0,1,1,5,3,1,0,5,1,0
0,1,1,3,2,1,0,5,1,0
0,1,1,1,1,1,0,5,1,0
0,1,1,2,2,1,0,5,1,0
0,1,1,2,1,1,0,5,1,0
0,1,1,1,1,1,0,5,1,0
0,1,1,2,1,1,0,5,1,0
0.0330148,1,98,36,99,1,0,472,34,1
0,0,4,0,4,0,0,19,4,0
0,2,50,5,32,0,3,206,28,0
0.0302542,1,202,59,156,1,0,1013,38,1
0,3,3,3,4,1,0,17,3,0
0,1,4,3,7,1,0,24,1,0
0,1,1,1,1,1,0,6,1,0
0,1,4,4,5,1,0,17,1,0
0,1,4,5,8,1,0,28,1,0
0,1,4,2,3,1,0,21,1,0
0,1,4,2,3,1,0,25,1,0
0,1,21,17,7,0,0,66,1,0
0,1,4,2,3,1,0,22,1,0
0,0,4,0,4,0,0,19,4,0
0,1,12,6,19,0,1,51,9,0
0,2,5,2,3,1,4,18,5,0
0.211538,2,12,7,11,2,0,61,5,0
0.709677,2,4,5,7,2,0,24,5,0
0,2,5,5,7,2,0,23,6,0
0.878661,1,31,14,4,0,0,84,3,0
0.09375,1,33,7,30,0,1,190,13,0
0,2,14,0,10,0,1,68,10,0
0,0,0,1,0,1,0,3,13,0
0,0,2,1,4,2,0,9,8,0
0,0,2,1,4,1,1,13,6,0
0,0,8,8,18,2,1,82,14,0
0,0,2,1,4,1,0,12,6,0
0,0,2,1,4,1,2,12,6,0
0,2,4,2,7,3,0,24,18,0
0,0,2,1,4,1,0,11,6,0
0,0,2,1,4,1,0,12,6,0
0,0,1,1,2,2,0,7,7,0
0.348684,0,9,1,8,1,0,54,10,0
0,0,2,1,4,1,0,12,6,0
0,0,2,1,4,1,0,12,6,0
0,0,4,1,6,2,0,23,10,0
0,0,2,1,4,1,1,11,6,0
0,0,2,1,4,1,0,12,6,0
0,0,2,1,4,1,1,12,6,0
0,0,2,1,4,2,0,13,8,0
0,0,2,1,4,2,0,13,8,0
0,0,2,1,4,1,2,13,6,0
0,0,2,0,2,0,0,11,2,0
0,3,159,17,57,0,0,539,6,1
0,2,65,14,40,1,0,195,20,0
0,7,12,8,18,1,0,61,7,0
0,13,13,4,13,1,0,46,13,0
0,4,17,8,10,1,0,49,7,1
0.359408,1,72,10,37,1,6,350,31,0
0,3,4,1,3,0,0,21,2,0
0.600707,2,51,4,26,1,2,234,27,0
0.1946,54,58,3,71,0,0,509,54,0
0,0,9,1,10,0,2,54,9,0
0.340557,1,14,1,10,0,2,78,10,0
0,4,6,4,8,1,0,31,10,0
0,4,6,4,11,1,0,31,10,0
0,1,24,2,19,1,0,116,18,0
0.161943,1,21,2,31,1,0,104,18,0
0,6,8,4,10,3,0,41,40,0
0.183957,1,92,2,31,0,0,485,22,0
0,2,58,12,59,2,1,267,32,0
0,0,6,6,7,2,4,24,46,0
0.880952,3,13,3,7,4,2,53,50,0
0.0469484,1,133,27,81,2,0,563,53,0
0,1,1,1,2,0,0,5,1,0
0.142667,1,73,14,50,3,0,409,55,0
0,4,16,3,18,0,0,80,12,0
0.526918,19,38,17,73,0,0,581,32,0
1,1,1,2,1,1,0,5,1,0
1,1,1,2,1,1,0,5,1,0
1,1,1,2,1,1,0,5,1,0
1,1,1,2,1,1,0,5,1,0
1,1,1,2,1,1,0,5,1,0
0,1,1,2,1,1,0,5,1,0
0.58502,1,24,18,16,1,0,96,2,1
0,1,10,2,9,0,0,51,8,0
0,3,3,2,3,0,0,13,3,0
0,1,15,2,9,0,0,58,3,0
0.175105,7,149,46,174,2,2,1011,99,1
0,1,1,1,1,0,0,6,0,0
1,1,1,2,1,1,0,7,1,0
1,1,1,2,1,1,0,7,1,0
1,1,1,2,1,1,0,7,1,0
1,1,1,2,1,1,0,7,1,0
0,1,1,2,1,1,0,7,1,0
0,1,1,2,1,1,0,7,1,0
0,1,1,2,1,1,0,8,1,0
0,1,1,2,1,1,0,7,1,0
0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,3,0,0
0.0747384,1,63,10,110,1,1,261,57,1
0,1,33,10,18,0,0,142,2,0
0,4,10,7,18,4,0,67,103,1
0,0,2,1,4,1,1,12,6,0
0,4,41,19,35,4,0,266,107,1
0,1,21,1,11,0,0,75,9,0
0,1,75,34,74,2,2,384,56,1
0,2,27,11,51,1,0,115,27,1
0,5,16,27,42,3,0,109,58,1
0,3,61,37,70,3,0,309,59,1
0,1,20,21,42,0,0,135,1,1
0.291262,1,59,28,66,3,2,430,101,1
0,1,1,4,2,1,0,6,1,1
1,1,1,4,2,1,0,6,1,1
1,1,1,4,2,1,0,6,1,1
1,1,1,4,2,1,0,6,1,1
1,1,1,4,2,1,0,6,1,1
0,1,1,4,2,1,0,6,1,1
0,2,2,3,2,1,0,13,2,1
0,2,3,4,5,4,0,15,102,0
0.310069,2,38,28,55,3,2,278,101,1
0,1,1,4,2,1,0,6,1,0
1,1,1,4,2,1,0,6,1,0
1,1,1,4,2,1,0,6,1,0
1,1,1,4,2,1,0,6,1,1
1,1,1,4,2,1,0,6,1,0
0,1,1,4,2,1,0,6,1,0
0,1,5,3,8,1,0,36,4,0
0.312064,9,110,18,80,1,2,562,67,1
0,4,11,8,14,2,0,64,68,0
0,4,11,8,16,2,0,56,68,0
0,1,15,12,19,2,2,69,64,1
0,1,2,4,3,4,0,9,73,0
0.168096,1,34,14,20,3,0,153,69,0
0.164824,1,49,24,36,3,1,223,71,0
0,2,20,10,25,4,0,126,102,1
0.247368,1,11,7,11,0,0,90,4,0
0,3,3,1,3,1,0,16,3,0
0.0962264,2,31,9,31,3,1,166,48,0
0.118919,1,14,7,33,0,0,107,14,0
0,2,15,7,19,5,0,71,52,0
0.428027,1,25,5,35,0,0,384,25,0
0.076412,1,39,9,35,5,0,179,53,0
0.218735,2,35,11,57,0,0,418,35,0
0.11828,3,24,12,28,3,0,117,49,0
0,2,34,9,30,3,0,140,48,0
0,4,20,8,39,0,0,143,20,0
0.0381944,16,45,26,65,1,0,236,35,1
0,2,7,4,7,0,0,44,3,0
0,0,3,1,3,0,0,16,3,0
0.578947,1,1,1,2,0,0,8,1,0
0.970588,3,3,1,6,0,0,16,3,0
0.356388,4,98,38,103,2,0,671,48,1
0,1,2,4,2,1,0,5,1,0
0,0,2,5,4,1,0,10,1,0
0,0,2,4,2,1,0,5,1,0
0,0,2,4,2,1,0,5,1,0
0,20,37,12,40,1,0,186,34,1
0,27,34,7,34,1,0,157,34,1
0.359274,12,55,31,83,2,0,431,48,1
1,1,3,1,6,0,0,18,3,0
1,1,3,1,6,0,0,19,3,0
0.885246,1,1,2,2,0,0,7,1,0
1,1,3,1,6,0,0,19,3,0
0,1,1,3,2,1,0,6,1,0
1,1,1,3,2,1,0,6,1,0
1,1,1,3,2,1,0,6,1,0
1,1,1,3,2,1,0,9,1,0
1,1,1,3,2,1,0,10,1,0
0,1,1,3,2,1,0,9,1,1
0,1,5,3,3,1,0,24,1,0
0,1,12,13,26,0,0,66,5,0
0.300633,2,22,11,23,0,0,141,7,0
0,1,1,1,1,1,0,6,1,0
0.186698,2,44,9,28,0,0,186,11,0
0,3,38,9,45,0,0,284,22,0
0,0,1,0,1,0,0,11,1,0
0,2,5,2,6,0,0,27,3,0
0,1,17,8,31,1,0,107,28,0
0.154047,1,20,21,14,1,0,77,2,1
0,0,7,0,7,0,0,35,7,0
0,1,17,9,29,1,0,109,28,0
0,0,3,1,3,0,0,17,3,0
0,1,8,0,8,0,0,40,8,0
0,0,2,1,4,2,0,9,8,0
0.163589,1,244,28,160,1,0,1796,32,1
0,0,1,0,1,0,0,17,0,0
0,0,1,0,1,0,0,11,0,0
0,1,4,1,3,0,0,22,2,0
0,0,1,0,1,0,0,11,0,0
0,1,3,3,6,1,0,20,3,0
0,1,29,9,27,0,0,168,4,0
0,1,2,5,6,0,0,18,1,0
0,1,13,5,14,0,0,63,2,0
0.547619,1,7,1,5,0,0,35,3,0
0.118993,2,54,5,17,0,0,229,10,0
0,2,4,2,3,0,0,24,3,0
0.577594,15,44,5,29,0,0,398,15,0
0,0,1,1,2,2,0,5,7,0
0.216,1,19,1,10,0,0,72,8,0
0.232068,2,22,2,18,0,0,89,9,0
0.335404,1,12,0,3,0,0,43,3,0
0.0447902,1,100,20,89,1,0,582,30,0
0,0,1,3,2,1,0,6,1,0
0,0,1,2,1,1,0,6,1,0
0.565476,1,14,0,5,0,0,53,4,0
0.062365,1,120,28,93,0,0,655,24,0
0,1,1,0,1,0,0,9,1,0
0,1,8,7,11,0,0,55,1,0
0.565476,1,14,0,5,0,0,53,4,0
0.466019,1,8,0,3,0,0,33,2,0
0,1,28,11,18,0,0,124,1,0
0,1,5,6,8,0,0,43,1,0
0.535382,1,95,25,91,0,0,874,22,0
0.519084,1,26,16,35,0,0,251,6,0
0,0,1,1,1,0,0,11,0,0
0.213974,2,8,2,8,0,0,48,4,0
0,1,1,3,1,1,0,9,1,0
0,0,3,0,3,0,0,16,3,0
0.176259,1,8,2,9,0,0,51,4,0
0,1,2,5,1,1,0,16,1,0
0,0,3,0,3,0,0,16,3,0
0.217768,1,153,28,123,2,0,1346,34,1
1,1,3,1,1,1,0,10,1,0
1,1,3,1,1,1,0,10,1,1
1,1,3,1,1,1,0,10,1,0
0,0,3,0,3,0,0,16,3,1
0,0,2,0,2,0,0,13,1,1
0,0,1,0,1,0,0,9,0,1
0.0416918,1,57,11,50,1,0,355,41,1
0,1,14,1,7,0,0,55,5,1
0,0,4,1,8,1,0,16,8,0
0.371585,1,16,0,7,0,0,55,7,0
0,1,10,3,16,1,0,67,25,0
0.372305,1,61,12,41,0,0,235,20,0
0.72125,7,37,11,28,0,0,269,7,0
0.489583,3,22,8,16,0,0,158,3,0
0.963027,1,99,13,46,0,1,507,16,0
0.176471,1,58,10,34,0,1,276,13,0
0.863701,2,35,28,75,1,0,360,27,0
0,2,2,4,11,0,0,46,2,0
0.758427,5,34,29,77,1,0,321,33,1
0,0,0,0,0,0,0,2,0,0
0,0,3,5,11,1,2,16,17,1
0.403101,1,11,0,6,0,0,48,6,0
0.20976,1,148,28,129,2,0,1276,37,0
1,1,3,1,1,1,0,10,1,0
1,1,3,1,1,1,0,10,1,0
1,1,3,1,1,1,0,10,1,0
0,1,4,2,4,0,0,23,0,0
0,0,2,1,2,0,0,13,1,0
0,0,1,1,1,0,0,9,0,0
0.0717274,1,54,12,50,2,0,342,42,0
0.196154,1,17,1,10,0,0,70,8,0
0.782342,7,37,11,30,0,0,268,7,0
0.427813,3,22,9,19,0,0,158,3,0
0.945036,1,100,12,46,0,1,516,16,0
0.76292,6,34,29,77,1,0,311,33,1
0,1,9,6,17,2,0,47,26,1
0,1,8,7,12,1,0,44,2,0
0,2,2,2,2,1,0,7,2,0
0,1,13,12,29,0,0,104,4,0
0,3,3,0,3,0,0,14,3,0
0,4,79,16,50,0,2,366,18,0
0,0,2,1,4,1,0,13,6,0
0,1,18,2,12,1,0,71,10,0
0,3,13,14,21,2,0,66,31,1
0,1,39,14,28,1,0,235,23,1
0.173714,2,73,13,35,1,1,347,24,1
0,0,2,0,2,0,0,12,2,0
0.100806,2,19,9,20,0,0,134,7,1
1,0,1,2,1,1,0,5,1,1
1,0,1,2,1,1,0,5,1,1
0,1,7,1,3,0,0,22,2,1
0,2,3,2,6,0,0,31,2,0
0,3,6,2,3,1,0,18,3,0
0,1,6,9,20,0,0,56,3,0
0,1,23,21,42,1,0,124,11,0
0,1,2,2,3,0,0,8,1,0
0,1,4,6,8,0,0,19,1,0
0,1,2,2,3,0,0,10,1,0
0,1,2,2,3,0,0,8,1,0
0,1,2,2,3,0,0,8,1,0
0,6,15,4,16,1,0,75,13,1
0,2,3,10,9,1,0,20,3,0
0,1,25,14,40,0,0,142,18,1
0,1,14,14,22,1,0,77,7,0
0,1,7,4,14,1,0,35,8,0
0,1,9,8,15,2,0,44,38,0
0,3,15,1,4,0,0,27,4,0
0.0773136,3,276,41,168,2,0,1198,113,1
0,1,3,6,9,0,0,14,1,0
0.0764618,1,173,39,116,2,0,711,93,0
0,2,32,8,64,1,0,161,33,0
0,3,79,29,70,2,0,383,64,1
0,1,1,1,1,0,0,6,1,0
