CC,LCOM5,WMC,CBO,RFC,DIT,NOC,LOC,NPM,isExistBug
0.0496084,2,18,7,21,1,0,149,44,0
0.0530726,2,11,4,8,1,0,82,39,0
0.0507042,12,75,13,45,1,0,510,55,0
0,1,10,4,11,1,0,56,7,0
0,1,6,2,4,1,0,60,2,0
0,3,7,3,7,1,0,53,39,0
0,13,93,21,76,0,4,1010,35,0
0.0418719,2,66,10,54,0,4,466,31,0
0,0,3,1,3,0,2,23,3,0
0,2,39,12,41,0,0,367,20,0
0,1,10,2,4,1,0,64,1,0
0.0426917,3,491,89,352,0,0,4003,109,0
0.092233,2,20,9,10,1,0,126,3,0
0,0,2,0,2,0,8,16,2,0
0.287532,1,10,8,7,0,0,86,3,0
0,3,24,8,19,0,0,129,7,0
0.286802,1,10,6,7,0,0,117,3,0
0.209945,2,5,9,10,1,0,57,2,0
0,2,9,5,7,1,0,58,2,0
0,2,6,8,11,1,0,54,2,0
0,1,5,2,2,0,0,25,1,0
0,2,25,6,11,1,0,160,2,0
0.319876,2,11,8,9,1,0,83,2,0
0.23356,2,11,9,8,1,0,115,2,0
0,2,12,8,13,1,0,108,3,0
0,0,3,5,4,3,0,27,11,0
0,1,6,3,8,1,0,114,8,0
0,1,5,2,6,1,0,74,7,0
0,1,3,1,5,1,0,34,6,0
0,1,5,2,7,1,1,71,7,0
0,1,4,2,6,1,0,38,7,0
0,0,1,2,2,1,0,11,4,0
0,0,1,2,2,1,0,11,4,0
0,1,6,2,8,1,0,92,8,0
0,0,3,3,5,2,1,18,9,0
0,0,1,2,2,1,0,11,4,0
0,0,2,3,3,1,0,24,5,0
0,1,4,4,8,1,0,29,7,0
0,0,1,2,2,1,0,11,4,0
0,1,4,2,6,1,0,39,7,0
0,1,4,1,5,1,0,32,6,0
0,1,5,2,7,1,0,68,7,0
0.0360419,1,15,15,30,2,0,196,15,0
0.0869565,1,17,10,27,2,0,246,15,0
0.150106,2,22,2,19,0,0,148,9,0
0.327787,1,6,9,13,2,0,101,15,0
0.616896,1,8,2,10,2,0,136,17,0
0.0580833,1,24,12,29,2,0,271,15,0
0,1,3,2,6,3,0,29,15,0
0,1,6,4,14,2,0,109,17,0
0.0315726,1,11,9,24,2,0,242,15,0
0,1,8,10,21,2,0,128,15,0
0,1,3,3,10,2,0,87,17,0
0.195509,1,17,4,15,2,0,214,15,0
0,3,8,7,20,2,0,90,17,0
0.195312,1,15,8,34,2,0,351,22,0
0,3,3,2,6,0,0,21,3,0
0.138122,1,9,2,10,2,0,119,16,0
0,1,15,9,20,2,0,191,15,0
0,1,13,8,23,2,0,105,16,0
0.285714,1,3,3,15,2,0,94,15,0
0.372881,1,8,5,15,2,0,137,15,0
0.0233281,1,19,17,28,2,0,181,15,0
0.299547,2,9,7,21,2,0,236,15,0
0.0850077,1,5,4,9,2,0,68,15,0
0.482245,1,4,5,25,2,0,205,17,0
0.250578,2,25,15,23,1,0,293,8,0
0.401521,1,17,10,17,2,0,196,15,0
0.341189,1,8,7,15,2,0,195,15,0
0,2,24,4,16,0,0,152,10,0
0.0574807,2,10,23,32,1,0,218,2,0
0.0723668,1,12,24,31,0,0,240,2,0
0,1,8,8,13,0,0,122,1,0
0.0744337,2,18,5,14,0,0,118,6,0
0,0,5,2,3,0,0,53,0,0
0,1,29,10,20,0,0,217,0,0
0.0296392,2,40,7,17,0,0,242,7,0
0,1,25,14,27,1,0,219,7,0
0,1,9,7,10,1,0,135,6,0
0,1,23,8,22,0,0,141,1,0
0,1,36,13,27,0,0,351,2,0
0,1,8,4,13,0,0,82,3,0
0,1,21,6,14,0,0,158,3,0
0,1,1,1,3,0,0,11,1,0
0,1,20,4,9,0,0,100,4,0
0,1,7,5,10,2,0,68,9,0
0,1,32,2,8,1,0,284,5,0
0,1,23,6,12,1,2,106,6,0
0,0,6,3,7,1,0,35,5,0
0,1,13,6,18,2,0,130,14,0
0,1,10,6,11,1,0,77,7,0
0,1,4,0,3,0,0,31,3,0
0,0,2,3,2,0,2,6,2,0
0,3,30,3,11,0,0,193,10,0
0,1,28,22,48,2,0,244,7,0
0,1,20,11,22,1,0,134,5,0
0.0391913,1,48,29,50,1,0,431,14,0
0,0,1,0,1,0,3,3,1,0
0,1,34,3,7,1,0,196,5,0
0.047973,2,163,36,127,0,0,1311,31,0
0.0733163,1,26,18,39,0,0,292,5,0
0.141805,1,67,29,80,1,0,877,11,0
0,0,5,1,5,0,2,31,5,0
0,0,2,1,2,0,2,30,2,0
0,1,48,4,14,1,0,324,14,0
0,1,12,5,10,1,2,107,5,0
0,1,29,7,14,2,0,212,8,0
0,1,2,3,2,1,0,35,2,0
0,1,24,3,14,0,0,198,10,0
0.0976864,2,17,4,17,0,1,149,7,0
0.2864,1,49,2,19,0,0,367,15,0
0,2,56,2,34,0,0,362,31,0
0,0,4,0,4,0,0,49,4,0
0,1,5,0,1,0,0,34,1,0
0,3,6,1,4,0,1,133,4,0
0,0,2,2,2,0,5,24,2,0
0,1,115,9,38,0,0,767,6,0
0.0858014,2,73,10,57,0,2,493,9,0
0,1,14,5,9,0,2,123,1,0
0,1,11,0,8,0,0,59,8,0
0,1,64,12,51,1,0,414,8,0
0.0519762,1,102,12,44,0,0,754,0,0
0,1,1,1,1,2,0,9,3,0
0,1,143,12,85,0,0,829,15,0
0,1,18,6,13,0,0,141,0,0
0.101237,1,54,6,21,1,0,331,2,0
0,0,3,2,3,0,2,43,3,0
0,1,108,18,76,0,0,806,41,0
0,0,1,0,1,0,1,3,1,0
0,1,33,5,33,1,0,243,15,0
0,0,1,5,10,1,0,16,219,0
0.246068,5,74,19,88,1,0,542,247,0
0,0,3,3,4,1,0,30,1,0
0,0,1,0,1,0,1,4,1,0
0.339492,1,29,13,42,1,0,140,10,0
0,1,76,2,18,0,0,444,0,0
0,1,17,3,11,0,0,112,2,0
0.478689,1,21,0,6,0,0,173,5,0
0,2,5,6,10,1,0,33,1,0
0,0,2,1,2,0,1,5,2,0
0.168571,2,21,1,16,0,2,174,9,0
0,1,62,6,36,0,0,397,1,0
0,3,9,3,7,1,2,51,3,0
0,1,1,1,1,2,0,9,3,0
0.216216,1,49,26,97,1,0,531,225,0
0,0,3,1,3,0,1,12,3,0
0,0,2,2,2,0,1,33,2,0
0.109325,8,870,47,396,0,3,6082,218,0
0,1,2,0,2,0,0,28,2,0
0,1,8,4,14,0,0,64,4,0
0,0,1,0,1,0,0,7,1,0
0,1,6,0,4,0,8,89,4,0
0.126112,1,111,12,71,0,1,565,7,0
0,2,79,16,74,0,0,906,52,1
0,1,57,18,36,0,0,409,3,0
0,3,4,3,4,1,0,44,3,0
0,0,3,3,3,0,1,20,3,0
0,3,3,4,3,1,5,26,3,0
0,1,1,2,2,2,0,8,4,0
0.399002,5,39,2,12,0,0,258,9,0
0,1,9,0,8,0,0,62,8,0
0.0687732,1,43,2,13,0,0,394,7,0
0,0,3,0,3,0,2,26,3,0
0,1,60,1,9,0,0,231,3,0
0,1,5,0,5,0,0,36,5,0
0,1,7,0,6,0,0,42,6,0
0,1,6,0,4,0,0,41,3,0
0,1,9,0,7,0,0,58,7,0
0.0254237,8,112,0,20,0,0,651,19,0
0,2,17,0,10,0,0,125,10,0
0,1,37,5,11,0,0,188,6,0
0,0,1,0,1,0,1,4,1,0
0,0,14,2,10,1,8,102,6,0
0,1,23,5,21,1,0,210,12,0
0.297101,1,63,5,22,0,0,419,9,0
0,0,2,1,2,0,3,8,2,0
0.109827,3,24,1,6,0,0,155,3,0
