CC,LCOM5,WMC,CBO,RFC,DIT,NOC,LOC,NPM,isExistBug
0,1,14,2,5,0,2,71,2,0
0,0,1,0,1,0,0,14,1,0
0,2,5,4,7,1,0,24,6,0
0,1,2,3,4,1,0,12,3,0
0,5,11,3,21,0,0,123,6,0
0,1,1,1,1,2,0,3,12,0
0,1,11,1,12,0,3,85,9,0
0.304975,2,263,0,68,0,1,1585,58,0
0,1,18,5,10,0,0,47,2,0
0,1,1,2,1,1,0,8,1,0
0,3,39,14,25,0,0,285,7,1
0,3,5,1,4,0,0,24,3,0
0,2,8,0,3,0,0,40,3,0
0,7,31,11,35,0,0,180,8,0
0,1,1,2,1,1,0,6,1,0
0,0,1,0,1,0,0,25,0,1
0,1,6,6,13,1,0,69,22,0
0,1,14,6,15,1,0,59,21,0
0,14,20,6,21,0,3,118,17,1
0,1,10,0,3,0,0,32,3,0
0,1,5,3,8,1,0,20,3,0
0,1,19,6,14,1,0,60,21,0
0.647059,3,3,3,15,0,0,75,3,0
0.426471,1,33,0,2,0,1,92,2,0
0,2,4,10,20,1,0,94,5,0
0,0,0,0,0,0,0,6,0,0
0.515759,1,29,1,4,1,0,68,4,0
0,2,3,2,2,1,0,17,2,0
0,2,4,1,2,1,0,13,2,0
0,2,2,1,2,1,0,11,2,0
0,2,3,1,2,1,0,12,2,0
0,2,2,2,2,1,0,12,2,0
0,2,6,1,2,1,0,17,2,0
0,2,3,1,2,1,0,18,2,0
0.127475,2,525,15,58,1,1,1608,5,1
0,1,6,0,3,0,0,48,3,0
0,0,0,0,0,0,0,14,0,0
0.0631001,4,83,7,50,0,1,436,47,0
0,1,1,2,3,1,0,9,47,0
0,1,63,10,39,2,0,400,15,1
0,2,9,3,4,1,0,42,2,0
0,1,12,1,11,0,0,68,10,0
0,2,12,0,6,0,0,66,5,0
0,1,2,2,3,0,0,13,0,0
0,1,3,2,4,0,0,17,0,0
0,7,30,15,52,0,0,282,26,0
0,1,16,0,5,0,1,51,3,0
0,1,11,1,7,1,0,32,5,0
0,1,3,0,3,0,0,19,3,0
0,0,1,0,1,0,0,9,1,0
0,0,0,0,0,0,0,5,0,0
0,3,42,10,35,1,3,237,25,1
0,1,1,1,1,0,0,6,0,0
0,3,86,14,74,2,0,610,27,1
0,4,7,10,26,1,0,98,23,0
0.0567356,4,159,11,68,2,2,936,27,1
0,1,16,3,18,0,0,90,7,0
0,3,5,2,3,3,0,23,27,0
0.138772,6,51,12,56,1,1,399,44,0
0,8,38,7,31,2,0,237,26,0
0,3,3,3,4,1,0,14,19,0
0.091223,2,126,12,73,3,1,859,41,1
0,3,3,9,14,2,0,36,45,0
0,1,4,3,3,0,2,18,1,0
0.941693,11,1525,1,156,0,0,13459,154,0
0,1,3,0,1,0,0,8,1,0
0.875,1,4,0,1,0,0,15,1,0
0,1,40,6,30,2,0,193,27,1
0,7,45,12,38,1,0,219,17,0
0,6,9,8,34,0,0,97,9,0
0,1,11,5,13,0,0,48,4,1
0,1,20,7,18,0,0,117,6,0
0,1,3,3,2,0,0,18,1,0
0,1,2,3,2,1,0,12,1,0
0,1,3,3,2,0,0,16,1,0
0,1,1,5,4,1,0,7,1,0
0,1,3,3,2,0,0,16,1,0
0,1,2,5,4,1,0,9,1,0
0,0,0,0,0,0,0,3,0,0
0.0488323,22,51,9,35,0,0,279,22,0
0,1,1,0,1,0,0,6,1,0
0,1,5,0,1,0,0,6,1,0
0.435294,5,8,4,16,0,0,71,5,0
0,2,2,1,2,1,0,11,2,0
0.0747212,5,37,6,31,0,4,186,29,1
0,3,3,2,4,1,0,16,3,1
0,3,3,3,4,1,0,14,3,1
0,3,35,3,16,1,2,175,29,1
0.242169,2,48,2,22,1,0,235,32,1
0,1,31,3,10,2,0,115,31,1
0,3,12,3,10,2,0,58,31,1
0.168803,9,28,8,43,0,3,206,16,0
0,1,4,1,3,0,0,9,1,0
0,0,1,4,3,1,0,5,16,0
0,0,1,3,2,1,0,5,16,0
0,0,1,4,3,1,0,5,16,0
